prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,kurikulum,akses_internet_sekolah_kita
Jawa Barat,Kab. Subang,Tambakdahan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/ADCAE9E5-F60B-42B4-85F1-4F834153162B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69958037,Darul Qur an,69958037,Dusun wanasari,TANJUNGRASA,KEC. TAMBAKDAHAN,KAB. SUBANG,PROV. JAWA BARAT,SWASTA,RA,Kementerian Agama,Lainnya,,,,,,Silakan Upload SK,,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
Jawa Barat,Kab. Subang,Tambakdahan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E45D6FFF-BA0C-4538-838D-95D94880893C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69861606,KB AL-BAROKAH,69861606,Dusun Tambaksari Rt 04 Rw 03,TAMBAKDAHAN,KEC. TAMBAKDAHAN,KAB. SUBANG,PROV. JAWA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan AL BAROKAH TAMBAKDAHAN,AI1777,Disdik/Paud.Sb.25.01-00007/2011,13-06-2011,421.10/139-Disdikbud/2018,21-03-2018,Lihat SK Operasional,2023-02-09 09,B,416,1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,paudalbarokah08@yahoo.com,,-6.342263800000,107.862557800000,4,0,0,0,Pagi/6 hari,,2022/2023-2,450,4,0,0,0,0,0,6,0,4,0,0,0,0,4,0,0,4,1,1,1,1,0,0,0,0,4,0,4,0,0,0,0,0,0,2013,Telkomsel Flash
Jawa Barat,Kab. Subang,Tambakdahan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/77445440-E9A3-4B3F-BE1E-39801CBA60AF,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69824128,KB AL-IKHLAS,69824128,DSN. BABAKAN BANDUNG,WANAJAYA,KEC. TAMBAKDAHAN,KAB. SUBANG,PROV. JAWA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan AENUL MUBAROK,AI1786,,,421.10/132-Disdik/2010,,Silakan Upload SK,,C,56,1. -,2. Telkomsel Flash,PLN,,,paud.kb.alikhlas10@gmail.com,,-5.443757000000,114.421127000000,3,0,0,0,Sehari Penuh/5 hari,,2022/2023-2,900,2,0,0,0,1,1,0,1,2,0,0,1,1,2,0,2,1,1,0,1,0,0,0,1,2,1,0,0,2,0,0,0,0,0,2013,Tidak Ada
Jawa Barat,Kab. Subang,Tambakdahan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/16E2C49A-8307-4A50-BE18-CEAAEA3986D8,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69824258,KB AL-MUNA,69824258,Kp. Gardamukti RT.03 RW.01 Desa Gardumukti,GARDUMUKTI,KEC. TAMBAKDAHAN,KAB. SUBANG,PROV. JAWA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan AL MUNNA,AI1789,Disdik/Paud.Sb.25.01-00020/2011,25-01-2011,421.10/150-Disdikbud/2018,21-03-2018,Lihat SK Operasional,2021-09-10 01,B,502,1. -,2. Telkomsel Flash,PLN,,,almunna.gardumukti@gmail.com,,-5.443757000000,114.421127000000,6,0,0,0,Sehari Penuh/5 hari,,2022/2023-2,900,2,0,0,2,0,0,2,4,6,0,0,0,0,6,0,1,5,2,1,0,1,2,0,0,0,6,0,2,0,0,0,0,0,0,2013,Tidak Ada
Jawa Barat,Kab. Subang,Tambakdahan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9D962F8B-AFF0-4075-98F7-C118C04D27FE,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69915197,KB AL-UMM,69915197,Dusun Mariuk I Rt 04 Rw 02,MARIUK,KEC. TAMBAKDAHAN,KAB. SUBANG,PROV. JAWA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan AL-UMM,AI1780,421.10/153-Disdik/2012,24-07-2014,PK.02.01.05/497-Disdikbud,08-11-2021,Lihat SK Operasional,2023-02-09 09,B,294,1. Telkomsel Flash,2. Biznet (Serat Optik),PLN,,,kb.alumm@yahoo.co.id,,-6.314100000000,107.808600000000,8,0,0,0,Sehari Penuh/5 hari,,2022/2023-2,900,2,0,0,0,0,0,10,0,8,0,0,0,0,8,0,3,5,4,2,2,0,0,0,0,1,7,0,2,0,0,0,0,0,0,2013,Telkomsel Flash
Jawa Barat,Kab. Subang,Tambakdahan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/EBA48E7D-C286-4A8F-9FEB-A52948E2FC45,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69861623,KB AN-NISA II,69861623,KP. CIHAOK RT. 02/01,BOJONGKEDING,KEC. TAMBAKDAHAN,KAB. SUBANG,PROV. JAWA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan ASY-SYAMSIAH,AI1784,,,421.10/465-PLS/2008,,Silakan Upload SK,,,133,1. -,2. Telkomsel Flash,PLN,,,koberannisadua@gmail.com,,-6.358805000000,107.844651000000,2,0,0,0,Pagi/6 hari,,2022/2023-2,450,2,0,0,0,0,0,3,1,2,0,0,0,0,2,0,0,2,0,1,1,0,0,0,0,0,2,1,1,0,0,0,0,0,0,2013,Tidak Ada
Jawa Barat,Kab. Subang,Tambakdahan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9B325441-2718-4B52-BAEE-9AE85D131BC4,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69861622,KB ASYUKURIYAH,69861622,GARDU MUKTI,GARDUMUKTI,KEC. TAMBAKDAHAN,KAB. SUBANG,PROV. JAWA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan AENUL MUBAROK,AI1786,,,421.10/119,,Silakan Upload SK,,Belum Terakreditasi,120,1. -,2. Telkomsel Flash,PLN,,,kb.assyukuriyah@yahoo.com,,-6.309436000000,107.798393000000,3,0,0,0,Sehari Penuh/5 hari,,2022/2023-2,900,2,0,0,2,0,0,4,1,3,0,0,0,0,3,0,1,2,2,1,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,2013,Tidak Ada
Jawa Barat,Kab. Subang,Tambakdahan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2BC16AAE-0A63-4782-A51D-E5F3D9BEEA2D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69824157,KB CAHAYA QOLBU,69824157,Dusun Kamalsari RT.14 RW.03 Desa Kertajaya Kec. Tambakdahan,KERTAJAYA,KEC. TAMBAKDAHAN,KAB. SUBANG,PROV. JAWA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,421.10/457-PLS/2008,05-02-2008,PK.02.01.05/498-Disdikbud,08-11-2021,Lihat SK Operasional,2021-11-24 14,B,646,1. 3 (Tri),2. Lainnya (Serat Optik),PLN,,,paudannisa736@yahoo.co.id,,-6.329401000000,107.813501000000,8,0,0,0,Sehari Penuh/5 hari,,2022/2023-2,"22,000",4,0,0,2,0,0,9,0,8,0,0,0,0,8,0,1,7,5,0,0,3,0,0,0,1,7,0,4,0,0,0,0,0,0,2013,3 (Tri)
Jawa Barat,Kab. Subang,Tambakdahan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C64A3D65-6666-42CA-BD0E-2750229191F7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69861608,KB MAWAR,69861608,RANCA UDIK,TAMBAKDAHAN,KEC. TAMBAKDAHAN,KAB. SUBANG,PROV. JAWA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan AT-TAQWA RANCAUDIK,AI1775,,,421.10/065,,Silakan Upload SK,,,84,1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,kb.mawar2010@gmail.com,,-6.349767900000,107.765921100000,3,0,0,0,Pagi/6 hari,,2022/2023-2,450,2,0,0,2,0,0,3,1,3,0,0,0,0,3,0,0,3,1,0,1,0,0,1,0,0,3,2,0,0,0,0,0,0,0,2013,Telkomsel Flash
Jawa Barat,Kab. Subang,Tambakdahan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/EFCFF7BA-0BCE-4854-835C-542ED24B3D0B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69967428,KB NURUL HUDA,69967428,DUSUN PASUNG RT 02 RW 02,TANJUNGRASA,KEC. TAMBAKDAHAN,KAB. SUBANG,PROV. JAWA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Nurul Huda,AI1781,01/YAPINU/VII/2006,15-09-2017,Disdik/Paud.Sb.25.01-00051/2017,15-09-2017,Lihat SK Operasional,2023-03-02 02,B,"1,200",1. Telkom Speedy,2. Telkomsel Flash,PLN,,,uniyah66@gmail.com,,-5.443757000000,114.421127000000,3,0,0,0,Pagi/6 hari,,2022/2023-2,"1,300",2,0,0,0,0,0,5,1,3,0,0,0,0,3,0,0,3,2,1,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,2013,Telkom Speedy
