prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat
Lampung,Kab. Lampung Tengah,Seputih Raman,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DE2400D6-D3E3-43CA-AA10-E34BCCDD76A0,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69781622,KB AMSAI SCHOOL,69781622,Jln. Merdeka Utara No. 17 RT 03 RW 09,RUKTI HARJO,KEC. SEPUTIH RAMAN,KAB. LAMPUNG TENGAH,PROV. LAMPUNG,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,420/007/C.17/D.1/2010,07-06-2010,503/0212/083/D.b.VI.18/IV/2020,13-04-2020,Lihat SK Operasional,2021-03-21 10,C,0,1. Telkomsel Flash,2. Telkom Speedy,PLN,,,paud.amsai@yahoo.com,,-5.443757000000,114.421127000000,4,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,"1,200",5,0,0,1,0,0,3,2,4,0,0,0,0,4,1,2,1,1,1,2,0,0,0,0,0,4,0,5,0,0,0,0,0,0
Lampung,Kab. Lampung Tengah,Seputih Raman,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F77568E8-A214-4368-8A5A-0AE87A40B69D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69984828,KB CERDAS CERIA,69984828,RT 02 RW 03 KAMPUNG RUKTI HARJO,RUKTI HARJO,KEC. SEPUTIH RAMAN,KAB. LAMPUNG TENGAH,PROV. LAMPUNG,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,140/581/71/KCA-VIII.19/2017,17-08-2017,420/3334/04/D.a.VI.01/2018,31-12-2018,Lihat SK Operasional,2019-01-24 16,C,315,1. Telkom Speedy,2. Telkomsel Flash,PLN,,,paudcerdasceriarh3@gmail.com,,.000000000000,.000000000000,4,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Telkom Speedy,900,5,0,0,1,0,0,4,1,4,0,0,0,0,4,0,0,4,0,0,2,0,0,2,0,0,4,0,5,0,0,0,0,0,0
Lampung,Kab. Lampung Tengah,Seputih Raman,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/59A246BA-05A0-481C-88D4-9A72E728FB2F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69920568,KB CINTA KASIH,69920568,Jln. Pentas Tari Bali Dsn. I RT 005,RAMA DEWA,KEC. SEPUTIH RAMAN,KAB. LAMPUNG TENGAH,PROV. LAMPUNG,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,140/131/Vi/2011,11-06-2011,421.9/0004/05/D.1/2016,03-01-2017,Lihat SK Operasional,2017-03-07 23,,0,1. Linknet,2. Linknet,PLN,,,paudcinta1@gmail.com,,-5.443757000000,114.421127000000,4,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Linknet,900,4,0,0,1,0,0,5,0,4,0,0,0,0,4,0,0,4,2,0,2,0,0,0,0,1,3,0,4,0,0,0,0,0,0
Lampung,Kab. Lampung Tengah,Seputih Raman,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4496D67E-9427-4404-ADFA-B87FD0C1F619,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69781621,KB KI HAJAR DEWANTARA,69781621,Jln. Rama Nirwana RT 017 RW 005,RAMA NIRWANA,KEC. SEPUTIH RAMAN,KAB. LAMPUNG TENGAH,PROV. LAMPUNG,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,145/022/NR-C.19/D.1/2012,04-06-2012,421.9/0391/05/D.1/2015,06-03-2015,Lihat SK Operasional,2016-02-02 13,C,"1,250",1. Telkomsel Flash,2. Telkom Speedy,PLN,,,paud.khdewantara@yahoo.com,,-5.443757000000,114.421127000000,4,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,900,3,0,0,1,0,0,5,0,4,0,0,0,0,4,3,0,1,1,2,1,0,0,0,0,0,4,0,3,0,0,0,0,0,0
Lampung,Kab. Lampung Tengah,Seputih Raman,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/FAEEF3BE-E1F4-4011-975B-19E476BD31C0,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69989729,KB KUSUMA BANGSA,69989729,Jl. Dahlia RT 002 RW 001,RATNA KHATON,KEC. SEPUTIH RAMAN,KAB. LAMPUNG TENGAH,PROV. LAMPUNG,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,420/10/PKBM/KB/VII/2018,01-07-2018,420/3332/04/D.a.VI.01/2018,31-12-2018,Lihat SK Operasional,2019-08-16 11,,0,1. -,2. -,PLN,,,ekawatiskb75@gmail.com,,.000000000000,.000000000000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,"3,600",1,0,0,0,0,0,3,0,2,0,0,0,0,2,0,0,2,0,1,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0
Lampung,Kab. Lampung Tengah,Seputih Raman,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F1D6E49B-54B6-4AAF-98BB-7110C565DB8B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69731800,RA AL-AMIN,69731800,Jalan Budi Utomo,RAMA KELANDUNGAN,KEC. SEPUTIH RAMAN,KAB. LAMPUNG TENGAH,PROV. LAMPUNG,SWASTA,RA,Kementerian Agama,,,Kw.08.4/4/PP.00.4/132/2005,25-01-2005,Kw.08.4/4/PP.00.4/132/2005,25-01-2005,Silakan Upload SK (link file tidak valid) => [205458-68483599-674498288.PDF],2018-03-16 15,C,400,,2.,,,,,,-4.515018000000,105.299999000000,0,0,0,0,,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
Lampung,Kab. Lampung Tengah,Seputih Raman,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/77A328ED-1530-4280-8333-D16FA62AD1F4,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69731801,RA AL-HIKMAH,69731801,Jalan Rejo Basuki,REJO BASUKI,KEC. SEPUTIH RAMAN,KAB. LAMPUNG TENGAH,PROV. LAMPUNG,SWASTA,RA,Kementerian Agama,,,01/RA/LT/2002,07-11-2002,01/RA/LT/2002,07-11-2002,Silakan Upload SK,,,600,,2.,,,,,,-4.515017000000,105.300000000000,0,0,0,0,,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
Lampung,Kab. Lampung Tengah,Seputih Raman,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/ED26F11A-6FAC-49ED-98A3-505DB914A84F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69731802,RA AL-QURAN 01,69731802,Jalan Kamboja No. 06,RUKTI HARJO,KEC. SEPUTIH RAMAN,KAB. LAMPUNG TENGAH,PROV. LAMPUNG,SWASTA,RA,Kementerian Agama,Yayasan LP Ma'arif NU,AH4664,KW.08.2/HK.00.8/325/2016,26-10-2016,KW.08.2/HK.00.8/325/2016,26-10-2016,Silakan Upload SK (link file tidak valid) => [51896-156162384-934506140.PDF],2018-03-15 13,C,400,,2.,,,,,,-4.515019000000,105.324906000000,0,0,0,0,,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
Lampung,Kab. Lampung Tengah,Seputih Raman,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8845CD8A-EB0D-425A-B36C-103DCB73F9C2,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69731803,RA AL-QURAN 02,69731803,Jalan Pesantren No. 1  Rama Indra IV  RT/RW 002/004,RAMA INDERA,KEC. SEPUTIH RAMAN,KAB. LAMPUNG TENGAH,PROV. LAMPUNG,SWASTA,RA,Kementerian Agama,Yayasan LP Ma'arif NU,AH4664,Kw.08.4/4/PP.00.4/1487/2005,16-09-2005,Kw.08.4/4/PP.00.4/1487/2005,16-09-2005,Silakan Upload SK,,B,625,,2.,,,,,,-4.515022000000,105.075022000000,0,0,0,0,,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
Lampung,Kab. Lampung Tengah,Seputih Raman,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/45C0B85C-C5F9-4F75-8CE9-CC6C4B18F982,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69731804,RA AN-NUR,69731804,Jalan Ratna Chaton 04,RATNA KHATON,KEC. SEPUTIH RAMAN,KAB. LAMPUNG TENGAH,PROV. LAMPUNG,SWASTA,RA,Kementerian Agama,,,Kw.08.4/4/PP.00.4/206/2005,08-02-2005,Kw.08.4/4/PP.00.4/206/2005,08-02-2005,Silakan Upload SK,,B,400,,2.,,,,,,-4.515021000000,105.316666000000,0,0,0,0,,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
