prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat
Sumatera Barat,Kab. Padang Pariaman,Sungai Limau,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/AE4A98D1-AC68-4DE1-8E3E-807C2A3932F5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69832131,KB  AL-HAKIM,69832131,Korong Sungai Sirah,PILUBANG,KEC. SUNGAI LIMAU,KAB. PADANG PARIAMAN,PROV. SUMATERA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,11,27-06-2012,158/Opr.PNF-KB/DPMPTP/IX-2017,29-09-2017,Lihat SK Operasional,2018-05-25 12,C,0,1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,,,.000000000000,.000000000000,3,0,0,0,2013,Sehari Penuh/5 hari,,2022/2023-2,Telkomsel Flash,450,2,0,0,0,0,0,1,2,3,0,0,0,0,3,0,1,2,1,1,0,0,0,1,0,0,3,2,0,0,0,0,0,0,0
Sumatera Barat,Kab. Padang Pariaman,Sungai Limau,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3163380E-6382-4448-9CC4-D9164A5DCBFF,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69831395,KB AL - HIDAYAH,69831395,TANJUNG MEDAN DURIAN DAUN,PILUBANG,KEC. SUNGAI LIMAU,KAB. PADANG PARIAMAN,PROV. SUMATERA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,,,801/1017/DISDIK,,Silakan Upload SK,,C,0,1. -,2. Telkomsel Flash,PLN,,,Paudalhidayah263@yahoo.co.id,,.000000000000,.000000000000,0,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,900,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
Sumatera Barat,Kab. Padang Pariaman,Sungai Limau,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/937CCED5-1325-4D9E-93E9-BD6463D8350F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69961986,KB AL FIKRI,69961986,Korong Koto Pauh,KURANJI HILIR,KEC. SUNGAI LIMAU,KAB. PADANG PARIAMAN,PROV. SUMATERA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,01/01/AL-F/2012,13-02-2012,801/0111213/Disdik-2014,10-02-2014,Lihat SK Operasional,2017-04-18 23,C,300,1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,kbalfikri212@gmail.com,,-5.443757000000,114.421127000000,3,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,900,3,0,0,0,0,0,2,1,3,0,0,0,0,3,0,0,3,1,1,0,0,0,0,1,1,2,3,0,0,0,0,0,0,0
Sumatera Barat,Kab. Padang Pariaman,Sungai Limau,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3CEB13D0-475A-46B6-924F-6B1E5CF4F602,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69954300,KB AL-BAITURRAHMAN,69954300,Korong Padang Karambia,KURANJI HILIR,KEC. SUNGAI LIMAU,KAB. PADANG PARIAMAN,PROV. SUMATERA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,41.-,10-03-2016,062/Opr.PF-KB/DPMPTP/1X-2020,18-09-2020,Lihat SK Operasional,2020-10-09 12,C,0,1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,albaiturrahman447@gmail.com,,.000000000000,.000000000000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,450,2,0,0,0,0,0,1,2,2,0,0,0,0,2,0,0,2,0,0,1,1,0,0,0,0,2,1,0,1,0,0,0,0,0
Sumatera Barat,Kab. Padang Pariaman,Sungai Limau,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/65A4A4E1-F507-452B-80F6-B2F98BF67F31,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69832416,KB ANUGRAH ILLAHI,69832416,"LIMAU GANTANG, DUKU",PILUBANG,KEC. SUNGAI LIMAU,KAB. PADANG PARIAMAN,PROV. SUMATERA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,,,801/584/Disdik-2010,,Silakan Upload SK,,,72,,2.,,,,anugrahilahi591@gmail.com,,.000000000000,.000000000000,2,0,0,0,2013,,,2022/2023-2,,,0,0,0,0,0,0,2,0,2,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Sumatera Barat,Kab. Padang Pariaman,Sungai Limau,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/23F1E656-0479-4425-9849-9F449176C378,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69831394,KB AR-RAUDHATUL ILMI,69831394,PILUBANG,PILUBANG,KEC. SUNGAI LIMAU,KAB. PADANG PARIAMAN,PROV. SUMATERA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,,,801/386/2011,,Silakan Upload SK,,C,300,1. Telkom Speedy,2. Telkomsel Flash,PLN,,,deseprianto@yahoo.com,,.000000000000,.000000000000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Telkom Speedy,900,2,0,0,0,0,0,0,2,2,0,0,0,0,2,0,1,1,1,0,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0
Sumatera Barat,Kab. Padang Pariaman,Sungai Limau,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/07C6E265-5E69-4D3F-A80D-36752D7347A4,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69832418,KB AR-ROHIM,69832418,SUNGAI PAKU,KURANJI HILIR,KEC. SUNGAI LIMAU,KAB. PADANG PARIAMAN,PROV. SUMATERA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,801/938/Disdik/2011,02-03-2011,801/938/Disdik/2011,02-03-2011,Lihat SK Operasional,2022-03-10 15,B,192,1. Indosat IM3,2. Indosat IM3,PLN,,,pauarrohim2@gmail.com,,.000000000000,.000000000000,3,0,0,0,2013,Sehari Penuh/5 hari,,2022/2023-2,Indosat IM3,450,1,0,0,0,0,0,3,0,3,0,0,0,0,3,0,2,1,1,0,0,0,2,0,0,0,3,0,1,0,1,0,0,0,0
Sumatera Barat,Kab. Padang Pariaman,Sungai Limau,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/577365A4-0061-44F5-8FCA-513DCB408611,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69969660,KB BALDATUN THAYYIBAH,69969660,Korong Padang Bintungan Nagari Kuranji Hilir,KURANJI HILIR,KEC. SUNGAI LIMAU,KAB. PADANG PARIAMAN,PROV. SUMATERA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,48-,11-08-2017,110/Opr.PNF-KB/DPMPTP/IX-2017,08-09-2017,Lihat SK Operasional,2019-09-17 09,B,500,1. -,2. -,PLN,,,,,.000000000000,.000000000000,4,0,0,0,2013,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,900,3,0,0,1,0,0,2,3,4,0,0,0,0,4,0,1,3,2,2,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0
Sumatera Barat,Kab. Padang Pariaman,Sungai Limau,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/05857C2E-F2C6-453A-9C72-C885D1DE0F70,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69831399,KB CEMPAKA,69831399,PADANG OLO,KURANJI HILIR,KEC. SUNGAI LIMAU,KAB. PADANG PARIAMAN,PROV. SUMATERA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,,,801 4524,,Silakan Upload SK,,C,100,1. -,2. -,PLN,,,,,.000000000000,.000000000000,1,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,900,2,0,0,1,0,0,2,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0
Sumatera Barat,Kab. Padang Pariaman,Sungai Limau,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/74E24E0B-5863-4519-970B-56F301162BAB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69831404,KB HARAPAN MULIA,69831404,KAMPUNG PISANG,KURANJI HILIR,KEC. SUNGAI LIMAU,KAB. PADANG PARIAMAN,PROV. SUMATERA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,420/3984/Disdik/2011,03-12-2011,187Opr./PNF-KB/DPMPTP/XI-2020,18-11-2020,Lihat SK Operasional,2020-12-02 13,B,120,1. -,2. -,PLN,,,kbharapamulia94@gmail.com,,.000000000000,.000000000000,3,0,0,0,2013,Malam/6 hari,,2022/2023-2,Tidak Ada,0,3,0,0,1,0,0,0,3,3,0,0,0,0,3,0,0,3,0,1,0,1,1,0,0,0,3,3,0,0,0,0,0,0,0
