prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,akses_internet_sekolah_kita
Maluku,Kab. Maluku Barat Daya,Kepulauan Romang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/ECED6A06-7A14-49F3-A63C-A7246879191E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70004235,KB GABRIELA,70004235,JERUSU,JERUSU,KEC. KEPULAUAN ROMANG,KAB. MALUKU BARAT DAYA,PROV. MALUKU,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,14/SK.KD/DJ/I/2020,09-01-2020,421.1/DPK-211/IO/VIII/2020,11-08-2020,Lihat SK Operasional,2020-09-10 13,,150,,2.,,,,,,.000000000000,.000000000000,1,0,0,0,2013,,,2022/2023-2,,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
Maluku,Kab. Maluku Barat Daya,Kepulauan Romang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C6A53FCD-8705-4C04-9F21-54AE0307B55A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69955579,KB Herily,69955579,Jln. Jerusu,JERUSU,KEC. KEPULAUAN ROMANG,KAB. MALUKU BARAT DAYA,PROV. MALUKU,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,421.9/DP-144.72/IO/2015,14-12-2015,421.9/DP-144.72/IO/2015,14-12-2015,Lihat SK Operasional,2016-12-21 10,,600,,2.,,,,,,.000000000000,.000000000000,1,0,0,0,2013,,,2022/2023-2,,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,
Maluku,Kab. Maluku Barat Daya,Kepulauan Romang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/53EFE52E-F36B-492A-85B8-6E11A0C904F5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70038109,KB MIKHAEL HUAI DALKA,70038109,Jerusu Huai Dalka,JERUSU,KEC. KEPULAUAN ROMANG,KAB. MALUKU BARAT DAYA,PROV. MALUKU,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,16/SK/DJ/X/2021,18-10-2021,503/03/IO/DPMPTSP/2023,16-02-2023,Lihat SK Operasional,2023-03-14 14,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
Maluku,Kab. Maluku Barat Daya,Kepulauan Romang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5A4B360E-B73C-4B4E-9257-7EC74BEB997C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69974477,TK DEDERN SOLATH,69974477,Jln. Pendidikan,SOLATH,KEC. KEPULAUAN ROMANG,KAB. MALUKU BARAT DAYA,PROV. MALUKU,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,AJ3170,421/01/DSLTH/IV/2017,12-04-2017,421.9/DP-194.1/2017,20-09-2017,Lihat SK Operasional,2018-03-22 10,,20,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,
Maluku,Kab. Maluku Barat Daya,Kepulauan Romang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/20C3F851-F86F-4287-BAC5-C31A2491F725,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69961588,TK DESA HILA,69961588,Jln. Pelabuhan - Hila,HILA,KEC. KEPULAUAN ROMANG,KAB. MALUKU BARAT DAYA,PROV. MALUKU,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan TK DESA HILA,AJ3171,01/KPTS/DH/VII/2009,02-07-2009,503/15/IO/DPMPTSP/2023,24-05-2023,Lihat SK Operasional,2023-06-14 11,,600,1. -,2. -,Tidak Ada,,,,,.000000000000,.000000000000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,200,2,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,2,0,0,0,1,1,0,0,0,2,0,0,2,0,0,0,0,0,Tidak Ada
Maluku,Kab. Maluku Barat Daya,Kepulauan Romang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2C84424F-C8D7-4A2E-92EC-17ACA9D9BB3F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69965188,TK DUSUN RUMKUDA,69965188,Jln. Dusun Rumkuda No.01,JERUSU,KEC. KEPULAUAN ROMANG,KAB. MALUKU BARAT DAYA,PROV. MALUKU,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,AJ3169,421.9/DP-144/IO/2012,14-12-2012,503/19/IO/DPMPTSP/2023,24-05-2023,Lihat SK Operasional,2023-06-14 11,,300,1. -,2. -,Tidak Ada,,,tkdsnrumkuda@gmail.com,,-7.624100000000,127.388300000000,1,0,0,0,2013,Pagi/6 hari,,2022/2023-2,"3,000",2,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,Tidak Ada
Maluku,Kab. Maluku Barat Daya,Kepulauan Romang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8A7151DA-7CA0-4077-B3C0-8BB6927BF841,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70004234,TK GABRIELA,70004234,Jerusu,JERUSU,KEC. KEPULAUAN ROMANG,KAB. MALUKU BARAT DAYA,PROV. MALUKU,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,19/SK.KD/DJ/I/2020,09-01-2020,421.1/DPK-212/IO/2020,11-08-2020,Lihat SK Operasional,2020-09-10 13,,225,1. -,2. -,Tidak Ada,,,,,.000000000000,.000000000000,1,0,0,0,2013,Pagi/6 hari,,2022/2023-2,498,2,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,Tidak Ada
Maluku,Kab. Maluku Barat Daya,Kepulauan Romang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/866407EE-9DE3-4F5E-8561-73B916F60E73,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69974248,TK KOUR ATUNA,69974248,Jln. Kour Atuna,JERUSU,KEC. KEPULAUAN ROMANG,KAB. MALUKU BARAT DAYA,PROV. MALUKU,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,AJ3173,421.9/DP-144.9/IO/2015,14-12-2015,421.9/DP-144.9/IO/2015,14-12-2015,Lihat SK Operasional,2018-03-15 15,,700,1. -,2. -,Diesel,,,,,-7.594946000000,127.450597000000,3,0,0,0,2013,Pagi/6 hari,,2022/2023-2,"1,000",2,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,3,0,2,0,0,0,1,0,0,3,2,0,0,0,0,0,0,0,Tidak Ada
Maluku,Kab. Maluku Barat Daya,Kepulauan Romang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1D8F829E-4C9E-437E-AD80-C584E1DE4B97,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69965144,TK KRISTEN PNIEL JERUSU,69965144,Jln. Desa Jerusu,JERUSU,KEC. KEPULAUAN ROMANG,KAB. MALUKU BARAT DAYA,PROV. MALUKU,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,AK8991,421.1/DP-01.1/2017,06-01-2017,421.1/DP-01.1/2017,06-01-2017,Lihat SK Operasional,2017-08-11 10,,600,1. -,2. -,Diesel,,,,,.000000000000,.000000000000,4,0,0,0,2013,Pagi/6 hari,,2022/2023-2,"1,000",2,0,0,0,0,0,0,4,4,0,0,0,0,4,1,0,3,0,1,1,1,0,1,0,0,4,2,0,0,0,0,0,0,0,Tidak Ada
Maluku,Kab. Maluku Barat Daya,Kepulauan Romang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4F7E39F5-6375-4694-8F51-B3FB169EC98F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70038108,TK MIKHAEL HUAI DALKA,70038108,Jerusu,JERUSU,KEC. KEPULAUAN ROMANG,KAB. MALUKU BARAT DAYA,PROV. MALUKU,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,16/SK/DJ/X/2021,18-10-2021,503/02/IO/DPMPTSP/2023,16-02-2023,Lihat SK Operasional,2023-03-14 14,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
