prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,kurikulum,akses_internet_sekolah_kita
Kalimantan Barat,Kota Pontianak,Pontianak Tenggara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BFF0014F-1FAB-4606-9E65-C5E568004E1C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69958239,Al Iman,69958239,Jl. Parit H. Huin I No. 18,KEC. PONTIANAK TENGGARA,KOTA PONTIANAK,PROV. KALIMANTAN BARAT,INDONESIA,SWASTA,RA,Kementerian Agama,Lainnya,,,,,,Silakan Upload SK,,B,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
Kalimantan Barat,Kota Pontianak,Pontianak Tenggara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/88C3A9A4-921A-495E-BA7F-5295B2F3CAB9,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69958238,Bayt Al-Quran Indonesia,69958238,Jalan Parit.h. Husin 2 Komplek Grand Paris No A.27,BANGKA BELITUNG LAUT,KEC. PONTIANAK TENGGARA,KOTA PONTIANAK,PROV. KALIMANTAN BARAT,SWASTA,RA,Kementerian Agama,Lainnya,,,,,,Silakan Upload SK,,B,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
Kalimantan Barat,Kota Pontianak,Pontianak Tenggara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/84B3F308-55D5-4FE6-A302-59F3309C3F33,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69914106,KB  DARUL  ULOOM  KINDERGAIRTEN,69914106,JL. PARIT HAJI HUSIN 2 KOMP. SAHABAT NO. 9,BANSIR DARAT,KEC. PONTIANAK TENGGARA,KOTA PONTIANAK,PROV. KALIMANTAN BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan DARUL ULOOM BIN KAREEM,AC2578,648224,22-04-2013,166/KEP/PAUD/2015,28-01-2015,Lihat SK Operasional,2015-10-28 12,,0,1. -,2. Telkom Speedy,PLN,,,kbdarululoomkindergarten13.08@gmail.com,http,-.072935000000,109.349627000000,2,0,0,0,Sehari Penuh/5 hari,,2022/2023-2,"2,700",1,0,0,3,0,0,0,2,2,0,0,0,0,2,0,2,0,1,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,2013,Tidak Ada
Kalimantan Barat,Kota Pontianak,Pontianak Tenggara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4312B973-517B-4554-9037-DB67C90EEE20,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69903666,KB  HIDAYATUT THULLAB,69903666,JL. PARIT HAJI HUSIN 2 Gg. BAROKAH,BANGKA BELITUNG DARAT,KEC. PONTIANAK TENGGARA,KOTA PONTIANAK,PROV. KALIMANTAN BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Hidayatut Thullab,AC2597,140,24-02-2010,057/DPMTKPTSP/2019,10-06-2019,Lihat SK Operasional,2015-09-22 11,C,160,1. Telkom Speedy,2. Indosat IM3,PLN,,,hidthullab76@gmail.com,,-5.443757000000,114.421127000000,7,0,0,0,Sehari Penuh/5 hari,,2022/2023-2,450,3,0,0,2,0,0,4,4,7,0,0,0,0,7,0,0,7,6,0,1,0,0,0,0,0,7,0,0,3,0,0,0,0,0,2013,Telkom Speedy
Kalimantan Barat,Kota Pontianak,Pontianak Tenggara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/678A6FA3-B347-406B-8087-D06E0868112C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69770356,KB BINA INSAN,69770356,JL. SUNGAI RAYA DALAM,BANGKA BELITUNG DARAT,KEC. PONTIANAK TENGGARA,KOTA PONTIANAK,PROV. KALIMANTAN BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan BINA INSAN MADANI,AC2577,146,23-08-2010,0135/KEP/PAUD/2016,18-10-2016,Silakan Upload SK,,B,246,1. -,2. -,PLN,,,,,.000000000000,.000000000000,3,0,0,0,Sehari Penuh/5 hari,,2022/2023-2,900,1,0,0,0,0,0,4,0,3,0,0,0,1,2,0,1,2,1,2,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,2013,Tidak Ada
Kalimantan Barat,Kota Pontianak,Pontianak Tenggara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B0BEBDF8-8134-4C22-A80E-AD8F9AE2A330,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69811970,KB BINA MULIA,69811970,Jl. Abdul Rachman Saleh No. A1,BANGKA BELITUNG LAUT,KEC. PONTIANAK TENGGARA,KOTA PONTIANAK,PROV. KALIMANTAN BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Pendidikan Bina Mulia Pontianak,AC2568,25.-,06-06-2020,9120208763006,30-07-2019,Silakan Upload SK (link file tidak valid) => [444865-4981--],2021-05-11 09,A,"5,052",1. Lainnya (Serat Optik),2. Lainnya (Serat Optik),PLN & Diesel,0,8108710,tk_bm1@yahoo.com,http,-.057400000000,109.355200000000,4,0,0,0,Sehari Penuh/5 hari,,2022/2023-2,"44,000",1,0,1,2,0,0,4,1,4,0,0,0,1,3,0,2,2,3,1,0,0,0,0,0,1,3,0,1,0,0,0,1,0,0,2013,Lainnya (Serat Optik)
Kalimantan Barat,Kota Pontianak,Pontianak Tenggara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/202B9FB1-A17D-418D-B7BF-63BD479B8F82,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69811957,KB BUNDA,69811957,IMAM BONJOL GG. H. ALI NO 12,BANSIR LAUT,KEC. PONTIANAK TENGGARA,KOTA PONTIANAK,PROV. KALIMANTAN BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,AC2571,0034/KEP/PAUD/2012,03-12-2012,049/DPMTKPTSP/2020,13-07-2020,Lihat SK Operasional,2021-08-24 17,B,131,,2.,,0,,paudbunda2011@gmail.com,http,-.047200000000,109.355000000000,2,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,3,0,2,0,0,0,0,2,0,1,1,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,2013,
Kalimantan Barat,Kota Pontianak,Pontianak Tenggara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B37E4836-C079-4E42-B51D-56D708CF3C00,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69914249,KB CITA SAHABAT MULIA,69914249,JL. PARIT HAJI HUSIN 2 KOMP. PURI AKCAYA 3 NO. E4,BANGKA BELITUNG DARAT,KEC. PONTIANAK TENGGARA,KOTA PONTIANAK,PROV. KALIMANTAN BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,09,18-11-2013,072/DPMTKPTSP/2019,18-07-2019,Silakan Upload SK (link file tidak valid) => [432646-787209--],2021-03-26 16,C,100,1. -,2. -,PLN,,,kbcitasahabatmulia@gmail.com,,.080500000000,109.349400000000,0,0,0,0,Sehari Penuh/5 hari,,2022/2023-2,450,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2013,Tidak Ada
Kalimantan Barat,Kota Pontianak,Pontianak Tenggara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/12A9AA35-C7CA-44FF-A9ED-DCB6E119FB89,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69903615,KB GLOBAL MAJU KHATULISTIWA,69903615,JL. PARIT HAJI HUSIN 2 KOMP. MITRA INDAH UTAMA 4 NO. 11 A,BANSIR DARAT,KEC. PONTIANAK TENGGARA,KOTA PONTIANAK,PROV. KALIMANTAN BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,AC2580,27,14-04-2014,001/DPMTKPTSP/2019,04-01-2019,Lihat SK Operasional,2015-09-22 08,B,"2,025",1. Indosat IM3,2. Telkom Speedy,PLN,0561581656,0561581656,sekolahglobalmajukhatulistiwa@gmail.com,,-.070004000000,109.351965000000,3,0,0,0,Sehari Penuh/5 hari,,2022/2023-2,"22,000",1,0,1,1,0,0,4,0,3,0,0,0,0,3,0,3,0,2,1,0,0,0,0,0,0,3,0,1,0,0,0,1,0,0,2013,Indosat IM3
Kalimantan Barat,Kota Pontianak,Pontianak Tenggara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A24AD945-CA62-4359-BC5B-4DF579D61F9C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69902938,KB ISLAM AL - AZHAR 21,69902938,Jl. AHMAD  YANI,BANSIR LAUT,KEC. PONTIANAK TENGGARA,KOTA PONTIANAK,PROV. KALIMANTAN BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Kejayaan Islam Khatulistiwa Pontianak,AW9974,050/KEP/1997,12-03-1997,149/KEP/PAUD/2015,28-01-2015,Lihat SK Operasional,2015-09-17 11,A,"34,500",1. Telkom Speedy,2. Telkom Speedy,PLN,,0561766841,kbtkia19@gmail.com,,-.058333000000,109.351470000000,4,0,0,0,Sehari Penuh/5 hari,,2022/2023-2,"4,400",2,0,1,2,0,0,1,4,4,0,0,0,0,4,1,1,2,3,1,0,0,0,0,0,1,3,2,0,0,0,1,0,0,0,2013,Telkom Speedy
