prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat
Sulawesi Tenggara,Kab. Konawe,Amonggedo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/51347365-E71C-44F3-85EA-90331EE5C060,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69904628,KB KASIH IBU,69904628,DESA DUNGGUA,DUNGGUA,KEC. AMONGGEDO,KAB. KONAWE,PROV. SULAWESI TENGGARA,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan  KB KASIH IBU,AC6075,REG. 87,20-04-2015,REG. 87,20-04-2015,Lihat SK Operasional,2015-09-28 18,B,400,1. -,2. -,Menumpang,,,,,-3.924310000000,122.229791000000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,"1,300",3,0,0,0,0,0,4,0,2,0,0,0,0,2,0,1,1,0,0,1,1,0,0,0,0,2,3,0,0,0,0,0,0,0
Sulawesi Tenggara,Kab. Konawe,Amonggedo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/CB86701E-C96A-49AE-8D36-A4C854650DE1,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69889426,KB. GAYATRI,69889426,DESA PUASANA,PUASANA,KEC. AMONGGEDO,KAB. KONAWE,PROV. SULAWESI TENGGARA,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,420/210/DP/2014,21-03-2014,REG. 018,21-03-2014,Lihat SK Operasional,2017-04-05 13,C,0,1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,PAUDgayatri2014@gmail.com,,-3.853070000000,122.236943000000,1,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,900,2,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0
Sulawesi Tenggara,Kab. Konawe,Amonggedo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/517C3531-2617-41AA-8760-512886B22B78,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69762387,KB. KELAPA GADING,69762387,KUNTUL,WATULAWU,KEC. AMONGGEDO,KAB. KONAWE,PROV. SULAWESI TENGGARA,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan KELOMPOK BERMAIN KELAPA GADING,AC6076,,,645 TAHUN 2011,,Silakan Upload SK,,C,108,1. -,2. -,Menumpang,,,paudkelapagading1@gmail.com,,.000000000000,.000000000000,3,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,"1,300",2,0,0,0,1,0,3,0,2,0,0,1,1,2,0,1,2,0,0,1,1,0,1,0,1,2,2,0,0,0,0,0,0,0
Sulawesi Tenggara,Kab. Konawe,Amonggedo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F72EDB97-7053-4D4C-8F71-544F7AD5D4AA,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69942809,KB. SATRIA KENCANA,69942809,DESA MENDIKONU,MENDIKONU,KEC. AMONGGEDO,KAB. KONAWE,PROV. SULAWESI TENGGARA,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan KB. SATRIA KENCANA,AC6077,420/146/DP/2015,20-04-2015,REG.M 88,20-04-2015,Lihat SK Operasional,2016-04-22 13,B,300,1. -,2. -,Menumpang,,,kbsatriakencana123@gmail.com,,.000000000000,.000000000000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,"1,300",2,0,0,0,0,0,3,0,2,0,0,0,0,2,0,0,2,1,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0
Sulawesi Tenggara,Kab. Konawe,Amonggedo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/11BD85D9-395F-49AB-ACAA-23B9B07E37A0,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69771531,TK ALMUBARAK,69771531,SAMATURU,BENUA,KEC. AMONGGEDO,KAB. KONAWE,PROV. SULAWESI TENGGARA,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan AL MUBARAK BENUA,AC6078,,,420/65/DP/2011,,Silakan Upload SK,,B,"1,000",1. -,2. -,PLN,,,almubarak@yahoo.com,,-3.891058000000,122.281179000000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,900,2,0,0,1,0,0,2,0,2,0,0,0,0,2,0,1,1,0,1,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0
Sulawesi Tenggara,Kab. Konawe,Amonggedo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/FB31AF7A-BD68-4990-8BE1-4B27D7FD0B2E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69762342,TK NEGERI MEKAR JAYA,69762342,POROS AMONGGEDO,AMONGGEDO BARU,KEC. AMONGGEDO,KAB. KONAWE,PROV. SULAWESI TENGGARA,NEGERI,TK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,NOMOR 299 TAHUN 2022,18-07-2022,006/DPM-PTSP/2022,11-10-2022,Lihat SK Operasional,2023-04-11 09,,100,1. -,2. -,Lainnya,,,mekarjayatk20@gmail.com,,-3.930191000000,122.068920000000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,0,0,0,0,0,0,0,1,1,2,0,0,0,0,2,0,1,1,1,0,1,0,0,0,0,0,2,0,0,0,2,0,0,0,0
Sulawesi Tenggara,Kab. Konawe,Amonggedo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E8D22162-3962-47F5-9140-856089862E63,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69761602,TK NEGERI MEKAR SARI,69761602,Jl. Poros Bahari,MATA BURA,KEC. AMONGGEDO,KAB. KONAWE,PROV. SULAWESI TENGGARA,NEGERI,TK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN LPM,AC6079,NOMOR 299 TAHUN 2022,18-07-2022,NOMOR 299 TAHUN 2022,18-07-2022,Lihat SK Operasional,2023-02-14 22,B,"1,590",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,tkmekarsari553@gmail.com,,-3.917800000000,122.244900000000,8,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,900,4,0,0,1,0,0,0,8,8,0,0,0,1,7,1,7,0,3,3,1,1,0,0,0,0,8,0,0,4,0,0,0,0,0
Sulawesi Tenggara,Kab. Konawe,Amonggedo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/42A92CC5-2E33-4FB5-BD37-C5F2FD770937,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69991132,TK PELITA IBU,69991132,DESA AMONGGEDO,AMONGGEDO,KEC. AMONGGEDO,KAB. KONAWE,PROV. SULAWESI TENGGARA,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,517/019/DPM-PTSP/VII/2019,20-10-2019,REG. 019/DPM-PTSP/2019,20-10-2019,Lihat SK Operasional,2019-10-01 19,,600,,2.,,,,iklat@yahoo.com,,.000000000000,.000000000000,3,0,0,0,2013,,,2022/2023-2,,,0,0,0,0,0,0,1,2,3,0,0,0,0,3,0,1,2,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
Sulawesi Tenggara,Kab. Konawe,Amonggedo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6F341BD0-A561-4A90-AE8B-CF31E88F7BF1,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69761603,TKS TRI DHARMA,69761603,SIRSAK,AMENDETE,KEC. AMONGGEDO,KAB. KONAWE,PROV. SULAWESI TENGGARA,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan TK TRI DARMA,AC6074,001/Y/TK/VII/2006,11-07-2006,REG. 025/DPM-PTPS/2019,16-10-2019,Lihat SK Operasional,2021-10-07 10,B,"5,850",1. Telkomsel Flash,2. XL (GSM),PLN,,,,,-5.443757000000,114.421127000000,3,0,0,0,2013,Malam/6 hari,,2022/2023-2,Telkomsel Flash,900,2,0,0,0,0,0,1,2,3,0,0,0,0,3,0,1,2,2,0,1,0,0,0,0,0,3,0,0,2,0,0,0,0,0
Sulawesi Tenggara,Kab. Konawe,Amonggedo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B24B77FC-392B-4E7F-A1D7-7C16F395F032,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69761604,TKS TRI SARI,69761604,JL. PISANG,ULU BENUA,KEC. AMONGGEDO,KAB. KONAWE,PROV. SULAWESI TENGGARA,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,420/401/DP/2013,04-08-2013,REG  98,04-08-2013,Lihat SK Operasional,2017-01-03 09,C,72,1. Smartfren,2. Telkomsel Flash,PLN,,,,,.000000000000,.000000000000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Smartfren,900,4,0,0,2,0,0,3,0,2,0,0,0,0,2,0,1,1,0,2,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0
