prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,akses_internet_sekolah_kita
Sumatera Utara,Kab. Labuhan Batu Utara,Aek Kuo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/458A7643-E907-44D0-A9A1-0B440F3159E7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69942776,HARAPAN BANGSA,69942776,Desa Karang Anyar,KARANG ANYAR,KEC. AEK KUO,KAB. LABUHAN BATU UTARA,PROV. SUMATERA UTARA,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,70,26-11-2009,421.9/105.PNFI/2016,30-03-2016,Lihat SK Operasional,2016-04-22 10,,600,,2.,,,,paudkaranganyar@gmail.com,,.000000000000,.000000000000,6,0,0,0,2013,,,2022/2023-2,,0,0,0,0,0,0,7,1,6,0,0,0,0,6,0,1,5,3,2,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,
Sumatera Utara,Kab. Labuhan Batu Utara,Aek Kuo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B4C71309-6950-473A-9323-EB2F95886AEF,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69962489,KB ABC JUNIOR,69962489,Desa Bandar Selamat,BANDAR SELAMAT,KEC. AEK KUO,KAB. LABUHAN BATU UTARA,PROV. SUMATERA UTARA,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,AE9274,97,29-09-2016,421.9/0240.PAUD&PNF/2017,07-03-2017,Lihat SK Operasional,2017-05-08 15,,900,1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,teddyprianto6@gmail.com,,.000000000000,.000000000000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,900,2,0,0,1,0,0,2,1,2,0,0,0,0,2,0,1,1,0,1,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,Telkomsel Flash
Sumatera Utara,Kab. Labuhan Batu Utara,Aek Kuo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/85952561-01C9-4652-808B-84953FD1A02C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69801723,KB BAKAT,69801723,JLN.LOBU NO.9,AEK KORSIK,KEC. AEK KUO,KAB. LABUHAN BATU UTARA,PROV. SUMATERA UTARA,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan PAUD BAKAT,AE9280,,,421.9/141.PNFI/2012,,Silakan Upload SK,,C,800,1. -,2. -,PLN,,,paudbakat21@gmail.com,,2.369624000000,99.829588000000,4,0,0,0,2013,Pagi/6 hari,,2022/2023-2,900,3,0,0,2,0,0,0,4,4,0,0,0,0,4,0,1,3,0,1,2,1,0,0,0,0,4,0,3,0,0,0,0,0,0,Tidak Ada
Sumatera Utara,Kab. Labuhan Batu Utara,Aek Kuo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A8A375D8-35E1-4078-9665-D5C618DFAA64,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69970003,KB BUNDA WIDA,69970003,Desa Aek Korsik,AEK KORSIK,KEC. AEK KUO,KAB. LABUHAN BATU UTARA,PROV. SUMATERA UTARA,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,AE9265,119,18-04-2012,421.9/099.PNFI/2016,30-03-2016,Lihat SK Operasional,2017-11-22 15,,200,1. -,2. -,PLN,0,,paudbundawida@gmail.com,http,.000000000000,.000000000000,5,0,0,0,2013,Pagi/6 hari,,2022/2023-2,900,2,0,0,2,0,0,1,4,5,0,0,0,0,5,0,1,4,4,1,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,Tidak Ada
Sumatera Utara,Kab. Labuhan Batu Utara,Aek Kuo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9CA22942-A431-4532-BBC2-04A91E2CCD12,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70009325,KB MULIA SEJATI SEI TUALANG,70009325,Dusun V Sei Tualang,BANDAR SELAMAT,KEC. AEK KUO,KAB. LABUHAN BATU UTARA,PROV. SUMATERA UTARA,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,06,16-11-2020,503/0004/DPM-PPTSP/PNF/2021,19-02-2021,Lihat SK Operasional,2021-03-31 17,,540,,2.,,,,,,.000000000000,.000000000000,1,0,0,0,2013,,,2022/2023-2,,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,
Sumatera Utara,Kab. Labuhan Batu Utara,Aek Kuo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4948B2F0-4FE3-4EB4-A278-0C42663CFF68,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69801691,KB PERMATA BUNDA,69801691,DUSUN I,PURWOREJO,KEC. AEK KUO,KAB. LABUHAN BATU UTARA,PROV. SUMATERA UTARA,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,AE9276,,,421.9/140.PNFI/2011,,Silakan Upload SK,,,"2,000",1. -,2. -,PLN,,,,,.000000000000,.000000000000,4,0,0,0,2013,Pagi/6 hari,,2022/2023-2,450,0,0,0,2,0,0,1,3,4,0,0,0,0,4,0,0,4,1,0,1,1,1,0,0,1,3,0,0,0,1,0,0,0,0,Tidak Ada
Sumatera Utara,Kab. Labuhan Batu Utara,Aek Kuo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BAD831A3-A65A-46E6-B436-18D07E941852,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69801658,KB SETIA,69801658,BALAI DESA DUSUN 3,SIDOMULYO,KEC. AEK KUO,KAB. LABUHAN BATU UTARA,PROV. SUMATERA UTARA,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan TPQ SETIA,AE9268,,,421.9/207/PNFI/2011,,Silakan Upload SK,,C,350,1. -,2. Telkomsel Flash,PLN,,,Amilanasari.ritonga@gmail.com,,.000000000000,.000000000000,3,0,0,0,2013,Pagi/6 hari,,2022/2023-2,900,1,0,0,1,1,0,1,2,2,0,1,0,0,3,0,0,3,1,0,1,0,0,1,0,0,3,0,1,0,0,0,0,0,0,Tidak Ada
Sumatera Utara,Kab. Labuhan Batu Utara,Aek Kuo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/63897BA4-14DA-40C4-9921-5BC67AAAC12B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69925569,PAUD TARBIYATUL QORYATI,69925569,Desa Padang Maninjau,PADANG MANINJAU,KEC. AEK KUO,KAB. LABUHAN BATU UTARA,PROV. SUMATERA UTARA,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan LEMBAGA PENDIDIKAN TARBIYATUL QORYATI,AE9277,"19 Notaris Tresna Hariadi,SH",28-01-2021,503/0050/DPMPTSP/PF/2023,30-12-2022,Lihat SK Operasional,2023-03-08 20,C,313,1. Lainnya,2. Lainnya (Kabel),PLN,,,paudtarbiyatulqoryati@gmail.com,,-5.443757000000,114.421127000000,4,0,0,0,2013,Pagi/6 hari,,2022/2023-2,450,2,0,0,0,0,0,4,1,4,0,0,0,0,4,0,2,2,1,2,0,0,0,0,1,0,4,2,0,0,0,0,0,0,0,Lainnya
Sumatera Utara,Kab. Labuhan Batu Utara,Aek Kuo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/143814DC-7566-4E0E-BED3-CA9C9D89EFBC,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70027960,RA ISLAMIYAH PADANG MANINJAU,70027960,Jln.Utama Padang Maninjau dusun VII,PADANG MANINJAU,KEC. AEK KUO,KAB. LABUHAN BATU UTARA,PROV. SUMATERA UTARA,SWASTA,RA,Kementerian Agama,,,,,329 TAHUN 2022,30-03-2022,Silakan Upload SK (link file tidak valid) => [199168-20477-https,2022-04-13 00,,"2,000",,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
Sumatera Utara,Kab. Labuhan Batu Utara,Aek Kuo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7C5F209D-1633-4E47-9933-27597A4B074F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70025910,RA NURUL HASANAH,70025910,"Jl. Sei Tualang, Desa Bandar Selamat",BANDAR SELAMAT,KEC. AEK KUO,KAB. LABUHAN BATU UTARA,PROV. SUMATERA UTARA,SWASTA,RA,Kementerian Agama,,,,,227 TAHUN 2021,21-04-2021,Silakan Upload SK (link file tidak valid) => [196112-718455-https,2022-02-21 09,,400,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
