prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat
Sulawesi Selatan,Kab. Kepulauan Selayar,Bontoharu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1CCF7079-9379-47E5-BCB1-32D5655DB5D4,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69978852,KB BAJI AMPE PADANG,69978852,Jln Poros Bandara H Aroeppala Padang,BONTOSUNGGU,KEC. BONTOHARU,KAB. KEPULAUAN SELAYAR,PROV. SULAWESI SELATAN,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Baji Ampe,AC5481,Tahun 2011,11-06-2011,800/511/III/2018/DIKBUD,22-03-2018,Lihat SK Operasional,2018-07-31 07,C,42,1. -,2. -,Tidak Ada,,,kbbaji91@gmail.com,,.000000000000,.000000000000,3,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,0,2,0,0,0,0,0,4,0,3,0,0,0,0,3,1,0,2,3,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0
Sulawesi Selatan,Kab. Kepulauan Selayar,Bontoharu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2370B839-EA30-4C73-B9EA-77A395CC3B3D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69978315,KB HARAPAN,69978315,Dusun Kahu-Kahu Selatan,KAHU-KAHU,KEC. BONTOHARU,KAB. KEPULAUAN SELAYAR,PROV. SULAWESI SELATAN,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN SEMANGAT BARU TANADOANG,AC5503,02/SKP-KB/DKK/V/2018,11-05-2018,800/12.d/I/2011/DIKNAS,05-01-2011,Lihat SK Operasional,2018-07-02 08,C,54,1. -,2. -,Diesel,,,kbharapan57@gmail.com,,.000000000000,.000000000000,1,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,0,2,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0
Sulawesi Selatan,Kab. Kepulauan Selayar,Bontoharu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/30835B63-FA80-4F81-AAA2-1AC62890D32D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69891639,KB. AL-HIKMAH BALANG SEMBO,69891639,JL. TIEN SOEHARTO BALANG SEMBO,BONTOLEBANG,KEC. BONTOHARU,KAB. KEPULAUAN SELAYAR,PROV. SULAWESI SELATAN,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,AC5529,,,800/12.n/I/2011/Diknas,01-01-2011,Silakan Upload SK,,B,35,1. Telkomsel Flash,2. Telkom Speedy,PLN & Diesel,,,,,.000000000000,.000000000000,1,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,450,2,0,0,1,0,0,2,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0
Sulawesi Selatan,Kab. Kepulauan Selayar,Bontoharu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/AEC6BE36-6B7C-4547-BE1B-B9D34A4B782E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69891640,KB. BAHARI UTAMA,69891640,DUSUN KAHU-KAHU UTARA,BONTOBANGUN,KEC. BONTOHARU,KAB. KEPULAUAN SELAYAR,PROV. SULAWESI SELATAN,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,AC5483,800/12.c/I/2011/Diknas,05-01-2011,800/12.c/I/2011/Diknas,05-01-2011,Silakan Upload SK,,B,54,1. -,2. -,Diesel,,,bahariutamakb@gmail.com,,.000000000000,.000000000000,3,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,0,2,0,0,0,0,0,2,1,3,0,0,0,0,3,0,0,3,1,0,0,1,0,0,1,1,2,2,0,0,0,0,0,0,0
Sulawesi Selatan,Kab. Kepulauan Selayar,Bontoharu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/873A14E9-5B6E-45E7-A225-75866BCBF38E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69751262,RA NURUL HUDA TANABAU,69751262,Tanabau,BONTOTANGNGA,KEC. BONTOHARU,KAB. KEPULAUAN SELAYAR,PROV. SULAWESI SELATAN,SWASTA,RA,Kementerian Agama,,,01/SKAPS/DBT/IX/2014,25-09-2014,Kd.21.12/4/PP.07/1016/2011,23-06-2011,Lihat SK Operasional,2015-10-23 09,B,0,,2.,,,,,,-6.182500000000,120.457800000000,0,0,0,0,,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
Sulawesi Selatan,Kab. Kepulauan Selayar,Bontoharu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/77541366-83F0-4365-B48B-F6B7916EA098,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69886003,RA/BA/TA BABUSSALAM BAERA,69886003,Baera,BONTOTANGNGA,KEC. BONTOHARU,KAB. KEPULAUAN SELAYAR,PROV. SULAWESI SELATAN,SWASTA,RA,Kementerian Agama,Lainnya,,Kd.21.12/4/PP.00/1941/2011,22-12-2011,Kd.21.12/4/PP.00/1941/2011,22-12-2011,Lihat SK Operasional,2016-04-22 06,B,50,,2.,,,,,,-6.169800000000,120.439000000000,0,0,0,0,,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
Sulawesi Selatan,Kab. Kepulauan Selayar,Bontoharu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3EC57E74-6A3F-4587-A5C4-B7F9E5F026CB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69751261,RA/BA/TA NURUL HIJRAH,69751261,Dopa,KAHU-KAHU,KEC. BONTOHARU,KAB. KEPULAUAN SELAYAR,PROV. SULAWESI SELATAN,SWASTA,RA,Kementerian Agama,,,01/PG.NH/ 2005,05-03-2005,-kd.21.12/4/PP.00/29/2008,16-01-2008,Lihat SK Operasional,2016-02-05 16,C,0,,2.,,,,,,-6.169800000000,120.439000000000,0,0,0,0,,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
Sulawesi Selatan,Kab. Kepulauan Selayar,Bontoharu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/42703B40-FF2C-4B67-8055-F538FC4A398F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69751259,RA/BA/TA NURUL JIHAD IRAJA LEBO,69751259,Iraja Lebo,KALEPADANG,KEC. BONTOHARU,KAB. KEPULAUAN SELAYAR,PROV. SULAWESI SELATAN,SWASTA,RA,Kementerian Agama,,,13.-,29-01-2003,Kd.21.12/4/PP.00/882/2012,09-05-2012,Lihat SK Operasional,2016-04-22 06,B,150,,2.,,,,,,-6.180000000000,120.491700000000,0,0,0,0,,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
Sulawesi Selatan,Kab. Kepulauan Selayar,Bontoharu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3AF98339-3CBC-4F5C-8A5F-843012AFCED9,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69751263,RA/BA/TA NURUL MAGFIRAH BITOMBANG,69751263,Bitombang,BONTOBANGUN,KEC. BONTOHARU,KAB. KEPULAUAN SELAYAR,PROV. SULAWESI SELATAN,SWASTA,RA,Kementerian Agama,,,03/RA.NM/X/2006,25-06-2006,Kd.21.12.4/PP.00/914/2011,01-06-2011,Lihat SK Operasional,2016-05-04 15,,96,,2.,,,,,,-6.114611000000,120.517845000000,0,0,0,0,,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
Sulawesi Selatan,Kab. Kepulauan Selayar,Bontoharu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4117928F-C01D-4819-A59E-4DFF907B2B92,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40316339,TK ABA PALEMBA,40316339,PALEMBA,KALEPADANG,KEC. BONTOHARU,KAB. KEPULAUAN SELAYAR,PROV. SULAWESI SELATAN,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,08 TAHUN 2011,04-07-2011,800/096/I/2019/DIKNAS,18-01-2019,Lihat SK Operasional,2023-02-19 19,B,200,1. Telkomsel Flash,2. Indosat IM3,PLN,,,tkabapalemba1234@gmail.com,,-6.169200000000,120.485100000000,4,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,900,1,0,0,0,1,0,3,0,3,0,1,0,1,3,0,4,0,1,0,2,1,0,0,0,0,4,0,0,1,1,0,0,0,0
