prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,kurikulum,akses_internet_sekolah_kita
Jambi,Kab. Tebo,Rimbo Bujang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/78EA925C-0D77-4CD8-9325-2D6278E7AAD3,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69897536,At-Taqwa,69897536,HAYAM WURUK (POROS,TEGAL ARUM,KEC. RIMBO BUJANG,KAB. TEBO,PROV. JAMBI,SWASTA,RA,Kementerian Agama,Lainnya,,W.o/6/PP.03.2/11/1993,09-03-1993,125/157/E.4/PD/1992,24-08-1992,Lihat SK Operasional,2019-12-12 11,C,0,,2.,,,,,,-1.315746900000,102.520430000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
Jambi,Kab. Tebo,Rimbo Bujang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/88CA144F-60BF-4551-B5AE-C6BA69C77F82,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69897543,Darussalam,69897543,Jl. Marsawa I,TIRTAKENCANA,KEC. RIMBO BUJANG,KAB. TEBO,PROV. JAMBI,SWASTA,RA,Kementerian Agama,Lainnya,,1701 Tahun 2014,30-12-2014,,30-12-2014,Lihat SK Operasional,2020-08-24 19,C,0,,2.,,,,,,-1.338100000000,102.133100000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
Jambi,Kab. Tebo,Rimbo Bujang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/620C9545-941E-464C-8AEC-30FC0291625F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69943958,KB Al - Istiqomah,69943958,JL. KH. Ahmad Dahlan,KELURAHAN WIROTHO AGUNG,KEC. RIMBO BUJANG,KAB. TEBO,PROV. JAMBI,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan LEMBAGA THORIQUL JANNAH,AB9888,421.1/103/sos,08-07-2013,422/05/DPMPTSPKOPUKM/2021,01-07-2021,Lihat SK Operasional,2022-03-01 21,C,200,1. -,2. -,PLN,,,kbalistiqomahjalan7@gmail.com,,-1.318300000000,102.107000000000,2,0,0,0,Siang/6 hari,,2022/2023-2,900,2,0,0,0,0,0,0,2,2,0,0,0,0,2,1,0,1,0,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2013,Tidak Ada
Jambi,Kab. Tebo,Rimbo Bujang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F5A9125E-D9E4-4A7E-8731-A421F14F6776,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69931903,KB AL-INAYAH,69931903,Jl. Lesmana Perintis,PERINTIS,KEC. RIMBO BUJANG,KAB. TEBO,PROV. JAMBI,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Pondok Pesantren Al-Inayah,AF1528,10/10/PA/11/208,24-02-2008,422/09/DPMPTSPKOPUKM/2022,31-01-2022,Lihat SK Operasional,2022-08-22 00,C,420,1. -,2. -,PLN,,,kbalinayahjlnlesmana@gmail.com,,.000000000000,.000000000000,1,0,0,0,Siang/6 hari,,2022/2023-2,900,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2013,Tidak Ada
Jambi,Kab. Tebo,Rimbo Bujang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1AD03A3C-CA19-4024-9569-9C93E105732F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69941937,KB An- Nisa,69941937,Jln. S. Hasanuddin,KELURAHAN WIROTHO AGUNG,KEC. RIMBO BUJANG,KAB. TEBO,PROV. JAMBI,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan YAY. ANNISA WIROTHO AGUNG,AB9889,31/G/RB/VIII/2016,01-08-2016,422/097/DIKBUDPORA/2016,20-10-2016,Lihat SK Operasional,2017-11-22 13,C,250,1. -,2. -,PLN,,,kbannisa_2@gmail.com,,.000000000000,.000000000000,3,0,0,0,Siang/6 hari,,2022/2023-2,900,1,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,3,1,0,1,1,0,0,0,0,3,1,0,0,0,0,0,0,0,2013,Tidak Ada
Jambi,Kab. Tebo,Rimbo Bujang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3EC7263D-84B3-4207-9412-C7D6794B9721,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69927264,KB ARUM SARI,69927264,Jln. Diponegoro (Poros),TEGAL ARUM,KEC. RIMBO BUJANG,KAB. TEBO,PROV. JAMBI,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,Nomor,20-02-2005,422/652/DIKBUDPORA/2016,20-10-2016,Lihat SK Operasional,2017-11-13 14,B,"1,600",1. Indosat IM3,2. Telkomsel Flash,PLN,,,kbarumsari404@gmail.com,,-1.319500000000,102.184100000000,2,0,0,0,Pagi/6 hari,,2022/2023-2,"1,300",2,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,2,0,1,0,1,0,0,0,0,2,0,2,0,0,0,0,0,0,2013,Indosat IM3
Jambi,Kab. Tebo,Rimbo Bujang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2D5ABFB2-0140-4DA7-A904-916571B98845,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69991189,KB CERDAS CERIA,69991189,Jl. Sultan Thaha,KELURAHAN WIROTHO AGUNG,KEC. RIMBO BUJANG,KAB. TEBO,PROV. JAMBI,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,169/G/RB/III/2017,17-03-2017,422/002/DPM-PTSP-K.UKM/2019,08-04-2019,Lihat SK Operasional,2019-10-03 11,,600 m2,1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,paudcerdasceriarimbo@gmail.com,,102.107800000000,-1.309900000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jambi,Kab. Tebo,Rimbo Bujang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/CE094DF6-A2CC-4CE5-8DC8-BD5BEF461B99,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69986764,KB HARAPAN JAYA,69986764,Jalan Karang Indah,PERINTIS,KEC. RIMBO BUJANG,KAB. TEBO,PROV. JAMBI,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,214/G/RB/IX/2018,13-09-2018,422/07/DPMPTSPKOPUKM/2022,31-01-2022,Lihat SK Operasional,2022-03-02 02,C,750,1. -,2. -,PLN,,,kbharapanjayaperintis@gmail.com,,.000000000000,.000000000000,1,0,0,0,Siang/6 hari,,2022/2023-2,900,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2013,Tidak Ada
Jambi,Kab. Tebo,Rimbo Bujang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7937D912-9BBB-4831-B133-21083C0B4BA8,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69956442,KB MAWAR BERSEMI,69956442,JL. Teuku Umar,KELURAHAN WIROTHO AGUNG,KEC. RIMBO BUJANG,KAB. TEBO,PROV. JAMBI,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,AF1517,422/636-1/DIKBUDPORA/2016,08-11-2016,422/08/DPMPTSPKOPUKM/2021,22-07-2021,Lihat SK Operasional,2022-03-10 07,C,200,1. -,2. -,PLN,,,kbmawarbersemijl2@gmail.com,,.000000000000,.000000000000,2,0,0,0,Siang/6 hari,,2022/2023-2,900,2,0,0,0,0,0,1,2,2,0,0,0,0,2,0,0,2,1,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,2013,Tidak Ada
Jambi,Kab. Tebo,Rimbo Bujang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/47AA0FD2-6798-4096-AFD5-1ADED283DF94,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69845820,KB MELATI PUTIH,69845820,Jalan Pendowo,PURWO HARJO,KEC. RIMBO BUJANG,KAB. TEBO,PROV. JAMBI,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,Nomor,24-02-2017,422/08/DPMPTSPKOPUKM/2022,31-01-2022,Lihat SK Operasional,2022-04-08 08,C,225,1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,kbmelatiputih.pendowo@yahoo.com,,-5.443800000000,114.421100000000,3,0,0,0,Pagi/6 hari,,2022/2023-2,"1,300",1,0,0,1,0,0,1,2,3,0,0,0,0,3,0,1,2,2,0,0,1,0,0,0,0,3,1,0,0,0,0,0,0,0,2013,Telkomsel Flash
