prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat
Kepulauan Riau,Kab. Karimun,Tebing,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/70DB10D4-9F54-43F7-926C-834D90E162D0,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69809226,KB Al - Amin,69809226,MT. Haryono,TEBING,KEC. TEBING,KAB. KARIMUN,PROV. KEPULAUAN RIAU,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan PKMB AL-AMIN,AJ5300,,,1035/PLS-ORPEL/421.9/2008,,Silakan Upload SK,,B,"2,500",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,kbalamin2018@gmail.com,,.000000000000,.000000000000,4,0,0,0,2013,Sehari Penuh/5 hari,,2022/2023-2,Telkomsel Flash,"1,320",4,0,0,1,0,0,0,4,4,0,0,0,0,4,0,1,3,1,2,1,0,0,0,0,0,4,0,4,0,0,0,0,0,0
Kepulauan Riau,Kab. Karimun,Tebing,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/53471BF3-F38A-4751-90EA-5451245DF6C6,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69812302,KB HARUM SARI,69812302,KAMPUNG HARAPAN,HARJOSARI,KEC. TEBING,KAB. KARIMUN,PROV. KEPULAUAN RIAU,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,,,,421.1/PAUDNI/2013/067,,Silakan Upload SK,,B,376,1. -,2. -,PLN,,,kbharumsarikarimun@gmail.com,http,1.026000000000,103.408800000000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,"1,320",2,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,2,0,1,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0
Kepulauan Riau,Kab. Karimun,Tebing,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7FD4A128-D0AF-43D2-AEE0-D03D5A772883,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69890833,KB IT CENDEKIA,69890833,KAMPUNG HARAPAN,PONGKAR,KEC. TEBING,KAB. KARIMUN,PROV. KEPULAUAN RIAU,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Al-Ishlah,AJ5308,26/AKTE-NOTARIS/XII/2016,12-12-2016,421.1/PAUDNI/2013/1821,17-12-2013,Silakan Upload SK,,B,64,1. -,2. Telkom Speedy,PLN,,,kbitcendekia27@gmail.com,,-5.443757000000,114.421127000000,1,0,0,0,2013,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,"6,000",1,0,0,2,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
Kepulauan Riau,Kab. Karimun,Tebing,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/07CC9C90-9859-49DA-B098-D3A7D68C1053,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69809232,KB TULIP,69809232,CANGGAI PUTRI NO. 40,TELUK UMA,KEC. TEBING,KAB. KARIMUN,PROV. KEPULAUAN RIAU,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,AJ5304,,,044/PLS-ORPEL/421.9/I/201,,Silakan Upload SK,,B,0,1. Smartfren,2. Telkomsel Flash,PLN,,,kbtulip789@gmail.com,,-5.442005000000,114.432006000000,3,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Smartfren,"1,500",3,0,0,2,0,0,0,3,3,0,0,0,0,3,0,1,2,0,2,1,0,0,0,0,0,3,2,1,0,0,0,0,0,0
Kepulauan Riau,Kab. Karimun,Tebing,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9B4336D9-290B-41A6-B3A3-7925BB603472,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69809231,KB. AL - MUHAJIRIN,69809231,JL. HAJI ABDULLAH TELUK LEKUP,PONGKAR,KEC. TEBING,KAB. KARIMUN,PROV. KEPULAUAN RIAU,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,AJ5294,18/AKTENOTARIS/I/2018,15-01-2018,421.1/DISDIK.P.PAUD-PNF/VI/066/2018,18-04-2018,Silakan Upload SK,,,0,1. Telkom Speedy,2. Telkom Speedy,PLN,,,almuhajirin47@yahoo.com,,.000000000000,.000000000000,2,0,0,0,2013,Sehari Penuh/5 hari,,2022/2023-2,Telkom Speedy,"1,300",2,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0
Kepulauan Riau,Kab. Karimun,Tebing,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E68D85C6-97D7-49E3-BAAF-22C2765D77D6,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69942436,KB. CERIA TELUK MESODO,69942436,Teluk Mensodo Pelambung,PONGKAR,KEC. TEBING,KAB. KARIMUN,PROV. KEPULAUAN RIAU,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan pkbm sinar bangsa,AJ5307,539/PKR/VII/2014,14-07-2014,421.1/PAUDNI/2014/1923,30-09-2014,Lihat SK Operasional,2016-04-11 11,C,"1,122",1. -,2. -,Menumpang,,,nvzahira1122@gmail.com,,.000000000000,.000000000000,2,0,0,0,2013,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,"1,000",2,0,0,0,0,0,2,1,2,0,0,0,0,2,0,0,2,1,0,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0
Kepulauan Riau,Kab. Karimun,Tebing,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0AF3772E-CA11-4EE5-B370-CC5E4C96BE84,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69988340,KB. NUR IKHLAS KAMPUNG BARU TEBING,69988340,JL. MT. HARYONO RT 002 RW 003 KAMPUNG BARU KELURAHAN TEBING,TEBING,KEC. TEBING,KAB. KARIMUN,PROV. KEPULAUAN RIAU,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,14/AKTE-NOTARIS/VIII/2018,04-08-2018,421.1/DISDIK.P.PAUD PNF/XII/201/2018,17-12-2018,Lihat SK Operasional,2019-06-30 11,B,0,1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,kbnurikhlas19@gmail.com,,.000000000000,.000000000000,5,0,0,0,2013,Sehari Penuh/5 hari,,2022/2023-2,Telkomsel Flash,"2,400",2,0,0,0,0,0,1,5,5,0,0,0,0,5,0,0,5,5,0,0,0,0,0,0,0,5,0,1,1,0,0,0,0,0
Kepulauan Riau,Kab. Karimun,Tebing,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8F11AAD3-11D0-48FB-8F2E-A5934EA644B3,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69809235,KB. NUSA INDAH,69809235,BRIGJEND. KATAMSO,PONGKAR,KEC. TEBING,KAB. KARIMUN,PROV. KEPULAUAN RIAU,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Aljazair,AJ5297,,,13/PMS/421.9/2007,,Silakan Upload SK,,B,520,1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,paudkb.nusaindah@yahoo.com,,1.091400000000,103.378100000000,4,0,0,0,2013,Sehari Penuh/5 hari,,2022/2023-2,Telkomsel Flash,220,2,0,0,2,0,0,4,1,4,0,0,0,0,4,0,0,4,2,1,1,0,0,0,0,0,4,2,0,0,0,0,0,0,0
Kepulauan Riau,Kab. Karimun,Tebing,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/57B1E06F-BC43-495B-BF4A-AC60F671FCE7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69948706,KB. SWASTA MAITREYAWIRA,69948706,Jl. Soekarno-Hatta Poros RT 001 RW 003,HARJOSARI,KEC. TEBING,KAB. KARIMUN,PROV. KEPULAUAN RIAU,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Pancaran Bodhi Karimun,AJ5296,117/KEP/M.KUKM/XI/2006,13-11-2006,167/PAUDNI/VI/2016/421.6,14-06-2016,Silakan Upload SK (link file tidak valid) => [395181-917123--],2020-11-09 08,B,0,1. Telkomsel Flash,2. Telkom Speedy,PLN,,,Paud.maitreyawira.karimun@gmail.com,,.000000000000,.000000000000,3,0,0,0,2013,Sehari Penuh/5 hari,,2022/2023-2,Telkomsel Flash,"7,700",2,0,0,2,0,0,6,0,3,0,0,0,0,3,0,1,2,3,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0
Kepulauan Riau,Kab. Karimun,Tebing,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D3A225CD-4BC1-41FA-90AC-825615BE3215,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69812309,KELOMPOK BERMAIN  KENANGA KARIMUN,69812309,Jl. Penerbangan RT 02 RW 01,PAMAK,KEC. TEBING,KAB. KARIMUN,PROV. KEPULAUAN RIAU,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Kelompok Bermain Kenanga Karimun,AJ5295,10/AKTE-NOTARIS/II/2017,01-02-2017,421.1/P.PAUD PNF DISDIK/III/121/2017,16-03-2017,Lihat SK Operasional,2017-03-30 14,C,800,1. -,2. Telkomsel Flash,PLN,,,kbkenangatebing@gmail.com,,.000000000000,.000000000000,4,0,0,0,2013,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,"1,299",2,0,0,1,0,0,0,4,4,0,0,0,0,4,0,2,2,0,1,0,2,0,0,1,0,4,2,0,0,0,0,0,0,0
