prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,kurikulum,akses_internet_sekolah_kita
Sulawesi Selatan,Kab. Gowa,Somba Opu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7BF401D7-67DA-4167-82E7-AADABE432F06,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69780145,AISYIAH 1 CAB.SUNGGUMINASA,69780145,BALLA LOMPOA NO. 24,SUNGGUMINASA,KEC. SOMBA OPU,KAB. GOWA,PROV. SULAWESI SELATAN,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,,,2157/106.3/DS/1997,,Silakan Upload SK,,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
Sulawesi Selatan,Kab. Gowa,Somba Opu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D3D4539C-3E50-40BB-BBDA-FE80C4201105,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69789354,AL-JIHAD,69789354,JL.MUSTAFA DG.BUNGA,ROMANGPOLONG,KEC. SOMBA OPU,KAB. GOWA,PROV. SULAWESI SELATAN,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan KUNCUP MEKAR,AH6539,,,417/I06/OI/2001,,Silakan Upload SK,,C,300,1. -,2. Telkomsel Flash,PLN,,,dapodiktkaljihad@gmail.com,,.000000000000,.000000000000,2,0,0,0,Pagi/6 hari,,2022/2023-2,450,2,0,0,0,0,0,2,0,2,0,0,0,0,2,1,1,0,0,1,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,2013,Tidak Ada
Sulawesi Selatan,Kab. Gowa,Somba Opu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/122B01D1-70E4-4B1D-B01B-B6A3937033A0,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69779372,AL-MUHAJIRIN,69779372,PALLANTIKANG NO.66,KALEGOWA,KEC. SOMBA OPU,KAB. GOWA,PROV. SULAWESI SELATAN,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Al-Muhajirin Gowa,AH6513,,,425/468/DIKNAS,,Silakan Upload SK,,B,"1,191",1. -,2. Telkomsel Flash,PLN,,,tkalmuhajirin66c@gmail.com,,-5.194606000000,119.449652000000,5,0,0,0,Pagi/6 hari,,2022/2023-2,900,3,0,0,0,0,0,4,2,5,0,0,0,1,4,0,1,4,1,0,0,0,2,1,1,0,5,0,3,0,0,0,0,0,0,2013,Tidak Ada
Sulawesi Selatan,Kab. Gowa,Somba Opu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/ACD5D38A-4A8D-4050-85E0-44803F226830,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69789372,AL-QALAM,69789372,BTN. SAUMATA INDAH,ROMANGPOLONG,KEC. SOMBA OPU,KAB. GOWA,PROV. SULAWESI SELATAN,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Pendidikan Pasriayu,AH6544,,,1209/DIKNAS/2008,,Silakan Upload SK,,B,384,1. Telkom Speedy,2. Telkomsel Flash,PLN & Diesel,,,tkalqalamsamata@gmail.com,,.000000000000,.000000000000,1,0,0,0,Sehari Penuh/6 hari,,2022/2023-2,900,2,0,0,0,0,0,3,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,2013,Telkom Speedy
Sulawesi Selatan,Kab. Gowa,Somba Opu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/55840EDA-5779-4AD8-8AC6-E27258A9821F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69789369,ANAK SHALEH TO IPORANNU,69789369,BERINGIN 1 NO. 7,TOMBOLO,KEC. SOMBA OPU,KAB. GOWA,PROV. SULAWESI SELATAN,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan AL-MUALLIM,AH6517,820/ICSO/KTL/III/07,08-03-2007,420/091/PAUD-PNF/I/2020,02-01-2020,Lihat SK Operasional,2021-07-28 14,A,"140,625",1. 3 (Tri),2. -,PLN,,,tkanakshalehtoiporannugw@gmail.com,,-5.228645000000,119.502316000000,4,0,0,0,Sehari Penuh/5 hari,,2022/2023-2,449,4,0,0,1,0,0,5,0,4,0,0,0,1,3,0,1,3,2,0,1,1,0,0,0,0,4,0,4,0,0,0,0,0,0,2013,3 (Tri)
Sulawesi Selatan,Kab. Gowa,Somba Opu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5603C6D2-0E74-4FD7-8543-06AB16C147A3,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69779204,AR - RAHIMI,69779204,SIRAJUDDIN RANI NO.31,BONTO BONTOA,KEC. SOMBA OPU,KAB. GOWA,PROV. SULAWESI SELATAN,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Tk Ar-Rahimi,AH6537,,,800/885/DIKORDA,,Silakan Upload SK,,B,48,1. -,2. Telkom Speedy,PLN,,,tkarrahimidapodik@gmail.com,,.000000000000,.000000000000,3,0,0,0,Pagi/6 hari,,2022/2023-2,450,3,0,1,1,0,0,5,0,2,0,1,0,1,2,0,1,2,0,1,0,1,0,1,0,0,3,0,1,2,0,1,0,0,0,2013,Tidak Ada
Sulawesi Selatan,Kab. Gowa,Somba Opu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/815F7097-407B-4E74-A008-90CD70C4F37E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69789364,BAITURRAHMAN,69789364,JL. DR.WAHIDIN SUDIROHUSODO,BONTO BONTOA,KEC. SOMBA OPU,KAB. GOWA,PROV. SULAWESI SELATAN,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Silaturrahmi Muslimah Indonesia,AH6508,004/SK.P.TK/SMI/I/2004,05-01-2004,420/40/PAUD-PNF/IX/2021,30-09-2021,Lihat SK Operasional,2022-09-21 15,C,200,1. Telkom Speedy,2. Telkomsel Flash,Menumpang,,,,,-5.208827000000,119.459324000000,2,0,0,0,Pagi/6 hari,,2022/2023-2,"3,500",2,0,0,0,0,0,3,0,1,0,1,0,2,0,0,2,0,0,0,1,0,0,1,0,0,2,0,0,2,0,0,0,0,0,2013,Telkom Speedy
Sulawesi Selatan,Kab. Gowa,Somba Opu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D389ED76-0134-4B9A-8C91-D79C5E44A5ED,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69789337,CITRA SAMATA,69789337,BORONG RAUKANG DG.NGEMBA,SAMATA,KEC. SOMBA OPU,KAB. GOWA,PROV. SULAWESI SELATAN,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN PENDIDIKAN CITRA SAMATA,AJ2423,,,083/DPN-G/TU/2007,,Silakan Upload SK,,B,192,1. -,2. Telkom Speedy,PLN,,,tkcitrasamata2004@gmail.com,,-5.192752000000,119.494584000000,3,0,0,0,Pagi/6 hari,,2022/2023-2,"1,300",3,0,0,0,0,0,4,0,3,0,0,0,0,3,0,1,2,1,0,0,1,1,0,0,0,3,1,2,0,0,0,0,0,0,2013,Tidak Ada
Sulawesi Selatan,Kab. Gowa,Somba Opu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/494986F3-70E2-4E35-B96B-C318D7584E71,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69779514,EKLESIA,69779514,BALLA LOMPOA NO.9,SUNGGUMINASA,KEC. SOMBA OPU,KAB. GOWA,PROV. SULAWESI SELATAN,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN PENDIDIKAN EKLESIA,AH6546,,,107/106/1985,,Silakan Upload SK,,C,630,1. -,2. Smartfren,PLN,,,tkeleksia.sungguminasa@yahoo.co.id,,-5.205734000000,119.450411000000,1,0,0,0,Sehari Penuh/5 hari,,2022/2023-2,"1,300",1,0,0,2,0,0,2,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,2013,Tidak Ada
Sulawesi Selatan,Kab. Gowa,Somba Opu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/409BE568-373B-4018-B727-D1097E43923E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69789367,IKHLAS BERILMU,69789367,JL.MUSTAFA DG. BUNGA,ROMANGPOLONG,KEC. SOMBA OPU,KAB. GOWA,PROV. SULAWESI SELATAN,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Wadah Extension,AH6540,,,1600/DPN-GW/2000,,Silakan Upload SK,,B,368,,2.,,,,tkikhlasberilmu05@yahoo.com,,-5.205280000000,119.488914000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,2013,
