prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,program_/_layanan,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9,rombel_tingkat_10,rombel_tingkat_11,rombel_tingkat_12,rombel_tingkat_13
D.K.I. Jakarta,Kota Jakarta Selatan,Kebayoran Lama,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7EAEB376-C890-4E95-98D2-75B9B05B41A2,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20177932,MAN 4 JAKARTA,20177932,"Ciputat Raya, Rt/rw 05/08",PONDOK PINANG,KEC. KEBAYORAN LAMA,KOTA JAKARTA SELATAN,PROV. D.K.I. JAKARTA,NEGERI,MA,Kementerian Agama,Pemerintah Daerah,,42 Tahun 1992,27-01-1992,42 Tahun 1992,27-01-1992,Silakan Upload SK (link file tidak valid) => [741649-805511--],2022-12-05 09,A,0,,2.,,,,,,-6.281400000000,106.770800000000,0,482,713,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
D.K.I. Jakarta,Kota Jakarta Selatan,Kebayoran Lama,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D4489EB2-B81B-4294-B4C5-72DC475C37D0,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20177948,MAS PEMBANGUNAN UIN,20177948,"Jl. Ibnu Taimia Iv, Komplek Uin Jakarta",PONDOK PINANG,KEC. KEBAYORAN LAMA,KOTA JAKARTA SELATAN,PROV. D.K.I. JAKARTA,SWASTA,MA,Kementerian Agama,Yayasan SYARIF HIDAYATULLAH JAKARTA,AD0495,KW.09.4/4/KP.08.8/12207/2006,22-12-2006,1283 TAHUN 2016,29-04-2016,Lihat SK Operasional,2016-08-02 07,A,0,,2.,,,,,,-6.310518000000,106.799921000000,0,185,180,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
D.K.I. Jakarta,Kota Jakarta Selatan,Kebayoran Lama,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/40950B0F-8DFA-E111-B30C-A193E3B8ECB0,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20106233,SLB AMAL MULIA,20106233,Jl. Masjid Al Mubarok 4 No. 16,KEBAYORAN LAMA UTARA,KEC. KEBAYORAN LAMA,KOTA JAKARTA SELATAN,PROV. D.K.I. JAKARTA,SWASTA,SLB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Amal Mulia Indonesia,AL1768,Kep.2404/101.A1/1/1994,25-10-1994,3563/1.851.932,30-12-2008,Silakan Upload SK,,B,"1,400",1. -,2. Telkom Speedy,PLN,0217239778,0217239778,slb.amalmulia@gmail.com,,-6.242800000000,106.771600000000,13,46,22,13,Sehari Penuh/5 hari,,2022/2023-2,"2,200",14,0,1,2,1,0,13,0,12,0,1,0,2,11,1,9,3,4,1,0,3,1,2,2,3,10,1,13,0,0,1,0,0,0,"SDLB, SMPLB,  dan SMLB",Pendidikan Khusus SMALB 2013,Tidak Ada,1,1,1,1,1,2,1,1,1,1,1,1,
D.K.I. Jakarta,Kota Jakarta Selatan,Kebayoran Lama,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8044A996-2BF5-E011-9060-31A6AAFFD6F5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20106236,SLB BC FLORA INDONESIA,20106236,Jl. Kemandoran Vi/1,GROGOL UTARA,KEC. KEBAYORAN LAMA,KOTA JAKARTA SELATAN,PROV. D.K.I. JAKARTA,SWASTA,SLB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN SEKOLAH FLORA INDONESIA,AL1751,024/101.A1/I/88,26-09-1988,3559/1.851.932,30-12-2008,Silakan Upload SK,,B,200,1.,2.,PLN,,,,,-6.208200000000,106.783300000000,6,15,11,7,Sehari Penuh/5 hari,,2022/2023-2,"1,300",13,0,1,1,6,0,0,0,0,0,0,6,7,-1,0,6,0,0,0,0,0,0,0,6,2,4,0,13,0,0,0,1,0,0,SDLB dan SMPLB,Pendidikan Khusus SMPLB 2013,Smartfren,2,0,0,1,0,1,2,0,1,0,0,0,
D.K.I. Jakarta,Kota Jakarta Selatan,Kebayoran Lama,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/35C65D87-91A2-4326-96DB-F0C7541FCA3C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70003010,SMA HERITAGE SCHOOL JAKARTA,70003010,Jl. Letjen Soepono No 34,GROGOL UTARA,KEC. KEBAYORAN LAMA,KOTA JAKARTA SELATAN,PROV. D.K.I. JAKARTA,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,AJ6038,01,03-03-2014,1/A.2/31.74.05/-851/207,19-12-2017,Lihat SK Operasional,2020-07-24 19,Tidak Terakreditasi,800,1. Lainnya (Kabel),2. Lainnya (Satelit),PLN,02153664849,02153664888,info@heritage.sch.id,http,-6.271347500000,106.781915600000,8,13,11,6,Sehari Penuh/5 hari,,2022/2023-2,"15,000",6,3,1,2,0,0,7,4,8,0,0,0,1,7,1,5,2,0,1,0,3,2,1,1,5,3,6,0,0,0,1,0,0,0,,SMA 2013 MIPA,Lainnya (Kabel),,,,,,,,,,2,2,2,
D.K.I. Jakarta,Kota Jakarta Selatan,Kebayoran Lama,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B45D1871-1BB9-43C4-85ED-2D3DC03547AD,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69904250,SMA Raffles Christian School Pondok Indah,69904250,Jl. Gedung Hijau Raya 1 No. 1,PONDOK PINANG,KEC. KEBAYORAN LAMA,KOTA JAKARTA SELATAN,PROV. D.K.I. JAKARTA,SWASTA,SPK SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Pendidikan Sekolah Bhinneka,AJ6075,1359/C/KS/2020,23-12-2020,1359/C/KS/2020,23-12-2020,Lihat SK Operasional,2022-05-17 10,B,"48,400",1. Linknet,2. Linknet,PLN & Diesel,02175903414,02175903342,rics.uppersec@raffles-international.org,http,-6.265339000000,106.775481000000,25,63,55,6,Sehari Penuh/5 hari,,2022/2023-2,"99,000",16,3,1,2,0,10,23,8,25,0,0,0,1,24,1,22,2,5,5,5,4,4,1,1,15,10,16,0,0,0,1,0,0,0,,SMA 2013 MIPA,Linknet,,,,,,,,,,2,2,2,
D.K.I. Jakarta,Kota Jakarta Selatan,Kebayoran Lama,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5433D59F-BB4D-449C-B730-E2F35011B24B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20102231,SMAK TIRTAMARTA - BPK PENABUR,20102231,"Jl. Sekolah Kencana IV, Pondok Indah",PONDOK PINANG,KEC. KEBAYORAN LAMA,KOTA JAKARTA SELATAN,PROV. D.K.I. JAKARTA,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Gereja Kristen Indonesia-Pondok Indah Tirtamarta,AJ6061,03.-,09-04-2012,627/-1.851.68,30-01-2014,Silakan Upload SK,,A,"7,755",1. Lainnya (Kabel),2. Lainnya (Kabel),PLN,0217654122,0217656615,smak.tmpi@tirtamarta.sch.id,http,-6.283800000000,106.788200000000,13,74,74,6,Sehari Penuh/5 hari,,2022/2023-2,"82,000",13,4,1,2,0,0,15,1,13,0,0,0,8,5,0,11,2,1,2,1,1,1,5,2,3,10,13,0,0,0,1,0,0,0,,SMA 2013 Bhs&Budaya,Lainnya (Kabel),,,,,,,,,,2,2,2,
D.K.I. Jakarta,Kota Jakarta Selatan,Kebayoran Lama,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/CD55A3A7-52A9-40E4-9C2F-42A225189920,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20102217,SMAN 29 JAKARTA,20102217,Jl. Kramat No.6,KEBAYORAN LAMA UTARA,KEC. KEBAYORAN LAMA,KOTA JAKARTA SELATAN,PROV. D.K.I. JAKARTA,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,,,,,Silakan Upload SK,,A,"3,633",1. Telkom Astinet,2. Lainnya,PLN,0217395831,0217395831,sman29jakarta@gmail.com,http,-6.237200000000,106.784000000000,48,366,415,21,Sehari Penuh/5 hari,,2022/2023-2,"140,000",21,4,1,2,34,5,0,9,19,0,14,15,33,15,0,47,1,5,5,1,5,5,10,17,20,28,21,0,0,0,1,0,0,0,,SMA 2013 MIPA,Telkom Astinet,,,,,,,,,,7,7,7,
D.K.I. Jakarta,Kota Jakarta Selatan,Kebayoran Lama,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C16E753D-DFD9-4255-A373-AE788C7F6E26,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20102215,SMAN 32 JAKARTA,20102215,JL. PANJANG KOMP.SETNEG BARU CIDODOL,GROGOL SELATAN,KEC. KEBAYORAN LAMA,KOTA JAKARTA SELATAN,PROV. D.K.I. JAKARTA,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,,,,,Silakan Upload SK,,A,"6,000",1. Telkom Speedy,2. Linknet,PLN,7245049,7395532,sman32jkt@gmail.com,http,-6.232200000000,106.774400000000,54,426,453,24,Sehari Penuh/5 hari,,2022/2023-2,"85,000",24,5,1,6,36,10,0,8,31,1,16,6,28,26,0,50,4,5,8,7,7,8,10,9,26,28,24,0,0,0,1,0,0,0,,SMA 2013 Bhs&Budaya,Telkom Speedy,,,,,,,,,,8,8,8,
D.K.I. Jakarta,Kota Jakarta Selatan,Kebayoran Lama,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F3F4B8CA-B182-42CA-9FDE-B2C41547C3E5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20102193,SMAN 47 JAKARTA,20102193,Jalan Delman Utama I RT.001/011,KEBAYORAN LAMA UTARA,KEC. KEBAYORAN LAMA,KOTA JAKARTA SELATAN,PROV. D.K.I. JAKARTA,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,69/I01-4/R4-1981,10-01-1981,69/I01-4/R4-1981,10-01-1981,Lihat SK Operasional,2015-02-20 10,A,"6,930",1. Telkom Speedy,2. Lainnya (Serat Optik),PLN,7221315,7260904,info@sman47jkt.com,http,-6.247100000000,106.773100000000,52,408,482,24,Sehari Penuh/5 hari,,2022/2023-2,"132,400",24,3,1,2,39,7,0,6,26,1,19,6,33,19,0,46,6,6,8,5,6,7,11,9,27,25,24,0,0,0,1,0,0,0,,SMA 2013 IPS,Telkom Speedy,,,,,,,,,,8,8,8,
