prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,rombel_tingkat_10,rombel_tingkat_11,rombel_tingkat_12,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,rombel_tingkat_13
Jawa Tengah,Kab. Kendal,Patebon,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/EB473E94-1E65-44EF-BCC3-714678C0EF85,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20321907,SMAN 1 KENDAL,20321907,JL. SOEKARNO HATTA KENDAL,PURWOKERTO,KEC. PATEBON,KAB. KENDAL,PROV. JAWA TENGAH,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,24/SK/B/III,12-10-1962,24/SK/B/III,12-10-1962,Lihat SK Operasional,2021-05-19 13,A,"45,000",1. Lainnya (Satelit),2. Biznet (Serat Optik),PLN,0294381136,0294381136,sma1kdl@gmail.com,http,-6.922900000000,110.181300000000,62,487,795,36,SMA 2013 IPS,Sehari Penuh/5 hari,,2022/2023-2,Lainnya (Satelit),"150,000",29,4,1,11,34,19,0,9,35,0,23,4,35,27,0,55,7,8,15,6,13,10,8,2,24,38,12,12,12,29,0,0,7,1,0,0,0,
Jawa Tengah,Kab. Kendal,Patebon,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6A18F87B-5843-447D-9E63-D309ACDF4F69,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20321980,SMAS PGRI 1 KENDAL,20321980,JL. MANGGA RAYA PURIN,PURWOKERTO,KEC. PATEBON,KAB. KENDAL,PROV. JAWA TENGAH,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan YPLP PGRI,AA8768,40/I.03/1.83,11-01-1983,8120110122173,27-11-2018,Lihat SK Operasional,2021-11-02 09,A,"3,230",1. Biznet (Serat Optik),2. Telkom Speedy,PLN,0294388582,0294381460,tusmapik@gmail.com,http,-6.923200000000,110.183100000000,13,43,23,5,SMA 2013 IPS,Sehari Penuh/5 hari,,2022/2023-2,Biznet (Serat Optik),"24,000",13,4,1,2,1,0,24,0,12,0,0,1,14,-1,0,12,1,0,0,0,4,4,1,4,3,10,1,2,2,13,0,0,0,1,0,0,0,
Jawa Tengah,Kab. Kendal,Patebon,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F15FABFA-7320-4407-8E4F-4B82EA901FDB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20321977,SMAS PONDOK MODERN SELAMAT,20321977,JL. Raya Soekarno-Hatta KM 3,JAMBEARUM,KEC. PATEBON,KAB. KENDAL,PROV. JAWA TENGAH,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN WAKAF SELAMAT RAHAYU,AA8770,279/103/I/1993,09-02-1993,279/103/I/1993,09-02-1993,Lihat SK Operasional,2022-01-25 09,A,"5,740",1. -,2. Telkom Speedy,PLN,,0294381567,informasipmskendal@gmail.com,http,-6.921200000000,110.177200000000,25,121,158,11,SMA 2013 Bhs&Budaya,Sehari Penuh/6 hari,,2022/2023-2,Tidak Ada,"30,000",16,4,1,4,0,0,27,0,25,0,0,0,6,19,0,22,3,13,4,4,2,1,1,0,11,14,3,4,4,11,5,0,0,1,0,0,0,
Jawa Tengah,Kab. Kendal,Patebon,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/89FD4EB2-25B5-44D6-A506-2B8BF13F0C6D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69775720,SMAS UNGGULAN PONDOK MODERN SELAMAT,69775720,Jl. Soekarno-Hatta Km.03 Kendal,JAMBEARUM,KEC. PATEBON,KAB. KENDAL,PROV. JAWA TENGAH,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN WAKAF SELAMAT RAHAYU,AA8770,102/YWSR/X/2013,23-10-2013,421.5/318/Disdik,05-06-2013,Lihat SK Operasional,2019-11-04 08,A,"72,963",1. Lainnya,2. Telkom Speedy,PLN,,02943690188,smaunggulanpms@gmail.com,http,-6.921100000000,110.178100000000,22,89,160,9,SMA 2013 IPS,Sehari Penuh/6 hari,,2022/2023-2,Lainnya,0,13,5,1,2,0,0,28,0,22,0,0,0,3,19,0,18,4,16,4,1,1,0,0,0,12,10,2,3,4,7,6,0,0,1,0,0,0,
Jawa Tengah,Kab. Kendal,Patebon,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E0882223-954C-45CE-ABE0-6C11EA548BE0,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69849605,SMK INSAN MEDIKA,69849605,JL SUKARNO HATTA BARAT KM.3 KENDAL,JAMBEARUM,KEC. PATEBON,KAB. KENDAL,PROV. JAWA TENGAH,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan DARUL FIKRI,AA8766,,01-01-1900,421.5/544/DISDIK,26-06-2014,Lihat SK Operasional,2015-03-16 13,,"6,000",,2.,,382939,382939,stik.kendal@yahoo.co.id,,-6.923000000000,110.179100000000,0,0,0,0,SMK 2013 REV. Farmasi Klinis dan Komunitas,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,
Jawa Tengah,Kab. Kendal,Patebon,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/86EE3C10-DBC6-4E9B-B65E-84FEF23E207D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20321841,SMKN 1 KENDAL,20321841,JL. SOEKARNO HATTA BARAT KM 03 KENDAL,PURWOKERTO,KEC. PATEBON,KAB. KENDAL,PROV. JAWA TENGAH,NEGERI,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,0167/0/1977,01-04-1977,0167/0/1977,01-04-1977,Lihat SK Operasional,2021-11-18 17,A,"10,950",1. Biznet (Serat Optik),2. Biznet (Serat Optik),PLN,0294381137,0294381137,info@smkn1kendal.sch.id,http,-6.923100000000,110.182100000000,84,33,"1,429",42,SMK 2013 REV.  Desain Fesyen,Sehari Penuh/5 hari,,2022/2023-2,Biznet (Serat Optik),"120,000",29,0,1,19,41,27,0,16,46,0,31,7,64,20,0,73,11,10,14,12,18,11,5,14,32,52,14,14,13,29,0,0,0,1,0,0,0,1
Jawa Tengah,Kab. Kendal,Patebon,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1F33102D-4418-4C23-8AC0-D1A9EAFCAC27,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20321847,SMKN 2 KENDAL,20321847,JL. Raya Soekarno - Hatta Barat Kendal,PURWOKERTO,KEC. PATEBON,KAB. KENDAL,PROV. JAWA TENGAH,NEGERI,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,052/0/1988,08-02-1988,052/0/1988,08-02-1988,Lihat SK Operasional,2016-06-07 08,A,"15,264",1. Telkom Speedy,2. Lainnya (Wavelan),PLN,0294384892,0294381163,stmkendal@yahoo.com,http,-6.923000000000,110.184200000000,94,"1,203",392,46,SMK 2013 REV.  Desain Interior dan Teknik Furnitur,Sehari Penuh/5 hari,,2022/2023-2,Telkom Speedy,"14,998",44,3,1,2,74,14,0,6,37,0,43,14,72,22,0,74,20,6,15,8,16,19,11,19,61,33,14,14,14,44,0,0,0,1,0,0,0,4
Jawa Tengah,Kab. Kendal,Patebon,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3EA1055F-F136-4E13-A5D6-072271CC39E9,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20321830,SMKS BHAKTI PERSADA PATEBON,20321830,JL. SOEKARNO - HATTA,JAMBEARUM,KEC. PATEBON,KAB. KENDAL,PROV. JAWA TENGAH,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan  YAYASAN BHAKTI PERSADA KENDAL,AW8584,639/I03/I/96,20-05-1996,639/I03/I/96,20-05-1996,Lihat SK Operasional,2015-09-02 16,B,"4,899",1. 3 (Tri),2. Telkom Speedy,PLN,0294384877,0294384120,smkbpkendal@yahoo.co.id,http,-6.924200000000,110.174000000000,29,561,224,26,SMK 2013 REV.  Akuntansi dan Keuangan Lembaga,Sehari Penuh/5 hari,,2022/2023-2,3 (Tri),"22,000",18,2,1,3,1,0,43,0,28,0,1,0,12,17,1,24,4,2,8,5,5,3,3,3,11,18,7,9,10,14,4,0,0,1,0,0,0,0
Jawa Tengah,Kab. Kendal,Patebon,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3ED69C04-0BF5-41DB-AA5A-014D0F695CA3,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20321851,SMKS BHINNEKA PATEBON,20321851,JL. SOEKARNO HATTA PATEBON KENDAL,JAMBEARUM,KEC. PATEBON,KAB. KENDAL,PROV. JAWA TENGAH,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Pendidikan Pancasila,AE0815,1028A/103/I/1993,23-06-1993,1028A/I03/I/1993,25-06-1993,Silakan Upload SK (link file tidak valid) => [374039-934388--],2020-09-13 10,B,"11,392",1. Telkomsel Flash,2. Telkom Astinet,PLN,0294381507,0294381507,smkbnk@yahoo.com,http,-6.924200000000,110.173000000000,25,226,41,13,SMK 2013 REV. Multimedia,Sehari Penuh/5 hari,,2022/2023-2,Telkomsel Flash,"55,000",18,1,1,7,0,0,30,0,25,0,0,0,18,7,0,24,1,0,0,4,6,8,4,3,10,15,5,4,4,18,0,0,0,0,1,0,0,0
Jawa Tengah,Kab. Kendal,Patebon,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C44D358C-597C-46CA-A242-90746F08580B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69772959,SMKS HIDAYATUL MUBTADIIN,69772959,"JL. KRT MERTOWIJOYO GANG UTAMA, DESA JAMBEARUM KEC.  PATEBON, KAB. KENDAL",JAMBEARUM,KEC. PATEBON,KAB. KENDAL,PROV. JAWA TENGAH,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Pondok Pesantren Hidayatul Mubtadi'in,AE0812,421.5/077/Dispendik,13-03-2013,421.5/077/Dispendik,13-03-2013,Silakan Upload SK (link file tidak valid) => [577224-382369--],2022-01-26 11,B,540,1. Smartfren,2. Lainnya (Kabel),PLN,,,smkhidayatulmubtadi_in@yahoo.com,,-6.918300000000,110.174400000000,8,51,40,6,SMK 2013 REV.  Tata Busana,Pagi/6 hari,,2022/2023-2,Smartfren,"5,500",6,0,0,2,0,0,8,2,8,0,0,0,1,7,0,7,1,2,3,3,0,0,0,0,3,5,2,2,2,0,0,6,0,0,0,0,1,0
