prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_10,rombel_tingkat_11,rombel_tingkat_12,rombel_tingkat_13
Sumatera Utara,Kab. Deli Serdang,Galang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9069ED2C-8E15-4EA1-AC4B-8A84CF24ACCC,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70029848,MA YAFA,70029848,Dusun I Tanjung Gusti,TANJUNG GUSTI,KEC. GALANG,KAB. DELI SERDANG,PROV. SUMATERA UTARA,SWASTA,MA,Kementerian Agama,,,,,479 TAHUN 2022,24-05-2022,Silakan Upload SK (link file tidak valid) => [212382-902237-https,2022-06-21 11,,"5,200",,2.,,,,,,.000000000000,.000000000000,0,9,6,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
Sumatera Utara,Kab. Deli Serdang,Galang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6DE66362-2496-4F71-AA5B-EE9EC2F88897,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10264718,MAS AL WASHLIYAH GALANG KOTA,10264718,JL. PERINTIS KEMERDEKAAN,PETUMBUKAN,KEC. GALANG,KAB. DELI SERDANG,PROV. SUMATERA UTARA,SWASTA,MA,Kementerian Agama,,,,,,,Silakan Upload SK,,B,0,,2.,,,,,,3.426891000000,98.900206000000,0,29,32,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
Sumatera Utara,Kab. Deli Serdang,Galang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/41CD2751-C93D-46D5-9007-6A50CAA15F28,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10264716,MAS AL WASHLIYAH PETUMBUKAN,10264716,JL BESAR PETUMBUKAN NO 46,PETUMBUKAN,KEC. GALANG,KAB. DELI SERDANG,PROV. SUMATERA UTARA,SWASTA,MA,Kementerian Agama,,,,,,,Silakan Upload SK,,B,0,,2.,,,,,,3.423400000000,98.699200000000,0,59,51,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
Sumatera Utara,Kab. Deli Serdang,Galang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4AFCE489-7885-46EB-B538-EB5B4320AE85,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69983391,MAS AL-MAIDAH KOTASAN,69983391,JL. KURNIAISASI N.01 DUSUN VI PULAU BEKU KOTASAN,KEC. GALANG,KAB. DELI SERDANG,PROV. SUMATERA UTARA,INDONESIA,SWASTA,MA,Kementerian Agama,,,661 TAHUN 2018,27-08-2018,661 TAHUN 2018,27-08-2018,Silakan Upload SK (link file tidak valid) => [-],2018-12-07 14,B,0,,2.,,,,,,.000000000000,.000000000000,0,44,44,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
Sumatera Utara,Kab. Deli Serdang,Galang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/32041693-DE25-4845-9596-6BB14D1A455A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10264717,MAS PP AL-QOMARIAH,10264717,JL. PROTOKOL DUSUN II DESA KOTANGAN,KOTANGAN,KEC. GALANG,KAB. DELI SERDANG,PROV. SUMATERA UTARA,SWASTA,MA,Kementerian Agama,,,AHU-0006629.AH.01.04 TAHUN 2015,07-05-2015,NOMOR 1613 TAHUN 2019,16-12-2019,Lihat SK Operasional,2021-01-30 08,C,0,,2.,,,,,,3.446425000000,98.887396000000,0,63,104,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
Sumatera Utara,Kab. Deli Serdang,Galang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/AC00B6FC-990F-4E94-B8A6-54A5799DD399,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70006899,MAS PP DARUL HASANAH,70006899,JL. PROTOKOL DUSUN V,PERTANGGUHAN,KEC. GALANG,KAB. DELI SERDANG,PROV. SUMATERA UTARA,SWASTA,MA,Kementerian Agama,,,106,27-03-2018,206,10-03-2020,Lihat SK Operasional,2021-01-13 11,,"5,537",,2.,,,,,,.000000000000,.000000000000,0,18,17,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
Sumatera Utara,Kab. Deli Serdang,Galang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/924C6BE3-C56F-4410-B77C-29E1A37807C0,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10200447,SMA SWASTA PEMBANGUNAN GALANG,10200447,JL. PETANI LINGKUNGAN VII,GALANG KOTA,KEC. GALANG,KAB. DELI SERDANG,PROV. SUMATERA UTARA,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Perguruan Pembangunan Galang,AE8205,421.3/990,24-08-2020,421.3/990,24-08-2020,Lihat SK Operasional,2020-08-27 15,B,"3,808",1. -,2. Telkom Speedy,PLN,,7980422,smaspembangunangalang@gmail.com,http,3.426500000000,98.897800000000,22,65,108,6,Pagi/6 hari,,2022/2023-2,"3,200",6,1,1,2,1,0,20,5,21,0,1,0,10,12,0,18,4,8,3,1,3,1,3,3,5,17,5,1,0,0,1,0,0,0,SMA 2013 IPS,Tidak Ada,2,2,2,
Sumatera Utara,Kab. Deli Serdang,Galang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/49FDFDD4-5819-49AD-9A47-896BE1490D2E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10214132,SMAN 1 GALANG,10214132,JL. Mawar II No.1 Kompleks Galinda,GALANG KOTA,KEC. GALANG,KAB. DELI SERDANG,PROV. SUMATERA UTARA,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,,,,,Silakan Upload SK,,A,"13,035",1. Telkom Speedy,2. Telkom Speedy,PLN,,7981645,sman1galang@yahoo.com,http,3.421200000000,98.905200000000,45,269,457,21,Pagi/6 hari,,2022/2023-2,0,23,3,1,2,35,0,0,10,11,1,28,5,31,14,0,42,3,3,4,6,8,5,11,8,16,29,16,7,0,0,1,0,0,0,SMA 2013 Bhs&Budaya,Telkom Speedy,8,7,6,
Sumatera Utara,Kab. Deli Serdang,Galang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/EDA09297-E06F-46EF-8086-83A00597C62A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10214151,SMAS PANCA JAYA GALANG,10214151,JL. SEI KARANG/ AMALIYAH GALANG,GALANG KOTA,KEC. GALANG,KAB. DELI SERDANG,PROV. SUMATERA UTARA,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan PANCA JAYA,AE8202,421/23/PDM/2010,01-01-1900,421/9623/PDM/2015,01-01-1900,Silakan Upload SK (link file tidak valid) => [600905-753869--],2022-03-11 14,C,"15,000",1. Telkomsel Flash,2. Telkom Speedy,PLN,,7980796,smapancajayabaru@gmail.com,http,3.429700000000,98.896600000000,11,22,24,3,Pagi/6 hari,,2022/2023-2,"2,200",3,4,1,2,0,0,12,2,11,0,0,0,1,10,0,9,2,5,1,3,0,0,1,1,2,9,0,3,0,0,0,1,0,0,SMA 2013 MIPA,Telkomsel Flash,1,1,1,
Sumatera Utara,Kab. Deli Serdang,Galang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/FD04CBC6-5D76-4FB0-B020-66AE46C72650,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69948620,SMK SWASTA AL WASHLIYAH 16 PETUMBUKAN,69948620,Jl. Petumbukan No. 46,PETUMBUKAN,KEC. GALANG,KAB. DELI SERDANG,PROV. SUMATERA UTARA,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,AE8206,11,20-04-2006,421/3518/PDM/2016,20-04-2016,Lihat SK Operasional,2016-09-02 20,B,"6,000",1. Telkom Speedy,2. Telkom Speedy,PLN,,,smkaw16petumbukan@yahoo.com,,3.449639000000,98.906348700000,22,120,65,8,Pagi/6 hari,,2022/2023-2,"1,300",9,0,0,0,0,0,22,1,22,0,0,0,6,16,1,20,1,8,6,2,2,3,1,0,9,13,0,9,0,0,0,0,0,0,SMK 2013 REV.  Otomatisasi dan Tata Kelola Perkantoran,Telkom Speedy,3,3,2,0
