prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,program_/_layanan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9,rombel_tingkat_10,rombel_tingkat_11,rombel_tingkat_12,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,rombel_tingkat_13
Jawa Tengah,Kab. Sragen,Karangmalang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/304CC25B-2DF5-E011-B596-95E19EF31E84,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20313054,SLB N SRAGEN,20313054,"Kalibening, Desa Tempel",KROYO,KEC. KARANGMALANG,KAB. SRAGEN,PROV. JAWA TENGAH,NEGERI,SLB,"SDLB, SMPLB,  dan SMLB","Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,800/278/18/2007,04-06-2007,800/278/18/2007,04-06-2007,Lihat SK Operasional,2022-03-29 18,A,0,1. -,2. Telkom Speedy,PLN,02718823875,02718823875,slbn_sragen@yahoo.co.id,http,-7.439600000000,111.013800000000,52,209,128,59,Pendidikan Khusus SMALB 2013,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,"21,000",21,0,0,10,26,6,0,20,28,0,15,9,29,23,0,49,3,4,3,10,6,4,12,13,14,38,5,5,5,5,5,6,7,4,6,5,3,3,9,10,2,2,0,0,0,0,
Jawa Tengah,Kab. Sragen,Karangmalang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/ABCA5211-B60C-4C42-B4E9-E29B2491F46C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69936085,SMA WALISONGO KARANGMALANG,69936085,Sungkul RT12/04,PLUMBUNGAN,KEC. KARANGMALANG,KAB. SRAGEN,PROV. JAWA TENGAH,SWASTA,SMA,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN PONDOK PESANTREN WALISONGO SRAGEN,AG7562,420/33.a/12/2015,02-04-2015,420/33.a/12/2015,02-04-2015,Lihat SK Operasional,2020-09-09 12,B,"1,619",1. 3 (Tri),2. Telkom Speedy,PLN,0271892654,02718820784,smawali9krmalang@gmail.com,http,-7.440100000000,111.034200000000,29,178,213,14,SMA 2013 MIPA,Pagi/6 hari,,2022/2023-2,3 (Tri),"11,000",15,4,1,10,0,0,35,0,29,0,0,0,4,25,0,25,4,12,10,4,2,1,0,0,12,17,,,,,,,,,,5,5,4,15,0,0,0,1,0,0,0,
Jawa Tengah,Kab. Sragen,Karangmalang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D838F923-8AFF-467F-99E4-34FF6C7C7D8C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20313062,SMAS KRISTEN SRAGEN,20313062,JL. RA. KARTINI NO. 22,KROYO,KEC. KARANGMALANG,KAB. SRAGEN,PROV. JAWA TENGAH,SWASTA,SMA,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN KRIDA WACANA SRAGEN,AG7582,072/XII/4A/78,04-01-1978,018/C/Kep/I 83,07-07-1983,Silakan Upload SK (link file tidak valid) => [592893-997133--],2022-02-18 08,B,"6,600",1. Lainnya,2. Lainnya (Serat Optik),PLN,,02718851323,smakristensragen@gmail.com,http,-7.455800000000,111.006500000000,8,12,10,3,SMA 2013 IPS,Sehari Penuh/5 hari,,2022/2023-2,Lainnya,"8,600",4,2,1,2,0,0,6,3,8,0,0,0,4,4,1,6,1,0,0,0,1,3,1,3,4,4,,,,,,,,,,1,1,1,1,3,0,0,1,0,0,0,
Jawa Tengah,Kab. Sragen,Karangmalang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/68FC3D55-5FEB-455D-AF9E-CF8F0110416A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20313065,SMAS PGRI 1 KARANGMALANG,20313065,Jl. CEMARA NO. 22 TEGUHJAJAR,PLUMBUNGAN,KEC. KARANGMALANG,KAB. SRAGEN,PROV. JAWA TENGAH,SWASTA,SMA,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,1248/103/1983,,,,Silakan Upload SK,,B,"13,000",,2.,,,0271-891802,smapgri.1sragen@gmail.com,http,-7.428000000000,111.034300000000,0,0,0,0,,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
Jawa Tengah,Kab. Sragen,Karangmalang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BB202D3B-BC2B-4E07-AFC9-743FB90D6AEC,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20313049,SMAS SAVERIUS KARANGMALANG,20313049,JL. MATARAM 13 TAMANSARI,KROYO,KEC. KARANGMALANG,KAB. SRAGEN,PROV. JAWA TENGAH,SWASTA,SMA,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN SAVERIUS SRAGEN,AW9754,070/XIII/4.A/78,01-04-1978,023,22-12-2015,Lihat SK Operasional,2020-08-24 20,A,"2,750",1. Telkomsel Flash,2. Telkom Speedy,PLN & Diesel,0,0271891280,sma.saverius@yahoo.com,http,-7.432500000000,111.026700000000,14,9,8,3,SMA 2013 MIPA,Sehari Penuh/5 hari,,2022/2023-2,Telkomsel Flash,"7,700",12,4,1,2,0,0,19,0,14,0,0,0,15,-1,0,14,0,0,0,0,1,2,2,9,7,7,,,,,,,,,,1,1,1,12,0,0,0,0,1,0,0,
Jawa Tengah,Kab. Sragen,Karangmalang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/23F9DC6B-77BE-4677-94C6-28EB310139D8,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69971164,SMK ENTREPRENEUR INDONESIA,69971164,Jl. Raya Sragen - Batu Jamus,KROYO,KEC. KARANGMALANG,KAB. SRAGEN,PROV. JAWA TENGAH,SWASTA,SMK,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan LAZKU Jawa Tengah,AI3652,420/5748/2017,12-07-2017,420/5748/2017,12-07-2017,Lihat SK Operasional,2020-08-27 15,B,"3,345",1. Smartfren,2. Telkom Speedy,PLN,,,smkei.sragen@gmail.com,http,-7.444100000000,111.018400000000,13,63,60,3,SMK 2013 REV. Teknik Komputer dan Jaringan,Sehari Penuh/5 hari,,2022/2023-2,Smartfren,"13,000",3,0,1,2,0,0,10,5,13,0,0,0,0,13,0,11,2,8,4,1,0,0,0,0,5,8,,,,,,,,,,1,1,1,0,3,0,0,0,1,0,0,0
Jawa Tengah,Kab. Sragen,Karangmalang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3358386B-72A5-489E-BBA1-BCC6749D6A34,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20313038,SMKS BINAWIYATA KARANGMALANG SRAGEN,20313038,Jl. Abimanyu No. 18 Taman Asri,KROYO,KEC. KARANGMALANG,KAB. SRAGEN,PROV. JAWA TENGAH,SWASTA,SMK,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Pendidikan Binawiyata Sragen,AG7576,287/I02/Kep/95,,,,Silakan Upload SK,,A,"4,830",1. Telkom Speedy,2. Biznet (Serat Optik),PLN,0271893894,0271891818,smkbw_srg@yahoo.com,http,-7.436400000000,111.023200000000,46,"1,068",62,35,SMK 2013 REV. Teknik Otomasi Industri,Sehari Penuh/5 hari,,2022/2023-2,Telkom Speedy,"11,000",28,0,1,0,6,0,32,14,40,0,4,2,28,18,0,41,5,13,7,5,1,7,6,7,28,18,,,,,,,,,,11,11,11,28,0,0,0,1,0,0,0,2
Jawa Tengah,Kab. Sragen,Karangmalang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/95848C13-253C-4888-A435-5F40433BA19F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20313025,SMKS KRISTEN KARANGMALANG,20313025,JL. RA KARTINI NO. 22,KROYO,KEC. KARANGMALANG,KAB. SRAGEN,PROV. JAWA TENGAH,SWASTA,SMK,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN KRIDA WACANA SRAGEN,AG7582,1170/I03/I/1988,01-01-1988,1170/I03/I/1988,01-01-1988,Lihat SK Operasional,2021-01-26 11,B,"4,045",1. -,2. Telkom Speedy,PLN,0271892447,0271892447,smkkristensragen@yahoo.co.id,http,-7.432100000000,111.026000000000,11,31,29,6,SMK 2013 REV. Teknik Komputer dan Jaringan,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,"5,000",8,0,1,2,1,2,8,2,10,0,1,0,7,4,0,10,1,0,0,0,2,2,3,4,6,5,,,,,,,,,,2,2,2,8,0,0,0,1,0,0,0,0
Jawa Tengah,Kab. Sragen,Karangmalang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A10C9497-E5B1-4AE8-A704-B2E4D334D209,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20313045,SMKS PGRI KARANGMALANG,20313045,"CANDI BARU, PLUMBUNGAN",PLUMBUNGAN,KEC. KARANGMALANG,KAB. SRAGEN,PROV. JAWA TENGAH,SWASTA,SMK,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan YPLPDMPGRIJT,AE1677,819/I03/I.86,23-06-1986,819/I03/I.86,23-06-1986,Silakan Upload SK (link file tidak valid) => [357981-274692--],2020-08-31 04,B,"14,131",1. -,2. Telkom Speedy,PLN,0271891719,0271891719,smkpgrikrgml.sragen@gmail.com,http,-7.428500000000,111.037000000000,25,143,76,15,SMK 2013 REV.  Akuntansi dan Keuangan Lembaga,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,"17,700",23,2,1,2,0,0,26,3,25,0,0,0,17,8,1,22,2,1,4,3,0,3,6,8,13,12,,,,,,,,,,6,4,5,0,23,0,0,0,1,0,0,0
Jawa Tengah,Kab. Sragen,Karangmalang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B6EC6EED-4D0E-41D9-8C18-2541845B511D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20360401,SMKS WALISONGO KARANGMALANG,20360401,SUNGKUL,PLUMBUNGAN,KEC. KARANGMALANG,KAB. SRAGEN,PROV. JAWA TENGAH,SWASTA,SMK,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,420/141/18/2009,31-12-2009,420/141/18/2009,31-12-2009,Lihat SK Operasional,2015-08-07 09,Sertifikat Kedaluwarsa,900,,2.,,892654,0271-8820784,smkwali9krmalang@gmail.com,http,-7.438500000000,111.042300000000,0,0,0,0,,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
