prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,program_/_layanan,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9,rombel_tingkat_10,rombel_tingkat_11,rombel_tingkat_12,rombel_tingkat_13
Sumatera Selatan,Kota Palembang,Kemuning,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/EAFA160E-F85F-45CD-97C1-F2F6E82C2B35,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10508051,MAN 2 PALEMBANG,10508051,JL. PROF.KH.ZAINAL ABIDIN KOMPLEK UIN RADEN FATAH PALEMBANG 30126,PAHLAWAN,KEC. KEMUNING,KOTA PALEMBANG,PROV. SUMATERA SELATAN,NEGERI,MA,Kementerian Agama,Pemerintah Daerah,,Nomor 17 Tahun 1978,16-03-1978,D/Ed/83/78,24-05-1978,Silakan Upload SK (link file tidak valid) => [567142-559196--],2022-01-10 20,A,0,,2.,,,,,,-2.963100000000,104.747400000000,0,401,471,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Sumatera Selatan,Kota Palembang,Kemuning,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D1D90CE1-C5EF-493B-AB5E-E2234E93CB2A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10508049,MAS AISYIYAH,10508049,"JL.JEND SUDIRMAN KM.4,5 PALEMBANG",ARIO KEMUNING,KEC. KEMUNING,KOTA PALEMBANG,PROV. SUMATERA SELATAN,SWASTA,MA,Kementerian Agama,Yayasan Pimpinan Wilayah 'Aisyiyah Sumsel,AH4467,WFG.4.09.003.88,01-12-1988,NSM/MAS/7103/2018,30-05-2018,Lihat SK Operasional,2019-12-09 14,B,0,,2.,,,,,,-2.957700000000,104.738800000000,0,23,27,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Sumatera Selatan,Kota Palembang,Kemuning,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/653A3AFB-0F79-41A9-8ED4-08454DC7B5E2,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10648906,MAS ALIYAH AL-FATAH,10648906,Jl. Prof. KH. Zainal Abidin Fikry Komplek UIN Raden Fatah PalembangKM.3.5,PAHLAWAN,KEC. KEMUNING,KOTA PALEMBANG,PROV. SUMATERA SELATAN,SWASTA,MA,Kementerian Agama,,,NSM/MAS/7104/2017,03-11-2017,Nomor 1333 Tahun 2017,03-11-2017,Lihat SK Operasional,2019-11-23 04,A,"1,245",,2.,,,,,,-2.962700000000,104.747800000000,0,124,84,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Sumatera Selatan,Kota Palembang,Kemuning,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/30EE3C49-1526-E111-B525-A3D13C44EB31,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10644165,SLB B KARYA IBU PALEMBANG,10644165,Jl. Sosial KM 5,ARIO KEMUNING,KEC. KEMUNING,KOTA PALEMBANG,PROV. SUMATERA SELATAN,SWASTA,SLB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Pendidikan Karya Ibu Palembang,AJ0395,SK MENDIKBUD,01-03-1995,184/1.II/1995,01-03-1995,Lihat SK Operasional,2020-08-24 19,A,"1,950",1. 3 (Tri),2. Telkom Speedy,PLN,,07115610187,,,-2.951400000000,104.739800000000,15,43,37,12,Sehari Penuh/5 hari,,2022/2023-2,"3,000",13,0,1,2,6,0,5,5,9,0,4,2,6,9,0,14,1,4,3,0,5,1,1,1,4,11,13,0,0,0,1,0,0,0,"TKLB, SDLB, SMPLB,  dan SMLB",TKLB 2013,3 (Tri),1,1,1,1,1,1,1,1,1,1,1,1,
Sumatera Selatan,Kota Palembang,Kemuning,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C0223C49-1526-E111-BE4F-638BD141F931,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10609477,SLB C KARYA IBU PALEMBANG,10609477,Jl. Sosial No. 509 Km. 5,ARIO KEMUNING,KEC. KEMUNING,KOTA PALEMBANG,PROV. SUMATERA SELATAN,SWASTA,SLB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Pendidikan Karya Ibu Palembang,AJ0395,13668/1.3/1.1986,27-12-1986,13668/1.3/1.1986,27-12-1986,Lihat SK Operasional,2020-09-01 07,B,"7,200",1. Telkom Speedy,2. Telkom Speedy,PLN,,07115716908,slbckaryaibu@yahoo.com,,-2.951100000000,104.739300000000,21,99,70,23,Sehari Penuh/5 hari,,2022/2023-2,"4,000",14,0,1,2,7,0,10,7,13,0,5,3,8,13,0,17,4,4,3,2,0,3,2,7,4,17,7,7,0,0,1,0,0,0,"SDLB, SMPLB,  dan SMLB",Pendidikan Khusus SMALB 2013,Telkom Speedy,1,2,2,2,2,2,2,2,2,2,2,2,
Sumatera Selatan,Kota Palembang,Kemuning,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9C8BA26F-83BF-4C47-9ECB-49DC22837374,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70033933,SLB SMART AURICA,70033933,Jalan Lebak Rejo No 01955 Rt.14 Rw 05,SEKIP JAYA,KEC. KEMUNING,KOTA PALEMBANG,PROV. SUMATERA SELATAN,SWASTA,SLB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Mendengar Bicara,AX6133,365/2021,19-11-2021,067/10843/PKLK-SAPRAS/DISDIK.SS/2022,31-08-2022,Lihat SK Operasional,2022-10-02 23,,"1,224",1. -,2. Telkom Speedy,PLN,,,,,.000000000000,.000000000000,11,7,7,3,Sehari Penuh/5 hari,,2022/2023-2,"1,400",4,0,0,0,0,0,0,11,11,0,0,0,0,11,0,11,0,11,0,0,0,0,0,0,0,11,3,1,0,0,0,0,0,0,SDLB,Pendidikan Khusus SDLB 2013,Tidak Ada,1,1,1,0,0,0,0,0,0,0,0,0,
Sumatera Selatan,Kota Palembang,Kemuning,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9CA86A04-C8AF-4F97-8B11-A40F5A0FDC0C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10609664,SMA AISYIYAH 01 PALEMBANG,10609664,JL. BALAYUDHA KM. 4.5 PLG,ARIO KEMUNING,KEC. KEMUNING,KOTA PALEMBANG,PROV. SUMATERA SELATAN,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Pimpinan Wilayah 'Aisyiyah Sumsel,AH4467,041/I11.4/F4e/1989,15-06-1989,420/6090/SMA.3/Disdik.SS/2018,31-07-2018,Silakan Upload SK (link file tidak valid) => [316233-522684--],2020-08-24 09,A,"2,400",1. Telkomsel Flash,2. Lainnya (Serat Optik),PLN,,415891,sma.aisyiyah.one@gmail.com,http,-2.957900000000,104.738800000000,16,71,99,6,Sehari Penuh/5 hari,,2022/2023-2,"25,000",6,3,1,12,2,0,13,2,14,0,2,0,7,9,0,16,0,0,0,5,1,2,6,2,5,11,6,0,0,0,1,0,0,0,,SMA 2013 Bhs&Budaya,Telkomsel Flash,,,,,,,,,,2,2,2,
Sumatera Selatan,Kota Palembang,Kemuning,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6548E370-C88D-47DA-A66B-F4F844668BBD,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10609635,SMA CANDRADIMUKA PALEMBANG,10609635,JL. SWADAYA SEKIP UJUNG PALEMBANG,TALANG AMAN,KEC. KEMUNING,KOTA PALEMBANG,PROV. SUMATERA SELATAN,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Seni dan Ilmu Pengetahuan,AH4464,363/I.11/F/1993,30-01-1993,420/7003/SMA.3/Disdik.SS/2020,25-08-2020,Lihat SK Operasional,2023-04-06 10,B,300,1. Smartfren,2. Telkom Speedy,PLN,,07115701717,smacandradimuka.plg@gmail.com,,-2.948700000000,104.746700000000,16,35,59,3,Pagi/6 hari,,2022/2023-2,"3,500",6,0,1,2,3,0,9,6,14,0,2,0,8,8,1,12,3,4,1,3,1,2,4,1,7,9,6,0,0,0,1,0,0,0,,SMA 2013 MIPA,Smartfren,,,,,,,,,,1,1,1,
Sumatera Selatan,Kota Palembang,Kemuning,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/73E038B9-955E-4ABE-BE66-60661EF91C4C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10609646,SMA KARYA IBU PALEMBANG,10609646,JL. SOSIAL NO. 510 KM. 5,ARIO KEMUNING,KEC. KEMUNING,KOTA PALEMBANG,PROV. SUMATERA SELATAN,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Pendidikan Karya Ibu Palembang,AJ0395,282/I.11.4/F4e-1989,21-02-1989,420/7091/SMA.3/Disdik.SS/2020,18-08-2020,Lihat SK Operasional,2020-09-01 17,A,"6,250,000",1. Telkomsel Flash,2. Telkom Speedy,PLN,,07115715907,smakipalembang@gmail.com,http,-2.951200000000,104.738200000000,29,139,161,10,Pagi/6 hari,,2022/2023-2,"6,599",11,9,1,2,0,2,12,18,29,0,0,0,9,20,0,23,6,13,4,0,2,3,4,3,6,23,6,5,0,0,1,0,0,0,,SMA 2013 MIPA,Telkomsel Flash,,,,,,,,,,4,3,3,
Sumatera Selatan,Kota Palembang,Kemuning,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9B1AF09B-B2DE-4784-BC33-DEA0F19469BF,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10609655,SMA METHODIST 01 PALEMBANG,10609655,JL. JEND. SUDIRMAN KM. 3.5 PALEMBANG,PAHLAWAN,KEC. KEMUNING,KOTA PALEMBANG,PROV. SUMATERA SELATAN,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Gereja Methodist Indonesia Wilayah II,AJ0392,6/Pua/09/1975,02-05-1975,420/6740/SMA.3/Disdik.SS/2020,13-08-2020,Lihat SK Operasional,2020-08-24 19,A,"23,688",1. Lainnya (Wavelan),2. Telkom Speedy,PLN,0711379005,0711313861,sma.methodist1@yahoo.com,http,-2.964100000000,104.745700000000,29,208,180,14,Sehari Penuh/5 hari,,2022/2023-2,"4,200",18,4,2,2,4,0,23,8,24,1,4,0,18,11,0,25,4,2,5,1,3,3,11,4,10,19,18,0,0,0,2,0,0,0,,SMA 2013 IPS,Lainnya (Wavelan),,,,,,,,,,4,5,5,
