prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_10,rombel_tingkat_11,rombel_tingkat_12,rombel_tingkat_13
Kalimantan Barat,Kota Pontianak,Pontianak Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D3D0AC19-7BD0-4096-9835-E6F9F1B94F1A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69994360,MA MU`TASHIM BILLAH,69994360,JL. PURNAMA 2 UJUNG KELURAHAN PARIT TOKAYA KECAMATAN PONTIANAK SELATAN,KOTA BARU,KEC. PONTIANAK SELATAN,KOTA PONTIANAK,PROV. KALIMANTAN BARAT,SWASTA,MA,Kementerian Agama,Lainnya,,2818/KW.14.2/5/PP.01.1/05/2019,24-05-2019,-712 Tahun 2009,09-05-2019,Lihat SK Operasional,2022-03-09 00,C,0,,2.,,,,,,-.073600000000,109.315200000000,0,61,80,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
Kalimantan Barat,Kota Pontianak,Pontianak Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F4D0B605-2E5D-4543-B1B4-1D1B36B1D8D2,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10816430,MAN 2 PONTIANAK,10816430,JL. AHMAD YANI NO. 09,AKCAYA,KEC. PONTIANAK SELATAN,KOTA PONTIANAK,PROV. KALIMANTAN BARAT,NEGERI,MA,Kementerian Agama,Pemerintah Daerah,,Nomor,27-01-1992,B-/248/I/91 tahun 1991,27-01-1992,Lihat SK Operasional,2021-01-14 07,A,0,,2.,,,,,,-.038400000000,109.334700000000,0,345,447,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
Kalimantan Barat,Kota Pontianak,Pontianak Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E4569FDA-9214-4725-8644-134800F4B6C9,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10816431,MAS MUJAHIDIN,10816431,Jalan Jenderal A. Yani Kompleks Masjid Raya Mujahidin,AKCAYA,KEC. PONTIANAK SELATAN,KOTA PONTIANAK,PROV. KALIMANTAN BARAT,SWASTA,MA,Kementerian Agama,Yayasan LEMBAGA PENDIDIKAN MUJAHIDIN KALIMANTAN BARAT,AN4716,,,,,Silakan Upload SK,,B,0,,2.,,,,,,-.149495000000,109.368048000000,0,44,39,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
Kalimantan Barat,Kota Pontianak,Pontianak Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/333E455E-7DBC-433D-8FCC-11EF3D5CA1B1,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30105074,SMA KATOLIK SANTU PETRUS PONTIANAK,30105074,Jl. K.S. Tubun No. 3,AKCAYA,KEC. PONTIANAK SELATAN,KOTA PONTIANAK,PROV. KALIMANTAN BARAT,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN PENDIDIKAN KALIMANTAN,AN4674,48,31-01-1964,48,31-01-1964,Lihat SK Operasional,2015-11-19 13,A,"15,552",1. -,2. Telkom Speedy,PLN,,,sisinfo@smapetrus.net,http,-.037900000000,109.332000000000,43,425,446,24,Pagi/6 hari,,2022/2023-2,"147,000",33,3,1,6,0,0,22,23,42,0,1,0,14,29,0,37,6,14,7,10,4,2,3,3,23,20,33,0,0,0,1,0,0,0,SMA 2013 MIPA,Tidak Ada,8,8,8,
Kalimantan Barat,Kota Pontianak,Pontianak Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/53F0266D-9366-4126-B090-C6149D1DCBC5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70030285,SMA KRISTEN KALAM KUDUS PONTIANAK,70030285,JL. PURNAMA NO. 52,PARIT TOKAYA,KEC. PONTIANAK SELATAN,KOTA PONTIANAK,PROV. KALIMANTAN BARAT,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Kalam Kudus Indonesia Cabang Pontianak,AW8188,01,08-07-2021,503/02/IPM/DPMPTSP-C.I/II/2022,11-02-2022,Lihat SK Operasional,2022-07-05 22,,400,1. -,2. Telkom Speedy,PLN,,,,http,-.051100000000,109.332300000000,1,3,4,1,Sehari Penuh/5 hari,,2022/2023-2,"53,000",3,1,1,2,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,3,0,0,0,1,0,0,0,SMA 2013 MIPA,Tidak Ada,1,0,0,
Kalimantan Barat,Kota Pontianak,Pontianak Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9A487964-52FD-47A2-842A-60335B012FD5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30105210,SMAN 1 PONTIANAK,30105210,JL. JOHAN IDRUS,AKCAYA,KEC. PONTIANAK SELATAN,KOTA PONTIANAK,PROV. KALIMANTAN BARAT,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,3467/B,14-07-1953,420/3234/Dikbud.C,14-07-1953,Lihat SK Operasional,2019-11-01 10,A,"15,601",1. Telkom Speedy,2. Biznet (Serat Optik),PLN & Diesel,744430,734983,sman1ptk@yahoo.co.id,http,-.042369000000,109.329610200000,66,527,745,36,Sehari Penuh/5 hari,,2022/2023-2,"81,500",36,4,1,10,47,0,1,18,21,0,24,21,48,18,0,59,7,8,11,3,4,10,11,19,21,45,36,0,0,0,1,0,0,0,SMA 2013 Bhs&Budaya,Telkom Speedy,12,12,12,
Kalimantan Barat,Kota Pontianak,Pontianak Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/46B2237D-8B00-4A0F-B930-038EC02C2966,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30109801,SMAN 10 PONTIANAK,30109801,JL PURNAMA  Gang. Karya Tani Dalam,PARIT TOKAYA,KEC. PONTIANAK SELATAN,KOTA PONTIANAK,PROV. KALIMANTAN BARAT,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,679 Tahun 2011,03-10-2011,679 Tahun 2011,03-10-2011,Lihat SK Operasional,2018-11-29 10,A,"20,018",1. Lainnya,2. Telkom Speedy,PLN,,0561747353,sman10ptk@yahoo.com,http,-.058400000000,109.330100000000,42,290,286,18,Sehari Penuh/5 hari,,2022/2023-2,"10,600",18,4,1,2,31,0,0,11,12,0,23,7,24,18,1,37,4,5,6,5,7,6,8,5,15,27,17,1,0,0,1,0,0,0,SMA 2013 Bhs&Budaya,Lainnya,6,6,6,
Kalimantan Barat,Kota Pontianak,Pontianak Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/42A610B7-A6A3-4CFC-8830-7AD8F7C5609A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30105212,SMAN 3 PONTIANAK,30105212,JL. WR. SUPRATMAN,BENUA MELAYU DARAT,KEC. PONTIANAK SELATAN,KOTA PONTIANAK,PROV. KALIMANTAN BARAT,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,109/S.M.A/B/III/67,21-08-1967,109/S.M.A/B/III/67,21-08-1967,Lihat SK Operasional,2018-09-19 17,A,"10,780",1. Telkom Speedy,2. Biznet (Serat Optik),PLN,765127,733247,tu.smanta@yahoo.com,http,-.036600000000,109.339800000000,58,465,593,29,Sehari Penuh/5 hari,,2022/2023-2,"71,000",26,4,1,26,31,1,0,26,28,0,23,7,27,31,0,50,8,12,8,10,9,8,3,8,19,39,26,0,0,3,1,0,0,0,SMA 2013 Bhs&Budaya,Telkom Speedy,10,10,9,
Kalimantan Barat,Kota Pontianak,Pontianak Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BBEF08A2-8AB4-4B2D-92EC-73CDC113526D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30105205,SMAN 7 PONTIANAK,30105205,JL. SULAWESI DALAM NO. 10 PONTIANAK,AKCAYA,KEC. PONTIANAK SELATAN,KOTA PONTIANAK,PROV. KALIMANTAN BARAT,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,0236/0/1973,18-12-1973,0236/0/1973,18-12-1973,Lihat SK Operasional,2020-09-17 07,A,"11,629",1. Biznet (Serat Optik),2. Telkom Speedy,PLN,0561736572,0561736572,sma7ptk@yahoo.com,http,-.045400000000,109.327400000000,45,398,483,25,Sehari Penuh/5 hari,,2022/2023-2,"37,000",24,4,1,2,33,0,0,12,12,0,18,15,31,14,0,36,9,4,6,5,5,7,5,13,16,29,24,0,0,0,1,0,0,0,SMA 2013 Bhs&Budaya,Biznet (Serat Optik),8,8,9,
Kalimantan Barat,Kota Pontianak,Pontianak Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/561F8D8D-BB02-45E5-9F94-39AEA42F87FF,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30105193,SMAS ABDI WACANA PONTIANAK,30105193,JL. JEND. A. YANI,BENUA MELAYU DARAT,KEC. PONTIANAK SELATAN,KOTA PONTIANAK,PROV. KALIMANTAN BARAT,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan YPK-GKE CABANG RESORT PONTIANAK,AN4700,515/I.14.4/T.2.1982,06-09-1982,515/I.14.4/T.2.1982,06-09-1982,Lihat SK Operasional,2017-09-07 09,A,"2,896",1. Telkomsel Flash,2. Lainnya (Serat Optik),PLN,,0561765880,smakaw.ptk@gmail.com,http,-.042900000000,109.339900000000,15,34,40,4,Sehari Penuh/5 hari,,2022/2023-2,"2,200",9,4,1,2,0,0,12,5,13,0,2,0,7,8,1,11,3,0,2,1,2,2,3,5,7,8,1,8,0,0,1,0,0,0,SMA 2013 MIPA,Telkomsel Flash,1,1,2,
