prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,program_/_layanan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9,rombel_tingkat_10,rombel_tingkat_11,rombel_tingkat_12,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,rombel_tingkat_13
Banten,Kota Tangerang,Tangerang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/60ABD1BB-F2EF-E111-9ECC-09DBAB4BF38C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20615622,SEKOLAH KHUSUS ISTIMEWA,20615622,Jl. Daan Mogot No. 29 C,SUKAASIH,KEC. TANGERANG,KOTA TANGERANG,PROV. BANTEN,SWASTA,SLB,SDLB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan ISTIMEWA,AL0844,W7.A-1043.DL.01.01-1984,10-09-1984,800/700-Dispend/2009,24-03-2009,Lihat SK Operasional,2022-12-06 11,,300,1. -,2. Telkom Speedy,PLN,,5523446,sd.istimewa.lpkatangerang@gmail.com,,-6.187100000000,106.641500000000,5,7,0,3,Pendidikan Khusus SDLB 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,"2,500",3,0,0,0,1,0,5,0,4,0,1,0,0,5,0,1,4,2,0,0,1,1,1,0,3,2,0,0,0,1,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,
Banten,Kota Tangerang,Tangerang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0A1324B8-783B-4C2A-A926-B4487C80AF4B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69966708,SKH An-nuur,69966708,Jl. SUKABAKTI VII RT 05/15,SUKASARI,KEC. TANGERANG,KOTA TANGERANG,PROV. BANTEN,SWASTA,SLB,SDLB dan SMPLB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN AR-RIDWAN TANGERANG,AW8569,19,08-06-2016,800/115a-Dispend/2016,01-03-2016,Lihat SK Operasional,2017-09-14 07,C,90,1. -,2. Telkom Speedy,PLN,,,,http,-6.184766500000,106.639873600000,2,5,6,4,TKLB 2013,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,"2,300",2,0,0,1,0,0,4,0,2,0,0,0,1,1,0,2,0,0,0,1,1,0,0,0,0,2,0,1,1,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,
Banten,Kota Tangerang,Tangerang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/017A4A92-53E2-4F9A-907D-4B1195644F05,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69786192,SKH NURBAYAN 01,69786192,JL. METEOROLOGI TANGERANG,TANAH TINGGI,KEC. TANGERANG,KOTA TANGERANG,PROV. BANTEN,SWASTA,SLB,"SDLB, SMPLB,  dan SMLB","Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN NURBAYAN,AM6539,001/YN/VI/2012,04-02-2013,800/334-DISPEND/2013,04-02-2013,Silakan Upload SK,,B,900,1. -,2. Telkom Speedy,PLN,,02155771332,skh.nurbayan01@gmail.com,,-6.176200000000,106.655200000000,12,35,22,12,Pendidikan Khusus SMALB 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,"7,700",13,0,0,2,0,0,18,0,12,0,0,0,1,11,0,11,1,8,2,2,0,0,0,0,1,11,1,1,1,2,2,1,1,2,0,1,0,0,9,4,0,0,0,0,0,0,
Banten,Kota Tangerang,Tangerang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E43D2C0C-1E57-46EE-BCAC-876247E242C3,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69787002,SMAK PENABUR KOTA TANGERANG,69787002,JLN. HONORIS RAYA BLOK J NO 10 TANGERANG,KELAPA INDAH,KEC. TANGERANG,KOTA TANGERANG,PROV. BANTEN,SWASTA,SMA,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan BADAN PENDIDIKAN KRISTEN PENABUR JAKARTA,AD1986,421.1/KEP.02-SMA/BPPMPT/2,20-11-2013,421.1/KEP.02-SMA/BPPMPT/2,20-11-2013,Lihat SK Operasional,2015-09-10 10,A,"6,800",1. Lainnya (Serat Optik),2. Lainnya (Serat Optik),PLN & Diesel,02155782752,02155782751,smakkotatangerang@bpkpenaburjakarta.or.id,http,-6.206400000000,106.620900000000,38,234,294,17,SMA 2013 IPS,Sehari Penuh/5 hari,,2022/2023-2,Lainnya (Serat Optik),"157,600",18,3,1,2,0,0,43,2,38,0,0,0,9,29,0,38,0,4,20,5,1,4,1,3,18,20,,,,,,,,,,5,6,6,18,0,0,0,1,0,0,0,
Banten,Kota Tangerang,Tangerang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/76FFE248-CC11-4DCB-8638-E086EDED85C7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20606853,SMAN 1 TANGERANG,20606853,JL. DAAN MOGOT NO. 50,SUKARASA,KEC. TANGERANG,KOTA TANGERANG,PROV. BANTEN,NEGERI,SMA,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,420/569-Dis P&K,25-04-2013,420/569-Dis P&K,25-04-2013,Lihat SK Operasional,2015-07-01 10,A,"3,585",1. Telkom Speedy,2. Lainnya (Serat Optik),PLN,0215583708,0215523161,smanitra_tangerang@yahoo.com,http,-6.170000000000,106.633200000000,52,349,540,25,SMA 2013 Bhs&Budaya,Sehari Penuh/5 hari,,2022/2023-2,Telkom Speedy,"130,500",18,4,1,10,34,1,1,16,18,0,21,13,34,18,0,42,10,4,8,1,8,4,9,18,22,30,,,,,,,,,,8,8,9,18,0,0,9,1,0,0,0,
Banten,Kota Tangerang,Tangerang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6AE25223-2B33-4744-BBD6-6D06EA0CAA8A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20606848,SMAN 2 TANGERANG,20606848,JL. TMP TARUNA,SUKAASIH,KEC. TANGERANG,KOTA TANGERANG,PROV. BANTEN,NEGERI,SMA,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,0220/0/1981,14-07-1981,0220/0/1981,14-07-1981,Lihat SK Operasional,2019-02-21 11,A,"11,386",1. Telkom Speedy,2. Telkom Speedy,PLN,5588437,5524912,sman2kotatangerang@gmail.com,http,-6.175400000000,106.638900000000,58,471,647,33,SMA 2013 Bhs&Budaya,Sehari Penuh/5 hari,,2022/2023-2,Telkom Speedy,"32,000",33,3,1,4,42,0,1,15,18,0,26,14,43,15,1,54,3,6,1,5,6,9,10,21,27,31,,,,,,,,,,11,11,11,23,10,0,0,0,1,0,0,
Banten,Kota Tangerang,Tangerang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BEA3A28C-9FBB-45B9-B355-471DA5E7C175,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20606829,SMAN 7 TANGERANG,20606829,JL. PERINTIS KEMERDEKAAN I NO. 2,BABAKAN,KEC. TANGERANG,KOTA TANGERANG,PROV. BANTEN,NEGERI,SMA,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,O313/O/1993,01-04-1993,I02.04/SMA.1/C/1994,20-01-1994,Lihat SK Operasional,2018-04-05 07,A,"5,750",1. Telkom Astinet,2. Telkom Speedy,PLN,5512798,5531642,info@sman7tangerang.sch.id,http,-6.192600000000,106.632300000000,52,435,556,28,SMA 2013 Bhs&Budaya,Sehari Penuh/5 hari,,2022/2023-2,Telkom Astinet,"160,000",28,4,1,2,41,3,0,8,14,0,16,22,46,6,0,49,3,2,3,3,4,8,11,21,14,38,,,,,,,,,,10,9,9,0,21,7,0,1,0,0,0,
Banten,Kota Tangerang,Tangerang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A7E4DB87-2040-4426-858A-2613E0C612FB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20606552,SMAS AGAPE BK 3,20606552,JL KEBON JAHE NO. 2,SUKARASA,KEC. TANGERANG,KOTA TANGERANG,PROV. BANTEN,SWASTA,SMA,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Badan Kerja Sama Kegiatan Kristen (BKKK),AM6530,No.6,14-06-1984,103/I02.Kep/E 85,01-01-1900,Silakan Upload SK (link file tidak valid) => [323307-224788--],2020-08-24 19,B,360,1. -,2. Telkom Speedy,PLN,,5521130,smaagapebk3@yahoo.co.id,http,-6.175100000000,106.630800000000,8,32,33,5,SMA 2013 IPS,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,0,10,1,1,2,0,0,10,1,8,0,0,0,2,6,1,6,1,0,2,0,1,0,1,4,3,5,,,,,,,,,,2,2,1,10,0,0,0,1,0,0,0,
Banten,Kota Tangerang,Tangerang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/62450683-5E17-4137-A516-4473EF586159,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20606551,SMAS AL HUSNA,20606551,JL. A. DAMYATI NO. 43-45 TANGERANG RT. 6/7,SUKARASA,KEC. TANGERANG,KOTA TANGERANG,PROV. BANTEN,SWASTA,SMA,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN PENDIDIKAN AL HUSNA,AM6526,082/102.KEP/E.79,13-09-1979,082/102.KEP/E.79,13-09-1979,Lihat SK Operasional,2015-03-09 10,Sertifikat Kedaluwarsa,224,1. Indosat IM3,2. Telkom Speedy,PLN,0215587324,0215587324,sma_alta@yahoo.com,http,-6.177500000000,106.633900000000,16,57,54,6,SMA 2013 MIPA,Sehari Penuh/5 hari,,2022/2023-2,Indosat IM3,"11,000",6,2,1,2,0,0,4,12,16,0,0,0,4,12,0,15,1,5,2,4,2,1,1,1,4,12,,,,,,,,,,2,2,2,6,0,0,0,1,0,0,0,
Banten,Kota Tangerang,Tangerang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9E7C5191-B7CA-4A30-9AB6-D8423CD9C6DE,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20606505,SMAS HARAPAN BANGSA,20606505,JL. Hartono Raya,KELAPA INDAH,KEC. TANGERANG,KOTA TANGERANG,PROV. BANTEN,SWASTA,SMA,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Pendidikan Harapan Bangsa Indonesia,AL0808,457/I02/Kep/E/1995,16-06-1995,421.3/1364-Seketariat/2013,15-04-2013,Lihat SK Operasional,2015-09-15 15,A,"6,200",1. Biznet (Serat Optik),2. Biznet (Serat Optik),PLN & Diesel,02155780937,02155780936,smaharapanbangsa_tng@yahoo.com,http,-6.199100000000,106.640700000000,13,62,54,6,SMA 2013 MIPA,Sehari Penuh/5 hari,,2022/2023-2,Biznet (Serat Optik),"449,999",11,3,1,8,0,0,17,1,12,0,1,0,6,7,0,13,0,0,2,1,1,3,5,1,11,2,,,,,,,,,,2,2,2,11,0,0,0,1,0,0,0,
