prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_10,rombel_tingkat_11,rombel_tingkat_12,rombel_tingkat_13
Riau,Kab. Rokan Hilir,Pujud,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/22B0DE2F-7BAA-45C7-AD29-5CABD3980E40,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69941597,MAS Al Manar,69941597,Jl. Gelugur Jaya No.31 Pujud,TELUK NAYANG,KEC. PUJUD,KAB. ROKAN HILIR,PROV. RIAU,SWASTA,MA,Kementerian Agama,Lainnya,,,,,,Silakan Upload SK,,C,0,,2.,,,,,,.000000000000,.000000000000,0,21,21,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
Riau,Kab. Rokan Hilir,Pujud,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/47F8178C-3466-4146-9063-612286E9DC3B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69955631,MAS AL-KARIM,69955631,Jl. Lintas Sukajadi RT/RW. 001/001,SUKA JADI,KEC. PUJUD,KAB. ROKAN HILIR,PROV. RIAU,SWASTA,MA,Kementerian Agama,Lainnya,,B-492/KW.04.2/5/PP.00.11/2016,14-09-2016,492 Tahun 2016,14-09-2016,Lihat SK Operasional,2021-04-21 15,C,0,,2.,,,,,,1.487100000000,100.708700000000,0,31,41,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
Riau,Kab. Rokan Hilir,Pujud,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A28BCD69-6A9F-4D46-B3F9-5A23728747F4,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10498856,MAS AT-THOHIRIYAH,10498856,JL. LINTAS PUJUD BAGAN BATU SRIKAYANGAN,PUJUD,KEC. PUJUD,KAB. ROKAN HILIR,PROV. RIAU,SWASTA,MA,Kementerian Agama,,,,,,,Silakan Upload SK,,C,0,,2.,,,,,,1.387462000000,100.529886000000,0,74,107,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
Riau,Kab. Rokan Hilir,Pujud,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D6D3E4A6-CF70-45EB-8749-350C05D2A0D9,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60728194,MAS IRFANUL HAKIM,60728194,JL. THAMRIN NO.99 TANGGA BATU,TANJUNG MEDAN,KEC. PUJUD,KAB. ROKAN HILIR,PROV. RIAU,SWASTA,MA,Kementerian Agama,,,,,,,Silakan Upload SK,,Sertifikat Kedaluwarsa,0,,2.,,,,,,1.457049000000,100.491863000000,0,82,84,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
Riau,Kab. Rokan Hilir,Pujud,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E25EB061-73A2-4CEC-A1DA-20D66B3B801B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10493896,SMAN 1 PUJUD,10493896,JL. LINTAS TIMUR NO.1,PUJUD,KEC. PUJUD,KAB. ROKAN HILIR,PROV. RIAU,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,217/O/2000,17-11-2000,217/O/2000,17-11-2000,Lihat SK Operasional,2016-09-27 13,A,"17,460",1. Telkomsel Flash,2. Lainnya (Serat Optik),PLN,,,smanegerisatupujud@yahoo.com,http,1.434961600000,100.635732700000,41,270,297,20,Sehari Penuh/5 hari,,2022/2023-2,"13,000",21,4,1,2,11,0,0,30,30,0,8,3,14,27,1,40,0,6,6,8,12,4,4,1,11,30,21,0,0,0,1,0,0,0,SMA 2013 IPS,Telkomsel Flash,7,7,6,
Riau,Kab. Rokan Hilir,Pujud,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3E2D2D21-BF8B-4AF2-9DE4-F84E093FDF70,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10493898,SMAN 2 PUJUD,10493898,JL. PUTRI HIJAU NO. 01,SIARANG ARANG,KEC. PUJUD,KAB. ROKAN HILIR,PROV. RIAU,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,07 Tahun 2006,12-06-2006,07 Tahun 2006,12-06-2006,Lihat SK Operasional,2022-01-17 01,A,"23,282",1. Telkomsel Flash,2. Telkom Speedy,PLN,,,sman2pujud@gmail.com,http,1.430150300000,100.730424200000,29,234,283,17,Sehari Penuh/5 hari,,2022/2023-2,0,17,5,2,2,4,0,0,25,25,0,3,1,6,23,0,26,3,8,6,7,4,2,0,2,9,20,17,0,0,0,2,0,0,0,SMA 2013 MIPA,Telkomsel Flash,5,6,6,
Riau,Kab. Rokan Hilir,Pujud,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/283A8E86-D0D4-4E41-8178-1A628C82AACE,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69756576,SMAN 3 PUJUD,69756576,JL. LINTAS TANJUNG MEDAN,TANJUNG MEDAN,KEC. PUJUD,KAB. ROKAN HILIR,PROV. RIAU,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,421/TU/2005/3442,06-07-2005,421/TU/2005/3442,06-07-2005,Lihat SK Operasional,2019-10-07 18,B,"46,000",1. Telkomsel Flash,2. Lainnya,PLN,,,smanegeri3pujud@yahoo.co.id,http,1.439100000000,100.570100000000,27,214,272,15,Sehari Penuh/5 hari,,2022/2023-2,"3,500",6,0,1,13,7,0,0,20,26,0,1,0,4,23,0,20,7,10,6,5,4,2,0,0,6,21,0,1,5,0,0,1,0,0,SMA 2013 MIPA,Telkomsel Flash,6,4,5,
Riau,Kab. Rokan Hilir,Pujud,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9C443663-6367-4F65-8368-EF7D847EAE3C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69759084,SMAN 4 PUJUD,69759084,JL. PTPN V AFD V PERKEBUNAN TANJUNG MEDAN,TANJUNG MEDAN,KEC. PUJUD,KAB. ROKAN HILIR,PROV. RIAU,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,421/DISDIK-BP/2011/3549,10-11-2011,338 TAHUN 2012,21-05-2012,Lihat SK Operasional,2020-04-17 00,B,"20,000",1. Smartfren,2. Telkomsel Flash,PLN,,,sman4pujud@gmail.com,http,1.544272000000,100.553432000000,12,59,61,6,Sehari Penuh/5 hari,,2022/2023-2,"5,500",6,4,3,4,0,0,0,12,12,0,0,0,3,9,0,11,1,4,4,1,2,1,0,0,3,9,3,0,3,0,2,1,0,0,SMA 2013 MIPA,Smartfren,2,2,2,
Riau,Kab. Rokan Hilir,Pujud,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/98C6D4ED-F68C-4155-AD75-1E1751D0251C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10498608,SMAN 5 PUJUD,10498608,JL. Danau Panjang Km.5,TANJUNG MEDAN,KEC. PUJUD,KAB. ROKAN HILIR,PROV. RIAU,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,421/DISDIK-BP/2013/284,01-01-1900,421/DISDIK-BP/2013/284,14-07-2013,Lihat SK Operasional,2017-08-14 09,B,"5,782",1. Lainnya (Wavelan),2. Telkomsel Flash,PLN,,,smanlimapujud@gmail.com,,1.476100000000,100.469700000000,12,131,142,8,Sehari Penuh/5 hari,,2022/2023-2,"5,300",3,2,1,1,0,2,0,10,12,0,0,0,3,9,0,11,1,3,5,0,1,2,1,0,5,7,0,3,0,0,0,1,0,0,SMA 2013 MIPA,Lainnya (Wavelan),3,2,3,
Riau,Kab. Rokan Hilir,Pujud,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1D25CDE4-A6D8-4E95-8BD5-6CC164BF362A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10498690,SMAN 6 PUJUD,10498690,PONDOK KRESEK,PONDOK KRESEK,KEC. PUJUD,KAB. ROKAN HILIR,PROV. RIAU,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,NOMOR 368 TAHUN 2016,15-04-2016,NOMOR 368 TAHUN 2016,15-04-2016,Lihat SK Operasional,2017-08-14 09,C,"9,216",1. Telkomsel Flash,2. Telkom Speedy,PLN,,,smabinailmu_tuankutambusai@yahoo.com,,1.563304000000,100.496266000000,9,34,33,3,Sehari Penuh/5 hari,,2022/2023-2,450,3,0,0,1,0,1,0,8,9,0,0,0,1,8,1,6,2,1,3,2,1,1,1,0,5,4,0,0,3,0,0,0,0,0,SMA 2013 MIPA,Telkomsel Flash,1,1,1,
