prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,program_/_layanan
Maluku Utara,Kota Ternate,Ternate Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4B9C4434-7AEC-4A90-B745-E76C2A7DA473,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60205622,MAS ALKHAIRAAT TERNATE,60205622,JL.KAKATUA NO.155 KEL.KALUMPANG TERNATE,KALUMPANG,KEC. TERNATE TENGAH,KOTA TERNATE,PROV. MALUKU UTARA,SWASTA,MA,Kementerian Agama,Yayasan Alkhairaat Cabang Kota Ternate,AO4659,AHU-7889.AH.01.04.Tahun 2011,25-11-2011,16 Tahun 2021,17-05-2021,Lihat SK Operasional,2021-09-06 10,A,0 m2,1.,2.,,,,,,.789100000000,127.382700000000,
Maluku Utara,Kota Ternate,Ternate Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/605C9541-2AF5-E011-AC05-099C4F7A58F4,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60202352,SDLB NEGERI TERNATE,60202352,Jl. Rambutan,MAKASSAR BARAT,KEC. TERNATE TENGAH,KOTA TERNATE,PROV. MALUKU UTARA,NEGERI,SLB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,,28-10-1986,420./02/2013,01-01-1910,Silakan Upload SK,,,14.000 m2,1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,sdlbnegeri@gmail.com,,.802800000000,127.373300000000,SDLB
Maluku Utara,Kota Ternate,Ternate Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E0D69541-2AF5-E011-8E74-87EECADA13F6,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60200800,SLB SDLB YPAC,60200800,Jl. Zainal Abidin Syah,TAKOMA,KEC. TERNATE TENGAH,KOTA TERNATE,PROV. MALUKU UTARA,SWASTA,SLB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN PEMBINAAN ANAK CACAT MALUKU UTARA,AX7492,420/118/2008,15-03-1982,420/118/2008,02-01-2008,Lihat SK Operasional,2020-08-26 18,B,450 m2,1. Telkom Speedy,2. Telkomsel Flash,PLN,,,sdlbypac.ternate@gmail.com,,.781300000000,127.385300000000,SDLB
Maluku Utara,Kota Ternate,Ternate Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/50E59541-2AF5-E011-BA32-0FF690F7EE15,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60200759,SLB SMPLB YPAC,60200759,Jl. Zainal Abidinsyah,TAKOMA,KEC. TERNATE TENGAH,KOTA TERNATE,PROV. MALUKU UTARA,SWASTA,SLB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN PEMBINAAN ANAK CACAT MALUKU UTARA,AX7492,420/118/2008,01-01-2003,420/118/2008,02-01-2008,Lihat SK Operasional,2020-08-25 12,,450 m2,1. Telkom Speedy,2. Telkom Speedy,PLN,,,Smplbypac_ternate@yahoo.co.id,,.781300000000,127.385200000000,SMPLB
Maluku Utara,Kota Ternate,Ternate Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/49E1B774-B226-4D91-BAEA-76B56FB880C2,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69926301,SLB TKLB NEGERI TERNATE,69926301,Jl. Rambutan,MAKASSAR BARAT,KEC. TERNATE TENGAH,KOTA TERNATE,PROV. MALUKU UTARA,NEGERI,SLB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,420.9/260/2015,28-04-2015,420.9/260/2015,28-04-2015,Lihat SK Operasional,2021-10-15 14,C,10.000 m2,1. Telkomsel Flash,2. Lainnya (Serat Optik),Menumpang,,,paudluarbiasa.ngidi@gmail.com,,.795550000000,127.384812000000,TKLB dan SDLB
Maluku Utara,Kota Ternate,Ternate Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/ACFF3F05-BCCC-437B-97A8-E63CD83748CA,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69861156,SMALB NEGERI TERNATE,69861156,Jl. Rambutan Kelurahan Makassar Barat Kecamatan Kota Ternate Tengah,MAKASSAR BARAT,KEC. TERNATE TENGAH,KOTA TERNATE,PROV. MALUKU UTARA,NEGERI,SLB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,420/02/2013,16-01-2013,420/02/2013,16-01-2013,Silakan Upload SK (link file tidak valid) => [314728-59918--],2020-08-21 13,,10.000 m2,1. Telkom Speedy,2. Telkom Speedy,PLN,,,smalbnegeriternate@gmail.com,,.795779000000,127.376921000000,SMLB
Maluku Utara,Kota Ternate,Ternate Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/275AFE11-98E4-4F4A-B14F-4A4235C8563F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60200724,SMALB YPAC TERNATE,60200724,TERNATE TENGAH,TAKOMA,KEC. TERNATE TENGAH,KOTA TERNATE,PROV. MALUKU UTARA,SWASTA,SLB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN PEMBINAAN ANAK CACAT MALUKU UTARA,AX7492,139/D.1.3/YPAC 26/VII/2005,25-02-2005,420/118/2008,02-01-2008,Lihat SK Operasional,2021-06-06 10,,450 m2,1. Telkomsel Flash,2. Telkom Speedy,PLN,,,smalbypacternate@yahoo.com,,-1.800100000000,125.172400000000,SMLB
Maluku Utara,Kota Ternate,Ternate Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A778173E-C7D4-4A48-A8B8-AD3506C11BDC,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60200723,SMAN 1 KOTA TERNATE,60200723,JL. K. H. DEWANTARA,TAKOMA,KEC. TERNATE TENGAH,KOTA TERNATE,PROV. MALUKU UTARA,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,800.1/48/IV/2022,08-09-2014,800.1/48/IV/2022,02-02-2014,Lihat SK Operasional,2022-06-24 08,A,11.090 m2,1. Telkom Speedy,2. Telkom Astinet,PLN,3121355,3121355,sman1ternate.53@gmail.com,http,.780774300000,127.382483300000,
Maluku Utara,Kota Ternate,Ternate Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/EE322406-E0DA-474C-9AC6-FEAB09EAC5E5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60200727,SMAN 10 KOTA TERNATE,60200727,JL K. H. DEWANTARA RT. 005 / RW. 002,TAKOMA,KEC. TERNATE TENGAH,KOTA TERNATE,PROV. MALUKU UTARA,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,421.3/277/DPMPTSP/2023,07-03-2023,421.3/277/DPMPTSP/2023,07-03-2023,Lihat SK Operasional,2023-04-09 04,A,3.841 m2,1. Lainnya (Serat Optik),2. Telkom Astinet,PLN,,31212100,smansepuluh458@gmail.com,http,.782100000000,127.381300000000,
Maluku Utara,Kota Ternate,Ternate Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2258BD08-FD91-4426-B939-F5295D1843AE,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60200709,SMAS ISLAM KOTA TERNATE,60200709,JL STADION,STADION,KEC. TERNATE TENGAH,KOTA TERNATE,PROV. MALUKU UTARA,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN PERGURUAN ISLAM MALUKU UTARA,AX2098,421/649/2010,21-12-2010,421/649/2010,21-12-2010,Lihat SK Operasional,2020-08-24 19,A,3.000 m2,1. Telkom Astinet,2. Lainnya (Serat Optik),PLN,,,smaislamkotaternate@gmail.com,,.786000000000,127.383200000000,
Maluku Utara,Kota Ternate,Ternate Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/01B0BA62-49FD-4AAC-8757-F560513BBE59,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69759245,SMAS KATOLIK BINTANG LAUT KOTA TERNATE,69759245,JL. STADION NO. 18 KOTA TERNATE,KAMPUNG PISANG,KEC. TERNATE TENGAH,KOTA TERNATE,PROV. MALUKU UTARA,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN PENDIDIKAN KATOLIK KEUSKUPAN AMBOINA (YPKKA),AM4775,421/501/2012,26-06-2012,421/501/2012,26-06-2012,Lihat SK Operasional,2020-06-15 11,B,354.411 m2,1. Telkom Speedy,2. Telkom Speedy,PLN,,,smakatolikbintanglaut2011@gmail.com,http,.786900000000,127.386800000000,
Maluku Utara,Kota Ternate,Ternate Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0E119E1E-4594-428D-81C4-C4C4EC2567FB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60200780,SMKN 1 KOTA TERNATE,60200780,"Jl. Kihadjar Dewantoro, No. 208",TAKOMA,KEC. TERNATE TENGAH,KOTA TERNATE,PROV. MALUKU UTARA,NEGERI,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,1442/P.3/KEDJ,29-10-1959,421/654/2014,25-09-2014,Lihat SK Operasional,2015-10-22 12,A,4.025 m2,1. Lainnya (Serat Optik),2. Telkom Astinet,PLN,09213121939,09213121939,smkonette@gmail.com,http,.781700000000,127.382000000000,
Maluku Utara,Kota Ternate,Ternate Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A247F502-A848-4B16-B0D8-BC172D0B5DE8,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60200784,SMKN 5 KOTA TERNATE,60200784,JL. KI. HAJAR DEWANTARA,TAKOMA,KEC. TERNATE TENGAH,KOTA TERNATE,PROV. MALUKU UTARA,NEGERI,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,85/II.I/KT/2010,31-05-2010,85/II.I/KT/2010,31-05-2010,Lihat SK Operasional,2021-08-22 12,A,6.060 m2,1. -,2. Telkom Speedy,PLN,,09213121451,smkn5ternate@gmail.com,,.782000000000,127.381000000000,
Maluku Utara,Kota Ternate,Ternate Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/728FC78E-1616-4596-A2EA-196C64FAF924,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60203653,SMKS BINA INFORMATIKA,60203653,Zainal Abidin Syah No 135 Takoma,TAKOMA,KEC. TERNATE TENGAH,KOTA TERNATE,PROV. MALUKU UTARA,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,421/499/2009,14-10-2009,421/499/2009,14-10-2009,Lihat SK Operasional,2020-10-05 11,B,1.000.000 m2,1. Telkom Speedy,2. Telkom Speedy,PLN,,,smk.binter@yahoo.com,http,.782500000000,127.385500000000,
Maluku Utara,Kota Ternate,Ternate Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D120D33F-7704-4080-AD11-846FFE6DC57E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69786504,SMKS NUKILA KOTA TERNATE,69786504,Jl.  Akebooca Kec. Ternate Utara,MAKASSAR BARAT,KEC. TERNATE TENGAH,KOTA TERNATE,PROV. MALUKU UTARA,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN PUTRI NUKILA MALUKU UTARA,AX1345,421/672.A/2013,27-09-2013,02/08/A/SK/YPNMU/2015,03-08-2015,Silakan Upload SK (link file tidak valid) => [331493-323833--],2020-08-24 19,B,3.000 m2,1. Telkom Astinet,2. Telkom Astinet,PLN,,,smk.nukilakotaternate69786504@gmail.com,,.799600000000,127.376100000000,
Maluku Utara,Kota Ternate,Ternate Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D06A9541-2AF5-E011-B0F2-5F14B3045A3A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60203526,SMPLB Negeri Ternate,60203526,Jln. Rambutan,MAKASSAR BARAT,KEC. TERNATE TENGAH,KOTA TERNATE,PROV. MALUKU UTARA,NEGERI,SLB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,420/02/2013,16-01-2013,420/02/2013,16-01-2013,Lihat SK Operasional,2021-03-27 06,,14.081 m2,1. Telkomsel Flash,2. Lainnya (Serat Optik),PLN,,,ternatesmplb@gmail.com,,.802000000000,127.376500000000,SMPLB
