prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_10,rombel_tingkat_11,rombel_tingkat_12,rombel_tingkat_13
Jawa Timur,Kab. Bangkalan,Galis,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7949351B-C906-410C-88A7-F12B35C61BAC,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70034254,MA MIFTAHUL FALAH,70034254,Jl. TRAGEDI INDAH NO 1 TONGGUR,SADAH,KEC. GALIS,KAB. BANGKALAN,PROV. JAWA TIMUR,SWASTA,MA,Kementerian Agama,,,,,317 TAHUN 2022,21-02-2022,Silakan Upload SK (link file tidak valid) => [239301-481474-https,2022-10-11 09,,0,,2.,,,,,,.000000000000,.000000000000,0,12,16,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Bangkalan,Galis,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F387FC28-BA12-452D-AE1F-AEE94E39D1D5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69993687,MA NURUL CHOLIL 2,69993687,JL. LON DALEM BATU KUCING,LANTEK BARAT,KEC. GALIS,KAB. BANGKALAN,PROV. JAWA TIMUR,SWASTA,MA,Kementerian Agama,Lainnya,,27 APRIL 2015,27-04-2015,MADRASAH ALIYAH NURUL CHOLIL 2,22-04-2019,Lihat SK Operasional,2021-09-02 13,,0,,2.,,,,,,.000000000000,.000000000000,0,38,27,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Bangkalan,Galis,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/CF6EFD65-D7B1-490A-A6AC-1308F9876DBF,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69881482,MAS  DARUL MUNIR,69881482,Jl.Separah Galis,SEPARAH,KEC. GALIS,KAB. BANGKALAN,PROV. JAWA TIMUR,SWASTA,MA,Kementerian Agama,Lainnya,,MA/02/VIII/SK/24/2011,24-05-2011,Kw.13.4/4/PP.00.6/1485/2014,10-02-2014,Silakan Upload SK,,B,0,,2.,,,,,,-7.070446000000,112.951096000000,0,49,29,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Bangkalan,Galis,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/19021A83-5D4A-4713-9E49-73D979125649,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69881484,MAS  MAMBAUL ULUM,69881484,Bedeng Tlagah,TLAGAH,KEC. GALIS,KAB. BANGKALAN,PROV. JAWA TIMUR,SWASTA,MA,Kementerian Agama,Lainnya,,YPI/MA/VIII/565/2012,01-07-2012,Kw.13.4/4/PP.00.6/1556/2014,18-09-2014,Lihat SK Operasional,2016-02-15 07,B,"1,300",,2.,,,,,,-7.110691000000,112.960639000000,0,60,133,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Bangkalan,Galis,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D227AAC4-6E62-4151-B074-FA0C0F171FEA,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20411905,MAS AL IBROHIMY,20411905,JL. RAYA GALIS NO 03 GALIS BANGKALAN,GALIS,KEC. GALIS,KAB. BANGKALAN,PROV. JAWA TIMUR,SWASTA,MA,Kementerian Agama,,,YPI.13.4/4/PP.00.6/556/1987,01-04-1987,Kw.13.4/4/PP.00.6/556/2010,01-07-2010,Silakan Upload SK,,B,0,,2.,,,,,,-7.112100000000,112.960700000000,0,148,236,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Bangkalan,Galis,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/43B45EB2-2EE0-41FB-96C7-46B6C09F9415,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69886305,MAS DARUL ULUM,69886305,Jl.Raya Masjid Baiturrohman Tlagah,TLAGAH,KEC. GALIS,KAB. BANGKALAN,PROV. JAWA TIMUR,SWASTA,MA,Kementerian Agama,Lainnya,,YPI/MA/VIII/155/2012,01-06-2012,Kw.13.4/4/PP.00.6/1557/2014,18-09-2014,Silakan Upload SK,,B,"1,250",,2.,,,,,,-7.083930000000,113.001092000000,0,50,53,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Bangkalan,Galis,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7B98C871-FA2F-4323-9F55-D84B3AB4EDB0,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20579380,MAS NURUL KAROMAH,20579380,JL. RAYA PATERONGAN KEC.GALIS KAB.BANGKALAN,PATERONGAN,KEC. GALIS,KAB. BANGKALAN,PROV. JAWA TIMUR,SWASTA,MA,Kementerian Agama,,,YPI./MA/SK/Pd/VIII/02/1998,01-06-1998,Kw.13.4/4/PP.00.6/555/2010,01-07-2010,Lihat SK Operasional,2016-02-03 13,B,0,,2.,,,,,,-7.118100000000,112.972000000000,0,36,56,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Bangkalan,Galis,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D3BE5C60-0A29-4084-B732-F443D1995309,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20579382,MAS RAUDLATUL ULUM,20579382,JL. TAMAN SARI PAKAAN DAJAH GALIS,PAKAAN DAYA,KEC. GALIS,KAB. BANGKALAN,PROV. JAWA TIMUR,SWASTA,MA,Kementerian Agama,,,YPI./MA/SK/VIII/2003,01-06-2003,Kw.13.4/4/PP.00.6/1270/2011,05-01-2011,Silakan Upload SK,,B,0,,2.,,,,,,-7.111000000000,112.938100000000,0,64,93,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Bangkalan,Galis,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/05D6CD7B-FB32-48EF-B2FC-F37BA294C3EE,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20579366,SMKS NURUL JANNAH,20579366,JL. SUNAN MALAKA,DALEMAN,KEC. GALIS,KAB. BANGKALAN,PROV. JAWA TIMUR,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN NURUL JANNAH BANGKALAN,AB4589,421.5/8073/103.5/2010,25-08-2010,19.08/1547/02/VII/2020,20-10-2020,Lihat SK Operasional,2021-05-21 08,C,"30,000",1. XL (GSM),2. Smartfren,PLN & Diesel,,,smknuruljannahgalis@gmail.com,http,-8.103500000000,112.992000000000,14,102,172,5,Pagi/6 hari,,2022/2023-2,"1,200",5,0,1,2,4,0,9,3,11,0,2,1,4,10,2,10,2,2,2,5,3,0,2,0,6,8,0,2,3,0,0,1,0,0,SMK 2013 REV. Teknik Komputer dan Jaringan,XL (GSM),2,2,1,0
Jawa Timur,Kab. Bangkalan,Galis,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3670E0D0-82E6-4EE9-B087-6F1138C5C955,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69753912,SMKS NURUL KAROMAH,69753912,JL. RAYA PATERONGAN,PATERONGAN,KEC. GALIS,KAB. BANGKALAN,PROV. JAWA TIMUR,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN PONDOK PESANTREN NURUL KAROMAH,AW8889,421.5/4071/103.05/2011,11-06-2011,421.5/189.2/101.6.21/2022,08-07-2020,Lihat SK Operasional,2022-10-20 14,C,0,1. Telkomsel Flash,2. Telkom Speedy,PLN,,,smk_nurulkaromah01@yahoo.com,http,-7.118900000000,112.972600000000,10,67,60,5,Pagi/6 hari,,2022/2023-2,"2,200",0,0,0,0,0,0,11,0,10,0,0,0,0,10,0,5,5,5,2,3,0,0,0,0,9,1,0,0,0,4,0,0,0,1,SMK 2013 REV. Teknik Komputer dan Jaringan,Telkomsel Flash,2,2,1,0
