prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,program_/_layanan,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9,rombel_tingkat_10,rombel_tingkat_11,rombel_tingkat_12,rombel_tingkat_13
D.I. Yogyakarta,Kab. Sleman,Ngaglik,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/54610EB7-12B6-4183-91DD-288DCC84DDB2,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70032964,MA DAARUL 'ULUM SINAR MELATI,70032964,Tambakrejo RT/RW 01/11,SARI HARJO,KEC. NGAGLIK,KAB. SLEMAN,PROV. D.I. YOGYAKARTA,SWASTA,MA,Kementerian Agama,,,,,326 TAHUN 2022,30-05-2022,Silakan Upload SK (link file tidak valid) => [233099-71112-https,2022-09-06 10,,"1,904",,2.,,,,,,.000000000000,.000000000000,0,7,3,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
D.I. Yogyakarta,Kab. Sleman,Ngaglik,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C6F49813-564E-4F00-9B1A-98FC99E20C1B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20411894,MAS HIDAYATULLAH,20411894,"JL. PALAGAN TENTARA PELAJAR KM. 14,5, BALONG, DONOHARJO, NGAGLIK",DONOHARJO,KEC. NGAGLIK,KAB. SLEMAN,PROV. D.I. YOGYAKARTA,SWASTA,MA,Kementerian Agama,Yayasan As-Sakinah Yogyakarta,AL6436,SK Pendirian MAS HIDAYATULLAH,03-01-2012,SK Operasional MAS HIDAYATULLAH,01-06-2010,Lihat SK Operasional,2021-01-26 09,B,0,,2.,,,,,,-7.681100000000,110.393200000000,0,136,24,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
D.I. Yogyakarta,Kab. Sleman,Ngaglik,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A9052409-7BE1-4B66-8FD1-DEEA8454D75E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69983973,MAS MIFTAHUNNAJAH,69983973,"WONOREJO 1/18 SARDONOHARJO, NGAGLIK, SLEMAN",SARDONOHARJO,KEC. NGAGLIK,KAB. SLEMAN,PROV. D.I. YOGYAKARTA,SWASTA,MA,Kementerian Agama,,,09/KW.12.2/5/PP.03.1/06/2018,25-06-2018,451 TAHUN 2018,25-06-2018,Silakan Upload SK (link file tidak valid) => [414961-818597--],2021-01-29 08,A,0,,2.,,,,,,-7.694000000000,110.392400000000,0,49,81,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
D.I. Yogyakarta,Kab. Sleman,Ngaglik,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7E7B4BA2-8C98-435D-BAAC-4BDB762B7C1E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20411892,MAS SUNAN PANDANARAN,20411892,"Jl. Kaliurang KM 12,5 Ngaglik,Sleman,, Yogyakarta",SARDONOHARJO,KEC. NGAGLIK,KAB. SLEMAN,PROV. D.I. YOGYAKARTA,SWASTA,MA,Kementerian Agama,,,20/PPSPA/VI/1986,30-06-1986,88/023/E/MA,09-01-1988,Silakan Upload SK (link file tidak valid) => [448190-937408--],2021-05-29 12,A,"1,700",,2.,,,,,,-7.696000000000,110.405500000000,0,353,662,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
D.I. Yogyakarta,Kab. Sleman,Ngaglik,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/FD617BFA-7843-4D36-B2A2-C95756E5227C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20411893,MAS TARUNA AL QUR`AN,20411893,JL. LEMPONGSARI 4A,SARI HARJO,KEC. NGAGLIK,KAB. SLEMAN,PROV. D.I. YOGYAKARTA,SWASTA,MA,Kementerian Agama,,,SK Pendirian Madrasah,30-01-2006,No. 012/2006,30-01-2006,Lihat SK Operasional,2019-12-05 09,A,0,,2.,,,,,,-7.748600000000,110.374600000000,0,102,191,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
D.I. Yogyakarta,Kab. Sleman,Ngaglik,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C0461C5D-2EF5-E011-8C92-EDEBB65DA328,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20400902,SLB ABCD TUNAS KASIH DONOHARJO,20400902,Balong Donoharjo Ngaglik Sleman,DONOHARJO,KEC. NGAGLIK,KAB. SLEMAN,PROV. D.I. YOGYAKARTA,SWASTA,SLB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN PENDIDIKAN DAN KESEJAHTERAAN BINA REMAJA DONOHARJO,AL6450,No. 188/1.13.1/i.85,01-03-2002,01205/H/1986,07-11-2009,Silakan Upload SK,,,0,1.,2.,PLN,,,,,-7.677000000000,110.390400000000,14,38,24,12,Sehari Penuh/5 hari,,2022/2023-2,"3,500",6,0,1,1,4,0,12,0,10,0,4,0,7,7,1,11,2,4,0,4,1,1,2,2,2,12,5,1,0,5,1,0,0,0,"SDLB, SMPLB,  dan SMLB",TKLB 2013,Tidak Ada,1,1,1,1,1,1,1,1,1,1,1,1,
D.I. Yogyakarta,Kab. Sleman,Ngaglik,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/90F6195D-2EF5-E011-BFB8-F1B6F75B885D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20400903,SLB AUTISMA DIAN AMANAH,20400903,Jl Kapten Haryadi RT 01 RW 23 Ngentak,SINDUHARJO,KEC. NGAGLIK,KAB. SLEMAN,PROV. D.I. YOGYAKARTA,SWASTA,SLB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN DIAN AMANAH,AW9505,108,01-09-2001,SK GUBERNUR DIY NO. 44/12,02-12-2003,Silakan Upload SK,,A,900,1. Lainnya,2. Lainnya,PLN,0,,slbautis_dianamanah@yahoo.com,http,-7.730700000000,110.386600000000,13,24,4,14,Sehari Penuh/5 hari,,2022/2023-2,"1,299",4,0,1,0,2,0,14,0,11,0,2,0,12,1,0,13,0,5,2,1,0,1,4,0,4,9,0,0,4,0,0,0,1,0,"SDLB, SMPLB,  dan SMLB",Pendidikan Khusus SMALB 2013,Lainnya,2,1,1,1,1,1,3,2,0,1,1,0,
D.I. Yogyakarta,Kab. Sleman,Ngaglik,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/80CC1B5D-2EF5-E011-B0A9-0FA3A96AE023,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20400895,SLB BC WIYATA DHARMA 3,20400895,Jln Plosokuning VII,MINOMARTANI,KEC. NGAGLIK,KAB. SLEMAN,PROV. D.I. YOGYAKARTA,SWASTA,SLB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan LKS WIYATA DHARMA,AB0007,17,30-09-1970,01204/H/1986,07-11-1986,Lihat SK Operasional,2015-09-02 16,A,0,1.,2.,PLN,,,,,-7.734666600000,110.401914300000,15,42,18,15,Sehari Penuh/5 hari,,2022/2023-2,"1,300",11,0,1,3,5,0,10,0,10,0,3,2,8,7,0,14,1,3,2,1,1,3,3,2,4,11,5,4,2,0,0,1,0,0,"SDLB, SMPLB,  dan SMLB",Pendidikan Khusus SMALB 2013,Telkomsel Flash,1,1,1,2,1,1,1,2,2,1,1,1,
D.I. Yogyakarta,Kab. Sleman,Ngaglik,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/602C1C5D-2EF5-E011-BA5B-0BA705C5FFC3,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20400862,SLB DAMAYANTI,20400862,Karanglo,SUKOHARJO,KEC. NGAGLIK,KAB. SLEMAN,PROV. D.I. YOGYAKARTA,SWASTA,SLB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN DAMAYANTI,AW9287,09/16-11-1992 dan 01/02-0,17-07-1990,087/I.3/H/KPTS/1993,17-04-1993,Silakan Upload SK,,,0,1. Telkom Speedy,2. Lainnya (Serat Optik),PLN,0,0274897187,slbdamayanti@ymail.com,http,-7.699900000000,110.436000000000,13,44,15,12,Sehari Penuh/5 hari,,2022/2023-2,"1,800",16,0,1,3,1,0,14,0,12,0,1,0,8,5,1,11,1,3,0,3,2,1,3,1,4,9,5,0,11,0,0,0,1,0,"SDLB, SMPLB,  dan SMLB",Pendidikan Khusus SMALB 2013,Telkom Speedy,2,1,1,1,1,1,0,2,1,0,1,1,
D.I. Yogyakarta,Kab. Sleman,Ngaglik,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/703CE722-8DFC-E111-9122-374AFE4FD9CE,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69786846,SLB TARUNA AL QURAN,69786846,"Jl. Lempongsari Gg. Bawal RT.12, RW. 37. Jongkang",SARI HARJO,KEC. NGAGLIK,KAB. SLEMAN,PROV. D.I. YOGYAKARTA,SWASTA,SLB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Taruna Al-Qur'an,AA9924,,01-01-1910,421/273/GR.I/2012,02-01-2012,Silakan Upload SK,,,740,1. -,2. Telkom Speedy,PLN,0274884008,0274884009,skatarunaalquran@gmail.com,http,-7.722200000000,110.391300000000,14,22,10,19,Sehari Penuh/5 hari,,2022/2023-2,"1,760",22,0,1,2,0,0,14,0,13,0,1,0,8,6,0,13,1,7,4,1,0,2,0,0,5,9,22,0,0,0,1,0,0,0,"SDLB, SMPLB,  dan SMLB",TKLB 2013,Tidak Ada,1,1,1,6,3,2,1,1,0,1,1,1,
