prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,program_/_layanan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9,rombel_tingkat_10,rombel_tingkat_11,rombel_tingkat_12,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,rombel_tingkat_13
D.K.I. Jakarta,Kota Jakarta Selatan,Setia Budi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2015120F-8DFA-E111-81D5-6723C7C7C42A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20103060,SLB BC Arrahman,20103060,Jl. Dr. Saharjo No.100,MENTENG ATAS,KEC. SETIA BUDI,KOTA JAKARTA SELATAN,PROV. D.K.I. JAKARTA,SWASTA,SLB,"SDLB, SMPLB,  dan SMLB","Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Masjid Baiturrahman Saharjo,AI0213,Kep.2448/I01.A1/I/95,11-11-1996,7614/-1.851.232,04-07-2014,Lihat SK Operasional,2020-09-03 11,,"2,280",1. -,2. Telkom Speedy,PLN,0218304856,0218304856,slbarrahman100@gmail.com,,-6.216800000000,106.843900000000,9,27,25,13,Pendidikan Khusus SMALB 2013,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,"4,400",11,0,1,2,1,0,8,1,8,0,0,1,5,4,1,6,2,4,0,1,0,0,2,2,4,5,1,1,1,2,1,1,1,1,1,1,1,1,11,0,0,0,1,0,0,0,
D.K.I. Jakarta,Kota Jakarta Selatan,Setia Budi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D95F7DD9-BF45-4531-A1E6-A1605AF465A3,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20102216,SMAN 3 JAKARTA,20102216,SETIABUDI II,SETIA BUDI,KEC. SETIA BUDI,KOTA JAKARTA SELATAN,PROV. D.K.I. JAKARTA,NEGERI,SMA,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,5667753,31-01-2016,,03-01-2016,Silakan Upload SK,,A,"10,795",1. Lainnya (Serat Optik),2. Lainnya (Serat Optik),PLN,5254663,5254663,sman3jakarta@yahoo.co.id,http,-6.209800000000,106.825800000000,58,486,501,27,SMA 2013 IPS,Sehari Penuh/5 hari,,2022/2023-2,Lainnya (Serat Optik),"235,500",30,4,1,2,39,9,0,10,34,1,15,8,31,27,0,49,9,15,10,2,5,2,11,13,24,34,,,,,,,,,,9,9,9,30,0,0,0,1,0,0,0,
D.K.I. Jakarta,Kota Jakarta Selatan,Setia Budi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3EF448A3-BB0E-4618-BA66-8DDC7C9619F2,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20102211,SMAN 43 JAKARTA,20102211,JL. MINANGKABAU DALAM,MENTENG ATAS,KEC. SETIA BUDI,KOTA JAKARTA SELATAN,PROV. D.K.I. JAKARTA,NEGERI,SMA,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,0189/0/1979,03-09-1979,0189/0/1979,03-09-1979,Lihat SK Operasional,2019-08-28 01,A,0,1. Telkom Astinet,2. Lainnya (Serat Optik),PLN,0218316509,0218297076,sman43jakarta@gmail.com,http,-6.216200000000,106.841600000000,35,292,369,18,SMA 2013 Bhs&Budaya,Sehari Penuh/5 hari,,2022/2023-2,Telkom Astinet,"132,000",18,4,1,4,28,4,0,3,25,0,6,4,24,11,0,35,0,6,2,1,4,4,10,8,10,25,,,,,,,,,,6,6,6,18,0,0,0,1,0,0,0,
D.K.I. Jakarta,Kota Jakarta Selatan,Setia Budi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/64E8CA90-1E21-482D-8C23-F20B5E080BD6,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20107320,SMAN 79 JAKARTA,20107320,JL. MENTENG PULO UJUNG,MENTENG ATAS,KEC. SETIA BUDI,KOTA JAKARTA SELATAN,PROV. D.K.I. JAKARTA,NEGERI,SMA,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,0601/0/1985,22-11-1985,0601/0/1985,22-11-1985,Lihat SK Operasional,2016-06-07 07,A,"2,998",1. Telkom Astinet,2. Lainnya (Serat Optik),PLN,8297039,8357087,sman79jak@gmail.com,http,-6.222200000000,106.838000000000,35,364,314,19,SMA 2013 MIPA,Sehari Penuh/5 hari,,2022/2023-2,Telkom Astinet,"127,999",19,6,1,2,23,2,0,10,24,1,7,3,19,16,0,28,7,4,10,5,2,1,5,8,13,22,,,,,,,,,,7,7,5,19,0,0,0,1,0,0,0,
D.K.I. Jakarta,Kota Jakarta Selatan,Setia Budi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/25AC0E10-E4E6-4DB8-AFD9-C2FFA683277D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20109516,SMAS INTERNATIONAL ISLAMIC HIGH SCHOOL (IIHS),20109516,JL. HR. RASUNA SAID KAV. X-2 NO. 4,KUNINGAN TIMUR,KEC. SETIA BUDI,KOTA JAKARTA SELATAN,PROV. D.K.I. JAKARTA,SWASTA,SMA,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan International Islamic Education Council,AJ6129,006/0304.04.02/IIEC/2008,04-07-2008,12344/-1.851.68,05-12-2014,Lihat SK Operasional,2021-11-11 08,A,0,1. Lainnya (Serat Optik),2. Biznet (Serat Optik),PLN & Diesel,5274038,0215274031,iihs@iiec-edu.com,http,-6.227700000000,106.833900000000,10,40,60,5,SMA 2013 MIPA,Sehari Penuh/5 hari,,2022/2023-2,Lainnya (Serat Optik),"11,000",8,4,1,6,0,0,9,4,10,0,0,0,4,6,0,8,2,4,3,2,1,0,0,0,5,5,,,,,,,,,,1,2,2,0,8,0,0,0,1,0,0,
D.K.I. Jakarta,Kota Jakarta Selatan,Setia Budi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0AC38A50-1B59-42A8-9FB7-E6E6F53B510A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20102553,SMK DAARUL ULUUM,20102553,JL. KARET PEDURENAN RAYA NO 53,KARET KUNINGAN,KEC. SETIA BUDI,KOTA JAKARTA SELATAN,PROV. D.K.I. JAKARTA,SWASTA,SMK,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Daarul Uluum Al Islamiyah,AJ6126,34/YDU/XI/1988,09-08-1988,2273 /-1.851.78,18-09-1990,Lihat SK Operasional,2015-09-16 07,A,"2,275",1. Lainnya,2. Firstmedia,PLN,57950676,57950676,smkdaarul.uluum1988@gmail.com,http,-6.220300000000,106.825900000000,29,205,155,14,SMK 2013 REV. Teknik Komputer dan Jaringan,Sehari Penuh/5 hari,,2022/2023-2,Lainnya,"6,000",18,0,1,2,1,0,20,9,29,0,0,0,7,22,1,27,1,9,4,3,1,4,4,4,14,15,,,,,,,,,,5,4,5,18,0,0,0,1,0,0,0,0
D.K.I. Jakarta,Kota Jakarta Selatan,Setia Budi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/CE719C87-B6B9-4B0D-B790-F965CDA541FF,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20102559,SMKS BUDI ASIH,20102559,JL. BUKITTINGGI NO.3 RT 003/008,PASAR MANGGIS,KEC. SETIA BUDI,KOTA JAKARTA SELATAN,PROV. D.K.I. JAKARTA,SWASTA,SMK,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Perguruan Budi Asih,AI0218,51/I01.A1/I/88,24-02-2006,1050/-1.851.78,22-09-1988,Lihat SK Operasional,2016-05-26 09,A,"1,450",1. -,2. Telkom Speedy,PLN,0218309770,0218305808,smkbudiasih1960@gmail.com,http,-6.210300000000,106.845700000000,20,108,123,10,SMK 2013 REV.  Otomatisasi dan Tata Kelola Perkantoran,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,0,12,0,1,2,0,0,17,8,20,0,0,0,2,18,0,15,5,8,3,3,1,2,3,0,7,13,,,,,,,,,,4,3,3,12,0,0,0,1,0,0,0,0
D.K.I. Jakarta,Kota Jakarta Selatan,Setia Budi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D7679367-BDEB-4879-A189-EC390ECA803A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20109252,SMKS MUHAMMADIYAH 15,20109252,JL. KARET BELAKANG RAYA NO 4,KARET KUNINGAN,KEC. SETIA BUDI,KOTA JAKARTA SELATAN,PROV. D.K.I. JAKARTA,SWASTA,SMK,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Pimpinan Wilayah Muhammadiyah (PWM) Prov. D.K.I. Jakarta,AO5348,1238/I.4/F/2007,01-11-2007,843/-1.851.78,10-02-2014,Lihat SK Operasional,2015-06-03 11,B,"1,400",1. Lainnya (Serat Optik),2. Lainnya (Serat Optik),PLN,0215272730,02152920657,smkmuh15setiabudi@gmail.com,http,-6.216400000000,106.825200000000,8,88,34,6,SMK 2013 REV. Multimedia,Sehari Penuh/5 hari,,2022/2023-2,Lainnya (Serat Optik),"5,400",6,0,1,2,0,0,4,5,8,0,0,0,0,8,0,6,2,2,2,0,1,2,1,0,4,4,,,,,,,,,,2,2,2,6,0,0,0,1,0,0,0,0
D.K.I. Jakarta,Kota Jakarta Selatan,Setia Budi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F210F6B7-A2F1-4BCD-93A4-84F0705784FC,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20102445,SMKS RPI JAKARTA,20102445,JL. HR. RASUNA SAID KAV X2-2 KUNINGAN TIMUR,SETIA BUDI,KEC. SETIA BUDI,KOTA JAKARTA SELATAN,PROV. D.K.I. JAKARTA,SWASTA,SMK,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN RUMAH PENDIDIKAN ISLAM,AW8582,Kep.002/101.A1/I/90,20-01-1990,9369/ -1.851.78,12-09-2014,Lihat SK Operasional,2022-09-01 01,A,"1,444",1. Lainnya,2. Lainnya,PLN,0215229191,0215229191,smkrpi@ymail.com,http,-6.227900000000,106.834800000000,15,37,28,6,SMK 2013 REV.  Akuntansi dan Keuangan Lembaga,Sehari Penuh/5 hari,,2022/2023-2,Lainnya,33,6,1,1,2,0,0,10,7,15,0,0,0,5,10,0,14,1,3,3,1,0,3,2,3,8,7,,,,,,,,,,2,2,2,6,0,0,0,1,0,0,0,0
D.K.I. Jakarta,Kota Jakarta Selatan,Setia Budi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/EF618139-2746-42E0-840C-4ACECC1EA4C6,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20107363,SMKS YASPEN,20107363,JL. MENTENG WADAS TENGAH NO.30,PASAR MANGGIS,KEC. SETIA BUDI,KOTA JAKARTA SELATAN,PROV. D.K.I. JAKARTA,SWASTA,SMK,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Yay Pend Nasional,AI0232,SP.1933/101.1A/I.86,11-02-1986,,11-02-1986,Lihat SK Operasional,2021-08-19 11,B,960,1. -,2. Telkom Astinet,PLN & Diesel,,0218319876,smk.yaspen.jaksel@gmail.com,http,-6.210700000000,106.837900000000,9,27,22,3,SMK 2013 REV.  Bisnis Daring dan Pemasaran,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,"1,298",6,0,1,1,0,0,12,1,9,0,0,0,2,7,0,7,2,1,1,2,0,2,2,1,3,6,,,,,,,,,,1,1,1,6,0,0,0,1,0,0,0,0
