prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,program_/_layanan,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9,rombel_tingkat_10,rombel_tingkat_11,rombel_tingkat_12,rombel_tingkat_13
Jawa Timur,Kota Kediri,Kota Kediri,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9B73441B-3033-4081-88BD-D5270179EE5D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70027953,MA Al Amien,70027953,Jl. Ngasinan Raya Ngasinan Rejomulyo No 02,REJOMULYO,KEC. KOTA KEDIRI,KOTA KEDIRI,PROV. JAWA TIMUR,SWASTA,MA,Kementerian Agama,,,,,773 TAHUN 2021,16-07-2021,Silakan Upload SK (link file tidak valid) => [199158-992680-https,2022-04-12 23,,0,,2.,,,,,,.000000000000,.000000000000,0,11,18,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Timur,Kota Kediri,Kota Kediri,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2811A5AC-941A-4134-AF0C-B01BE799DD5E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20580044,MAN 1 KOTA KEDIRI,20580044,JL. SUNAN AMPEL NGRONGGO,NGRONGGO,KEC. KOTA KEDIRI,KOTA KEDIRI,PROV. JAWA TIMUR,NEGERI,MA,Kementerian Agama,Pemerintah Daerah,,SK Menteri Agama No. 17 tahun 1978,17-07-1978,Kw.13.4/4/PP.00.6/784/2010,01-07-2010,Lihat SK Operasional,2020-12-23 17,A,"12,260",,2.,,,,,,-7.847000000000,112.025900000000,0,426,806,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Timur,Kota Kediri,Kota Kediri,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B6E3C413-A030-4060-8F38-3EED4EC0D7E4,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20580045,MAN 2 Kota Kediri,20580045,JL. LETJEN SUPRAPTO 58,BANJARAN,KEC. KOTA KEDIRI,KOTA KEDIRI,PROV. JAWA TIMUR,NEGERI,MA,Kementerian Agama,Pemerintah Daerah,,KMA No.42 Tahun 1992,27-01-1992,Kw.13.4/4/PP.00.6/785/2010,01-07-2010,Silakan Upload SK (link file tidak valid) => [404631-587565--],2020-12-23 17,A,"35,800",,2.,,,,,,-7.819900000000,112.029300000000,0,487,814,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Timur,Kota Kediri,Kota Kediri,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3E72B50B-1D9D-4B24-9943-BD9AE7745126,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20580041,MAS AL HUDA,20580041,JL. MASJID AL HUDA 196,NGADIREJO,KEC. KOTA KEDIRI,KOTA KEDIRI,PROV. JAWA TIMUR,SWASTA,MA,Kementerian Agama,,,Wm.04.06/PP.03.2/0963/1997,21-04-1997,Kw.13.4/4PP.00.6/786/2010,01-07-2010,Lihat SK Operasional,2015-12-29 06,B,0,,2.,,,,,,-7.811287400000,112.025040400000,0,27,43,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Timur,Kota Kediri,Kota Kediri,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C0A07526-8CF1-E111-B5FE-DF85F742A978,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20540331,SLB C PUTERA ASIH,20540331,Jl. Medang Kamolan No. 1,BALOWERTI,KEC. KOTA KEDIRI,KOTA KEDIRI,PROV. JAWA TIMUR,SWASTA,SLB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN PENDIDIKAN LUAR BIASA PUTERA ASIH,AB5298,27 Tahun 1976,10-11-1977,19.14/257/VIII/II/2020,24-08-2020,Lihat SK Operasional,2022-10-12 14,B,"6,873",1. -,2. Telkom Speedy,PLN,,0354687670,slbcputeraasih@ymail.com,http,-7.807000000000,112.016100000000,18,65,37,22,Pagi/6 hari,,2022/2023-2,"6,600",20,1,1,3,6,0,12,0,16,0,0,2,9,9,0,17,1,7,2,0,0,0,6,3,7,11,20,0,0,0,1,0,0,0,"SDLB, SMPLB,  dan SMLB",Pendidikan Khusus SMALB 2013,Tidak Ada,2,1,1,2,2,2,2,2,2,2,2,2,
Jawa Timur,Kota Kediri,Kota Kediri,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A07E487E-8D18-E111-A4A3-BBB5AFF1A368,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20540328,SLB-B PUTERA ASIH KEDIRI,20540328,Jl. Medang Kamolan No. 1,BALOWERTI,KEC. KOTA KEDIRI,KOTA KEDIRI,PROV. JAWA TIMUR,SWASTA,SLB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN PENDIDIKAN LUAR BIASA PUTERA ASIH,AB5298,421.8/3306.39/101.4/2017,20-06-2017,19.14/249/VIII/II/2020,11-08-2020,Lihat SK Operasional,2021-10-22 11,,"1,700",1. Telkom Speedy,2. Telkom Speedy,PLN,,,slbbputeraasih@gmail.com,http,-7.806836700000,112.015650000000,13,40,31,12,Pagi/6 hari,,2022/2023-2,"2,200",14,0,1,2,4,0,9,0,9,0,1,3,8,5,0,11,2,3,3,3,0,0,1,3,1,12,14,0,0,0,1,0,0,0,"TKLB, SDLB, SMPLB,  dan SMLB",TKLB 2013,Telkom Speedy,1,1,1,1,1,1,1,1,1,1,1,1,
Jawa Timur,Kota Kediri,Kota Kediri,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2BB15CFF-3CFD-4664-B313-121D86F0F2D8,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20534386,SMAN 4 KEDIRI,20534386,JL. SERSAN SUHARMAJI IX/52,MANISRENGGO,KEC. KOTA KEDIRI,KOTA KEDIRI,PROV. JAWA TIMUR,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,"377/I04,1,1/E5,83/SK",09-12-1983,"377/I04,1,1/E5,83/SK",09-12-1983,Lihat SK Operasional,2016-09-05 14,A,"14,400",1. Telkom Speedy,2. Biznet (Serat Optik),PLN,0354680104,0354688864,sman4.info@gmail.com,http,-7.854386700000,112.007266700000,56,594,750,36,Sehari Penuh/5 hari,,2022/2023-2,"75,001",25,2,0,2,40,6,0,10,18,0,29,9,39,17,1,51,4,6,7,8,6,10,6,13,27,29,23,2,0,11,0,0,0,1,,SMA 2013 IPS,Telkom Speedy,,,,,,,,,,12,12,12,
Jawa Timur,Kota Kediri,Kota Kediri,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/AC2DADC4-E41F-4C26-943E-78B56D443523,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20534384,SMAN 6 KEDIRI,20534384,JL. NGASINAN 52,REJOMULYO,KEC. KOTA KEDIRI,KOTA KEDIRI,PROV. JAWA TIMUR,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,0887/O/1986,22-12-1986,0887/O/1986,22-12-1986,Lihat SK Operasional,2015-09-22 08,A,"12,195",1. -,2. Biznet (Serat Optik),PLN,0354685097,0354688574,info@smanakediri.sch.id,http,-7.852635000000,112.022460000000,67,539,650,36,Sehari Penuh/5 hari,,2022/2023-2,"105,000",30,2,1,19,31,24,1,11,36,0,15,16,32,35,0,56,11,12,11,4,6,9,11,14,29,38,28,0,2,5,1,0,0,0,,SMA 2013 Bhs&Budaya,Tidak Ada,,,,,,,,,,12,12,12,
Jawa Timur,Kota Kediri,Kota Kediri,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E6FD6E0D-BFF6-4F57-AAA8-35FB3F9BA941,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20534382,SMAN 8 KEDIRI,20534382,JL. PAHLAWAN KUSUMA BANGSA  77,BANJARAN,KEC. KOTA KEDIRI,KOTA KEDIRI,PROV. JAWA TIMUR,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,0519/O/1991,05-09-1991,0519/O/1991,05-09-1991,Lihat SK Operasional,2015-10-21 21,A,0,1. Telkom Speedy,2. Lainnya (Serat Optik),PLN,0354699806,0354687151,sman8kediri@gmail.com,http,-7.816408300000,112.028076700000,54,604,652,35,Sehari Penuh/5 hari,,2022/2023-2,"53,000",31,2,1,0,35,11,0,8,20,0,22,12,31,23,0,46,8,13,5,2,8,4,10,12,22,32,25,1,5,2,1,0,0,0,,SMA 2013 Bhs&Budaya,Telkom Speedy,,,,,,,,,,12,12,11,
Jawa Timur,Kota Kediri,Kota Kediri,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/97DF9F31-AF33-405A-92E0-DBC33EB0DC5B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20534307,SMAS BRAWIJAYA KEDIRI,20534307,JL. AHMAD YANI 8,BANJARAN,KEC. KOTA KEDIRI,KOTA KEDIRI,PROV. JAWA TIMUR,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Paggora,AL9156,115/PA/PMV/76,12-05-1979,P2T/586/19.03/01/I/2019,14-01-2019,Lihat SK Operasional,2019-07-01 09,B,"70,000",1. Telkomsel Flash,2. Telkom Speedy,PLN,,682290,smabrawijayakediri@gmail.com,,-7.816700000000,112.030426700000,8,5,4,3,Pagi/6 hari,,2022/2023-2,"1,300",4,2,1,2,0,0,9,2,8,0,0,0,6,2,0,8,0,0,2,0,2,2,2,0,1,7,0,4,0,0,0,1,0,0,,SMA 2013 IPS,Telkomsel Flash,,,,,,,,,,1,1,1,
