prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,program_/_layanan,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9,rombel_tingkat_10,rombel_tingkat_11,rombel_tingkat_12,rombel_tingkat_13
Jawa Timur,Kab. Banyuwangi,Muncar,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A4D75189-E96C-4C25-BBC9-15457F38026A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69995013,MA MINHAJUT THULLAB,69995013,Jl. KH Abdul Mannan KM. 02,SUMBERBERAS,KEC. MUNCAR,KAB. BANYUWANGI,PROV. JAWA TIMUR,SWASTA,MA,Kementerian Agama,Lainnya,AB3878,MAS/10.0065/2019,18-06-2019,MAS/10.0065/2019,18-06-2019,Lihat SK Operasional,2020-01-08 11,,0,,2.,,,,,,.000000000000,.000000000000,0,17,23,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Banyuwangi,Muncar,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BFC27F26-8871-405F-8176-3D50E3FA3D17,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70035148,MA SABILURROSYAD,70035148,Sidomulyo RT 02 RW 09 Sumberberas Muncar,SUMBERBERAS,KEC. MUNCAR,KAB. BANYUWANGI,PROV. JAWA TIMUR,SWASTA,MA,Kementerian Agama,YAYASAN PESANTREN SABILURROSYAD,AX5194,,,875 TAHUN 2022,13-06-2022,Silakan Upload SK (link file tidak valid) => [242439-404758-https,2022-11-04 13,,0,,2.,,,,,,.000000000000,.000000000000,0,1,4,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Banyuwangi,Muncar,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/67DD5A74-9400-46C6-ADED-4E4EEBA57EDB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20584097,MAS DARUL ULUUM,20584097,JL. KH. ASKANDAR NO.02 WRINGINPUTIH-MUNCAR-BANYUWANGI,WRINGIN PUTIH,KEC. MUNCAR,KAB. BANYUWANGI,PROV. JAWA TIMUR,SWASTA,MA,Kementerian Agama,Yayasan PERKUMPULAN NAHDLATUL ULAMA,AI6657,MAS/10.0022/2016,31-10-2016,Nomor 6025 Tahun 2016,31-10-2016,Lihat SK Operasional,2021-01-11 05,A,0,,2.,,,,,,-8.480700000000,114.334500000000,0,79,147,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Banyuwangi,Muncar,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9A40EF20-6044-4B73-AEE3-06F7A883475E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69983540,MAS DARUSSALAM,69983540,JL. KH MISBAHUL MUNIR KABATMANTREN WRINGINRPUTIH MUNCAR BANYUWANGI,WRINGIN PUTIH,KEC. MUNCAR,KAB. BANYUWANGI,PROV. JAWA TIMUR,SWASTA,MA,Kementerian Agama,Yayasan PERKUMPULAN NAHDLATUL ULAMA,AI6657,4371 TAHUN 2018,13-09-2018,4371 TAHUN 2018,13-09-2018,Lihat SK Operasional,2022-06-30 15,B,"2,200",,2.,,,,,,-8.469900000000,114.330800000000,0,35,14,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Banyuwangi,Muncar,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A68C7357-622D-41DE-AC91-73DB7B9A4D03,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20584105,MAS MIFTAHUL HUDA,20584105,JL. KH. MOH. THOHIR NO. 1 TEGALPARE,WRINGIN PUTIH,KEC. MUNCAR,KAB. BANYUWANGI,PROV. JAWA TIMUR,SWASTA,MA,Kementerian Agama,Yayasan PERKUMPULAN NAHDLATUL ULAMA,AI6657,B.4037104,01-12-1976,KW.13.4/4/PP.00.6/172/2010,01-07-2010,Lihat SK Operasional,2016-01-22 07,A,0,,2.,,,,,,-8.494200000000,114.337800000000,0,19,27,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Banyuwangi,Muncar,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/46AF222D-E2AD-482A-B8F5-D2ECE4D29296,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20584114,MAS UNGGULAN AL AZHAR,20584114,JALAN OMPAKSONGO,TEMBOKREJO,KEC. MUNCAR,KAB. BANYUWANGI,PROV. JAWA TIMUR,SWASTA,MA,Kementerian Agama,,,,,,,Silakan Upload SK,,B,0,,2.,,,,,,-8.424900000000,114.328100000000,0,75,66,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Banyuwangi,Muncar,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/00577DFD-59FE-E111-B778-19E87AE02A80,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20570749,SDLB YPABK MUNCAR,20570749,Jalan Sultan Agung Gang Wesi Kuning,TEMBOKREJO,KEC. MUNCAR,KAB. BANYUWANGI,PROV. JAWA TIMUR,SWASTA,SLB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,421.8/3306.15/101.4/2017,03-07-2017,19.14/286/VIII/II/2020,31-05-2020,Silakan Upload SK (link file tidak valid) => [435744-281738--],2021-04-09 08,B,"2,100",1. -,2. Telkom Speedy,PLN,,,slbypabkmuncarjaya@gmail.com,http,-8.388200000000,114.336300000000,4,34,21,6,Pagi/6 hari,,2022/2023-2,900,6,0,1,2,0,0,5,0,4,0,0,0,1,3,0,2,2,3,1,0,0,0,0,0,0,4,0,5,1,0,0,0,1,0,SDLB,Pendidikan Khusus SDLB 2013,Tidak Ada,1,1,1,1,1,1,0,0,0,0,0,0,
Jawa Timur,Kab. Banyuwangi,Muncar,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F93C668B-10FE-4CA5-950A-0E1CEF1D2303,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20525858,SMAN 1 MUNCAR,20525858,JL.TAPANREJO,TAPANREJO,KEC. MUNCAR,KAB. BANYUWANGI,PROV. JAWA TIMUR,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,0216/0/1992,05-05-1992,0216/0/1992,05-05-1992,Lihat SK Operasional,2019-10-07 17,A,"13,915",1. -,2. Biznet (Serat Optik),PLN,,592548,smanmuncar@yahoo.co.id,http,-8.444800000000,114.312200000000,44,251,418,21,Pagi/6 hari,,2022/2023-2,"25,000",21,2,1,5,23,9,0,12,23,0,14,7,24,20,0,42,2,13,4,3,4,2,7,11,20,24,0,19,2,0,0,1,0,0,,SMA 2013 IPS,Tidak Ada,,,,,,,,,,7,7,7,
Jawa Timur,Kab. Banyuwangi,Muncar,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3DA85942-B4E7-49A6-A8D2-72A9131475B4,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20540165,SMAS AL HIKMAH MUNCAR,20540165,JL.ABDUL MANAN KM.02,SUMBERBERAS,KEC. MUNCAR,KAB. BANYUWANGI,PROV. JAWA TIMUR,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan MINHAJUT THULLAB,AB3878,11257/104.7.A/1987,07-09-1987,98/18.02.10/02/III/2022,23-03-2022,Lihat SK Operasional,2022-04-14 04,A,"6,685",1. Smartfren,2. Smartfren,PLN,0333592845,0333592845,smaalhikmahmuncar@yahoo.co.id,http,-8.487300000000,114.331900000000,16,73,120,8,Pagi/6 hari,,2022/2023-2,"16,000",9,3,0,1,0,0,20,0,16,0,0,0,13,3,0,16,0,3,2,3,0,5,0,3,8,8,0,2,7,3,0,0,0,1,,SMA 2013 IPS,Smartfren,,,,,,,,,,3,2,3,
Jawa Timur,Kab. Banyuwangi,Muncar,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3D5AC00C-BE76-40B9-93A5-C378BB361334,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20525629,SMKN DARUL ULUM MUNCAR,20525629,JL. KH. ASKANDAR KM.2 WRINGINPUTIH,WRINGIN PUTIH,KEC. MUNCAR,KAB. BANYUWANGI,PROV. JAWA TIMUR,NEGERI,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,38,29-03-2004,38,29-03-2004,Lihat SK Operasional,2015-09-03 16,A,"13,950",1. Lainnya (Kabel),2. Telkom Speedy,PLN,0333597602,0333597602,smkndu.muncar@gmail.com,http,-8.481600000000,114.333600000000,106,811,987,54,Pagi/6 hari,,2022/2023-2,"60,000",38,0,1,13,45,37,0,24,78,0,26,2,69,37,0,92,14,22,20,10,17,12,14,11,55,51,38,0,0,0,1,0,0,0,,SMK 2013 REV.  Teknika Kapal Penangkap Ikan,Lainnya (Kabel),,,,,,,,,,18,18,18,0
