prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,program_/_layanan,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9,rombel_tingkat_10,rombel_tingkat_11,rombel_tingkat_12,rombel_tingkat_13
Sumatera Barat,Kab. Agam,Tilatang Kamang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8B870717-8DAA-4886-886F-8E48FE7E8304,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10263723,MA SWASTA MTI KAPAU,10263723,PANDAM BASASAK KAPAU,KOTO TANGAH,KEC. TILATANG KAMANG,KAB. AGAM,PROV. SUMATERA BARAT,SWASTA,MA,Kementerian Agama,,,C-29.HT.03.01.TH1990,19-03-1990,Nomor 17 TAHUN 2014,03-02-2014,Lihat SK Operasional,2020-01-17 09,B,0,,2.,,,,,,-.274021000000,100.404194000000,0,25,22,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Sumatera Barat,Kab. Agam,Tilatang Kamang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C07E77C3-79EC-4BC4-962A-81BD65F43D15,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10263721,MA SWASTA PPTI GOBAH V SURAU,10263721,GOBAH LIMO SURAU,KOTO TANGAH,KEC. TILATANG KAMANG,KAB. AGAM,PROV. SUMATERA BARAT,SWASTA,MA,Kementerian Agama,,,AHU-0002633.AH.01.04.Tahun 2018,26-02-2018,305 Tahun 2013,25-10-2013,Lihat SK Operasional,2019-12-23 10,B,0,,2.,,,,,,-.273105000000,100.389781000000,0,21,21,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Sumatera Barat,Kab. Agam,Tilatang Kamang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6D3A0525-2B4E-4863-B47B-22822B088CFF,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10300503,MAN 2 AGAM,10300503,"JL. SYEKH MOH. YUSUF AUR PEKAN KAMIS, TIL. KAMANG",KOTO TANGAH,KEC. TILATANG KAMANG,KAB. AGAM,PROV. SUMATERA BARAT,NEGERI,MA,Kementerian Agama,Pemerintah Daerah,,,,,,Silakan Upload SK,,A,0,,2.,,,,,,-.256853000000,100.398323000000,0,148,201,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Sumatera Barat,Kab. Agam,Tilatang Kamang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F97186D2-CC9A-401F-A443-56FAADFAAB35,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69947630,MAS ASY SYARIF SIDANG KOTO LAWEH,69947630,Jorong Kotolaweh Kenagarian Koto Tangah,KOTO TANGAH,KEC. TILATANG KAMANG,KAB. AGAM,PROV. SUMATERA BARAT,SWASTA,MA,Kementerian Agama,Lainnya,,d/wc/ma/00/21/1999,09-09-1999,104 Tahun 2021,01-02-2021,Lihat SK Operasional,2022-11-10 11,A,0,,2.,,,,,,-.242782000000,100.392698000000,0,47,35,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Sumatera Barat,Kab. Agam,Tilatang Kamang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/36EFC162-E32A-4772-8BCA-FA133AED1DE4,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69726452,MAS PP MUALIMIN MUHAMADIYAH SAWAH DANGKA,69726452,SAWAH DANGKA,GADUT,KEC. TILATANG KAMANG,KAB. AGAM,PROV. SUMATERA BARAT,SWASTA,MA,Kementerian Agama,,,,01-01-1900,,01-01-1900,Silakan Upload SK (link file tidak valid) => [412655-152404--],2021-01-24 00,B,0,,2.,,,,,,-.282400000000,100.386500000000,0,83,109,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Sumatera Barat,Kab. Agam,Tilatang Kamang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E44E8EF6-7945-4712-B6B6-77B04C4D03AD,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69915332,SLB MUFTIA RAHMA,69915332,SUNGAI TUAK,KOTO TANGAH,KEC. TILATANG KAMANG,KAB. AGAM,PROV. SUMATERA BARAT,SWASTA,SLB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan MUHARDHIYA RAHMA,AB8109,421/4/115/UPTPDDTK2014,05-05-2014,570/1868/Periz/DPM&PTSP/X/2021,01-10-2021,Lihat SK Operasional,2021-11-03 14,C,0,1. -,2. Telkom Speedy,PLN,,,muftiarahma06@gmail.com,,-.260542700000,100.395328400000,5,18,8,9,Pagi/6 hari,,2022/2023-2,"1,300",3,0,1,0,0,0,7,0,5,0,0,0,0,5,0,3,2,4,1,0,0,0,0,0,0,5,3,0,0,0,1,0,0,0,SDLB dan SMPLB,Pendidikan Khusus SMALB 2013,Tidak Ada,1,1,1,1,1,1,1,1,1,0,0,0,
Sumatera Barat,Kab. Agam,Tilatang Kamang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3EF70EDF-63C9-43BC-9DB1-161816A344C1,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70011627,SMA IT ABI CENTER,70011627,Jl. Bukittinggi-Kamang Bukareh,KOTO TANGAH,KEC. TILATANG KAMANG,KAB. AGAM,PROV. SUMATERA BARAT,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan AQABAH,AM0800,84,27-08-2012,570/920/PERIZ/DPM&PTSP/V/2021,07-05-2021,Lihat SK Operasional,2021-07-29 15,,"30,484",1. -,2. Telkom Speedy,PLN,,,smait.abicenter@gmail.com,http,-.256700000000,100.418100000000,25,30,36,3,Sehari Penuh/6 hari,,2022/2023-2,"13,500",3,0,1,4,0,0,29,0,25,0,0,0,1,24,0,17,8,16,6,3,0,0,0,0,11,14,3,0,0,0,1,0,0,0,,SMA 2013 Bhs&Budaya,Tidak Ada,,,,,,,,,,2,1,0,
Sumatera Barat,Kab. Agam,Tilatang Kamang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/329EE774-D921-47F5-8709-F75ED5F88C7D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10300269,SMA NEGERI 1 TILATANG KAMANG,10300269,JL. PAKAN KAMIS,KOTO TANGAH,KEC. TILATANG KAMANG,KAB. AGAM,PROV. SUMATERA BARAT,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,0473/0/1983,11-09-1983,0473/0/1983,11-09-1983,Lihat SK Operasional,2016-04-13 08,A,"11,440",1. Telkom Speedy,2. Telkom Speedy,PLN,07527446365,07527446365,sman1tilatangkamang@gmail.com,http,-.251600000000,100.397100000000,45,233,410,19,Pagi/6 hari,,2022/2023-2,"5,497",21,3,1,2,36,0,0,9,10,0,5,30,37,8,0,37,8,4,2,2,4,2,8,23,10,35,0,19,2,2,0,1,0,0,,SMA 2013 Bhs&Budaya,Telkom Speedy,,,,,,,,,,7,6,6,
Sumatera Barat,Kab. Agam,Tilatang Kamang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0212AA79-56EC-40F7-A5A4-687EB43518D0,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10300271,SMA NEGERI 2 TILATANG KAMANG,10300271,JL. BUKITTINGGI-MEDAN,GADUT,KEC. TILATANG KAMANG,KAB. AGAM,PROV. SUMATERA BARAT,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,10 tahun 2015,20-01-2005,425/091/Disdikpora/2016,25-02-2016,Lihat SK Operasional,2016-02-28 11,A,"979,200",1. -,2. Telkom Speedy,PLN,,6237055,smanduatilatangkamang@gmail.com,http,-.267200000000,100.369900000000,27,119,166,11,Pagi/6 hari,,2022/2023-2,0,12,3,1,2,20,0,1,6,8,0,6,13,21,6,0,27,0,2,3,1,1,7,7,6,11,16,4,8,0,0,1,0,0,0,,SMA 2013 IPS,Tidak Ada,,,,,,,,,,4,4,3,
Sumatera Barat,Kab. Agam,Tilatang Kamang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/ECA60A23-F2A5-4189-A22D-2F534DBCE78D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10308138,SMK NEGERI 1 TILATANG KAMANG,10308138,JL. RAWANG BUNIAN,KOTO TANGAH,KEC. TILATANG KAMANG,KAB. AGAM,PROV. SUMATERA BARAT,NEGERI,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,444 Tahun 2010,12-08-2010,444 Tahun 2010,12-08-2010,Lihat SK Operasional,2015-08-31 09,B,"14,719",1. Telkomsel Flash,2. Telkom Speedy,PLN,,07527446095,smkn1tilatangkamang@gmail.com,http,-.253000000000,100.423500000000,39,370,66,17,Pagi/6 hari,,2022/2023-2,"16,499",12,0,1,2,28,1,0,10,11,1,21,6,27,12,0,36,3,4,0,9,4,8,9,5,14,25,0,9,3,7,0,1,0,0,,SMK 2013 REV. Teknik Instalasi Tenaga Listrik,Telkomsel Flash,,,,,,,,,,6,6,5,0
