prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,program_/_layanan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9,rombel_tingkat_10,rombel_tingkat_11,rombel_tingkat_12,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,rombel_tingkat_13
Jawa Tengah,Kota Tegal,Tegal Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F013C25B-2DF5-E011-B194-C5EA4165A076,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20329773,SLB NEGERI KOTA TEGAL,20329773,Jl. Nakula Utara No.1,KEJAMBON,KEC. TEGAL TIMUR,KOTA TEGAL,PROV. JAWA TENGAH,NEGERI,SLB,"SDLB, SMPLB,  dan SMLB","Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,421.2/034/II/55/85,01-03-1985,421.8/ 218 / 2009,30-09-2009,Lihat SK Operasional,2023-02-15 01,,0,1. Biznet (Kabel),2. Telkom Speedy,PLN,,0283325512,slbnegeri_kotategal@yahoo.com,,-6.883500000000,109.139000000000,35,137,91,34,Pendidikan Khusus SMALB 2013,Sehari Penuh/5 hari,,2022/2023-2,Biznet (Kabel),"11,000",1,0,1,0,15,8,0,12,25,0,10,0,18,17,0,25,10,5,12,4,6,4,2,2,10,25,2,3,4,4,2,3,3,3,4,2,2,2,0,1,0,20,0,0,1,0,
Jawa Tengah,Kota Tegal,Tegal Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/90684786-FF30-4517-A77F-A9EEBCD13EF6,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20329847,SMAN 1 TEGAL,20329847,JL. MENTERI SUPENO NO. 16,SLEROK,KEC. TEGAL TIMUR,KOTA TEGAL,PROV. JAWA TENGAH,NEGERI,SMA,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,26/S.K/B/III,21-08-1958,26/S.K/B/III,21-08-1958,Lihat SK Operasional,2019-09-18 15,A,"9,104",1. Biznet (Serat Optik),2. Biznet (Serat Optik),PLN,0283323955,0283353498,sman1_kotategal@yahoo.ccom,http,-6.872300000000,109.141600000000,54,412,583,29,SMA 2013 MIPA,Sehari Penuh/5 hari,,2022/2023-2,Biznet (Serat Optik),"100,098",21,7,2,2,34,17,0,3,21,0,16,17,42,12,0,53,1,5,4,5,10,7,7,16,25,29,,,,,,,,,,9,10,10,19,2,0,8,2,0,0,0,
Jawa Tengah,Kota Tegal,Tegal Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A46FB2C7-26BE-4819-B259-3A294AF403B9,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20329845,SMAN 3 TEGAL,20329845,JL. SUMBODRO NO.81,SLEROK,KEC. TEGAL TIMUR,KOTA TEGAL,PROV. JAWA TENGAH,NEGERI,SMA,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,0386/0/1986,22-12-1986,0386/0/1986,22-12-1986,Lihat SK Operasional,2019-09-28 06,A,0,1. Lainnya (Serat Optik),2. Telkom Speedy,PLN,341747,351093,sman3kotategal@gmail.com,http,-6.882400000000,109.144900000000,59,400,610,29,SMA 2013 Bhs&Budaya,Sehari Penuh/5 hari,,2022/2023-2,Lainnya (Serat Optik),"1,300",28,4,1,14,42,11,1,5,18,0,27,14,46,13,0,51,8,4,7,4,8,10,12,14,21,38,,,,,,,,,,9,10,10,19,0,9,1,1,0,0,0,
Jawa Tengah,Kota Tegal,Tegal Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/16792E29-0978-4396-8AED-64ECBAA73029,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20329844,SMAN 4 TEGAL,20329844,JL. DR. SETIABUDI NO. 32,PANGGUNG,KEC. TEGAL TIMUR,KOTA TEGAL,PROV. JAWA TENGAH,NEGERI,SMA,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,0426/0/1991,15-07-1991,0426/0/1991,15-07-1991,Lihat SK Operasional,2020-05-18 13,A,"9,290",1. Biznet (Serat Optik),2. Biznet (Serat Optik),PLN,0283351766,0283351766,sma4tegal@gmail.com,http,-6.861000000000,109.140700000000,54,354,560,27,SMA 2013 Bhs&Budaya,Sehari Penuh/5 hari,,2022/2023-2,Biznet (Serat Optik),"66,000",27,3,1,2,40,11,1,2,14,0,27,13,44,10,0,51,3,2,2,7,12,10,11,10,25,29,,,,,,,,,,9,9,9,0,1,26,0,0,1,0,0,
Jawa Tengah,Kota Tegal,Tegal Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/88719D25-17B8-4973-BE0A-E645B20CC596,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20329812,SMAS MUHAMMADIYAH,20329812,JL. KARTINI NO. 47,MANGKUKUSUMAN,KEC. TEGAL TIMUR,KOTA TEGAL,PROV. JAWA TENGAH,SWASTA,SMA,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,087/1035/M.84,19-05-1984,AHU2.AH.01.04-249,16-12-2015,Silakan Upload SK (link file tidak valid) => [483011-708937--],2021-08-03 07,B,"2,153",1. Telkom Speedy,2. Biznet (Serat Optik),PLN,,0283353091,smamuhata@gmail.com,http,-6.872700000000,109.137400000000,12,33,87,5,SMA 2013 Bhs&Budaya,Sehari Penuh/5 hari,,2022/2023-2,Telkom Speedy,"6,600",9,4,1,2,0,0,18,0,12,0,0,0,7,5,1,10,1,0,3,2,1,3,1,2,6,6,,,,,,,,,,2,1,2,4,5,0,0,1,0,0,0,
Jawa Tengah,Kota Tegal,Tegal Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2D6001C4-C82C-42BE-859D-B40F94E1E907,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20329841,SMKN 2 TEGAL,20329841,JL. WISANGGENI NO. 1,KEJAMBON,KEC. TEGAL TIMUR,KOTA TEGAL,PROV. JAWA TENGAH,NEGERI,SMK,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,0135/0/1989,14-03-1989,0364/0/1989,10-06-1989,Lihat SK Operasional,2021-01-06 15,A,"17,085",1. Lainnya (Kabel),2. Telkom Speedy,PLN,0283350430,0283358279,email@smk2tegal.sch.id,http,-6.878000000000,109.144500000000,68,155,"1,004",33,SMK 2013 REV. Teknik Komputer dan Jaringan,Sehari Penuh/5 hari,,2022/2023-2,Lainnya (Kabel),"41,000",27,2,1,8,46,15,0,7,24,0,29,15,51,17,0,59,9,6,4,9,12,11,12,14,31,37,,,,,,,,,,11,11,11,27,0,0,0,1,0,0,0,0
Jawa Tengah,Kota Tegal,Tegal Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E9018748-4669-4CE2-B2C1-FA95669FFD62,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20329863,SMKS BAHARI TEGAL,20329863,JL. SANGIR NO.15 (PAI) TEGAL,MINTARAGEN,KEC. TEGAL TIMUR,KOTA TEGAL,PROV. JAWA TENGAH,SWASTA,SMK,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan PENDIDIKAN BAHARI,AA9752,165/103/1/1995,24-11-1993,165/103/1/1995,18-01-1995,Lihat SK Operasional,2020-02-04 14,B,"3,504",1. Telkom Speedy,2. Telkom Speedy,PLN,0283323631,0283323631,smkpbaharitegal@gmail.com,http,-6.852300000000,109.142800000000,17,139,12,6,SMK 2013 REV.  Teknika Kapal Niaga,Sehari Penuh/5 hari,,2022/2023-2,Telkom Speedy,"48,000",15,2,1,2,0,0,12,6,17,0,0,0,4,13,2,12,3,1,4,2,1,3,1,5,10,7,,,,,,,,,,2,2,2,3,12,0,0,0,1,0,0,0
Jawa Tengah,Kota Tegal,Tegal Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9C752AFC-2A23-493E-A2A2-792A0ECC8DF5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20329862,SMKS DHARMA WIRAWAN PUTERA,20329862,JL. PERINTIS KEMERDEKAAN NO.11,PANGGUNG,KEC. TEGAL TIMUR,KOTA TEGAL,PROV. JAWA TENGAH,SWASTA,SMK,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Dharma Wirawan Putera,AE1770,421.5/007.g,03-07-2014,421.5/007.g,03-07-2014,Lihat SK Operasional,2019-11-05 08,C,0,1. -,2. Lainnya (Serat Optik),PLN,,0283351453,smkdwp11@gmail.com,http,-6.860900000000,109.147600000000,9,22,0,8,SMK 2013 REV. Teknik dan Bisnis Sepeda Motor,Pagi/6 hari,,2022/2023-2,Tidak Ada,"25,000",11,2,1,1,0,0,11,2,9,0,0,0,5,4,1,8,0,0,1,3,2,0,2,1,4,5,,,,,,,,,,2,3,3,0,11,0,0,0,1,0,0,0
Jawa Tengah,Kota Tegal,Tegal Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F5917FB6-05B0-4BD2-8D5D-9517A7193F3E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20362559,SMKS IHSANIYAH TEGAL,20362559,SUMBODRO NO. 14,SLEROK,KEC. TEGAL TIMUR,KOTA TEGAL,PROV. JAWA TENGAH,SWASTA,SMK,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan  Perguruan Ihsaniyah Tegal,AA9744,421.5/007d,01-07-2014,421.5/009./2011,12-04-2011,Lihat SK Operasional,2021-08-25 07,C,"4,285",1. Firstmedia,2. Telkom Speedy,PLN,,0283323939,smkihsaniyah@gmail.com,http,-6.882800000000,109.143500000000,20,65,207,12,SMK 2013 REV.  Perbankan Syariah,Pagi/6 hari,,2022/2023-2,Firstmedia,"11,000",9,0,0,2,0,0,16,7,20,0,0,0,3,17,0,17,3,13,5,0,1,1,0,0,10,10,,,,,,,,,,4,4,4,2,7,0,0,0,0,0,0,0
Jawa Tengah,Kota Tegal,Tegal Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2038B376-8F5A-42DA-8CF0-465217FF5E8A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20329859,SMKS MUHAMMADIYAH 1 KOTA TEGAL,20329859,JL. PERINTIS KEMERDEKAAN NO. 95,SLEROK,KEC. TEGAL TIMUR,KOTA TEGAL,PROV. JAWA TENGAH,SWASTA,SMK,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Pimpinan Wilayah Muhammadiyah (PWM) Prov. Jawa Tengah,AO5350,2164/103/I/83,19-11-1983,421.5/007.b,01-07-2014,Lihat SK Operasional,2019-09-23 12,B,"21,000",1. Indosat IM3,2. Biznet (Kabel),PLN,0283358132,0283358132,smkmuhi_tegal@yahoo.co.id,http,-6.871600000000,109.145200000000,42,740,81,29,SMK 2013 REV. Multimedia,Sehari Penuh/5 hari,,2022/2023-2,Indosat IM3,"260,000",28,1,0,2,0,0,35,9,42,0,0,0,26,16,1,37,4,0,6,7,10,10,3,6,23,19,,,,,,,,,,11,10,8,28,0,0,0,0,0,0,0,0
