prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,program_/_layanan,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9,rombel_tingkat_10,rombel_tingkat_11,rombel_tingkat_12,rombel_tingkat_13
Jawa Tengah,Kab. Karanganyar,Gondangrejo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A12A74A3-B814-406B-ACD8-A1F7313BF145,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20362981,MAN 2 Karanganyar,20362981,"JL. Raya Solo - Purwodadi KM 12, Gondangrejo, Karanganyar",TUBAN,KEC. GONDANGREJO,KAB. KARANGANYAR,PROV. JAWA TENGAH,NEGERI,MA,Kementerian Agama,Pemerintah Daerah,,KMA Nomor 244 Tahun 1993,25-10-1993,KMA Nomor 244 Tahun 1993,25-10-1993,Silakan Upload SK (link file tidak valid) => [566033-212190--],2022-01-07 12,A,0,,2.,,,,,,-7.470700000000,110.807400000000,0,241,531,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Tengah,Kab. Karanganyar,Gondangrejo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/604EBE5B-2DF5-E011-A074-B1885337C4F9,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20312199,SLB - CG BINA SEJAHTERA,20312199,Dk. PANCURAN,SELOKATON,KEC. GONDANGREJO,KAB. KARANGANYAR,PROV. JAWA TENGAH,SWASTA,SLB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Bina Sejahtera,AL6114,425.1/0021539,22-08-2002,425.1/0021539,22-08-2002,Silakan Upload SK,,C,"1,040",1.,2.,PLN,,,,,-7.503500000000,110.816100000000,4,12,6,12,Sehari Penuh/5 hari,,2022/2023-2,"2,200",7,0,0,2,0,0,6,0,4,0,0,0,3,1,0,3,1,0,2,1,0,1,0,0,0,4,7,0,0,0,0,0,0,0,SDLB dan SMPLB,Pendidikan Khusus SMALB 2013,XL (GSM),0,1,3,2,2,2,0,1,1,0,0,0,
Jawa Tengah,Kab. Karanganyar,Gondangrejo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/40964C6B-EFAA-E111-BBD6-D9A29A57565B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20312198,SLB B-C YPASP GONDANGREJO,20312198,Jln Solo - Purwodadi Km 6,WONOREJO,KEC. GONDANGREJO,KAB. KARANGANYAR,PROV. JAWA TENGAH,SWASTA,SLB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan YPASP,AA7315,767/I03/I/89,01-08-1988,767/I03/I/89,06-03-2002,Lihat SK Operasional,2020-08-31 14,A,968,1. -,2. Telkom Speedy,PLN,0271852915,,slbbcypasp_gondangrejo@yahoo.co.id,http,-7.526900000000,110.816900000000,6,33,20,18,Sehari Penuh/5 hari,,2022/2023-2,"2,200",20,0,1,1,1,0,7,0,5,0,0,1,4,2,0,5,1,2,0,1,0,0,0,3,2,4,20,0,0,0,1,0,0,0,"SDLB, SMPLB,  dan SMLB",Pendidikan Khusus SMALB 2013,Tidak Ada,1,1,1,2,2,2,2,2,2,1,1,1,
Jawa Tengah,Kab. Karanganyar,Gondangrejo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/959B4E30-AC8A-4160-A420-6B7E1C3F0081,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20337806,SMA MUHAMMADIYAH 3 GONDANGREJO,20337806,JL. RAYA SOLO PURWODADI KM. 12.5,TUBAN,KEC. GONDANGREJO,KAB. KARANGANYAR,PROV. JAWA TENGAH,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Pimpinan Wilayah Muhammadiyah (PWM) Prov. Jawa Tengah,AO5350,76/E.1/VII/1984,01-07-1984,1278/I03.4.S/M-84,10-10-1984,Lihat SK Operasional,2022-09-28 05,C,"1,600",1. Telkom Speedy,2. Lainnya (Serat Optik),PLN,,02716793134,smamuh3gdrejo@gmail.com,,-7.465700000000,110.807200000000,7,45,10,3,Sehari Penuh/5 hari,,2022/2023-2,550,5,0,1,2,0,0,6,4,7,0,0,0,3,4,0,7,0,1,2,1,2,1,0,0,1,6,0,5,0,0,0,1,0,0,,SMA 2013 IPS,Telkom Speedy,,,,,,,,,,1,1,1,
Jawa Tengah,Kab. Karanganyar,Gondangrejo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/74CDF29B-EA8B-4887-9B5C-F238D1F459E4,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20312201,SMAN GONDANGREJO,20312201,JL. SOLO - PURWODADI KM. 11 GONDANGREJO,TUBAN,KEC. GONDANGREJO,KAB. KARANGANYAR,PROV. JAWA TENGAH,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,291/O/1999,20-10-1999,4527/I03.33.2/PR/2000,26-04-2000,Lihat SK Operasional,2021-10-17 18,A,"8,008",1. Telkom Speedy,2. Lainnya (Serat Optik),PLN,02718591398,02718591398,ssmangondangrejo@yahoo.com,http,-7.475900000000,110.806500000000,50,264,574,25,Sehari Penuh/5 hari,,2022/2023-2,"50,000",25,3,1,2,33,11,0,6,17,0,20,13,39,11,0,46,4,5,5,6,4,5,15,10,20,30,2,10,13,2,0,1,0,0,,SMA 2013 MIPA,Telkom Speedy,,,,,,,,,,9,8,8,
Jawa Tengah,Kab. Karanganyar,Gondangrejo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/57C5F098-1077-4EF2-9D7F-816FBE6D3F9D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20312168,SMK MUHAMMADIYAH 1 GONDANGREJO,20312168,JL. SOLO PURWODADI KM 11,TUBAN,KEC. GONDANGREJO,KAB. KARANGANYAR,PROV. JAWA TENGAH,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Pimpinan Wilayah Muhammadiyah (PWM) Prov. Jawa Tengah,AO5350,37/E.I/SK/1974,25-12-1974,67/77/TM,05-02-1977,Lihat SK Operasional,2020-08-28 10,B,754,1. Lainnya (Wavelan),2. Telkom Speedy,PLN,0271855225,0271855225,smkmuh1_gdrj@yahoo.co.id,http,-7.474153000000,110.807950000000,38,810,68,25,Sehari Penuh/5 hari,,2022/2023-2,"33,000",26,0,1,2,2,0,36,5,36,0,2,0,21,17,2,33,3,3,3,5,5,5,4,13,28,10,26,0,0,0,1,0,0,0,,SMK 2013 REV. Teknik Pemesinan,Lainnya (Wavelan),,,,,,,,,,9,8,8,0
Jawa Tengah,Kab. Karanganyar,Gondangrejo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4F75CC4E-1C10-4326-88ED-ABBC8765C28D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20312186,SMK PLUS BHAKTI OETAMA GONDANGREJO,20312186,JL.RAYA SOLO -PORWODADI KM.11 GONDANGREJO KARANGANYAR,TUBAN,KEC. GONDANGREJO,KAB. KARANGANYAR,PROV. JAWA TENGAH,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Tiga Serangkai,AN9589,1322/103.08/MN,03-04-2001,1322/103.08/MN/2001,03-04-2001,Lihat SK Operasional,2018-09-21 23,Tidak Terakreditasi,"2,750",,2.,,0271 6812388,0271 6812250,smk_bhakti_oetama@yahoo.com,http,-7.473592000000,110.807651000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
Jawa Tengah,Kab. Karanganyar,Gondangrejo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/59F7CD0C-74D1-47CC-AC3B-6BC8B35338DF,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20353873,SMK WIHDATUL UMMAH,20353873,SOLO - PURWODADI KM 11,TUBAN,KEC. GONDANGREJO,KAB. KARANGANYAR,PROV. JAWA TENGAH,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN MASYARAKAT MADANI,AK0389,420/2290/2004,01-01-1900,421/106/2008,21-05-2004,Lihat SK Operasional,2020-03-31 06,C,600,1. Telkom Speedy,2. Telkom Speedy,PLN,,02716812312,smk.wihdatulummah@yahoo.com,http,-7.475429000000,110.808593000000,11,13,21,3,Sehari Penuh/6 hari,,2022/2023-2,"6,000",3,0,1,4,2,0,11,1,9,0,2,0,3,8,0,10,1,1,2,5,1,0,2,0,6,5,3,0,0,0,1,0,0,0,,SMK 2013 REV. Multimedia,Telkom Speedy,,,,,,,,,,1,1,1,0
Jawa Tengah,Kab. Karanganyar,Gondangrejo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DADADCB8-E5DB-4FD6-9F63-4E725409810D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69888681,SMTK BERITA HIDUP,69888681,Jl. Solo-Kalioso KM.7,WONOREJO,KEC. GONDANGREJO,KAB. KARANGANYAR,PROV. JAWA TENGAH,SWASTA,SMTK,Kementerian Agama,YAYASAN BERITA HIDUP,AN9593,30.06/BH/P/VI/2006,17-01-2012,DJ.IV/KEP/HK005/175/2016,17-01-2012,Lihat SK Operasional,2019-04-08 11,C,"2,500",1. XL (GSM),2. Lainnya (Serat Optik),PLN,,0271853138,smtkberitahidup@gmail.com,,-7.515300000000,110.817500000000,13,10,9,3,Pagi/6 hari,,2022/2023-2,"1,100",3,0,1,2,1,0,14,0,12,0,1,0,1,12,2,10,1,0,1,0,2,1,6,3,7,6,0,3,0,0,0,1,0,0,,SMA 2013 IPS,XL (GSM),,,,,,,,,,,,,
Jawa Tengah,Kab. Karanganyar,Gondangrejo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/757C8B31-1B84-4A3C-BC53-DA213568EC81,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69894827,Tahfizh Nurul Iman,69894827,Rejosari RT 07 RW 14 Plesungan Gondangrejo Karanganyar,PLESUNGAN,KEC. GONDANGREJO,KAB. KARANGANYAR,PROV. JAWA TENGAH,SWASTA,MA,Kementerian Agama,Lainnya,,05/SKY/1/2013,05-01-2013,Kw.11.2/5/PP.03.2/2958/2014,05-01-2014,Lihat SK Operasional,2016-08-03 11,B,0,,2.,,,,,,-7.539000000000,110.859500000000,0,0,185,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
