prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,program_/_layanan,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9,rombel_tingkat_10,rombel_tingkat_11,rombel_tingkat_12,rombel_tingkat_13
Banten,Kab. Serang,Kragilan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/ED22FFB2-EA64-4A19-AE7F-CED08BC98A4A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20623388,MAN 1 SERANG,20623388,"JL.SENTUL PEMATANG KM. 1,5 KENDAYAKAN-KRAGILAN KAB.SERANG KODE POS 42184",KENDAYAKAN,KEC. KRAGILAN,KAB. SERANG,PROV. BANTEN,NEGERI,MA,Kementerian Agama,Pemerintah Daerah,,515A,25-11-1995,371 TAHUN 2015,18-11-2015,Lihat SK Operasional,2017-02-07 11,A,"11,500",,2.,,,,,,-6.152100000000,106.279400000000,0,309,500,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Banten,Kab. Serang,Kragilan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/24DCACB7-E5BF-4F16-9459-0F73A6EBEAD1,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20616046,MAS AL MUCHLISIN,20616046,KP. SUKAMAJU DS. SUKAJADI KEC. KRAGILAN,SUKAJADI,KEC. KRAGILAN,KAB. SERANG,PROV. BANTEN,SWASTA,MA,Kementerian Agama,,,,,,,Silakan Upload SK,,C,0,,2.,,,,,,-6.180500000000,106.241400000000,0,42,28,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Banten,Kab. Serang,Kragilan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/924BF1FA-BFAA-42D3-AA3F-F84046531BED,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69815362,MAS MIFTAHUL ULUM,69815362,Kp. Pasir Binong RT/RW 014/005 Ds. Kendayakan,KENDAYAKAN,KEC. KRAGILAN,KAB. SERANG,PROV. BANTEN,SWASTA,MA,Kementerian Agama,Lainnya,,Kw.28.4/4/PP.00/3923/2013,23-08-2013,Kw.28.4/4/PP.00/3923/2013,23-08-2013,Lihat SK Operasional,2021-01-11 06,C,0,,2.,,,,,,-6.149277000000,106.294927000000,0,74,67,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Banten,Kab. Serang,Kragilan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/957AAEDD-5D28-4469-BECB-5555AE2DCEB8,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20623390,MAS NWIN,20623390,JL. CIUJUNG KELAPA DUA KP. PANGGANG,KENDAYAKAN,KEC. KRAGILAN,KAB. SERANG,PROV. BANTEN,SWASTA,MA,Kementerian Agama,,,015/Kw.28.02.05/PP.07/2016,10-08-2016,Nomor 344 Tahun 2016,10-08-2016,Lihat SK Operasional,2017-02-23 07,B,0,,2.,,,,,,-6.145600000000,106.282000000000,0,39,32,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Banten,Kab. Serang,Kragilan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/55474000-BB52-4974-B8C7-E778E93A9729,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69786960,SKH BINA CITRA ANAK,69786960,JL. Simpang Tol Ciujung Kragilan No. 08 Kp. Kebon Kelapa RT 004 RW 004,KRAGILAN,KEC. KRAGILAN,KAB. SERANG,PROV. BANTEN,SWASTA,SLB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Bina Citra Anak,AJ4913,23/04/2010,23-04-2010,800/607-Dispend/2012,03-12-2012,Lihat SK Operasional,2020-08-24 19,B,400,1. Telkomsel Flash,2. Telkom Speedy,PLN & Diesel,,,Skh_binacitraanak@yahoo.com,,-6.129000000000,106.280500000000,17,119,49,19,Sehari Penuh/5 hari,,2022/2023-2,"2,200",3,0,1,0,0,0,18,0,17,0,0,0,1,16,0,6,11,9,5,2,1,0,0,0,3,14,0,3,0,0,0,0,1,0,"TKLB, SDLB, SMPLB,  dan SMLB",TKLB 2013,Telkomsel Flash,1,2,2,1,2,2,2,2,2,1,1,1,
Banten,Kab. Serang,Kragilan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A530221D-02D0-443C-BA6B-38CEBB60D3CF,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69943058,SKH GLOBAL INSANI MADANI,69943058,Perum Pesona Alam Kencana Blok C Raya,PEMATANG,KEC. KRAGILAN,KAB. SERANG,PROV. BANTEN,SWASTA,SLB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Global Insani Madani Banten,AH8977,800/091-Dispend/2016,05-10-2011,800/091-Dispend/2016,30-03-2016,Lihat SK Operasional,2019-11-06 14,C,700,1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,skh.globalinsanimadani@gmail.com,,-6.169600000000,106.258200000000,4,12,8,9,Sehari Penuh/5 hari,,2022/2023-2,"1,300",1,0,0,0,0,0,5,2,4,0,0,0,0,4,1,2,1,1,3,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,SDLB dan SMPLB,Pendidikan Khusus SMALB 2013,Telkomsel Flash,1,1,1,1,1,1,1,1,1,0,0,0,
Banten,Kab. Serang,Kragilan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1EF3521B-D882-4B77-BE0B-47E7A6B7B6A5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69961316,SMA AL MASAALIKUL ULUM,69961316,Kp. Kramat Masjid.,KRAMATJATI,KEC. KRAGILAN,KAB. SERANG,PROV. BANTEN,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Al-Masaalikul Ulum,AJ4915,53,11-03-2015,570/04-OPS.Dindik/DPMPTSP/II/2017,22-02-2017,Lihat SK Operasional,2017-03-30 06,C,"3,000",1. Telkom Speedy,2. Telkom Speedy,PLN,,,smaalmasaalikululum1@gmail.com,,-6.168365000000,106.273008000000,12,74,68,5,Pagi/6 hari,,2022/2023-2,"1,200",4,0,1,2,0,0,17,0,12,0,0,0,0,12,0,11,1,5,3,4,0,0,0,0,5,7,0,4,0,0,0,1,0,0,,SMA 2013 IPS,Telkom Speedy,,,,,,,,,,2,2,1,
Banten,Kab. Serang,Kragilan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/FB464349-63F2-44A0-8550-CD32351969DB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69759246,SMAN 1 KRAGILAN,69759246,JL. SENTUL NYAPAH KM.03,PEMATANG,KEC. KRAGILAN,KAB. SERANG,PROV. BANTEN,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,421.3/1677-Disdikbud,19-06-2012,421.3/1677-Disdikbud,19-06-2012,Lihat SK Operasional,2019-01-24 20,B,"13,000",1. Telkomsel Flash,2. Lainnya (Kabel),PLN,087827904606,,smanegerikragilan@gmail.com,http,-6.153400000000,106.256500000000,32,273,314,17,Sehari Penuh/5 hari,,2022/2023-2,"12,999",10,4,1,0,6,2,0,24,28,1,1,2,7,25,0,25,7,8,7,7,7,2,0,1,9,23,10,0,0,0,1,0,0,0,,SMA 2013 MIPA,Telkomsel Flash,,,,,,,,,,6,5,6,
Banten,Kab. Serang,Kragilan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6D4756D4-71ED-418A-8E17-C459F82BF1F9,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20605339,SMAS AL FURQON KRAGILAN,20605339,JL. RAYA SERANG KM.15 KRAGILAN,KRAGILAN,KEC. KRAGILAN,KAB. SERANG,PROV. BANTEN,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Pendidikan Al-Furqon Kragilan,AJ4888,747/I02/KEP/E.88,18-10-1988,1329/I02/07/R.87,17-12-1987,Lihat SK Operasional,2015-08-29 05,B,"2,500",,2.,,,,smarqon1987@gmail.com,http,-6.137700000000,106.294100000000,11,0,0,0,,,2022/2023-2,,0,0,0,0,0,1,10,1,11,0,0,0,8,3,0,9,2,0,1,1,3,2,1,3,8,3,0,0,0,0,0,0,0,0,,SMA 2013 Bhs&Budaya,,,,,,,,,,,,,,
Banten,Kab. Serang,Kragilan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5A96FF78-D5C4-4E32-AC77-0E2E6AA200DD,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20605365,SMAS PGRI KRAGILAN,20605365,JL. RAYA JAKARTA KM. 5,KRAGILAN,KEC. KRAGILAN,KAB. SERANG,PROV. BANTEN,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Perwakilan YPLP PGRI Provinsi Banten,AJ5059,407/102.1/5.1987,24-04-1987,1371/I02/07/R.87,16-12-1987,Lihat SK Operasional,2019-05-09 01,B,"2,070",1. Telkomsel Flash,2. -,PLN,,0254430466,smapgri.kragilan@yahoo.com,http,-6.139300000000,106.289500000000,5,49,22,3,Pagi/6 hari,,2022/2023-2,"1,300",6,0,1,2,0,0,8,0,5,0,0,0,2,3,0,4,1,1,1,0,0,0,1,2,3,2,6,0,0,0,1,0,0,0,,SMA 2013 IPS,Telkomsel Flash,,,,,,,,,,1,1,1,
