prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,program_/_layanan,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9,rombel_tingkat_10,rombel_tingkat_11,rombel_tingkat_12,rombel_tingkat_13
Maluku,Kota Ambon,Teluk Ambon,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DFEBB348-C4E2-46DA-BD1F-E1893B341A4C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60105604,MAS AL-MABRUR,60105604,WAILELA,RUMAH TIGA,KEC. TELUK AMBON,KOTA AMBON,PROV. MALUKU,SWASTA,MA,Kementerian Agama,,,KW.25.03/PP.02.3/4/01/2011,24-03-2011,141 Tahun 2011,24-03-2011,Lihat SK Operasional,2015-11-23 07,B,0,,2.,,,,,,-3.659400000000,128.182500000000,0,32,27,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Maluku,Kota Ambon,Teluk Ambon,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/14207A8F-87D1-4D8D-A7FA-438B18BAAE69,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69922550,SLB PELITA KASIH,69922550,JLN Mr. Chr. Soplanit,RUMAH TIGA,KEC. TELUK AMBON,KOTA AMBON,PROV. MALUKU,SWASTA,SLB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN PELITA KASIH,AN6046,503/46/2005,20-05-2005,503/46/2005,20-05-2005,Lihat SK Operasional,2015-12-03 10,C,"1,000",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,slbpelitakasih00@mail.com,http,-3.733794700000,128.165149000000,9,31,20,12,Sehari Penuh/5 hari,,2022/2023-2,900,3,0,1,1,0,0,1,8,9,0,0,0,0,9,1,4,4,1,3,1,1,0,0,3,2,7,0,3,0,0,0,0,1,1,"SDLB, SMPLB,  dan SMLB",Pendidikan Khusus SMALB 2013,Telkomsel Flash,1,1,1,1,1,1,1,1,1,1,1,1,
Maluku,Kota Ambon,Teluk Ambon,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1A0C306C-BB8C-4A93-A134-41FC4B07B8E4,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70011533,SMA Laboratorium Universitas Pattimura,70011533,Jln. Mr. Soplanit Rumah Tiga Kota Ambon,RUMAH TIGA,KEC. TELUK AMBON,KOTA AMBON,PROV. MALUKU,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan BADAN PENYELENGGARA SEKOLAH UNIVERSITAS PATTIMURA,AX1258,291/UN13/SK/2021,22-01-2021,1239000670095,10-06-2021,Lihat SK Operasional,2021-07-23 14,,0,1. Telkom Speedy,2. Lainnya (Kabel),PLN,,,,,-3.658300000000,128.187500000000,14,6,18,2,Pagi/6 hari,,2022/2023-2,"1,300",2,3,1,4,0,0,7,7,14,0,0,0,0,14,0,10,4,6,5,3,0,0,0,0,9,5,2,0,0,0,1,0,0,0,,SMA 2013 MIPA,Telkom Speedy,,,,,,,,,,1,1,0,
Maluku,Kota Ambon,Teluk Ambon,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B69AB668-1299-49B6-B360-EC51EEF30E89,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60102005,SMAN 3 AMBON,60102005,JL. PANTAI RUMAH TIGA,RUMAH TIGA,KEC. TELUK AMBON,KOTA AMBON,PROV. MALUKU,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,,,,,Silakan Upload SK,,A,"11,445",1. Lainnya,2. Lainnya (Kabel),PLN,,09113825294,sman3ambon@gmail.com,,-3.659500000000,128.193300000000,58,401,418,24,Sehari Penuh/5 hari,,2022/2023-2,"15,000",25,3,1,2,46,2,0,10,16,0,27,15,30,28,0,53,5,3,5,6,10,13,11,10,14,44,0,25,0,0,0,1,0,0,,SMA 2013 IPS,Lainnya,,,,,,,,,,8,7,9,
Maluku,Kota Ambon,Teluk Ambon,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BC176BCE-323A-4F3B-9BB4-1F719A65ED5E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60102014,SMAN 7 AMBON,60102014,JL. DR. J. LEIMENA,HATIVE BESAR,KEC. TELUK AMBON,KOTA AMBON,PROV. MALUKU,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,0260/0/1/1994,,,,Silakan Upload SK,,A,"14,867",1. Telkom Speedy,2. Lainnya (Serat Optik),PLN,,3686620,sman7ambon@gmail.com,http,-3.660900000000,128.156900000000,40,191,165,15,Sehari Penuh/5 hari,,2022/2023-2,"6,500",14,4,1,2,33,1,0,6,7,1,19,13,20,20,0,38,2,0,3,4,11,6,6,10,7,33,2,3,9,0,1,0,0,0,,SMA 2013 IPS,Telkom Speedy,,,,,,,,,,5,5,5,
Maluku,Kota Ambon,Teluk Ambon,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/054A02D2-F4CE-4D75-8C66-D69DE0693C2F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60102024,SMAS ADVENT MALUKU,60102024,JL. DR. J. LEIMENA,HATIVE BESAR,KEC. TELUK AMBON,KOTA AMBON,PROV. MALUKU,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan GEREJA MASEHI ADVENT HARI KETUJUH,AN6024,001/BAS MALX/1,01-10-1966,107/GMAHK-DMM/VII/2017,07-07-2017,Lihat SK Operasional,2020-08-26 14,B,0,1. Lainnya (Serat Optik),2. Telkom Speedy,PLN,,,smaadventmaluku@yahoo.co.id,http,-3.663000000000,128.161800000000,15,35,20,6,Sehari Penuh/5 hari,,2022/2023-2,"1,500",6,5,1,2,4,0,7,6,12,0,1,2,8,7,0,13,2,3,2,1,2,2,3,2,5,10,4,2,0,0,1,0,0,0,,SMA 2013 IPS,Lainnya (Serat Optik),,,,,,,,,,2,2,2,
Maluku,Kota Ambon,Teluk Ambon,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/49D093E0-4872-4663-8038-F09FCEC33317,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60102023,SMAS ANGKASA PATTIMURA AMBON,60102023,JL. ELANG NO. 11 LANUD PATTIMURA,LAHA,KEC. TELUK AMBON,KOTA AMBON,PROV. MALUKU,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Ardhya Garini Cabang Lanud Pattimura,AN6040,665/C.7/3,30-12-1983,Nomor,29-02-2016,Lihat SK Operasional,2020-08-24 19,A,"1,638",1. Telkom Speedy,2. Telkomsel Flash,PLN,,0911323865,smangka.pattimura@gmail.com,http,-3.706500000000,128.099500000000,32,191,141,12,Sehari Penuh/5 hari,,2022/2023-2,"2,200",13,4,1,2,19,0,10,4,13,0,16,3,13,19,1,27,4,2,4,5,9,5,3,4,5,27,11,0,2,0,0,1,0,0,,SMA 2013 MIPA,Telkom Speedy,,,,,,,,,,4,4,4,
Maluku,Kota Ambon,Teluk Ambon,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/88A0628C-DE11-43E1-B498-D090C83AEC29,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60103096,SMAS LKMD LAHA,60103096,JL. SULTAN KHAIRUN DJAMIL,LAHA,KEC. TELUK AMBON,KOTA AMBON,PROV. MALUKU,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Pendidikan,AN6056,01/YP/LKMD/VIII/2006,17-08-2006,NOMOR 74 TAHUN 2006,15-11-2006,Lihat SK Operasional,2023-03-12 07,B,"3,000",1. Telkomsel Flash,2. Lainnya (Serat Optik),PLN,,,smalkmdlaha@gmail.com,http,-3.712800000000,128.094800000000,15,70,32,6,Siang/6 hari,,2022/2023-2,"2,200",6,1,1,0,10,0,3,3,5,0,8,2,6,9,0,14,1,0,4,1,5,2,2,1,3,12,0,6,0,0,0,1,0,0,,SMA 2013 IPS,Telkomsel Flash,,,,,,,,,,2,2,2,
Maluku,Kota Ambon,Teluk Ambon,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7D9BA31D-E561-4594-9518-E41B3547B5AA,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69855682,SMK KESEHATAN FANYOSWER,69855682,Jl. Lakdya Leo Wattimena Passo,RUMAH TIGA,KEC. TELUK AMBON,KOTA AMBON,PROV. MALUKU,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Fanyoswer,AN6023,662 Tahun 2013,13-09-2013,4213/429/DINDIK,26-03-2013,Lihat SK Operasional,2020-11-11 08,B,"6,375",1. Telkomsel Flash,2. Telkom Speedy,PLN,,,smkfanyoswer@gmail.com,,-3.617200000000,128.242900000000,9,35,37,8,Pagi/6 hari,,2022/2023-2,"3,200",5,1,0,0,0,0,9,3,9,0,0,0,0,9,1,6,2,3,4,1,0,0,0,1,2,7,0,5,0,0,0,0,0,0,,SMK 2013 REV. Asisten Keperawatan,Telkomsel Flash,,,,,,,,,,2,3,3,0
Maluku,Kota Ambon,Teluk Ambon,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/AA444C3E-AD96-4DBD-860A-7D2BD3026FB4,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60101998,SMKN 2 AMBON,60101998,JL. DR. LEIMENA HATIVE BESAR,HATIVE BESAR,KEC. TELUK AMBON,KOTA AMBON,PROV. MALUKU,NEGERI,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,445/83KEP/64,30-09-1965,445/83/KEP/1965,30-09-1965,Lihat SK Operasional,2023-06-09 08,A,"8,992",1. Telkom Speedy,2. Telkom Speedy,PLN,0911322685,0911322685,smkn2_amq@yahoo.com,http,-3.665900000000,128.162500000000,59,207,394,23,Sehari Penuh/5 hari,,2022/2023-2,"33,000",14,1,0,0,34,3,0,22,27,0,23,9,30,29,0,48,11,14,5,11,9,9,4,7,19,40,1,0,13,8,0,0,0,1,,SMK 2013 REV.  Akuntansi dan Keuangan Lembaga,Telkom Speedy,,,,,,,,,,8,8,7,0
