prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,rombel_tingkat_10,rombel_tingkat_11,rombel_tingkat_12,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,rombel_tingkat_13
Kalimantan Selatan,Kota Banjarbaru,Banjarbaru Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2D40243E-9095-4A5C-AE9B-44F0D1D4D2EC,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69950608,SMA IT ANIC,69950608,Jl. Perambaian 3/dukuh jaya Rt.30 Rw. 07,SUNGAI ULIN,KEC. BANJARBARU UTARA,KOTA BANJARBARU,PROV. KALIMANTAN SELATAN,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Anak Indonesia Cerdas Taman Gembira,AF5341,AHU-2040.AH.01.04 Tahun 2014,03-03-2014,Nomor 138 Tahun 2016,08-09-2016,Lihat SK Operasional,2022-02-07 03,C,0,1. -,2. Telkom Speedy,PLN,,,smaitanicbj69@gmail.com,http,-3.460597600000,114.878946600000,6,9,3,3,SMA 2013 MIPA,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,"1,330",3,1,1,2,0,0,7,2,6,0,0,0,0,6,1,4,1,3,0,0,0,2,0,1,2,4,1,1,1,3,0,0,0,1,0,0,0,
Kalimantan Selatan,Kota Banjarbaru,Banjarbaru Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C87E01DB-20A6-4A10-AB5E-F61607C89E00,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69900828,SMA IT ARRAHMAN,69900828,JLN PONDOK BAMBU KOMPLEK ARRAHMAN,LOKTABAT UTARA,KEC. BANJARBARU UTARA,KOTA BANJARBARU,PROV. KALIMANTAN SELATAN,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Cahaya Ar-Rahman,AF5347,34,17-03-2015,172 TAHUN 2015,28-08-2015,Lihat SK Operasional,2015-09-15 12,C,"2,460",1. Lainnya,2. Telkom Speedy,PLN,0,05117948355,smait.arrahman.bjb@gmail.com,http,-3.429200000000,114.800700000000,12,52,53,4,SMA 2013 MIPA,Sehari Penuh/5 hari,,2022/2023-2,Lainnya,"2,300",6,1,1,2,0,0,13,0,12,0,0,0,0,12,0,9,3,5,4,0,1,1,1,0,8,4,1,1,2,5,1,0,0,1,0,0,0,
Kalimantan Selatan,Kota Banjarbaru,Banjarbaru Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7B7B8D34-832B-450E-AC29-29DDCE8F3CD2,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30304598,SMAN 2 BANJARBARU,30304598,JL. PERHUTANI MENTAOS,MENTAOS,KEC. BANJARBARU UTARA,KOTA BANJARBARU,PROV. KALIMANTAN SELATAN,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,0353/o/1985,09-08-1985,103/I15.gl/M.1987,28-03-1987,Lihat SK Operasional,2015-05-13 07,A,"26,100",1. Telkomsel Flash,2. Lainnya (Serat Optik),PLN,05114772591,05114772591,smadabanjarbaru@yahoo.co.id,http,-3.435172000000,114.832603000000,60,463,540,30,SMA 2013 MIPA,Sehari Penuh/5 hari,,2022/2023-2,Telkomsel Flash,"41,500",30,4,1,0,37,10,0,13,24,0,18,18,39,21,0,56,4,4,8,12,8,8,11,9,22,38,10,10,10,30,0,0,0,1,0,0,0,
Kalimantan Selatan,Kota Banjarbaru,Banjarbaru Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E21023F3-0F88-4FD8-9AC2-0E0C0F0D8D05,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30304578,SMAS BETHEL BANJAR BARU,30304578,JL. Kubis Ujung,MENTAOS,KEC. BANJARBARU UTARA,KOTA BANJARBARU,PROV. KALIMANTAN SELATAN,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Bethel Indonesia,AF5336,KEP.2/1.15.a.2/87,22-01-1987,07/I.15.7d/I.87,09-01-1987,Lihat SK Operasional,2020-08-24 08,B,"254,514",1. -,2. Telkom Speedy,PLN,05114781106,05114781106,smabethelbanjarbaru@gmail.com,http,-3.435612000000,114.834937000000,13,19,28,5,SMA 2013 IPS,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,"6,000",7,2,1,15,2,0,14,2,11,0,1,1,4,9,0,10,3,3,3,0,2,1,3,1,3,10,1,2,2,7,0,0,0,1,0,0,0,
Kalimantan Selatan,Kota Banjarbaru,Banjarbaru Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/39B81975-FBC6-4F00-966B-B89FDB983366,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30305418,SMAS ISLAMI QARDHAN HASANA,30305418,JL.RAHAYU KOMP QARDHAN HASANA,MENTAOS,KEC. BANJARBARU UTARA,KOTA BANJARBARU,PROV. KALIMANTAN SELATAN,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN QARDHAN HASANA,AF5340,35.A TAHUN 2003,30-04-2003,157/QHA/I/2003,02-01-2003,Lihat SK Operasional,2015-06-29 08,A,"4,200",1. Telkomsel Flash,2. Telkom Speedy,PLN,,05115911841,smaitqha@yahoo.co.id,http,-3.436400000000,114.844400000000,20,92,147,8,SMA 2013 MIPA,Sehari Penuh/6 hari,,2022/2023-2,Telkomsel Flash,"22,000",8,4,1,5,1,0,23,3,19,0,1,0,5,15,0,13,7,8,4,3,3,1,1,0,9,11,3,3,2,8,0,0,0,1,0,0,0,
Kalimantan Selatan,Kota Banjarbaru,Banjarbaru Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7279C557-ED0C-4F81-A281-FD4AA71C8F74,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30304596,SMAS PGRI 2 BANJARBARU,30304596,JL. KEBUN KARET NO. 1,LOKTABAT UTARA,KEC. BANJARBARU UTARA,KOTA BANJARBARU,PROV. KALIMANTAN SELATAN,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Perwakilan YPLP PGRI Provinsi Kalimantan Selatan,AF5187,070/SK/YPLP-PGRI/Kalsel/1987,07-10-1983,Sekolah SMA PGRI 2 Banjarbaru,07-10-1983,Lihat SK Operasional,2020-08-25 10,C,"5,593",1. -,2. Telkom Speedy,PLN,,05114773022,bjb.smapgri2@gmail.com,http,-3.444338000000,114.804725000000,11,69,81,6,SMA 2013 IPS,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,"4,400",6,1,1,4,0,0,5,7,11,0,0,0,3,8,1,4,6,8,1,1,0,1,0,0,4,7,3,2,1,0,6,0,0,0,1,0,0,
Kalimantan Selatan,Kota Banjarbaru,Banjarbaru Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/19B6A65F-848A-417D-A46B-F04AAF61C117,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69855684,SMK PGRI BANJARBARU,69855684,JALAN KEBUN KARET NO 1 RT 38 RW VII,LOKTABAT UTARA,KEC. BANJARBARU UTARA,KOTA BANJARBARU,PROV. KALIMANTAN SELATAN,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Perwakilan YPLP PGRI Provinsi Kalimantan Selatan,AF5187,130.1SK/YPLPPGRI/KS/02/2021,21-01-2013,116 TAHUN 2014,01-09-2014,Lihat SK Operasional,2021-12-21 07,B,"2,200",1. Telkom Speedy,2. Telkom Speedy,PLN,,05114783909,smkpgribjb@yahoo.com,http,-3.444400000000,114.803800000000,31,468,148,18,SMK 2013 REV. Teknik Alat Berat,Sehari Penuh/5 hari,,2022/2023-2,Telkom Speedy,"14,000",19,0,1,2,0,0,20,17,31,0,0,0,2,29,1,16,14,20,6,3,1,0,1,0,13,18,9,4,5,19,0,0,0,1,0,0,0,0
Kalimantan Selatan,Kota Banjarbaru,Banjarbaru Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6627A932-5FE2-44FF-BD61-D17B46BEC357,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30304593,SMK Telkom Banjarbaru,30304593,P. SURIANSYAH NO.3 BANJARBARU,KOMET,KEC. BANJARBARU UTARA,KOTA BANJARBARU,PROV. KALIMANTAN SELATAN,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN PENDIDIKAN TELKOM,AA4995,Kep.52/I15.a3/MN/99,02-06-1999,503/14.1-5/DPMPTSP/XI/2020,26-11-2020,Lihat SK Operasional,2022-01-11 09,A,"5,574",1. Lainnya (Serat Optik),2. Telkom Speedy,PLN,05114772700,05114772818,smktelbjb@ypt.or.id,http,-3.441193000000,114.832388000000,39,370,196,21,SMK 2013 REV. Teknik Komputer dan Jaringan,Sehari Penuh/5 hari,,2022/2023-2,Lainnya (Serat Optik),"104,998",21,2,1,6,0,0,29,15,39,0,0,0,9,30,0,35,4,11,5,10,7,4,1,1,24,15,7,7,7,21,0,0,0,1,0,0,0,0
Kalimantan Selatan,Kota Banjarbaru,Banjarbaru Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E6B5C9F8-3A77-4142-96A9-D4CC36234F71,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30314295,SMKN PP BANJARBARU,30314295,PUTRI JUNJUNG BUIH,KOMET,KEC. BANJARBARU UTARA,KOTA BANJARBARU,PROV. KALIMANTAN SELATAN,NEGERI,SMK,Kementerian Pertanian,Pemerintah Pusat,,190/Kpts/Org/5/1975,01-05-1975,532/Kpts/OT.210/8/1988,04-08-1988,Lihat SK Operasional,2022-12-28 00,A,"662,400",1. Lainnya,2. Telkomsel Flash,PLN & Diesel,05114772468,05114772468,admin@spmabanjarbaru.sch.id,http,-3.439800000000,114.825900000000,33,109,120,10,SMK 2013 REV.  Agribisnis Pengolahan Hasil Pertanian,Sehari Penuh/5 hari,,2022/2023-2,Lainnya,"19,999",15,4,1,36,21,1,0,11,16,0,14,3,6,27,0,29,4,6,7,14,0,2,2,2,15,18,4,3,3,15,0,0,0,1,0,0,0,0
Kalimantan Selatan,Kota Banjarbaru,Banjarbaru Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/171EC653-3A21-4F7D-9679-960524665884,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30304592,SMKS YPK BANJARBARU,30304592,JL. SUKARELAWAN BANJARBARU,KOMET,KEC. BANJARBARU UTARA,KOTA BANJARBARU,PROV. KALIMANTAN SELATAN,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN PENDIDIKAN KEJURUAN,AF5351,KUP ;004/I/1980,20-12-1980,KUP ;004/I/1980,20-12-1980,Lihat SK Operasional,2015-09-15 07,A,"31,620",1. Telkom Speedy,2. Telkom Speedy,PLN,,05114772247,smksypkbanjarbaru@gmail.com,http,-3.438172000000,114.844037000000,31,103,10,7,SMK 2013 REV.  Bisnis Daring dan Pemasaran,Sehari Penuh/5 hari,,2022/2023-2,Telkom Speedy,"35,000",10,2,1,2,3,2,17,17,28,0,2,1,4,27,1,22,8,7,7,5,1,4,3,4,16,15,2,3,2,10,0,0,0,1,0,0,0,0
