prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,program_/_layanan,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9,rombel_tingkat_10,rombel_tingkat_11,rombel_tingkat_12,rombel_tingkat_13
Jawa Barat,Kota Bandung,Cicendo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C3E9FC87-8AF5-4539-B909-F0D5C51F8D74,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20277083,MAS YASYFIY,20277083,JL. KOMODOR UDARA SUPADIO NO.45/72,HUSEN SASTRANEGARA,KEC. CICENDO,KOTA BANDUNG,PROV. JAWA BARAT,SWASTA,MA,Kementerian Agama,,,Wi./HK.008/197/1990,17-04-1990,Wi/I/PP.006.1/1199/1990,05-06-1990,Lihat SK Operasional,2021-05-27 10,B,0,,2.,,,,,,-6.909100000000,107.585100000000,0,29,31,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Barat,Kota Bandung,Cicendo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A0519206-2DF5-E011-A0D1-FB34052C5970,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20280593,SLB NEGERI A PAJAJARAN,20280593,Jl. Pajajaran No. 50,PASIRKALIKI,KEC. CICENDO,KOTA BANDUNG,PROV. JAWA BARAT,NEGERI,SLB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,3/S.K/B/III,13-03-1962,3/S.K/B/III,13-03-1962,Silakan Upload SK,,B,0,1.,2.,PLN,022. 4203327,022. 4224726,slbn.bandung@yahoo.com,,-6.906400000000,107.602600000000,35,42,36,33,Sehari Penuh/5 hari,,2022/2023-2,"7,700",15,0,2,0,29,0,0,6,8,0,22,5,32,3,0,22,13,5,1,0,5,8,10,6,17,18,0,1,14,0,0,0,2,0,"SDLB, SMPLB,  dan SMLB",Pendidikan Khusus SMALB 2013,Telkom Speedy,4,2,2,3,2,2,2,3,2,4,2,5,
Jawa Barat,Kota Bandung,Cicendo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F194F695-EFDE-4020-94FE-A4CAF166B903,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20219306,SMAN 6 BANDUNG,20219306,JL. PASIR KALIKI NO. 51,ARJUNA,KEC. CICENDO,KOTA BANDUNG,PROV. JAWA BARAT,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,5548/E/III/PdanK,26-10-1956,1866/H.2/S/66 (19 Des 1966),19-12-1966,Silakan Upload SK (link file tidak valid) => [376044-495505--],2020-09-17 10,A,0,1. Telkom Speedy,2. Lainnya,PLN,0226011309,0226011309,sman6bdg51@gmail.com,http,-6.911300000000,107.597800000000,52,460,515,28,Sehari Penuh/5 hari,,2022/2023-2,"46,000",28,3,1,9,25,16,0,11,27,0,12,13,31,21,1,49,2,10,7,5,3,5,11,11,15,37,0,28,0,0,0,1,0,0,,SMA 2013 IPS,Telkom Speedy,,,,,,,,,,10,9,9,
Jawa Barat,Kota Bandung,Cicendo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/995CBF2D-B0BB-4230-B599-37A80932CA3D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20219324,SMAN 9 BANDUNG,20219324,LMU I SUPARMIN NO. I A BANDUNG,PAJAJARAN,KEC. CICENDO,KOTA BANDUNG,PROV. JAWA BARAT,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,2553/A/1975,01-01-1901,2553/A/1975,10-10-1975,Lihat SK Operasional,2015-04-15 08,A,"8,200",1. Lainnya (Serat Optik),2. Lainnya (Serat Optik),PLN,0226004299,0226123806,info@sman9bdg.sch.id,http,-6.901000000000,107.585800000000,56,514,629,33,Sehari Penuh/5 hari,,2022/2023-2,"46,000",34,3,1,5,24,13,1,18,33,0,7,16,29,27,0,49,7,12,10,4,3,5,4,18,23,33,31,0,3,0,1,0,0,0,,SMA 2013 MIPA,Lainnya (Serat Optik),,,,,,,,,,12,11,10,
Jawa Barat,Kota Bandung,Cicendo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4FBE3F15-DC89-4EC8-8BA3-4BCFA9CB0A2F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20219756,SMAS ANGKASA,20219756,Jl. Lettu Subagio No. 22,HUSEN SASTRANEGARA,KEC. CICENDO,KOTA BANDUNG,PROV. JAWA BARAT,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Ardhya Garini Cabang Lanud Husein Sastranegara,AD6932,089/I02.Kep/E.80,19-05-1980,082/I02.Kep/E.80,19-05-1980,Lihat SK Operasional,2015-06-15 09,A,"7,600",1. -,2. Lainnya (Serat Optik),PLN,,02220567140,smangka22@gmail.com,http,-6.906200000000,107.583000000000,40,352,539,26,Sehari Penuh/5 hari,,2022/2023-2,"23,000",29,4,1,2,0,0,26,21,40,0,0,0,13,27,0,34,6,12,7,6,8,4,1,2,8,32,29,0,0,0,1,0,0,0,,SMA 2013 IPS,Tidak Ada,,,,,,,,,,8,8,10,
Jawa Barat,Kota Bandung,Cicendo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C4FF4807-BA09-44C6-9F82-E2E902E19AEB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20219731,SMAS BINA BHAKTI 1,20219731,JL. BIMA NO. 9,ARJUNA,KEC. CICENDO,KOTA BANDUNG,PROV. JAWA BARAT,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN PENDIDIKAN KRISTEN BINA BAKTI,AX2492,462/I02.Kep/E 86,04-03-1986,070/I02.Kep/E60,24-04-1980,Silakan Upload SK (link file tidak valid) => [499330-522562--],2021-08-23 13,A,684,1. Biznet (Serat Optik),2. Biznet (Serat Optik),PLN,,6035544,binabakti_1@yahoo.com,http,-6.912200000000,107.595100000000,28,96,91,9,Sehari Penuh/5 hari,,2022/2023-2,"3,300",15,4,1,2,1,0,20,11,27,0,0,1,14,14,1,24,3,1,4,0,3,7,8,5,11,17,15,0,0,0,1,0,0,0,,SMA 2013 IPS,Biznet (Serat Optik),,,,,,,,,,2,4,3,
Jawa Barat,Kota Bandung,Cicendo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/CA73BA7D-4540-48CF-A65E-D011EA3DFA3A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20219729,SMAS BINA BHAKTI 2,20219729,JL. BIMA NO. 9,ARJUNA,KEC. CICENDO,KOTA BANDUNG,PROV. JAWA BARAT,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN PENDIDIKAN KRISTEN BINA BAKTI,AX2492,,,,,Silakan Upload SK,,A,"1,000,000",1. -,2. Lainnya (Serat Optik),PLN,6074630,6018868,smpak2.tu.zefanya@binabakti-bdg.sch.id,http,-6.907700000000,107.584200000000,14,36,22,6,Sehari Penuh/5 hari,,2022/2023-2,"20,000",6,2,1,2,0,0,11,4,14,0,0,0,3,11,0,14,0,1,1,4,3,2,3,0,6,8,6,0,0,0,1,0,0,0,,SMA 2013 IPS,Tidak Ada,,,,,,,,,,2,2,2,
Jawa Barat,Kota Bandung,Cicendo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/77F88109-4DC2-4EDF-A053-ED8C9A0A7282,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20219730,SMAS BPK 1 PENABUR BANDUNG,20219730,Jalan Dursasana 2-6,PAMOYANAN,KEC. CICENDO,KOTA BANDUNG,PROV. JAWA BARAT,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan BPK PENABUR Bandung,AA4972,503.644.2/SI-5172/Dpb Tahun 1997,13-06-1997,948/I02/07/R.89,28-09-1989,Lihat SK Operasional,2019-12-12 09,A,"5,550",1. Telkom Astinet,2. Telkom Astinet,PLN & Diesel,0226019281,0226013205,administrasi.smak1@gmail.com,http,-6.905800000000,107.605400000000,62,395,441,27,Sehari Penuh/5 hari,,2022/2023-2,"131,000",32,4,1,8,3,0,46,28,59,0,3,0,18,44,0,59,3,14,8,6,10,7,10,7,29,33,32,0,0,0,1,0,0,0,,SMA 2013 IPS,Telkom Astinet,,,,,,,,,,10,9,8,
Jawa Barat,Kota Bandung,Cicendo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4C52AA20-7382-42C7-A9E5-EB9621DA15E3,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20219728,SMAS BPK 2 PENABUR,20219728,JL. DURSASANA NO. 8,PAMOYANAN,KEC. CICENDO,KOTA BANDUNG,PROV. JAWA BARAT,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan BPK PENABUR Bandung,AA4972,066.004.Kep.77,04-06-1977,066.004.Kep.77,04-06-1977,Lihat SK Operasional,2015-11-20 10,A,"1,596",1. Firstmedia,2. Linknet,PLN,0226120262,0226003497,admin@smak2bpk.penabur.sch.id,http,-6.903700000000,107.596600000000,46,238,239,15,Sehari Penuh/5 hari,,2022/2023-2,"196,000",27,4,1,8,0,0,30,23,46,0,0,0,9,37,2,40,4,7,11,6,4,6,7,5,25,21,27,0,0,0,1,0,0,0,,SMA 2013 MIPA,Firstmedia,,,,,,,,,,5,5,5,
Jawa Barat,Kota Bandung,Cicendo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/204C381F-DE4D-4DDF-98B0-30C983D4789E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20219794,SMAS KRISTEN PAULUS,20219794,JL. RAJIMAN NO. 11,PASIRKALIKI,KEC. CICENDO,KOTA BANDUNG,PROV. JAWA BARAT,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan YPSK Paulus,AA4940,102/I02.Kep/E79,09-11-2015,102/I02.Kep/E79,09-11-2014,Lihat SK Operasional,2015-08-31 12,A,"1,680",1. Telkomsel Flash,2. Telkom Speedy,PLN,0224218807,0224264803,smakpauluskotabandung@gmail.com,http,-6.903600000000,107.599500000000,13,52,19,6,Sehari Penuh/5 hari,,2022/2023-2,"16,500",7,5,1,2,0,0,11,3,13,0,0,0,5,8,1,8,4,2,1,0,3,1,3,3,7,6,7,0,0,0,1,0,0,0,,SMA 2013 IPS,Telkomsel Flash,,,,,,,,,,2,2,2,
