prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_10,rombel_tingkat_11,rombel_tingkat_12,rombel_tingkat_13
Sumatera Utara,Kab. Serdang Bedagai,Sipispis,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/61E15A81-FC7E-40C5-BB49-378927EB1929,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70028435,MA AN-NAZMAIYAH,70028435,Jalan Puskesmas No 76,SERBANANTI,KEC. SIPISPIS,KAB. SERDANG BEDAGAI,PROV. SUMATERA UTARA,SWASTA,MA,Kementerian Agama,,,,,225 TAHUN 2022,21-02-2022,Silakan Upload SK (link file tidak valid) => [201551-426842-https,2022-04-25 23,,"3,600",,2.,,,,,,.000000000000,.000000000000,0,9,6,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
Sumatera Utara,Kab. Serdang Bedagai,Sipispis,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/ECE7595E-786B-42B4-A7B8-D9DB0B44F166,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70025943,MA HADHARATUL ISLAMIYAH,70025943,JALAN SUDIRMAN SIPISPIS,SIPISPIS,KEC. SIPISPIS,KAB. SERDANG BEDAGAI,PROV. SUMATERA UTARA,SWASTA,MA,Kementerian Agama,,,,,231 TAHUN 2021,22-04-2021,Silakan Upload SK (link file tidak valid) => [196151-756004-https,2022-02-21 10,,0,,2.,,,,,,.000000000000,.000000000000,0,5,15,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
Sumatera Utara,Kab. Serdang Bedagai,Sipispis,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BF6F0A54-F682-4961-9710-A324BE36788A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10263631,MAS AL WASHLIYAH 26,10263631,DUSUN VI NAGORI 2,TINOKKAH,KEC. SIPISPIS,KAB. SERDANG BEDAGAI,PROV. SUMATERA UTARA,SWASTA,MA,Kementerian Agama,,,Wb/PP.001/187/1990,01-12-1990,1056/Kw.02/2-e/PP.00/12/2020,10-12-2020,Lihat SK Operasional,2022-08-16 15,A,0,,2.,,,,,,3.216266000000,99.052611000000,0,92,85,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
Sumatera Utara,Kab. Serdang Bedagai,Sipispis,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B5B25938-ED51-40B9-A1F1-27863D6B29D1,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10263632,MAS TPI GUNUNG PAMELA,10263632,JL. BUNGA KAMBOJA GUNUNG PAMELA,RIMBUN,KEC. SIPISPIS,KAB. SERDANG BEDAGAI,PROV. SUMATERA UTARA,SWASTA,MA,Kementerian Agama,,,Wb.3.c/PM/48/1978,20-06-1978,No.481/Kw.02/2-e/PP.00/04/2020,21-04-2020,Lihat SK Operasional,2022-08-15 08,B,0,,2.,,,,,,3.236763000000,99.011615000000,0,48,33,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
Sumatera Utara,Kab. Serdang Bedagai,Sipispis,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/714A4D89-36A7-451F-BA51-4D3277015BEB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10209395,SMAN 1 SIPISPIS,10209395,JL. AHMAD YANI,BULUH DURI,KEC. SIPISPIS,KAB. SERDANG BEDAGAI,PROV. SUMATERA UTARA,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,,,,,Silakan Upload SK,,A,0,1. Telkomsel Flash,2. Telkom Speedy,PLN,,,smansapistar@gmail.com,http,3.200900000000,99.043900000000,30,250,257,15,Pagi/6 hari,,2022/2023-2,"2,200",15,3,1,8,18,0,2,12,14,0,12,4,16,14,0,28,2,7,3,2,3,8,4,3,12,18,14,1,0,0,1,0,0,0,SMA 2013 MIPA,Telkomsel Flash,5,5,5,
Sumatera Utara,Kab. Serdang Bedagai,Sipispis,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/66E32E57-6CAF-4983-883F-CD1FACBF3D1F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10209429,SMAS SADAR NAGARAJA,10209429,Nagur Pane,NAGUR PANE,KEC. SIPISPIS,KAB. SERDANG BEDAGAI,PROV. SUMATERA UTARA,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Pendidikan Satia Darma Nagaraja,AE9099,409/95.TU/98,20-07-1989,421.3/1145/DISPMPPTSP/6/XVII.3/XII/2017,14-12-2017,Lihat SK Operasional,2021-10-18 07,C,"6,960",1. Indosat IM3,2. Telkomsel Flash,PLN,,,smasadarnagaraja@gmail.com,,3.128400000000,99.027600000000,7,38,4,3,Pagi/6 hari,,2022/2023-2,0,3,0,1,2,0,0,8,2,7,0,0,0,0,7,1,5,1,0,1,2,2,2,0,0,3,4,0,1,2,0,0,1,0,0,SMA 2013 MIPA,Indosat IM3,1,1,1,
Sumatera Utara,Kab. Serdang Bedagai,Sipispis,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A7935489-8663-400C-875E-26E221CBF287,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10257747,SMAS TAMAN SISWA,10257747,JL. NAGARAJA,SIPISPIS,KEC. SIPISPIS,KAB. SERDANG BEDAGAI,PROV. SUMATERA UTARA,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Persatuan Perguruan Tamansiswa Cabang Nagaraja,AE9100,421.3/1111/25.PMU/2005,25-07-2005,421.3/1081/DIS PM PPTSP/6/XVII.3/XI/2017,29-11-2017,Lihat SK Operasional,2020-10-09 10,B,0,1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,sma.tamansiswa.nagaraja@gmail.com,,3.136400000000,99.000900000000,12,89,39,4,Pagi/6 hari,,2022/2023-2,"1,600",2,1,1,2,0,0,11,1,12,0,0,0,2,10,2,6,4,0,1,3,2,2,2,2,3,9,0,0,2,2,0,0,1,0,SMA 2013 MIPA,Telkomsel Flash,2,1,1,
Sumatera Utara,Kab. Serdang Bedagai,Sipispis,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3AE1A3B5-8BA8-4FA1-B5BA-A5F7FAC33DF9,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10209401,SMKN 1 SIPISPIS,10209401,JL. JENDERAL SUDIRMAN NO. 27 SIPISPIS,SIPISPIS,KEC. SIPISPIS,KAB. SERDANG BEDAGAI,PROV. SUMATERA UTARA,NEGERI,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,421.5/680.B/PMK/04,18-05-2004,18.11/421.5/1968/2012,09-11-2012,Lihat SK Operasional,2017-05-26 06,B,"4,160",1. -,2. Telkomsel Flash,PLN,,,smkn1.sipispis@gmail.com,http,3.190100000000,99.007700000000,35,344,179,15,Pagi/6 hari,,2022/2023-2,"2,200",15,0,1,2,16,0,0,19,19,0,16,0,15,20,0,33,2,4,8,9,4,6,4,0,18,17,13,2,0,0,1,0,0,0,SMK 2013 REV. Teknik Kendaraan Ringan Otomotif,Tidak Ada,5,5,5,0
Sumatera Utara,Kab. Serdang Bedagai,Sipispis,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/113FFE24-5783-476A-AEB7-FD37D107B8EE,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10260230,SMKS SADAR NAGARAJA,10260230,DESA NAGUR PANE,SIPISPIS,KEC. SIPISPIS,KAB. SERDANG BEDAGAI,PROV. SUMATERA UTARA,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,409/95.TU/98,,,,Silakan Upload SK,,C,"3,375",,2.,,,,smksadarnagaraja@gmail.com,,3.180900000000,99.007000000000,6,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,6,1,6,0,0,0,0,6,1,3,2,0,0,2,2,2,0,0,3,3,0,0,0,0,0,0,0,0,SMK 2013 REV. Teknik Kendaraan Ringan Otomotif,,,,,
Sumatera Utara,Kab. Serdang Bedagai,Sipispis,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7F8147CE-CAD4-404B-8A5F-2CBD86380986,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10209285,SMKS TAMAN SISWA NAGARAJA,10209285,DESA NAGUR PANE SIPISPIS,NAGUR PANE,KEC. SIPISPIS,KAB. SERDANG BEDAGAI,PROV. SUMATERA UTARA,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Persatuan Perguruan Tamansiswa Cabang Nagaraja,AE9100,4205/105.8/PR/1997,,,,Silakan Upload SK,,Sertifikat Kedaluwarsa,0,,2.,,,,smk.tamansiswa.nagaraja@gmail.com,,3.127100000000,99.047300000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,SMK 2013 REV. Teknik Kendaraan Ringan Otomotif,,,,,
