prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,program_/_layanan
Jawa Barat,Kab. Sumedang,Cimalaka,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/AE89A04C-63A3-416B-8F66-DA590949DC51,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20280462,MAN 1 SUMEDANG,20280462,Jl. Tanjungkerta No. 22,LICIN,KEC. CIMALAKA,KAB. SUMEDANG,PROV. JAWA BARAT,NEGERI,MA,Kementerian Agama,Pemerintah Daerah,,Wi/I/PP.006/1312/1990,25-04-1990,Wi/I/PP.006/1312/1990,25-04-1990,Silakan Upload SK (link file tidak valid) => [268396-786385-429965-125731984-361449336.PDF],2019-10-22 13,A,0 m2,1.,2.,,,,,,-6.808700000000,107.948300000000,
Jawa Barat,Kab. Sumedang,Cimalaka,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8645DFE7-BA2B-48DE-887F-B84BA3A08037,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20280468,MAS CIMALAKA,20280468,Jl. Margamulya No. 05,CIMALAKA,KEC. CIMALAKA,KAB. SUMEDANG,PROV. JAWA BARAT,SWASTA,MA,Kementerian Agama,Yayasan BPPPMNU Wilayah Prov. Jawa Barat,AX6692,W.i/HK.008/295/1989,19-10-1989,W.i/HK.008/295/1989,19-10-1989,Lihat SK Operasional,2021-08-13 17,A,0 m2,1.,2.,,,,,,-6.816600000000,107.952600000000,
Jawa Barat,Kab. Sumedang,Cimalaka,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/90A5DD15-2CF5-E011-B6F2-69B046535DA2,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20235532,SLB BINA NUSANTARA,20235532,Jln. Mufakat No. 15 A,NALUK,KEC. CIMALAKA,KAB. SUMEDANG,PROV. JAWA BARAT,SWASTA,SLB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Bina Nusantara Naluk Cimalaka,AW8028,No. M. 68HT. 03. 01. Th.,15-12-1998,No. 018/C/Kep/183,23-02-1983,Lihat SK Operasional,2020-08-24 20,B,280 m2,1. -,2. Telkomsel Flash,PLN,,,slbbinanusantara@yahoo.co.id,,-6.788515000000,107.936649000000,"SDLB, SMPLB,  dan SMLB"
Jawa Barat,Kab. Sumedang,Cimalaka,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E7845ADC-C749-4F8C-8301-22946DF0E56F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69944061,SLB SHAPPHIRA DIYANAH,69944061,Jl. Sindangsari RT 02/02 Cibeureum Wetan Cimalaka Sumedang,CIBEUREUM WETAN,KEC. CIMALAKA,KAB. SUMEDANG,PROV. JAWA BARAT,SWASTA,SLB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan SHAPPHIRA DIYANAH,AD4151,06/YSD-SK/VII/2014,27-07-2014,421.9/Kep.11/I/SLB-BPMPT/,27-04-2016,Lihat SK Operasional,2020-08-31 22,C,700 m2,1. Indosat IM3,2. Telkom Speedy,PLN,,,slbshapphira@gmail.com,,-6.807400000000,107.975400000000,SDLB dan SMPLB
Jawa Barat,Kab. Sumedang,Cimalaka,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/704BBFB4-3902-E211-AB57-01C411EC48E8,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20235575,SLBN B PEMBINA TINGKAT PROVINSI JAWA BARAT,20235575,Jl. Margamukti,LICIN,KEC. CIMALAKA,KAB. SUMEDANG,PROV. JAWA BARAT,NEGERI,SLB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,0556/0/1984,01-01-1910,0556/0/1984,20-11-1984,Lihat SK Operasional,2015-09-18 22,A,24.992 m2,1.,2.,,,,,,-6.798800000000,107.949900000000,"TKLB, SDLB, SMPLB,  dan SMLB"
Jawa Barat,Kab. Sumedang,Cimalaka,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A070BFB4-3902-E211-BF95-53422B69F69A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20235576,SLBN-B SUMEDANG,20235576,Jl. Margamukti,LICIN,KEC. CIMALAKA,KAB. SUMEDANG,PROV. JAWA BARAT,NEGERI,SLB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,1829/CVIII/VM/1963,26-07-1962,1829/CVIII/VM/1963,26-07-1962,Lihat SK Operasional,2015-09-18 22,B,11.060 m2,1. Lainnya (Serat Optik),2. Lainnya (Serat Optik),PLN,,02612401171,slbnbsumedang4@gmail.com,,-6.799500000000,107.950200000000,"TKLB, SDLB, SMPLB,  dan SMLB"
Jawa Barat,Kab. Sumedang,Cimalaka,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/378F1148-DA50-49EB-8DAC-3DAF4ED95ABC,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20235619,SMAN 1 CIMALAKA,20235619,Jl. Tanjungkerta No. 120 Cimalaka,LICIN,KEC. CIMALAKA,KAB. SUMEDANG,PROV. JAWA BARAT,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,0236/0/1973,18-12-1973,0236/O/1973,18-12-1973,Lihat SK Operasional,2015-11-02 19,A,14.620 m2,1. Lainnya (Serat Optik),2. -,PLN,,202745,smansatucimalaka@yahoo.co.id,http,-6.805300000000,107.949600000000,
Jawa Barat,Kab. Sumedang,Cimalaka,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D6E22825-3910-4FBC-B3E2-7225DC279594,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20235620,SMAN 2 CIMALAKA,20235620,JL. MARGAMUKTI NO.18 LICIN,LICIN,KEC. CIMALAKA,KAB. SUMEDANG,PROV. JAWA BARAT,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,0426/0/1991,15-07-1991,0426/0/1991,15-07-1991,Lihat SK Operasional,2016-06-29 11,A,291.125 m2,1. Telkomsel Flash,2. Telkom Speedy,PLN,203089,203089,sma2cimalaka@gmail.com,http,-6.795800000000,107.949400000000,
Jawa Barat,Kab. Sumedang,Cimalaka,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C0E8F639-329A-45DF-9F0F-11BACED74D00,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70003658,SMK AL ISLAM SUMEDANG,70003658,JALAN SITUWANGI,CIKOLE,KEC. CIMALAKA,KAB. SUMEDANG,PROV. JAWA BARAT,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan AL ISLAM SUMEDANG,AD4156,642.2/201.KEP./DIKBUD/2016,27-01-2016,642.2/201.KEP./DIKBUD/2016,27-01-2016,Silakan Upload SK (link file tidak valid) => [386677-76389--],2020-10-06 01,C,15.944 m2,1. Telkomsel Flash,2. Telkom Speedy,PLN,,,smkalislamsmd@gmail.com,,-6.798314800000,107.917644000000,
Jawa Barat,Kab. Sumedang,Cimalaka,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/61BB706F-0BF9-41A2-9270-925B57BF02B2,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20254838,SMK PP NEGERI SUMEDANG,20254838,JL. Margamukti No. 95,LICIN,KEC. CIMALAKA,KAB. SUMEDANG,PROV. JAWA BARAT,NEGERI,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,78/Kpts/Bup/Smd/1977,09-06-1977,421.5/KEP.60/DISDIK/2011,10-02-2011,Lihat SK Operasional,2015-03-13 08,A,30.000 m2,1. Telkom Speedy,2. Telkom Speedy,PLN,0261203144,0261203144,smkkpp_sumedang@yahoo.com,http,-6.797000000000,107.949600000000,
Jawa Barat,Kab. Sumedang,Cimalaka,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0346875F-644C-4723-85F8-AEE6F9B0919A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69787186,SMKS KESEHATAN SUMBER DAYA MANUSIA (SDM),69787186,Jl. Raya Sumedang - Cibeureum No. 32,CIBEUREUM KULON,KEC. CIMALAKA,KAB. SUMEDANG,PROV. JAWA BARAT,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Sumber Daya Manusia Kahuripan,AD7933,002/II/Y.MSDM/TSM/2012,02-02-2012,642.2/2263a.Kep/Disdik/2013,05-09-2013,Lihat SK Operasional,2016-01-29 08,B,1.102 m2,1. -,2. Telkom Speedy,PLN,,0261204711,smkk.sdm@gmail.com,http,-6.804100000000,107.977300000000,
