prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,rombel_tingkat_10,rombel_tingkat_11,rombel_tingkat_12,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,rombel_tingkat_13
Jawa Timur,Kota Surabaya,Sawahan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BFC65E07-1643-4353-81EE-04CFB25E9D24,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20532151,SMA KATOLIK ST LOUIS 2,20532151,JL. TIDAR 117 - 119,PETEMON,KEC. SAWAHAN,KOTA SURABAYA,PROV. JAWA TIMUR,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Lazaris,AN2276,422/1216/436.6.4/2011,24-07-1983,26/18.02.10/02/I/2023,24-01-2023,Lihat SK Operasional,2023-01-27 09,A,"4,560",1. Lainnya,2. Lainnya (Serat Optik),PLN,5351617,5310256,smakstlouis2@gmail.com,http,-7.257000000000,112.724500000000,20,160,215,12,SMA 2013 Bhs&Budaya,Sehari Penuh/5 hari,,2022/2023-2,Lainnya,"92,000",12,4,1,4,0,0,22,5,19,0,1,0,14,6,0,19,1,3,2,2,4,3,3,3,9,11,4,4,4,12,0,0,0,1,0,0,0,
Jawa Timur,Kota Surabaya,Sawahan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9C5BC83C-CE6B-4734-887A-2D616D45ABD7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20532232,SMAN 21 SURABAYA,20532232,JL. ARGOPURO 11 - 15,SAWAHAN,KEC. SAWAHAN,KOTA SURABAYA,PROV. JAWA TIMUR,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,0426/0/1991,15-07-1991,0426/0/1991,15-07-1991,Lihat SK Operasional,2019-07-11 14,A,"4,000",1. Lainnya (Serat Optik),2. Lainnya (Serat Optik),PLN,,5350753,sman21_sby@yahoo.co.id,http,-7.259900000000,112.729800000000,50,455,603,30,SMA 2013 MIPA,Sehari Penuh/5 hari,,2022/2023-2,Lainnya (Serat Optik),"6,300",27,3,1,2,32,9,2,7,22,1,19,8,32,18,0,46,4,5,7,4,3,2,12,17,24,26,10,10,10,24,0,3,3,1,0,0,0,
Jawa Timur,Kota Surabaya,Sawahan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B23EE368-0C9D-48ED-8087-C1CB77F7EA1E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20532408,SMAS ADVENT,20532408,JL. ANJASMORO NO. 12,SAWAHAN,KEC. SAWAHAN,KOTA SURABAYA,PROV. JAWA TIMUR,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan GEREJA MASEHI ADVENT HARI KETUJUH,AE6786,E30084008,05-07-1988,18/18.02.10/02/I/2023,19-01-2023,Silakan Upload SK (link file tidak valid) => [791372-119308--],2023-03-02 10,B,640,1. Telkom Speedy,2. Firstmedia,PLN & Diesel,,5462984,sma_advent.anjasmoro@yahoo.com,http,-7.258800000000,112.730800000000,6,41,41,6,SMA 2013 MIPA,Sehari Penuh/5 hari,,2022/2023-2,Telkom Speedy,"5,000",6,4,1,3,0,0,7,2,6,0,0,0,4,2,0,5,1,2,0,0,0,1,2,1,4,2,2,2,2,6,0,0,0,1,0,0,0,
Jawa Timur,Kota Surabaya,Sawahan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/05AB0959-D217-4C34-BFE0-3EF335D4EABD,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20532381,SMAS ANTARTIKA,20532381,JL. BANYU URIP KIDUL II / 37,BANYU URIP,KEC. SAWAHAN,KOTA SURABAYA,PROV. JAWA TIMUR,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN PENDIDIKAN WAHYUHANA SURABAYA,AB4903,30018/I04.7.4/1988,10-09-1988,19.03/1031/01/I/2020,16-01-2020,Lihat SK Operasional,2020-03-27 08,B,"1,675",1. -,2. Telkom Speedy,PLN,,0315664421,s.antartika@gmail.com,http,-7.274400000000,112.723800000000,15,41,54,4,SMA 2013 IPS,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,"1,700",4,1,1,2,4,0,7,4,11,0,1,3,8,7,0,12,3,0,5,1,2,1,2,4,6,9,2,1,1,4,0,0,0,1,0,0,0,
Jawa Timur,Kota Surabaya,Sawahan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9FA1DF6A-55D4-4872-AE2F-FC4E90F541FA,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20532401,SMAS GEMA 45,20532401,JL. MAYJEND SUNGKONO NO. 106,PAKIS,KEC. SAWAHAN,KOTA SURABAYA,PROV. JAWA TIMUR,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN PERJUANGAN 45,AW8992,30162/I01.7.4/1988,01-12-1988,422/8521/436.6.4/2014,13-10-2014,Lihat SK Operasional,2015-06-23 15,A,"41,780",1. -,2. Telkom Speedy,PLN,5621570,5621570,smagpatma.surabaya@ymail.com,http,-7.290100000000,112.721000000000,18,83,82,6,SMA 2013 IPS,Pagi/6 hari,,2022/2023-2,Tidak Ada,"5,997",8,3,1,2,1,0,16,9,17,0,0,1,7,11,0,16,2,11,0,0,0,1,2,4,3,15,2,2,2,0,8,0,0,1,0,0,0,
Jawa Timur,Kota Surabaya,Sawahan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/58BA01C0-44AA-47D1-855E-A82C9397D1FF,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20532402,SMAS GIKI 1 SURABAYA,20532402,JL. DUKUH KUPANG UTARA I / 2,SAWAHAN,KEC. SAWAHAN,KOTA SURABAYA,PROV. JAWA TIMUR,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan GITA KIRTTI Surabaya,AB4906,30093/I04.7.4/1989,16-07-1984,357/18.02.10/02/X/2022,14-10-2022,Lihat SK Operasional,2022-11-08 09,A,0,1. Lainnya,2. Telkom Speedy,PLN,,5634291,smagiki1@gmail.com,http,-7.276000000000,112.711100000000,26,190,348,16,SMA 2013 MIPA,Sehari Penuh/5 hari,,2022/2023-2,Lainnya,"15,000",16,4,1,4,0,0,17,15,24,0,2,0,9,17,0,25,1,5,5,4,4,2,2,4,11,15,5,6,5,16,0,0,0,1,0,0,0,
Jawa Timur,Kota Surabaya,Sawahan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/87D21341-0E7F-4C90-874B-68FB69BE01E3,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20532148,SMAS KAWUNG 2 SURABAYA,20532148,JL. RAYA SIMOGUNUNG,BANYU URIP,KEC. SAWAHAN,KOTA SURABAYA,PROV. JAWA TIMUR,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN HARAPAN SENTOSA,AE6829,AHU-AH.01.06-00248686,29-12-1990,50/18.01.10/02/IV/2023,13-04-2023,Lihat SK Operasional,2023-05-19 09,B,"3,600",1. -,2. Telkom Speedy,PLN,,5613679,smakawungdua@ymail.com,http,-7.270600000000,112.711500000000,28,25,41,6,SMA 2013 Bhs&Budaya,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,"6,600",6,2,1,0,0,0,22,6,28,0,0,0,8,20,0,25,3,7,8,5,0,3,1,4,9,19,2,2,2,6,0,0,0,1,0,0,0,
Jawa Timur,Kota Surabaya,Sawahan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/245CFAC6-6C14-4298-80B6-B5DE8FFF6E8F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20532203,SMKN 2 SURABAYA,20532203,JL. TENTARA GENIE PELAJAR 26,PETEMON,KEC. SAWAHAN,KOTA SURABAYA,PROV. JAWA TIMUR,NEGERI,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,1556/B.3/KEDJ,09-09-1960,036/O/1997,07-03-1997,Lihat SK Operasional,2022-10-04 08,A,"34,500",1. Lainnya (Wavelan),2. Lainnya (Serat Optik),PLN,0315475376,0315343708,smekda.surabaya@gmail.com,http,-7.258400000000,112.725600000000,125,"2,244",522,78,SMK 2013 REV. Teknik Tenaga Listrik,Sehari Penuh/5 hari,,2022/2023-2,Lainnya (Wavelan),"200,000",60,3,1,10,88,23,3,11,44,0,69,12,99,26,0,114,11,8,8,17,16,12,31,33,76,49,24,24,24,60,0,0,0,1,0,0,0,6
Jawa Timur,Kota Surabaya,Sawahan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E4905F06-BB0F-4059-86A7-9C10A0CC799F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20532196,SMKN 4 SURABAYA,20532196,JL. KRANGGAN NO.81-101 SURABAYA,SAWAHAN,KEC. SAWAHAN,KOTA SURABAYA,PROV. JAWA TIMUR,NEGERI,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,287/I02/Kep/95,,,,Silakan Upload SK,,A,"2,642",1. Biznet (Serat Optik),2. Lainnya (Kabel),PLN,0315345788,0315345788,smknempatsby@yahoo.com,http,-7.256300000000,112.730200000000,62,89,"1,039",33,SMK 2013 REV.  Otomatisasi dan Tata Kelola Perkantoran,Sehari Penuh/5 hari,,2022/2023-2,Biznet (Serat Optik),0,25,2,1,13,41,11,2,8,25,0,23,14,45,17,1,59,2,3,3,10,5,8,10,23,17,45,11,11,11,14,0,11,9,1,0,0,0,0
Jawa Timur,Kota Surabaya,Sawahan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9CAEFC26-1450-4776-B58B-8D3E1F035980,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20532257,SMKS ANTARTIKA SURABAYA,20532257,JL. BANYU URIP KIDUL 2/37 SURABAYA,BANYU URIP,KEC. SAWAHAN,KOTA SURABAYA,PROV. JAWA TIMUR,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN PENDIDIKAN WAHYUHANA SURABAYA,AB4903,6/E/Why/III/1974,10-11-1974,P2T/772/19.08/02/III/2019,13-03-2019,Lihat SK Operasional,2022-06-27 23,B,"1,675",1. -,2. Lainnya,PLN,0315611101,0315611101,smkantartikasurabaya@gmail.com,http,-7.274400000000,112.723800000000,29,743,67,23,SMK 2013 REV. Teknik Kendaraan Ringan Otomotif,Double Shift/6 hari,,2022/2023-2,Tidak Ada,"22,000",15,0,1,2,4,0,22,4,24,0,3,2,15,14,0,22,7,2,6,6,2,3,4,6,19,10,8,8,7,15,0,0,0,1,0,0,0,0
