prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_10,rombel_tingkat_11,rombel_tingkat_12,rombel_tingkat_13
Jawa Timur,Kab. Probolinggo,Maron,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B5AC3B37-9C58-4291-A655-7B2DA6EFB5CB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69977845,MA RAUDLATUL FATAH,69977845,DUSUN KRAJAN,PUSPAN,KEC. MARON,KAB. PROBOLINGGO,PROV. JAWA TIMUR,SWASTA,MA,Kementerian Agama,,,5498 TAHUN 2017,15-08-2017,5498 TAHUN 2017,15-08-2017,Silakan Upload SK (link file tidak valid) => [-],2018-06-03 10,B,0,,2.,,,,,,.000000000000,.000000000000,0,30,47,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Probolinggo,Maron,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A009451D-B534-4D85-A9CF-EE7D9C111549,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20584504,MAS AINUL HASAN,20584504,JL. KH. HASAN GENGGONG GG. SATRIA BD,WONOREJO,KEC. MARON,KAB. PROBOLINGGO,PROV. JAWA TIMUR,SWASTA,MA,Kementerian Agama,,,MAS/13.0033/2016,01-01-1900,-MAS/13.0033/2016,01-01-1900,Silakan Upload SK (link file tidak valid) => [333619-3456--],2020-08-24 20,B,0,,2.,,,,,,-7.833400000000,113.358700000000,0,40,33,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Probolinggo,Maron,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/23BB6AB7-5AD5-48A5-8813-772E9A716B20,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70007067,MAS DARUL FALAH,70007067,DUSUN KRAJAN RT. 04 RW. 02,SUMBERDAWE,KEC. MARON,KAB. PROBOLINGGO,PROV. JAWA TIMUR,SWASTA,MA,Kementerian Agama,,,MAS/13.0111/2019,30-12-2019,MAS/13.0111/2019,30-12-2019,Lihat SK Operasional,2021-01-18 16,,"3,500",,2.,,,,,,.000000000000,.000000000000,0,14,10,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Probolinggo,Maron,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8B843914-BD1A-4DDA-A080-86572351E7B7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20579856,MAS LUBBUL LABIB,20579856,JL. KH. ACH. QUSYAIRI,KEDUNGSARI,KEC. MARON,KAB. PROBOLINGGO,PROV. JAWA TIMUR,SWASTA,MA,Kementerian Agama,,,Kw.13.4/4/pp/03.2/3/67/2008,19-12-2008,Kw.13.4/4/PP.006/249/2010,01-07-2010,Lihat SK Operasional,2016-01-19 13,B,0,,2.,,,,,,-7.829300000000,113.326600000000,0,141,201,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Probolinggo,Maron,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/295AE2EE-1200-48B2-BDEA-86EA1C42B8A8,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20579874,MAS NU MARON,20579874,JL. KYAI AKHMAD ABDURROHIM LEBBE RT.01/RW.01,MARON WETAN,KEC. MARON,KAB. PROBOLINGGO,PROV. JAWA TIMUR,SWASTA,MA,Kementerian Agama,Yayasan BPPPMNU Wilayah Prov. Jawa Timur,AX6731,Wm.06.04/PP.03.2/3372/SKP/1998,29-09-1998,Kw.13.4/4/PP.00.6/247/2010,01-07-2010,Lihat SK Operasional,2016-01-25 07,B,0,,2.,,,,,,-7.851400000000,113.366600000000,0,81,70,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Probolinggo,Maron,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C025A23E-F5DF-4AD1-8A2F-6B78F08F0AC0,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69941747,MAS Nurul Hasan,69941747,Jl.Condong-Pajarakan Dusun Krajan RT.08 RW.02,PEGALANGAN KIDUL,KEC. MARON,KAB. PROBOLINGGO,PROV. JAWA TIMUR,SWASTA,MA,Kementerian Agama,Lainnya,,,,,,Silakan Upload SK,,B,0,,2.,,,,,,-7.915075000000,113.175075000000,0,77,56,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Probolinggo,Maron,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D9FA0C41-A129-4558-9F89-420047F49ED7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20579861,MAS RAUDLATUL ISTIQOMAH,20579861,JL. KLASEMAN -MARON. DESA SUKO KECAMATAN.MARON RT.004.RW.001,SUKO,KEC. MARON,KAB. PROBOLINGGO,PROV. JAWA TIMUR,SWASTA,MA,Kementerian Agama,,,Wm.0504PP032/4749/1998,23-09-1998,Kw.13.4/4/PP.00./248/2010,01-07-2010,Lihat SK Operasional,2021-06-15 06,B,0,,2.,,,,,,-7.809900000000,113.352100000000,0,64,71,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Probolinggo,Maron,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D89994CA-CFED-44D3-8E05-1813A6A13D95,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69941748,MAS Sunan Bonang,69941748,Jl. Kyai Ahmad Lebbe,BRANI WETAN,KEC. MARON,KAB. PROBOLINGGO,PROV. JAWA TIMUR,SWASTA,MA,Kementerian Agama,Lainnya,,,09-07-2015,,01-01-1900,Silakan Upload SK (link file tidak valid) => [440945-652384--],2021-04-26 12,B,0,,2.,,,,,,-7.849600000000,113.369400000000,0,100,47,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Probolinggo,Maron,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A15EB7CA-7FA6-493E-91C1-83BF0FBD6C19,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20549428,SMA NEGERI 1 MARON,20549428,Jl. Raya Maron Wetan No. 22,MARON WETAN,KEC. MARON,KAB. PROBOLINGGO,PROV. JAWA TIMUR,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,421/110/426.12/2008,22-01-2008,421/095/426.505/2006,05-08-2006,Silakan Upload SK (link file tidak valid) => [616586-129465--],2022-04-14 05,A,"8,040",1. Telkomsel Flash,2. Telkom Speedy,PLN,,0335613688,sman1maron@gmail.com,http,-7.843800000000,113.357000000000,24,214,219,13,Sehari Penuh/5 hari,,2022/2023-2,"8,998",14,2,1,21,14,8,0,2,13,0,8,3,13,11,0,23,1,3,6,2,5,6,1,1,7,17,2,12,0,0,0,1,0,0,SMA 2013 IPS,Telkomsel Flash,4,5,4,
Jawa Timur,Kab. Probolinggo,Maron,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DCFADB4E-EE0B-4595-8427-C1E333EBD222,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69954704,SMA PLUS AL KHOLILIYAH,69954704,Brani Kulon,BRANI KULON,KEC. MARON,KAB. PROBOLINGGO,PROV. JAWA TIMUR,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan AL-KHOLILIYAH MARON,AB3034,421/352/426.101/2016,02-08-2016,421/2774/426.101/2016,04-08-2016,Lihat SK Operasional,2020-08-24 16,C,600,1. -,2. Telkom Speedy,PLN,,,smapa.branikulon@gmail.com,,-7.808551000000,113.340918000000,6,42,42,3,Siang/6 hari,,2022/2023-2,"1,300",4,0,1,2,0,0,9,0,6,0,0,0,0,6,0,6,0,2,3,1,0,0,0,0,2,4,2,1,1,0,0,0,1,0,SMA 2013 IPS,Tidak Ada,1,1,1,
Jawa Timur,Kab. Probolinggo,Maron,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/ABE2341C-790D-4572-9A33-B808AA683FAC,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69907701,SMA Zainal Abidin,69907701,Brani Kulon,BRANI KULON,KEC. MARON,KAB. PROBOLINGGO,PROV. JAWA TIMUR,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Zainal Abidin,AB3039,421/3715/426.101/2014,01-12-2014,421/3715/426.101/2014,01-12-2014,Lihat SK Operasional,2020-08-24 20,C,392,1. Telkomsel Flash,2. Telkom Speedy,PLN,,,sma.zainalabidin@yahoo.com,http,-7.888200000000,113.336700000000,10,35,40,3,Pagi/6 hari,,2022/2023-2,450,3,0,1,0,1,1,8,1,9,0,1,0,1,9,0,10,0,1,5,2,2,0,0,0,2,8,3,0,0,0,1,0,0,0,SMA 2013 IPS,Telkomsel Flash,1,1,1,
Jawa Timur,Kab. Probolinggo,Maron,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B7C74FD4-6C52-4766-A2F2-93F288B10D11,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20575415,SMAS ISLAM ULUL ALBAB,20575415,Jl. Pekalen Gg. Kusuma,MARON KIDUL,KEC. MARON,KAB. PROBOLINGGO,PROV. JAWA TIMUR,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Ulul Albab Maron,AB3066,421/318/426.101/2016,15-09-2016,206/18.02.10/02/VI/2022,14-06-2022,Lihat SK Operasional,2022-08-08 06,C,480,1. -,2. Telkom Speedy,PLN,,,smaiululalbab0@gmail.com,http,-7.859700000000,113.351500000000,11,19,17,3,Pagi/6 hari,,2022/2023-2,900,3,0,1,1,1,0,10,1,10,0,0,1,1,10,1,8,2,3,3,3,1,0,0,1,6,5,3,0,0,0,1,0,0,0,SMA 2013 IPS,Tidak Ada,1,1,1,
Jawa Timur,Kab. Probolinggo,Maron,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2BAE2DB1-BD82-48AD-BD4D-B50B46BCC1AF,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20546521,SMAS MUHAMMAD SHODIQ,20546521,JL. AL HABIB HUSEIN,BRANI KULON,KEC. MARON,KAB. PROBOLINGGO,PROV. JAWA TIMUR,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan YPPI AL HABIB MUHAMMAD SHODIQ BIN HUSEIN,AB3076,421.3/526/108.08/2006,22-09-2006,3/18.02.10/02/IV/2021,14-04-2021,Lihat SK Operasional,2022-03-21 15,B,"7,000",1. Telkomsel Flash,2. Telkom Speedy,PLN,0,,info@smamuhshodiq.sch.id,www.smamuhshodiq.sch.id,-7.828800000000,113.370900000000,29,172,458,20,Double Shift/6 hari,,2022/2023-2,"12,000",21,0,1,2,3,2,26,0,26,0,2,1,5,24,0,25,4,5,8,5,4,3,1,3,14,15,21,0,0,0,1,0,0,0,SMA 2013 IPS,Telkomsel Flash,7,7,6,
Jawa Timur,Kab. Probolinggo,Maron,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F8225A07-C107-4937-9157-FD5DB9BEAEEA,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20575417,SMAS SA ADAH NIZHAMUL ISLAM,20575417,DS. PEGALANGAN KIDUL,PEGALANGAN KIDUL,KEC. MARON,KAB. PROBOLINGGO,PROV. JAWA TIMUR,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Nizhamul Islam,AB3070,421/262/426.101/2016,16-08-2016,P2T/316/19.03/01/V/2018,11-05-2018,Lihat SK Operasional,2020-01-29 11,B,"1,200",1. Lainnya (Serat Optik),2. Telkom Speedy,PLN,,,smasnipegalangan@yahoo.com,,-7.854200000000,113.347400000000,10,31,25,3,Pagi/6 hari,,2022/2023-2,900,3,1,0,2,0,0,11,0,10,0,0,0,1,9,0,8,2,3,4,1,0,0,1,1,6,4,0,0,3,0,0,0,0,0,SMA 2013 IPS,Lainnya (Serat Optik),1,1,1,
Jawa Timur,Kab. Probolinggo,Maron,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1BD686C1-B9C9-4AFF-9A8E-998CEFB51F91,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60724737,SMKS ANNUR KAROMATUL HASAN,60724737,JL. KH. HASAN SAIFOURIDZALL MARON PROBOLINGGO,MARON KULON,KEC. MARON,KAB. PROBOLINGGO,PROV. JAWA TIMUR,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Raudatul Hasan,AB3040,421.5/5201.2/101.3/2013,05-03-2013,131/18.05/02/VII/2021,21-08-2018,Lihat SK Operasional,2021-11-22 00,B,500,1. Telkom Speedy,2. Telkom Speedy,PLN,0,,smkannurkaromatulhasan@gmail.com,http,-7.836700000000,113.349900000000,11,78,45,5,Pagi/6 hari,,2022/2023-2,"1,200",6,1,1,4,0,0,12,0,11,0,0,0,0,11,0,8,3,5,4,2,0,0,0,0,7,4,2,3,1,0,1,0,0,0,SMK 2013 REV. Teknik Komputer dan Jaringan,Telkom Speedy,2,2,1,0
Jawa Timur,Kab. Probolinggo,Maron,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/EB1B7CBF-3CAD-4E95-BE19-705C76C2B574,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20553245,SMKS SUNAN BONANG,20553245,Jl. Kyai Ahmad Lebbe Brani Wetan Maron,BRANI WETAN,KEC. MARON,KAB. PROBOLINGGO,PROV. JAWA TIMUR,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,421.5/58/108.09/2007,29-03-2009,421/     / 426.101/2016,05-06-2016,Lihat SK Operasional,2021-08-19 15,B,"7,880",1. Telkomsel Flash,2. Telkom Speedy,PLN,085236848681,,sunanbonangsmk@yahoo.co.id,http,-7.849800000000,113.369400000000,21,147,88,10,Pagi/6 hari,,2022/2023-2,"1,199",12,1,1,0,0,0,24,0,21,0,0,0,5,16,1,15,5,9,4,2,4,2,0,0,12,9,12,0,0,0,1,0,0,0,SMK 2013 REV. Teknik Kendaraan Ringan Otomotif,Telkomsel Flash,3,4,3,0
