prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,program_/_layanan,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9,rombel_tingkat_10,rombel_tingkat_11,rombel_tingkat_12,rombel_tingkat_13
Jawa Barat,Kab. Bandung Barat,Cipeundeuy,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F6FE6BCA-10FE-4675-8FDE-21C88BA9B858,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20280029,MAS DARUL FALAH,20280029,JL. SUKARENDAH RT 02 RW 04,JATIMEKAR,KEC. CIPEUNDEUY,KAB. BANDUNG BARAT,PROV. JAWA BARAT,SWASTA,MA,Kementerian Agama,,,,,,,Silakan Upload SK,,C,0,,2.,,,,,,-6.792483000000,107.368313000000,0,16,22,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Barat,Kab. Bandung Barat,Cipeundeuy,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D0B09ACB-F735-47D7-90A3-EF3B8D17DF5A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20280036,MAS KARYA MADANI,20280036,KP. SINDANGSARI RT.01/01,SIRNARAJA,KEC. CIPEUNDEUY,KAB. BANDUNG BARAT,PROV. JAWA BARAT,SWASTA,MA,Kementerian Agama,,,,,,,Silakan Upload SK,,A,0,,2.,,,,,,-6.770810000000,107.369685000000,0,39,40,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Barat,Kab. Bandung Barat,Cipeundeuy,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/FC3CF578-0576-4481-898C-E4F9E3F5F673,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20280039,MAS MUSLIMIN,20280039,JL. RAYA CIPEUNDEUY NO. 578,CIPEUNDEUY,KEC. CIPEUNDEUY,KAB. BANDUNG BARAT,PROV. JAWA BARAT,SWASTA,MA,Kementerian Agama,,,,,,,Silakan Upload SK,,A,0,,2.,,,,,,-6.770810000000,107.385734000000,0,31,88,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Barat,Kab. Bandung Barat,Cipeundeuy,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/608869A6-8AFA-E111-B6A9-EF277674C733,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20279832,SLB CHAHYA PUTRA,20279832,Kp. Cipeundeuy RT.02 RW.04,CIPEUNDEUY,KEC. CIPEUNDEUY,KAB. BANDUNG BARAT,PROV. JAWA BARAT,SWASTA,SLB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN CHAHYA PUTRA,AI2191,421.9/Kep.03/I/SLB-BPPT/2009,12-06-2009,421.9/Kep.03/I/SLB-BPPT/2009,12-06-2009,Lihat SK Operasional,2020-08-27 13,,434,1.,2.,PLN,,,slbchahyap@yahoo.com,,-6.738600000000,107.365500000000,7,36,24,11,Sehari Penuh/5 hari,,2022/2023-2,"1,300",4,0,0,0,0,0,11,0,7,0,0,0,3,4,0,4,3,2,2,2,1,0,0,0,1,6,2,0,2,0,0,0,0,0,"SDLB, SMPLB,  dan SMLB",Pendidikan Khusus SMALB 2013,Indosat IM3,1,1,1,1,1,1,1,1,1,1,0,1,
Jawa Barat,Kab. Bandung Barat,Cipeundeuy,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6E8A737C-434E-46C0-A9E6-331341AC6D64,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69945707,SMA AN NAJA BOARDING SCHOOL,69945707,KOMP. PONDOK PESANTREN SABIILUNNAJA RT.01 RW.11,CIPEUNDEUY,KEC. CIPEUNDEUY,KAB. BANDUNG BARAT,PROV. JAWA BARAT,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan An-naja Cipeundeuy,AJ8166,421.3/2093.1/dISDIKPORA 2,31-05-2016,421.3/2093.1/dISDIKPORA 2,31-05-2016,Lihat SK Operasional,2016-06-27 14,B,"1,232",1. XL (GSM),2. Lainnya (Kabel),PLN,,0226973278,sma.annajabs14@gmail.com,http,-6.777267200000,107.370678000000,15,93,120,8,Sehari Penuh/6 hari,,2022/2023-2,"1,300",7,4,1,2,0,0,18,1,15,0,0,0,1,14,0,13,2,6,5,3,0,1,0,0,9,6,0,7,0,0,0,1,0,0,,SMA 2013 IPS,XL (GSM),,,,,,,,,,3,2,3,
Jawa Barat,Kab. Bandung Barat,Cipeundeuy,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E3CC46D4-A319-4258-BE9B-E7C8A532C35D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20206131,SMAN 1 CIPEUNDEUY,20206131,JL. CINANGSI NANGGELENG CIPEUNDEUY,NANGGELENG,KEC. CIPEUNDEUY,KAB. BANDUNG BARAT,PROV. JAWA BARAT,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,9065/S1/DT/98,28-08-1998,9065/S1/DT/98,28-08-1998,Lihat SK Operasional,2015-03-13 14,A,"10,000",1. Lainnya (Serat Optik),2. Lainnya (Serat Optik),PLN,,0226973541,sma1cipeundeuy@yahoo.com,http,-6.763000000000,107.365900000000,38,523,581,32,Sehari Penuh/5 hari,,2022/2023-2,"14,500",25,2,1,9,11,14,0,13,25,0,11,2,18,20,0,33,5,10,7,6,4,3,4,4,19,19,25,0,0,0,1,0,0,0,,SMA 2013 IPS,Lainnya (Serat Optik),,,,,,,,,,11,10,11,
Jawa Barat,Kab. Bandung Barat,Cipeundeuy,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8C01DD28-5D97-44AB-BBA4-F8AA29F956E6,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20228433,SMAS DAARUL ILMI CIPEUNDEUY,20228433,Kp. Ciwaru RT.04 RW.09,BOJONGMEKAR,KEC. CIPEUNDEUY,KAB. BANDUNG BARAT,PROV. JAWA BARAT,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,669/I02.1/Kep/OT/1997,21-07-1997,669/I02.1/Kep/OT/1997,21-07-1997,Lihat SK Operasional,2016-08-09 14,Sertifikat Kedaluwarsa,"1,000",1. Indosat IM3,2. Telkom Speedy,PLN,,0226973630,sma.daarul.ilmi9@gmail.com,http,-6.847000000000,107.589900000000,12,66,61,4,Pagi/6 hari,,2022/2023-2,"1,400",8,0,1,2,0,0,8,5,12,0,0,0,3,9,2,6,4,3,3,0,1,1,3,1,6,6,0,5,3,0,0,1,0,0,,SMA 2013 IPS,Indosat IM3,,,,,,,,,,2,1,1,
Jawa Barat,Kab. Bandung Barat,Cipeundeuy,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9384DFD2-E5F2-4DD9-A75C-E6D54A4F40A0,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20227872,SMAS PGRI CIPEUNDEUY,20227872,Jl. Cirata Margalaksana,MARGALAKSANA,KEC. CIPEUNDEUY,KAB. BANDUNG BARAT,PROV. JAWA BARAT,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Perwakilan YPLP PGRI Provinsi Jawa Barat,AA1655,71/YPLP-PGRI/Kpt/1987,21-12-1987,1390/I02/07/R.87,29-12-1987,Lihat SK Operasional,2020-08-28 10,B,0,1. -,2. Telkom Speedy,PLN,,02286866154,smapgricipeunduy2008@gmail.com,http,-6.732300000000,107.353300000000,22,114,94,7,Pagi/6 hari,,2022/2023-2,"1,200",9,0,1,2,1,1,15,10,21,0,1,0,3,19,0,17,5,12,5,1,3,1,0,0,8,14,0,9,0,0,0,1,0,0,,SMA 2013 IPS,Tidak Ada,,,,,,,,,,3,2,2,
Jawa Barat,Kab. Bandung Barat,Cipeundeuy,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7A57747C-B79D-4A89-B464-C67C702F1555,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69955104,SMK DAARUL ULUM,69955104,KP. CITEMBONG MARGALUYU,MARGALUYU,KEC. CIPEUNDEUY,KAB. BANDUNG BARAT,PROV. JAWA BARAT,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN AL-LUTHFI,AA4708,421/3406/Disdikpora 2016,23-08-2016,421/3406/Disdikpora 2016,23-08-2016,Lihat SK Operasional,2017-02-23 07,B,"15,000",1. Indosat IM3,2. Lainnya (Satelit),PLN,,,smkdaarululum01@gmail.com,http,-6.737600000000,107.360700000000,8,44,51,4,Pagi/6 hari,,2022/2023-2,"4,400",7,0,1,2,0,0,11,1,8,0,0,0,0,8,0,4,4,7,1,0,0,0,0,0,1,7,7,0,0,0,1,0,0,0,,SMK 2013 REV. Teknik Komputer dan Jaringan,Indosat IM3,,,,,,,,,,2,1,1,0
Jawa Barat,Kab. Bandung Barat,Cipeundeuy,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/47816DB4-5324-48DD-89CE-F9C70C78C064,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20279928,SMKN 1 CIPEUNDEUY,20279928,Jl. Cirata Margalaksana,MARGALAKSANA,KEC. CIPEUNDEUY,KAB. BANDUNG BARAT,PROV. JAWA BARAT,NEGERI,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,422.1/2992-Disdikpora,05-07-2010,422.1/2992-Disdikpora,05-07-2010,Silakan Upload SK (link file tidak valid) => [482372-824210--],2021-08-02 18,B,0,1. Telkom Speedy,2. Telkom Speedy,PLN,0226973839,0226973839,smkn_cipeundeuy@rocketmail.com,http,-6.732600000000,107.353700000000,48,664,494,34,Sehari Penuh/5 hari,,2022/2023-2,"46,200",30,1,1,0,12,13,0,23,43,2,2,1,17,31,0,48,0,12,11,10,7,5,2,1,28,20,3,12,15,0,0,0,1,0,,SMK 2013 REV. Teknik Pemesinan,Telkom Speedy,,,,,,,,,,11,11,12,0
