prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,program_/_layanan,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9,rombel_tingkat_10,rombel_tingkat_11,rombel_tingkat_12,rombel_tingkat_13
Jambi,Kab. Batang Hari,Muara Bulian,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/92376B5A-E55E-4725-8974-F08322021913,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10498887,MAN 1 BATANG HARI,10498887,Jl. Gajah Mada RT.09 Kampung Tengah,TERATAI,KEC. MUARA BULIAN,KAB. BATANG HARI,PROV. JAMBI,NEGERI,MA,Kementerian Agama,Pemerintah Daerah,,,01-01-1900,,01-01-1900,Silakan Upload SK (link file tidak valid) => [827068-373553--],2023-05-30 11,A,0,,2.,,,,,,-1.800312000000,103.177133000000,0,87,144,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Jambi,Kab. Batang Hari,Muara Bulian,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A6A901B0-001F-43AB-BF0D-17E2C1DB8C64,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10498888,MAN 3 BATANG HARI,10498888,DESA PASAR TERUSAN,PASAR TERUSAN,KEC. MUARA BULIAN,KAB. BATANG HARI,PROV. JAMBI,NEGERI,MA,Kementerian Agama,Pemerintah Daerah,,Nomor 93 Tahun 2009,19-06-2009,Nomor 93 Tahun 2009,19-06-2009,Lihat SK Operasional,2021-01-04 00,B,0,,2.,,,,,,-1.779980000000,103.199627000000,0,62,48,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Jambi,Kab. Batang Hari,Muara Bulian,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0CD008CA-DB71-4F93-8482-0AD246C05A35,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10500400,MAS DAR AL QURAN AL ISLAMY,10500400,JL. SIMPANG PESANTREN,MALAPARI,KEC. MUARA BULIAN,KAB. BATANG HARI,PROV. JAMBI,SWASTA,MA,Kementerian Agama,,,W.C/6/PP.03.2/07/1993,15-02-1993,Kd.05.4/5/PP.00.7/064/2010,15-07-2010,Lihat SK Operasional,2019-12-20 09,C,0,,2.,,,,,,-1.845733000000,103.190110000000,0,25,36,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Jambi,Kab. Batang Hari,Muara Bulian,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E9FEDD7A-8A65-4BA1-9678-C8EF10B2A2BF,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10498890,MAS DARUL AUFA,10498890,DESA SUNGAI BULUH,SUNGAI BULUH,KEC. MUARA BULIAN,KAB. BATANG HARI,PROV. JAMBI,SWASTA,MA,Kementerian Agama,,,,,,,Silakan Upload SK,,B,0,,2.,,,,,,-1.768733000000,103.235100000000,0,52,58,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Jambi,Kab. Batang Hari,Muara Bulian,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A8547F5D-51C9-4E13-9C59-9767C32D6F95,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10498891,MAS NURUL FALAH,10498891,DESA MALAPARI,MALAPARI,KEC. MUARA BULIAN,KAB. BATANG HARI,PROV. JAMBI,SWASTA,MA,Kementerian Agama,,,,,,,Silakan Upload SK,,C,0,,2.,,,,,,-1.683945000000,103.176268000000,0,31,30,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Jambi,Kab. Batang Hari,Muara Bulian,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3D7ADF2C-C865-441F-B907-4012D8A69AED,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69941603,MAS Pontren Arrahman Litahfidzil Qur`an,69941603,JL. Jendral Sudirman Lrg. Al-Karomah,MUARA BULIAN,KEC. MUARA BULIAN,KAB. BATANG HARI,PROV. JAMBI,SWASTA,MA,Kementerian Agama,Lainnya,,013/SK/YY.DH/I/2014,04-01-2014,1593 Tahun 2015,21-09-2015,Lihat SK Operasional,2020-01-13 08,C,"7,800",,2.,,,,,,-1.723900000000,103.269900000000,0,62,77,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Jambi,Kab. Batang Hari,Muara Bulian,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C06C255C-0C26-E111-824F-D9CFE21B7AE2,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10500462,SLBN MUARA BULIAN,10500462,Jl. Gajah Mada,RENGAS CONDONG,KEC. MUARA BULIAN,KAB. BATANG HARI,PROV. JAMBI,NEGERI,SLB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,INPRES,01-01-1982,,01-01-1910,Silakan Upload SK,,B,"3,614",1. -,2. Telkom Speedy,PLN,,,slbnmuarabulian11@gmail.com,http,-1.705000000000,103.262800000000,27,101,56,36,Pagi/6 hari,,2022/2023-2,"3,000",17,0,1,12,8,0,0,19,19,0,4,4,10,17,1,25,1,6,5,4,5,2,2,3,6,21,8,0,9,0,1,0,0,0,"SDLB, SMPLB,  dan SMLB",Pendidikan Khusus SMALB 2013,Tidak Ada,3,4,1,4,3,3,2,4,4,3,2,3,
Jambi,Kab. Batang Hari,Muara Bulian,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/78FC30BF-71A8-41A0-AFB3-CC73A698D12E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69985580,SMA ELHAFIDZIYAH,69985580,Komplek MIA RT.06 Simpang Terusan Muara Bulian,SIMPANG TERUSAN,KEC. MUARA BULIAN,KAB. BATANG HARI,PROV. JAMBI,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN ELHAFIDZIYAH,AB9600,011/SK/Y.ELHAF/I/2018,01-01-2018,KPTS.56/DISDIK/1.1/II/2019,18-02-2019,Lihat SK Operasional,2019-02-19 12,B,"40,000",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,sma.elhafidziyah@gmail.com,http,-1.733362000000,103.174445000000,21,109,150,8,Pagi/6 hari,,2022/2023-2,0,8,1,1,2,1,0,9,15,20,0,1,0,1,20,0,12,9,11,6,4,0,0,0,0,7,14,1,7,0,0,0,1,0,0,,SMA 2013 IPS,Telkomsel Flash,,,,,,,,,,3,3,2,
Jambi,Kab. Batang Hari,Muara Bulian,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/38A0828F-557A-4759-8600-00C5D8B80FC9,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70036392,SMA IT KOSGORO,70036392,Jln. Kol. R.M. Thaher No.37 Rengas Condong - Muara Bulian,RENGAS CONDONG,KEC. MUARA BULIAN,KAB. BATANG HARI,PROV. JAMBI,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN KOSGORO BATANG HARI,AB9610,SK.353/DISDIK 3.1/VII / 2022,18-08-2022,SK.353/DISDIK 3.1/VII / 2022,18-08-2022,Lihat SK Operasional,2022-12-30 09,,0,,2.,,,,,,.000000000000,.000000000000,8,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,3,6,8,0,0,0,0,8,0,2,6,5,2,0,1,0,0,0,6,2,,,,,,,,,,,,,,,,,,,,,,,,
Jambi,Kab. Batang Hari,Muara Bulian,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/92DE0362-AC1B-48CB-AC5B-E1AFB7CD2093,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69990211,SMA MANARUL HUDA,69990211,Jln. Bajubang Darat Desa Kilangan Rt. 04 Kec. Muara Bulian     Kab. Batanghari,KILANGAN,KEC. MUARA BULIAN,KAB. BATANG HARI,PROV. JAMBI,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Manarul Huda,AB9595,Nomor KPTS. 488/DISDIK/1.1/VIII/2019,12-08-2019,Nomor KPTS. 487/DISDIK/1.1/VIII/2019,12-08-2019,Lihat SK Operasional,2019-09-03 09,C,"15,561",1. Telkomsel Flash,2. Lainnya (Wavelan),PLN,,,manarulhuda01@gmail.com,http,-1.796719300000,103.280808800000,10,52,94,5,Pagi/6 hari,,2022/2023-2,"2,400",5,0,1,2,1,0,10,1,9,0,1,0,1,9,0,6,4,9,0,0,0,1,0,0,5,5,5,0,0,0,1,0,0,0,,SMA 2013 MIPA,Telkomsel Flash,,,,,,,,,,2,2,1,
