prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,program_/_layanan,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9,rombel_tingkat_10,rombel_tingkat_11,rombel_tingkat_12,rombel_tingkat_13
Bali,Kab. Tabanan,Tabanan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6C0A0D0B-3B70-42E8-ADDD-EBF8B23DDD1F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50105610,MA Al Amin,50105610,Jl. Rama Gang. I No.1 Tabanan,DELOD PEKEN,KEC. TABANAN,KAB. TABANAN,PROV. BALI,SWASTA,MA,Kementerian Agama,,,Kw.18.3/1/PP.00/4710.b/2006,04-12-2006,Kw.18.3/1/PP.00/4710.a/2006,04-12-2006,Silakan Upload SK,,B,0,,2.,,,,,,-8.570256000000,115.105111000000,0,38,51,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Bali,Kab. Tabanan,Tabanan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C0A9D315-31F5-E011-9E22-3B23A3D3AAB8,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50101189,SLB NEGERI 1 TABANAN,50101189,Jl. P. Batam No. 40 Tabanan,DAUH PEKEN,KEC. TABANAN,KAB. TABANAN,PROV. BALI,NEGERI,SLB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,30/I 19/Kep/I.87,11-05-1987,421.3/19214/DISDIKPORA/20,15-01-2010,Lihat SK Operasional,2019-10-31 13,,"3,000",1. -,2. Telkom Speedy,PLN,,0361815388,slbntabanan@gmail.com,http,-8.536303000000,115.111522000000,34,100,78,48,Sehari Penuh/5 hari,,2022/2023-2,"5,500",30,0,1,4,28,0,0,6,12,0,21,1,20,14,0,31,3,1,6,11,8,4,3,1,8,26,27,3,0,2,1,0,0,0,"SDLB, SMPLB,  dan SMLB",Pendidikan Khusus SMALB 2013,Tidak Ada,5,4,3,4,3,3,3,5,5,6,5,2,
Bali,Kab. Tabanan,Tabanan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/940F1334-CC03-44A6-A0C8-471D2119D05F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50101121,SMAN 1 TABANAN,50101121,JL. GUNUNG AGUNG NO. 122,DAJAN PEKEN,KEC. TABANAN,KAB. TABANAN,PROV. BALI,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,151/SK/B/III,05-10-1961,151/SK/B/III,05-10-1961,Lihat SK Operasional,2022-02-18 18,A,"28,790",1. Telkomsel Flash,2. Lainnya (Serat Optik),PLN,0361811164,0361811164,smastatbn@yahoo.com,http,-8.526800000000,115.130700000000,70,668,805,39,Sehari Penuh/5 hari,,2022/2023-2,"31,999",31,5,1,19,46,0,0,24,31,1,23,15,41,29,0,61,9,13,19,8,4,6,5,15,23,47,31,0,0,0,1,0,0,0,,SMA 2013 MIPA,Telkomsel Flash,,,,,,,,,,15,13,11,
Bali,Kab. Tabanan,Tabanan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/469C26B6-6402-48B5-BF6E-5748FD1557A4,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50101101,SMAN 2 TABANAN,50101101,JL. MAWAR,DELOD PEKEN,KEC. TABANAN,KAB. TABANAN,PROV. BALI,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,0206/O/1980,30-07-1980,0206/O/1980,30-07-1980,Lihat SK Operasional,2015-08-20 08,A,"11,515",1. Telkom Speedy,2. CBN,PLN,811445,811445,sman2_tabanan@yahoo.co.id,http,-8.553100000000,115.123100000000,78,736,714,40,Sehari Penuh/5 hari,,2022/2023-2,"31,900",38,4,1,25,52,0,0,26,26,0,18,34,50,28,0,72,6,11,12,11,6,2,12,24,31,47,38,0,0,0,1,0,0,0,,SMA 2013 MIPA,Telkom Speedy,,,,,,,,,,14,14,12,
Bali,Kab. Tabanan,Tabanan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B6A352DD-8CA2-4EEF-9908-E1052393E875,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69759271,SMK BINTANG PERSADA,69759271,Jl.Dr.Ir. Soekarno No.11X Tabanan,DAUH PEKEN,KEC. TABANAN,KAB. TABANAN,PROV. BALI,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Bintang Persada,AF8350,420/1017.a/Disdikmudora,12-04-2012,420/246/Disdikmudora,12-04-2012,Lihat SK Operasional,2020-08-31 13,A,"1,540",1. Lainnya,2. Telkom Speedy,PLN,,,smkbintangpersada@gmail.com,http,-8.538050000000,115.112205000000,34,47,211,14,Pagi/6 hari,,2022/2023-2,"2,500",28,1,2,2,7,0,21,10,27,0,3,4,8,26,1,28,5,14,9,5,1,0,2,3,6,28,28,0,0,0,2,0,0,0,,SMK 2013 REV. Farmasi Klinis dan Komunitas,Lainnya,,,,,,,,,,5,4,5,0
Bali,Kab. Tabanan,Tabanan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/53664C6D-2E10-454B-BF2A-36D2D0574836,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69859702,SMK PARIWISATA BALI GRIHITA ISWARA TABANAN,69859702,JLN. GUNUNG AGUNG NO. 77 TABANAN,DAJAN PEKEN,KEC. TABANAN,KAB. TABANAN,PROV. BALI,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN TP.45,AF8340,420/2972/DISDIKMUDORA,11-08-2014,420/3410/DISDIKMUDORA,03-09-2014,Lihat SK Operasional,2020-08-21 13,Sertifikat Kedaluwarsa,"4,800",1. Lainnya (Serat Optik),2. Lainnya (Serat Optik),PLN,,0361829449,smkbgitabanan@gmail.com,http,-8.526100000000,115.129600000000,7,27,6,4,Sehari Penuh/5 hari,,2022/2023-2,"1,300",7,0,1,0,1,0,4,3,6,0,1,0,3,4,0,7,0,1,1,0,0,1,2,2,4,3,0,0,7,0,0,0,1,0,,SMK 2013 REV.  Tata Boga,Lainnya (Serat Optik),,,,,,,,,,1,1,2,0
Bali,Kab. Tabanan,Tabanan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E6EEDD7F-138C-4A23-9441-591CF630085D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50101103,SMKN 1 TABANAN,50101103,JL. DIPONEGORO NO 11,DELOD PEKEN,KEC. TABANAN,KAB. TABANAN,PROV. BALI,NEGERI,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,1052 /B.3/KEJDJ/62,01-08-1962,1052 /B.3/KEJDJ/62,01-08-1962,Lihat SK Operasional,2015-09-18 08,A,"6,085",1. CBN,2. CBN,PLN,0361811093,0361811093,smkn1tabanan@yahoo.co.id,http,-8.537400000000,115.130900000000,64,219,998,34,Sehari Penuh/5 hari,,2022/2023-2,"82,500",30,0,1,11,50,0,2,12,17,0,22,25,48,16,0,51,13,1,13,11,12,7,5,15,21,43,30,0,0,0,1,0,0,0,,SMK 2013 REV.  Akuntansi dan Keuangan Lembaga,CBN,,,,,,,,,,13,11,10,0
Bali,Kab. Tabanan,Tabanan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A88B238B-A89A-4401-BBAC-2B47F5FB8033,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50101105,SMKS NASIONAL TABANAN,50101105,Jalan Rama No 56 Tabanan,DELOD PEKEN,KEC. TABANAN,KAB. TABANAN,PROV. BALI,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,A.75/3 AU.INpt/75,05-01-1975,A.75/3 AU.INpt/75,05-01-1975,Silakan Upload SK (link file tidak valid) => [435345-622003--],2021-04-07 08,A,0,1. -,2. -,PLN,0,0361813479,smknasional@yahoo.co.id,http,-8.545700000000,115.133400000000,24,59,3,8,Pagi/6 hari,,2022/2023-2,"2,200",9,1,1,1,9,1,15,2,14,0,3,7,17,7,1,21,2,2,0,2,2,1,4,13,18,6,9,0,0,0,1,0,0,0,,SMK 2013 REV. Desain Pemodelan dan Informasi Bangunan,Tidak Ada,,,,,,,,,,2,3,3,0
Bali,Kab. Tabanan,Tabanan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4B7C03E7-3B4C-493F-B949-BC2D25EBC2AB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50105525,SMKS PARIWISATA BIWI TABANAN,50105525,BY PASS KEDIRI NO. 99 X TABANAN - BALI,SUBAMIA,KEC. TABANAN,KAB. TABANAN,PROV. BALI,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Danendra Upadana,AH7441,800/1297/DISDIKMUDORA,07-04-2011,420/1398/Disdikmudora,15-04-2011,Lihat SK Operasional,2020-08-27 09,A,"10,680",1. -,2. Biznet (Kabel),PLN,,03618941509,smkpariwisatabiwi@yahoo.com,http,-8.551700000000,115.130900000000,16,42,42,4,Sehari Penuh/5 hari,,2022/2023-2,"7,700",8,1,1,6,0,0,13,7,16,0,0,0,0,16,1,13,2,8,6,1,1,0,0,0,5,11,8,0,0,0,1,0,0,0,,SMK 2013 REV.  Perhotelan,Tidak Ada,,,,,,,,,,1,1,2,0
Bali,Kab. Tabanan,Tabanan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/24652E14-EC40-46C0-988F-45396B0FFC28,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50103847,SMKS PARIWISATA DWI TUNGGAL,50103847,JLN. BEDAHULU NO. 2 TABANAN,DAJAN PEKEN,KEC. TABANAN,KAB. TABANAN,PROV. BALI,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan DWI TUNGGAL TABANAN,AF8359,425/201/Disdik.Persip,21-01-2008,425/201/Disdik Persip,21-01-2008,Lihat SK Operasional,2015-09-30 10,A,"2,500",1. Biznet (Kabel),2. Telkom Speedy,PLN,0361811618,03614790597,smk21majuterus@gmail.com,http,-8.537200000000,115.131300000000,36,229,118,12,Pagi/6 hari,,2022/2023-2,"35,000",23,0,1,6,2,0,23,15,33,0,0,3,5,31,5,28,3,2,11,9,2,2,3,7,18,18,19,4,0,1,1,0,0,0,,SMK 2013 REV.  Perhotelan,Biznet (Kabel),,,,,,,,,,3,3,6,0
