prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,program_/_layanan,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9,rombel_tingkat_10,rombel_tingkat_11,rombel_tingkat_12,rombel_tingkat_13
Riau,Kota Pekanbaru,Sukajadi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D8627166-6F81-4920-8180-867A20F52DC6,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10498813,MAS DINIYAH PUTRI,10498813,JL. KH. AHMAD DAHLAN NO. 100,KAMPUNG MELAYU,KEC. SUKAJADI,KOTA PEKANBARU,PROV. RIAU,SWASTA,MA,Kementerian Agama,,,,01-01-1900,,01-01-1900,Silakan Upload SK (link file tidak valid) => [570081-881068--],2022-01-16 01,A,0,,2.,,,,,,.507200000000,101.439300000000,0,0,68,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Riau,Kota Pekanbaru,Sukajadi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2127A44E-20B8-41F3-AE9C-45F2308C7541,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69726760,MAS MAARIF NU RIAU,69726760,JL. KH. AHMAD DAHLAN NO. 98A,KEC. SUKAJADI,KOTA PEKANBARU,PROV. RIAU,INDONESIA,SWASTA,MA,Kementerian Agama,,,,,,,Silakan Upload SK,,B,0,,2.,,,,,,.509400000000,101.438700000000,0,47,52,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Riau,Kota Pekanbaru,Sukajadi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/CA29C577-06BC-4567-B335-E1D9770487CC,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10498814,MAS MASMUR,10498814,JL. KH. AHMAD DAHLAN NO. 96,KAMPUNG MELAYU,KEC. SUKAJADI,KOTA PEKANBARU,PROV. RIAU,SWASTA,MA,Kementerian Agama,,,Kw.04.4/4/71/MAS/ PP.00/0002/2010,14-04-2010,168 TAHUN 2010,14-04-2010,Lihat SK Operasional,2021-01-26 15,A,0,,2.,,,,,,.509600000000,101.438300000000,0,30,21,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Riau,Kota Pekanbaru,Sukajadi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/730A464C-B750-406C-9E60-49FB451F3274,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69830430,SLB ANAK MANDIRI,69830430,Jl. Kutilang No.5,KAMPUNG MELAYU,KEC. SUKAJADI,KOTA PEKANBARU,PROV. RIAU,SWASTA,SLB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan USWATUN HASANAH,AI9620,503/DPMPTSP/Diksus/04,20-10-2017,503/DPMPTSP/Diksus/04,20-10-2017,Lihat SK Operasional,2017-12-14 13,B,801,1. -,2. Telkom Speedy,PLN & Diesel,,,sekolah.anakmandiri@gmail.com,http,.515365000000,101.432745000000,10,27,7,10,Sehari Penuh/6 hari,,2022/2023-2,"4,400",5,0,1,4,0,0,11,0,10,0,0,0,0,10,3,7,0,3,6,1,0,0,0,0,4,6,3,2,0,0,1,0,0,0,SDLB,Pendidikan Khusus SDLB 2013,Tidak Ada,1,0,0,6,2,1,0,0,0,0,0,0,
Riau,Kota Pekanbaru,Sukajadi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/79905FFE-C503-4B44-AD19-86508397A452,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69774623,SMAS ADVENT PEKANBARU,69774623,JL. MELATI No.49,SUKAJADI,KEC. SUKAJADI,KOTA PEKANBARU,PROV. RIAU,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan PERGURUAN ADVENT PEKANBARU,AH3711,420 / SM. 2 / II / 2013 /,09-04-2012,81 /1998 / YYS,12-04-2012,Lihat SK Operasional,2020-04-01 14,B,"5,113",1. -,2. Telkom Speedy,PLN,0,07618406499,smaadventpku49@gmail.com,http,.526065000000,101.437787000000,14,48,62,6,Sehari Penuh/5 hari,,2022/2023-2,"3,300",6,4,1,2,0,0,15,2,14,0,0,0,4,10,0,9,5,6,4,1,0,3,0,0,4,10,6,0,0,0,1,0,0,0,,SMA 2013 IPS,Tidak Ada,,,,,,,,,,2,2,2,
Riau,Kota Pekanbaru,Sukajadi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/ED40A16D-FECF-4B27-9414-7CB5BE597DA5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10403993,SMAS MUHAMMADIYAH,10403993,JL.KH.AHMAD DAHLAN NO. 90,KAMPUNG MELAYU,KEC. SUKAJADI,KOTA PEKANBARU,PROV. RIAU,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Pimpinan Wilayah Muhammadiyah (PWM) Prov. Riau,AO5353,4346/II-01/R-77/1983,05-02-1988,737/A.8/p1/1978,01-02-1978,Lihat SK Operasional,2019-09-13 13,A,"9,430",1. Telkomsel Flash,2. Telkom Speedy,PLN,076120361,076120361,smamutupku@gmail.com,http,.511700000000,101.437400000000,37,259,282,18,Sehari Penuh/5 hari,,2022/2023-2,"95,000",23,3,2,2,2,0,37,7,35,0,0,2,18,19,0,27,10,3,3,4,4,9,7,7,9,28,21,2,0,0,1,1,0,0,,SMA 2013 IPS,Telkomsel Flash,,,,,,,,,,7,6,5,
Riau,Kota Pekanbaru,Sukajadi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/297CD5FA-C104-49AE-BFA4-2767328248D2,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10404027,SMAS TARUNA,10404027,JL.MELUR GG.LILI II NO. 40,KEDUNGSARI,KEC. SUKAJADI,KOTA PEKANBARU,PROV. RIAU,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan TARUNA MANDIRI,AF1209,00996/109.7.4/MN/2000,01-01-1900,,01-01-1900,Silakan Upload SK (link file tidak valid) => [777554-14163--],2023-02-15 01,A,"2,939",1. Lainnya,2. Telkom Speedy,PLN,,20154,yudianfit@gmail.com,,.526793000000,101.430395000000,34,406,156,18,Sehari Penuh/5 hari,,2022/2023-2,"15,000",18,1,1,12,1,2,22,12,34,0,0,0,6,28,0,31,3,14,7,5,2,5,1,0,11,23,18,0,0,0,1,0,0,0,,SMA 2013 MIPA,Lainnya,,,,,,,,,,7,7,4,
Riau,Kota Pekanbaru,Sukajadi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DDA47EDF-A008-49F2-9351-86D1498EA6FC,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69849438,SMK SULTHAN MUAZZAM SYAH,69849438,Jl.Inpress,KAMPUNG TENGAH,KEC. SUKAJADI,KOTA PEKANBARU,PROV. RIAU,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan SULTHAN MUHAMMAD ALI ABDUL JALIL MUAZZAM SYAH,AH3705,420/SM.2/X/2013/10220,18-10-2013,420/SM.2/X/2013/10220,18-10-2013,Lihat SK Operasional,2023-02-17 09,C,498,1. -,2. Lainnya (Serat Optik),PLN,,0761855265,smksulthanmuazzamsyah@yahoo.com,http,.452700000000,101.424500000000,21,105,62,14,Sehari Penuh/6 hari,,2022/2023-2,"10,000",15,0,1,2,0,0,15,7,21,0,0,0,2,19,0,16,5,8,6,4,2,1,0,0,9,12,0,15,0,0,0,1,0,0,,SMK 2013 REV. Teknik Kendaraan Ringan Otomotif,Tidak Ada,,,,,,,,,,5,6,3,0
Riau,Kota Pekanbaru,Sukajadi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A753502C-E128-43FA-8DD0-CB1F52DD05C4,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10403924,SMKS MUHAMMADIYAH 2 PEKANBARU,10403924,K.H. AHMAD DAHLAN NO.90,KAMPUNG MELAYU,KEC. SUKAJADI,KOTA PEKANBARU,PROV. RIAU,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Pimpinan Wilayah Muhammadiyah (PWM) Prov. Riau,AO5353,16041/1.09132/13.1992,12-11-1992,16041/1.09132/13.1992,12-11-1992,Silakan Upload SK (link file tidak valid) => [781742-926609--],2023-02-18 22,A,"25,660",1. Lainnya (Serat Optik),2. Lainnya (Serat Optik),PLN & Diesel,076135778,076135778,smkmuhammadiyah2pekanbaru@gmail.com,http,.511832000000,101.437535000000,59,551,448,36,Sehari Penuh/5 hari,,2022/2023-2,"142,000",40,0,1,5,2,0,59,6,57,0,1,1,38,21,0,53,6,7,5,11,7,8,9,12,17,42,40,0,0,0,1,0,0,0,,SMK 2013 REV.  Otomatisasi dan Tata Kelola Perkantoran,Lainnya (Serat Optik),,,,,,,,,,13,11,12,0
Riau,Kota Pekanbaru,Sukajadi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E2F8896B-842E-404B-AAA0-DAD28A529BB6,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10403925,SMKS MULTI MEKANIK MASMUR PEKANBARU,10403925,JL. KH. AHMAD DAHLAN NO.96,KAMPUNG MELAYU,KEC. SUKAJADI,KOTA PEKANBARU,PROV. RIAU,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN MASMUR DAERAH RIAU,AH3726,7384/109.8.4/MN/1998,10-06-1998,503/DPMPTSP/IZIN-DIKMENJUR/12,09-06-2022,Lihat SK Operasional,2022-10-13 13,A,"4,050",1. Lainnya (Kabel),2. Telkom Speedy,PLN,076126061,076126061,smkmasmurpekanbaru@gmail.com,http,.509483000000,101.438428000000,57,516,78,22,Sehari Penuh/5 hari,,2022/2023-2,"23,000",33,1,1,2,1,0,49,9,56,0,1,0,17,40,3,48,6,14,12,9,2,13,4,3,24,33,33,0,0,0,1,0,0,0,,SMK 2013 REV. Airframe Power Plant,Lainnya (Kabel),,,,,,,,,,7,7,8,0
Riau,Kota Pekanbaru,Sukajadi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0ABEECAA-BE23-447E-843F-98FAF26ABE9F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10404046,SMKS YAPPI PEKANBARU,10404046,KAMBOJA NO.113,SUKAJADI,KEC. SUKAJADI,KOTA PEKANBARU,PROV. RIAU,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan YAPPI,AH3716,7910/109/B2/13/1994,28-06-1994,DI.106/I/4/IV PHB/93,28-06-1993,Lihat SK Operasional,2015-05-28 11,A,"3,055",1. Telkomsel Flash,2. Telkom Speedy,PLN,076131965,07617893278,smkpelayaran.yappi@gmail.com,http,.524223000000,101.438985000000,14,61,9,3,Sehari Penuh/5 hari,,2022/2023-2,"4,400",9,0,1,2,0,0,15,2,14,0,0,0,6,8,4,9,1,0,3,2,1,4,2,2,4,10,0,0,9,3,0,0,1,0,,SMK 2013 REV.  Nautika Kapal Niaga,Telkomsel Flash,,,,,,,,,,1,1,1,0
