prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,program_/_layanan,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9,rombel_tingkat_10,rombel_tingkat_11,rombel_tingkat_12,rombel_tingkat_13
Jawa Barat,Kota Bandung,Sukasari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C2FAD622-2347-45C1-9304-4883C47F5C2C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20277063,MAS AL INAYAH,20277063,JL. CIJEROKASO NO. 63,SARIJADI,KEC. SUKASARI,KOTA BANDUNG,PROV. JAWA BARAT,SWASTA,MA,Kementerian Agama,,,0049/SKP-IO/2018,24-01-2018,100,24-01-2018,Lihat SK Operasional,2021-05-20 13,A,0,,2.,,,,,,-6.867700000000,107.577100000000,0,118,173,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Barat,Kota Bandung,Sukasari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D0A9B63C-F13C-E211-A8F9-1BF2C4FCFF48,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20280590,SLB SOLALIN,20280590,Jl. Sarimanah Blok XII No 170,SARIJADI,KEC. SUKASARI,KOTA BANDUNG,PROV. JAWA BARAT,SWASTA,SLB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Insan Mandiri Sarimanah,AN8786,04/IMB/XI/2007,29-11-2007,421.9/Kep.04/I/SLB-BPPT,12-06-2009,Lihat SK Operasional,2015-04-01 14,,96,1. Indosat IM3,2. Telkom Speedy,PLN,,0222017350,slb_solalin@yahoo.co.id,,-6.878600000000,107.576700000000,5,18,2,13,Sehari Penuh/5 hari,,2022/2023-2,"1,200",6,0,0,2,0,0,5,0,5,0,0,0,4,1,0,5,0,0,1,2,1,1,0,0,1,4,6,0,0,0,0,0,0,0,"TKLB, SDLB, SMPLB,  dan SMLB",TKLB 2013,Indosat IM3,1,1,1,1,2,1,1,1,1,0,1,2,
Jawa Barat,Kota Bandung,Sukasari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/192AA471-667A-446A-B03E-11951176FD2A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70029866,SMA Daarut Tauhiid Boarding School Putri,70029866,Jl. Gegerkalong Girang No. 67,GEGERKALONG,KEC. SUKASARI,KOTA BANDUNG,PROV. JAWA BARAT,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Daarut Tauhiid,AI2339,17/011050/DPMPTSP/IV/2022,11-04-2022,17/011050/DPMPTSP/IV/2022,11-04-2022,Lihat SK Operasional,2022-07-04 14,,"2,928",1. Centrin (Kabel),2. Lainnya (Kabel),PLN,,,smadtbsputri@gmail.com,,.000000000000,.000000000000,26,0,275,10,Sehari Penuh/5 hari,,2022/2023-2,"43,900",13,1,1,3,0,0,33,0,26,0,0,0,1,25,0,11,15,18,5,0,3,0,0,0,6,20,13,0,0,0,1,0,0,0,,SMA 2013 MIPA,Centrin (Kabel),,,,,,,,,,3,4,3,
Jawa Barat,Kota Bandung,Sukasari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0370DF78-76C8-421C-8FD3-940D3AD6B14E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20219725,SMA KARTIKA XIX-2,20219725,JL. PAK GATOT RAYA NO. 73 KPAD GEGERKALONG BANDUNG,GEGERKALONG,KEC. SUKASARI,KOTA BANDUNG,PROV. JAWA BARAT,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Kartika Jaya Cabang XIX Siliwangi,AA4900,163/I02-Skep/E.1984,22-08-1984,163/I02-Skep/E.1984,22-08-1984,Silakan Upload SK (link file tidak valid) => [508244-830249--],2021-08-31 11,A,"3,500",1. Lainnya (Serat Optik),2. Lainnya (Serat Optik),PLN,,2011854,karsil2@yahoo.co.id,http,-6.865200000000,107.587700000000,24,196,211,13,Sehari Penuh/5 hari,,2022/2023-2,"11,000",13,2,1,2,4,0,14,10,21,0,2,1,9,15,0,23,1,5,2,2,3,4,3,5,11,13,13,0,0,0,1,0,0,0,,SMA 2013 Bhs&Budaya,Lainnya (Serat Optik),,,,,,,,,,5,4,4,
Jawa Barat,Kota Bandung,Sukasari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8E32B7E6-3BDE-4A61-9DA2-62A966F6619B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69935558,SMA TEMASEK INDEPENDENT SCHOOL,69935558,Jl. Sindang Sirna No. 8,GEGERKALONG,KEC. SUKASARI,KOTA BANDUNG,PROV. JAWA BARAT,SWASTA,SPK SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Kharismata Altheia Elpidos,AI2368,421.3/509-Disdik,15-02-2016,421.3/509-Disdik,15-02-2016,Lihat SK Operasional,2016-02-23 16,Tidak Terakreditasi,0,1. -,2. Telkom Speedy,PLN,0222032278,0222031381,temasekintl@cbn.net.id,http,-6.877179000000,107.594119000000,9,21,29,4,Sehari Penuh/5 hari,,2022/2023-2,"10,000",3,1,1,2,0,0,13,3,9,0,0,0,0,9,0,7,2,6,2,0,1,0,0,0,5,4,3,0,0,0,1,0,0,0,,Cambridge  International  Examinations  (CIE),Tidak Ada,,,,,,,,,,1,2,1,
Jawa Barat,Kota Bandung,Sukasari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E705B41A-213D-49EB-B5BE-54D9CABF713E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20219238,SMAN 15 BANDUNG,20219238,SARIMANIS NO. 01 SARIJADI BANDUNG,SARIJADI,KEC. SUKASARI,KOTA BANDUNG,PROV. JAWA BARAT,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,1945/I.02.1/R.82,14-05-1982,0473/0/1983,09-11-1983,Lihat SK Operasional,2015-06-29 08,A,"10,665",1. Telkom Speedy,2. Telkom Speedy,PLN,2011975,2011975,sman15bdg@yahoo.com,http,-6.872700000000,107.586900000000,63,579,688,37,Sehari Penuh/5 hari,,2022/2023-2,"48,500",34,4,2,20,32,13,0,18,32,1,11,19,36,27,0,56,7,16,10,2,8,3,5,19,16,47,28,2,4,0,2,0,0,0,,SMA 2013 MIPA,Telkom Speedy,,,,,,,,,,13,13,11,
Jawa Barat,Kota Bandung,Sukasari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2388CD48-D464-4CA0-96A1-481515B01C62,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20219752,SMAS BINA DHARMA 1 BANDUNG,20219752,JL. GEGERKALONG HILIR NO. 18,GEGERKALONG,KEC. SUKASARI,KOTA BANDUNG,PROV. JAWA BARAT,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Bina Dharma,AD6903,AHU-0004057.AH.01.04.TAHUN 2015,18-03-2015,049/102.Kep/E.85,19-03-1985,Lihat SK Operasional,2022-09-02 02,A,"10,000",1. -,2. Telkom Speedy,PLN,,0222013882,sma.binadharma1@gmail.com,,-6.869900000000,107.592600000000,14,46,36,6,Sehari Penuh/5 hari,,2022/2023-2,"2,200",7,0,1,1,4,0,5,6,10,0,1,3,8,6,1,12,1,1,2,0,2,3,3,3,7,7,7,0,0,0,0,1,0,0,,SMA 2013 MIPA,Tidak Ada,,,,,,,,,,2,2,2,
Jawa Barat,Kota Bandung,Sukasari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B161D12C-B2D7-48FC-B3C4-ED86019CE7B3,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20219790,SMAS LABORATORIUM - PERCONTOHAN UPI,20219790,JL.SENJAYA GURU KAMPUS UPI BANDUNG,ISOLA,KEC. SUKASARI,KOTA BANDUNG,PROV. JAWA BARAT,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Sekolah Laboratorium - Percontohan Universitas Pendidikan Indonesia,AI2361,45,15-08-1987,355/I02/Kep/E/88,22-06-1988,Lihat SK Operasional,2015-03-23 15,A,"5,000",1. Telkom Speedy,2. Biznet (Serat Optik),PLN,2004450,2004404,sma_labschool@upi.edu,http,-6.861700000000,107.592300000000,40,266,325,19,Sehari Penuh/5 hari,,2022/2023-2,"15,000",24,3,1,7,9,0,42,1,31,0,4,5,26,14,0,37,3,2,8,10,8,6,1,5,16,24,24,0,0,0,1,0,0,0,,SMA 2013 Bhs&Budaya,Telkom Speedy,,,,,,,,,,6,6,7,
Jawa Barat,Kota Bandung,Sukasari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D210F9CE-69A1-4627-AC09-811A58096557,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20219763,SMAS PASUNDAN 5 BANDUNG,20219763,Jalan Sarirasa No. 130/04,SARIJADI,KEC. SUKASARI,KOTA BANDUNG,PROV. JAWA BARAT,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan YPDM Pasundan Bandung,AA4902,42u /102/Kep/L/86,09-09-1986,587/102.4/R.86,17-05-1986,Lihat SK Operasional,2021-05-20 10,,"1,530",1. Telkomsel Flash,2. Telkom Speedy,PLN,00000,,smapasmabdg@gmail.com,http,-6.879500000000,107.578900000000,20,73,79,5,Sehari Penuh/6 hari,,2022/2023-2,"1,300",5,1,0,2,2,0,14,6,18,1,0,1,3,17,2,15,3,5,5,2,2,2,1,3,14,6,0,5,0,0,0,0,0,0,,SMA 2013 Bhs&Budaya,Telkomsel Flash,,,,,,,,,,2,2,1,
Jawa Barat,Kota Bandung,Sukasari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1077820F-09B6-4362-86DF-F1DAEC005B84,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20275333,SMKS BAKTI BANGSA,20275333,SARIJADI BLOK I,SARIJADI,KEC. SUKASARI,KOTA BANDUNG,PROV. JAWA BARAT,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Pendidikan Bakti Bangsa Bandung,AG6297,SB/05/YPBB/K.P/2007,04-06-2007,420/413-Cam.Sksr,20-11-2007,Lihat SK Operasional,2016-08-31 09,C,0,1. Telkomsel Flash,2. Telkom Speedy,PLN,02282003377,02282003377,smkbaktibangsa01@gmail.com,http,-6.875600000000,107.580200000000,12,32,24,6,Pagi/6 hari,,2022/2023-2,"2,200",3,0,1,1,0,0,13,1,12,0,0,0,3,9,0,12,0,4,7,0,0,1,0,0,6,6,3,0,0,0,1,0,0,0,,SMK 2013 REV. Teknik Komputer dan Jaringan,Telkomsel Flash,,,,,,,,,,2,2,2,0
