prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,program_/_layanan,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9,rombel_tingkat_10,rombel_tingkat_11,rombel_tingkat_12,rombel_tingkat_13
Jawa Timur,Kab. Jember,Kalisat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E56BF0E6-072A-4196-B3F7-A2A470528471,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20580249,MAS AL - BADRI,20580249,JL. ARJASA - KALISAT NO. 50,GUMUKSARI,KEC. KALISAT,KAB. JEMBER,PROV. JAWA TIMUR,SWASTA,MA,Kementerian Agama,,,NOMOR 4102 TAHUN 2016,09-08-2016,MAS/09.0019/2016,09-08-2016,Lihat SK Operasional,2020-11-19 12,A,0,,2.,,,,,,-8.122600000000,113.777100000000,0,112,143,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Jember,Kalisat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0280248E-E460-47ED-972F-97B58933EA9A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20580256,MAS AL MUBAROK,20580256,JALAN IMAM BONJOL 11  GLAGAHWERO KALISAT,GAMBIRAN,KEC. KALISAT,KAB. JEMBER,PROV. JAWA TIMUR,SWASTA,MA,Kementerian Agama,,,4103 tahun 2016,09-08-2016,4103 tahun 2016,09-08-2016,Lihat SK Operasional,2017-12-12 08,C,0,,2.,,,,,,-8.134400000000,113.800300000000,0,33,27,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Jember,Kalisat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BECE0BD8-2939-492D-97AF-64413BEDDD66,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70010588,MAS BAHRUL AMIN AL KHOLILI,70010588,JL. PB SUDIRMAN RT. 05 RW. 04,AJUNG,KEC. KALISAT,KAB. JEMBER,PROV. JAWA TIMUR,SWASTA,MA,Kementerian Agama,Lainnya,,030/MA/YBA/VI/2019,30-12-2019,MAS/09.0114/2019,30-12-2019,Lihat SK Operasional,2021-06-07 11,,0,,2.,,,,,,-8.236800000000,113.653300000000,0,17,28,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Jember,Kalisat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0690F719-249A-474D-AAAC-018F42C77124,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20580298,MAS MIFTAHUL ULUM KALISAT,20580298,JL.PESANTREN NO 117 GLAGAHWERO KALISAT,GLAGAHWERO,KEC. KALISAT,KAB. JEMBER,PROV. JAWA TIMUR,SWASTA,MA,Kementerian Agama,,,D/Wm/MA/057/1998,29-09-1998,Kw.13.4/4/PP.00.6/1160/2010,01-07-2010,Lihat SK Operasional,2016-01-11 13,A,0,,2.,,,,,,-8.132700000000,113.809500000000,0,88,170,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Jember,Kalisat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/75AD4C52-8AFB-45F9-BE4B-351EA33D68F2,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70027962,SLB HARAPAN PELANGI,70027962,Jl. Raya Kalisat Mayang Rt.7/RW.10,GLAGAHWERO,KEC. KALISAT,KAB. JEMBER,PROV. JAWA TIMUR,SWASTA,SLB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN DAARUT TARBIYAH UMMAH KALISAT,AX2722,2/18.08/01/IV/2022,04-04-2022,2/18.08/01/IV/2022,04-04-2022,Lihat SK Operasional,2022-04-20 09,,532,1. Telkom Speedy,2. Telkom Speedy,PLN,,03315951782,slbharapanpelangi@gmail.com,http,-8.147100000000,113.803500000000,4,22,17,11,Sehari Penuh/5 hari,,2022/2023-2,900,4,0,1,0,0,0,3,2,4,0,0,0,0,4,0,4,0,0,4,0,0,0,0,0,2,2,4,0,0,0,1,0,0,0,"SDLB, SMPLB,  dan SMLB",Pendidikan Khusus SMALB 2013,Telkom Speedy,1,1,0,1,1,1,1,1,1,1,1,1,
Jawa Timur,Kab. Jember,Kalisat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3BCBD8B6-2E75-4407-81E4-9D4B74AC917F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20523823,SMAN KALISAT,20523823,JALAN KI HAJAR DEWANTARA 42,KALISAT,KEC. KALISAT,KAB. JEMBER,PROV. JAWA TIMUR,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,0473/D/1983,09-11-1983,0473/D/1983,09-11-1983,Silakan Upload SK (link file tidak valid) => [539670-472780--],2021-11-09 13,A,"14,430",1. Telkom Speedy,2. Telkom Speedy,PLN & Diesel,593104,591084,smankalisat42@yahoo.com,http,-8.125300000000,113.814400000000,47,449,521,28,Sehari Penuh/5 hari,,2022/2023-2,"44,000",26,3,1,0,21,13,4,9,29,0,7,11,26,21,0,44,3,11,7,5,2,9,3,10,26,21,25,1,0,0,1,0,0,0,,SMA 2013 Bhs&Budaya,Telkom Speedy,,,,,,,,,,9,9,10,
Jawa Timur,Kab. Jember,Kalisat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/63AA0BE2-8EC9-4863-9CA0-BE90291A3F2F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20523810,SMAS 10 NOPEMBER,20523810,JL. KH. DEWANTARA 29 KALISAT- JEMBER,KALISAT,KEC. KALISAT,KAB. JEMBER,PROV. JAWA TIMUR,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan pendidikan 10 nopember,AI6588,179/PA/PMU/7702/79,08-02-1979,421.3/7283/I03.04/2012,14-11-2012,Lihat SK Operasional,2015-06-23 13,B,"5,005",1. -,2. Telkom Speedy,PLN,,0331591218,sma10nopember@yahoo.com,,-8.125400000000,113.814000000000,15,58,38,5,Pagi/6 hari,,2022/2023-2,"6,600",7,1,1,2,1,0,13,3,14,0,0,1,8,7,1,9,5,2,1,2,1,1,2,6,6,9,0,2,5,0,0,1,0,0,,SMA 2013 MIPA,Tidak Ada,,,,,,,,,,2,2,1,
Jawa Timur,Kab. Jember,Kalisat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/74D731C0-51BC-4C17-83E8-D456235D9C83,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70035638,SMK AL ZUHRI,70035638,Jl. Bedadung Dsn. Krajan 01,GUMUKSARI,KEC. KALISAT,KAB. JEMBER,PROV. JAWA TIMUR,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN PONDOK PESANTREN AL KHOLILI,AI6585,14/18.03/01/VI/2022,20-06-2022,14/18.03/01/VI/2022,20-06-2022,Lihat SK Operasional,2022-11-28 10,,"4,160",1. -,2. Telkom Speedy,PLN,,,,,-8.121709600000,113.772042700000,10,35,66,3,Pagi/6 hari,,2022/2023-2,"5,500",3,0,0,0,0,0,12,0,10,0,0,0,0,10,0,9,1,6,0,2,1,0,0,1,4,6,3,0,0,0,0,0,0,0,,SMK 2013 REV.   Agribisnis Perikanan Air Tawar,Tidak Ada,,,,,,,,,,3,0,0,0
Jawa Timur,Kab. Jember,Kalisat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F365F607-68FE-465E-9C6C-1D1D78237A17,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20567071,SMKS AL BADRI KALISAT,20567071,JL. ARJASA KALISAT NO.50 GUMUKSARI,GUMUKSARI,KEC. KALISAT,KAB. JEMBER,PROV. JAWA TIMUR,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan YAPPIBI,AI6583,421.5/7768/103.05/2009,11-09-2009,276/18.05/02/XII/2021,15-12-2021,Lihat SK Operasional,2022-02-11 11,B,"20,100",1. Telkom Speedy,2. Lainnya (Serat Optik),PLN,,,smkalbadri.tkj@gmail.com,http,-8.123200000000,113.776700000000,31,353,279,21,Pagi/6 hari,,2022/2023-2,900,26,0,1,2,0,0,33,1,31,0,0,0,1,30,0,24,7,7,8,10,2,3,1,0,21,10,0,26,0,0,0,1,0,0,,SMK 2013 REV. Teknik Komputer dan Jaringan,Telkom Speedy,,,,,,,,,,7,7,7,0
Jawa Timur,Kab. Jember,Kalisat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3B033CF6-60F4-45CE-B6DC-25203565B78D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20549352,SMKS AL IMAM,20549352,JL.JAMBUAN RT.10 RW.04 DESA GAMBIRAN KEC.KALISAT,GAMBIRAN,KEC. KALISAT,KAB. JEMBER,PROV. JAWA TIMUR,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN AL-IMAM,AI6570,421/470.30/436.41.6/2007,22-05-2007,421.5/2237.34/101.3/2022,11-04-2022,Lihat SK Operasional,2022-07-04 13,B,"2,200",1. Telkomsel Flash,2. Telkom Speedy,PLN & Diesel,,,smkalimamkalisat2007@gmail.com,http,-8.155100000000,113.798500000000,26,198,97,9,Pagi/6 hari,,2022/2023-2,"2,200",10,2,1,0,0,0,28,0,26,0,0,0,2,24,4,15,7,10,7,3,2,2,1,1,15,11,6,4,0,0,0,1,0,0,,SMK 2013 REV. Teknik Komputer dan Jaringan,Telkomsel Flash,,,,,,,,,,3,3,3,0
