prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,program_/_layanan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9,rombel_tingkat_10,rombel_tingkat_11,rombel_tingkat_12,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,rombel_tingkat_13
Maluku,Kota Ambon,Baguala,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C03A2AFC-30F5-E011-A859-5D753FCEC84E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60102578,SLB NEGERI KOTA AMBON,60102578,Jl. Sedap Malam Nania Atas,NANIA,KEC. BAGUALA,KOTA AMBON,PROV. MALUKU,NEGERI,SLB,"SDLB, SMPLB,  dan SMLB","Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,0,01-01-1910,421.8/24/07,17-01-2007,Lihat SK Operasional,2019-05-17 10,A,"2,400",1.,2.,PLN,,,,,-3.623285000000,128.230540000000,23,70,33,21,Pendidikan Khusus SMALB 2013,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,"4,900",24,0,1,2,19,0,0,4,9,1,12,1,5,18,1,21,1,2,3,10,3,4,0,1,1,22,1,1,1,2,3,2,2,2,1,1,3,2,7,12,5,0,1,0,0,0,
Maluku,Kota Ambon,Baguala,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/88B3AF39-E2F8-4B55-A4E0-ECBD3C408735,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60103095,SMA KRISTEN PASSO,60103095,Jl.Laksdya Leo Wattimena,PASSO,KEC. BAGUALA,KOTA AMBON,PROV. MALUKU,SWASTA,SMA,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN PEMBINAAN PENDIDIKAN KRISTEN DR. J. B. SITANALA,AK8991,014/YPPK/UIP/02/2023,09-05-1989,280/I.17/M/89,16-05-1989,Lihat SK Operasional,2023-03-03 15,B,"14,488",1.,2.,PLN,361801,361801,Smakristen.passo@yahoo.com,,-3.625310000000,128.242981700000,16,49,38,6,SMA 2013 IPS,Pagi/6 hari,,2022/2023-2,Tidak Ada,"1,200",7,3,1,2,8,0,3,5,9,0,2,5,8,8,0,16,0,2,2,2,1,2,1,6,2,14,,,,,,,,,,2,2,2,6,0,1,0,0,0,1,0,
Maluku,Kota Ambon,Baguala,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F23B6670-081C-49DA-894C-63E526E04DEC,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60103406,SMAN 14 AMBON,60103406,"Jln. Wolter Monginsidi, Lorong Pertanian Passo",PASSO,KEC. BAGUALA,KOTA AMBON,PROV. MALUKU,NEGERI,SMA,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,,,,,Silakan Upload SK,,A,"6,200",1. Lainnya (Kabel),2. Telkomsel Flash,PLN,,,smanegeri14ambon@gmail.com,http,-3.636500000000,128.250000000000,43,121,90,10,SMA 2013 MIPA,Sehari Penuh/5 hari,,2022/2023-2,Lainnya (Kabel),0,8,2,1,2,31,1,0,11,13,0,20,10,19,24,0,42,1,2,5,10,6,8,5,7,5,38,,,,,,,,,,2,4,4,0,6,2,2,1,0,0,0,
Maluku,Kota Ambon,Baguala,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B83CFE44-57CC-42CE-8A8B-857160D5C24B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60102004,SMAN 4 AMBON,60102004,JL. WOLTER MONGINSIDI,LATERI,KEC. BAGUALA,KOTA AMBON,PROV. MALUKU,NEGERI,SMA,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,0206/O/1980,31-07-1980,420/571/2018,11-10-2018,Lihat SK Operasional,2021-11-23 09,A,"50,000",1. Telkom Astinet,2. Telkom Speedy,PLN,0911322091,0911322091,sekolah@sman4-ambon.sch.id,http,-3.649341700000,128.234293300000,63,583,471,30,SMA 2013 MIPA,Sehari Penuh/5 hari,,2022/2023-2,Telkom Astinet,"31,000",28,4,1,2,46,3,0,14,19,3,31,10,40,23,0,58,5,4,6,10,12,8,12,11,15,48,,,,,,,,,,11,10,9,11,10,7,0,0,0,1,0,
Maluku,Kota Ambon,Baguala,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/75540494-D9AD-49AE-9A52-42D450E5FCD4,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60102002,SMAN 5 AMBON,60102002,JL. WOLTER MONGINSIDI,LATERI,KEC. BAGUALA,KOTA AMBON,PROV. MALUKU,NEGERI,SMA,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,,,,,Silakan Upload SK,,A,"62,150",1. Telkom Speedy,2. Telkom Astinet,PLN,,,smanliamq05@gmail.com,http,-3.649300000000,128.233800000000,58,403,548,28,SMA 2013 MIPA,Sehari Penuh/5 hari,,2022/2023-2,Telkom Speedy,0,20,6,0,2,43,4,0,11,16,0,27,15,30,28,0,49,9,2,9,11,9,8,8,11,8,50,,,,,,,,,,9,9,10,2,18,0,6,0,0,0,1,
Maluku,Kota Ambon,Baguala,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9D5B8BED-A275-4C62-9F59-72FB2E704FF5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60102025,SMAN 9 AMBON,60102025,JL. NAPU,WAIHERU,KEC. BAGUALA,KOTA AMBON,PROV. MALUKU,NEGERI,SMA,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,14/I17/LK/97,17-02-1997,14/I17/LK/1997,17-02-1997,Lihat SK Operasional,2015-08-12 10,B,"7,995",1. Telkomsel Flash,2. Telkom Astinet,PLN,0,,sman9ambon@yahoo.com,http,-3.620558300000,128.219661700000,35,151,194,12,SMA 2013 Bhs&Budaya,Sehari Penuh/6 hari,,2022/2023-2,Telkomsel Flash,"5,200",12,2,1,3,27,1,0,7,9,0,19,7,16,19,0,30,5,0,4,7,6,8,5,5,7,28,,,,,,,,,,4,4,4,0,2,10,0,0,0,1,0,
Maluku,Kota Ambon,Baguala,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D00A1AEE-C1E9-43C6-BAB6-6371A7860D0F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60103098,SMAN SIWALIMA AMBON,60103098,JL. WAINAPU,WAIHERU,KEC. BAGUALA,KOTA AMBON,PROV. MALUKU,NEGERI,SMA,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,1180 TAHUN 2007,05-04-2007,1180 TAHUN 20017,05-04-2007,Lihat SK Operasional,2019-05-11 13,A,"40,000",1. Lainnya (Serat Optik),2. Telkom Astinet,PLN,0,0,sman_siwalimaambon@yahoo.co.id,http,-3.624976700000,128.225078300000,27,172,256,13,SMA 2013 Bhs&Budaya,Sehari Penuh/6 hari,,2022/2023-2,Lainnya (Serat Optik),"25,000",15,5,1,13,22,0,1,4,6,0,18,3,11,16,0,23,4,2,2,10,3,6,2,2,9,18,,,,,,,,,,5,4,4,13,0,2,0,0,0,1,0,
Maluku,Kota Ambon,Baguala,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/285E4ABD-3FFB-4A08-A886-6ACB69D3CD98,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69867984,SMK PRIMADARMA AMBON,69867984,Jln.  PHB. Halong Atas - Ambon,HALONG,KEC. BAGUALA,KOTA AMBON,PROV. MALUKU,SWASTA,SMK,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan PRIMADARMA,AK9044,002.09.00/YPD/KPTS/II/2012,06-02-2012,663 TAHUN 2013,13-09-2013,Silakan Upload SK (link file tidak valid) => [350787-197305--],2020-08-28 15,C,"1,200",1. Telkom Speedy,2. Telkom Speedy,PLN,0911310962,,smkprimadarmaambon@gmail.com,http,-3.662800000000,128.212800000000,8,16,3,3,SMK 2013 REV.  Produksi dan Siaran Program Televisi,Sehari Penuh/5 hari,,2022/2023-2,Telkom Speedy,"1,300",3,0,1,1,0,0,4,5,8,0,0,0,0,8,1,4,3,6,2,0,0,0,0,0,1,7,,,,,,,,,,1,1,1,0,3,0,0,1,0,0,0,0
Maluku,Kota Ambon,Baguala,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E64733FC-1C52-4E69-B9B1-C30E063BF1DB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60101987,SMKN 3 AMBON,60101987,JL. LAKSDYA WATTIMENA - WAIHERU,WAIHERU,KEC. BAGUALA,KOTA AMBON,PROV. MALUKU,NEGERI,SMK,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,42/dir.PT/BI/1965,,,,Silakan Upload SK,,B,"14,300",1. Telkomsel Flash,2. Telkom Astinet,PLN,0911361657,0911361657,smknegeri3amq@yahoo.co.id,http,-3.629491700000,128.215496700000,96,921,123,40,SMK 2013 REV. Bisnis Konstruksi dan Properti,Sehari Penuh/5 hari,,2022/2023-2,Telkomsel Flash,"66,000",24,0,1,0,54,6,0,36,47,5,36,8,44,52,4,74,18,6,9,22,23,13,11,12,37,59,,,,,,,,,,12,14,14,24,0,0,0,1,0,0,0,0
Maluku,Kota Ambon,Baguala,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/12F69A0D-A6DD-41D4-A540-1E3B34E7D5E9,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60103099,SMKN 6 AMBON,60103099,JL. WOLTER MONGINSIDI - LATERI,LATERI,KEC. BAGUALA,KOTA AMBON,PROV. MALUKU,NEGERI,SMK,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,0236/081,,,,Silakan Upload SK,,B,"16,200",1. Telkomsel Flash,2. Telkom Speedy,PLN & Diesel,0911322090,0911322090,smkn6_ambon@yahoo.com,http,-3.649525000000,128.235166700000,65,319,428,29,SMK 2013 REV. Farmasi Klinis dan Komunitas,Sehari Penuh/5 hari,,2022/2023-2,Telkomsel Flash,"4,400",0,0,1,0,32,9,0,24,38,1,21,5,18,47,2,59,4,8,13,10,9,13,10,2,16,49,,,,,,,,,,11,8,10,0,0,0,17,0,1,0,0,0
