prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,program_/_layanan,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9,rombel_tingkat_10,rombel_tingkat_11,rombel_tingkat_12,rombel_tingkat_13
Jawa Timur,Kab. Bojonegoro,Sumberrejo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A648A7AD-E1B5-4125-8D17-27A286392696,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20584150,MAS DARUSSALAM,20584150,JL.KH.SHOLEH. NO.114 DS.KEDUNGREJO KEC.SUMBERREJO KAB.BOJONEGORO,KEDUNGREJO,KEC. SUMBERREJO,KAB. BOJONEGORO,PROV. JAWA TIMUR,SWASTA,MA,Kementerian Agama,,,Wm.06.04/PP.03.2/1942/SKP/1999,13-06-1999,Kw.13.4/4/PP.00.6/1131/2010,01-07-2010,Lihat SK Operasional,2016-02-04 06,A,0,,2.,,,,,,-7.222500000000,112.026000000000,0,87,82,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Bojonegoro,Sumberrejo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/ACFD542A-F1CB-4AF6-8479-C866846F5AD2,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20584151,MAS DARUSSALAM DERU,20584151,JL.RAYA PUK NO.231 DESA DERU KECAMATAN SUMBERREJO KABUPATEN BOJONEGORO,DERU,KEC. SUMBERREJO,KAB. BOJONEGORO,PROV. JAWA TIMUR,SWASTA,MA,Kementerian Agama,,,Wm.06.04/PP.03.2/0676/SKP /2000,01-03-2000,Kw.13.4/4/PP.00.6/1132/2010,01-07-2010,Lihat SK Operasional,2017-03-14 08,B,0,,2.,,,,,,-7.203600000000,112.000900000000,0,31,22,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Bojonegoro,Sumberrejo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/621FE447-8BF7-4042-BF66-3D15F7BC8294,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20584154,MAS ISLAMIYAH,20584154,JL. RAYA BANJARJO NO. 502 SUMBERREJO,BANJARJO,KEC. SUMBERREJO,KAB. BOJONEGORO,PROV. JAWA TIMUR,SWASTA,MA,Kementerian Agama,,,Wm.06.02./403/c/Ket./1988,27-09-1988,MAS/22.0028/2017,06-06-2017,Lihat SK Operasional,2020-07-15 12,A,0,,2.,,,,,,-7.195700000000,111.959500000000,0,66,41,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Bojonegoro,Sumberrejo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/607D8EA1-64BE-48DE-A3CB-E9F34CA78C76,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20580132,MAS ISLAMIYAH ATTANWIR,20580132,JL. RAYA TALUN NO.220 SUMBEREJO BOJONEGORO,TALUN,KEC. SUMBERREJO,KAB. BOJONEGORO,PROV. JAWA TIMUR,SWASTA,MA,Kementerian Agama,,,00000000,01-03-2017,MA/1134/2010,01-07-2010,Lihat SK Operasional,2017-03-16 10,A,0,,2.,,,,,,-7.174900000000,112.015800000000,0,563,971,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Bojonegoro,Sumberrejo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/EC05363A-F6B9-46D1-95A2-C9E806DC7667,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20580142,MAS MUHAMMADIYAH 1 SUMBERREJO,20580142,KOMPLEK MASJID AT-TAQWA SUMBERREJO,SUMBERREJO,KEC. SUMBERREJO,KAB. BOJONEGORO,PROV. JAWA TIMUR,SWASTA,MA,Kementerian Agama,,,D/Wm/MA/259/93,03-04-1972,MA/1133/2010,01-07-2010,Lihat SK Operasional,2016-02-05 16,B,0,,2.,,,,,,-7.178100000000,112.000200000000,0,46,53,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Bojonegoro,Sumberrejo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/394A3C8F-30A3-43E2-A217-476069CE0A65,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20580146,MAS SABILUL MUTTAQIN MARGOAGUNG,20580146,JL. PUDAK WANGI NO. 293 MARGOAGUNG,MARGOAGUNG,KEC. SUMBERREJO,KAB. BOJONEGORO,PROV. JAWA TIMUR,SWASTA,MA,Kementerian Agama,,,Wm.06.04/PP.03.2/3372/SKP/1998,01-07-1998,Kw.13.4/4/PP.00.6/1129/2010,01-07-2010,Lihat SK Operasional,2016-02-05 09,A,0,,2.,,,,,,-7.179000000000,112.033400000000,0,23,66,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Bojonegoro,Sumberrejo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B127187C-5D16-42CE-920D-4F434D209EDA,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20580150,MAS WALI SONGO,20580150,JL. RAYA WOTAN SUMBERREJO,WOTAN,KEC. SUMBERREJO,KAB. BOJONEGORO,PROV. JAWA TIMUR,SWASTA,MA,Kementerian Agama,,,D/Wm/MA/01/1998,29-09-1998,MA/1111/2010,01-07-2010,Lihat SK Operasional,2017-04-03 08,C,0,,2.,,,,,,-7.199400000000,112.047900000000,0,9,6,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Bojonegoro,Sumberrejo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/401A1930-02C1-E111-97A0-09FE409D2C0D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20504494,SLB PKK SUMBERREJO,20504494,JALAN RAYA 1109 SUMBERREJO,SUMBERREJO,KEC. SUMBERREJO,KAB. BOJONEGORO,PROV. JAWA TIMUR,SWASTA,SLB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN PKLK SUMBERREJO,AL7057,421.8/6059.12/101.4/2017,06-10-2017,26/18.09.12/02/XI/2021,04-11-2021,Lihat SK Operasional,2021-11-28 13,,800,1. Telkomsel Flash,2. Telkom Speedy,PLN,,03533416299,slbpkk57ok@gmail.com,http,-7.174900000000,112.006200000000,16,57,41,13,Pagi/6 hari,,2022/2023-2,"4,400",4,0,1,2,0,0,20,0,16,0,0,0,4,12,0,8,8,11,1,3,0,0,1,0,4,12,0,0,4,0,0,0,1,0,"TKLB, SDLB, SMPLB,  dan SMLB",PAUD Merdeka,Telkomsel Flash,1,1,1,1,1,1,1,1,1,2,1,1,
Jawa Timur,Kab. Bojonegoro,Sumberrejo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0694CC3B-787C-49DF-B395-9633A9CEF638,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20541242,SMAN 1 SUMBERREJO,20541242,JL. RAYA SUMBEREJO NO. 131,TALUN,KEC. SUMBERREJO,KAB. BOJONEGORO,PROV. JAWA TIMUR,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,0206/0/1980,31-07-1980,0206/0/1980,31-07-1980,Lihat SK Operasional,2019-08-22 01,A,"19,274",1. Telkom Astinet,2. Telkom Astinet,PLN,331116,331116,smanis52@yahoo.co.id,http,-7.172300000000,112.019200000000,51,333,599,27,Sehari Penuh/5 hari,,2022/2023-2,"35,000",27,0,0,0,23,16,1,11,29,4,15,3,30,21,0,42,9,11,9,7,4,3,4,13,15,36,0,21,6,0,0,0,0,1,,SMA 2013 IPS,Telkom Astinet,,,,,,,,,,9,9,9,
Jawa Timur,Kab. Bojonegoro,Sumberrejo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1064EB3A-1F10-4899-862F-C502E6189D85,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20541224,SMAS MUHAMMADIYAH 2 SUMBERREJO,20541224,JL. KOMP. MASJID AT - TAQWA,SUMBERREJO,KEC. SUMBERREJO,KAB. BOJONEGORO,PROV. JAWA TIMUR,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,23628/MPK/74,15-07-1982,10 /SK/III.4/A/ 2018,23-07-2018,Lihat SK Operasional,2020-08-22 12,B,"7,650",1. Telkomsel Flash,2. Telkom Speedy,PLN,,333313,smamda.sumberrejo@gmail.com,http,-7.178400000000,111.999200000000,15,51,68,6,Pagi/6 hari,,2022/2023-2,"4,000",8,0,1,2,0,0,15,2,15,0,0,0,10,5,0,14,1,0,1,2,5,2,1,4,6,9,8,0,0,0,1,0,0,0,,SMA 2013 IPS,Telkomsel Flash,,,,,,,,,,2,2,2,
