prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,program_/_layanan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9,rombel_tingkat_10,rombel_tingkat_11,rombel_tingkat_12,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,rombel_tingkat_13
D.K.I. Jakarta,Kota Jakarta Barat,Taman Sari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B88C9FC9-C898-4D4E-B370-0D2BB787334A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70014971,SLB MALIKA CENTER,70014971,"Jl. Mangga Besar II No. 17 A, RT. 03/RW. 07",MAPHAR,KEC. TAMAN SARI,KOTA JAKARTA BARAT,PROV. D.K.I. JAKARTA,SWASTA,SLB,"SDLB, SMPLB,  dan SMLB","Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Keluarga Malika Utama,AX3345,296,29-09-2020,1/A.4/31.73.03.1001.01.007.R.6.0/3/-1.851.232/e2021,19-10-2021,Lihat SK Operasional,2021-11-19 19,,"1,360",1. -,2. Firstmedia,PLN,,,malikacenterjkt@gmail.com,,.000000000000,.000000000000,3,7,1,4,Pendidikan Khusus SMALB 2013,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,"8,000",5,0,1,0,0,0,4,0,3,0,0,0,1,2,0,0,3,3,0,0,0,0,0,0,2,1,1,0,0,1,0,0,0,1,0,0,1,0,5,0,0,0,1,0,0,0,
D.K.I. Jakarta,Kota Jakarta Barat,Taman Sari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0C052FF4-0C99-48F2-B8D5-3C06B80610BD,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20101624,SMAN 17 JAKARTA,20101624,JL. Mangga Besar IV/I No.27,TAMAN SARI,KEC. TAMAN SARI,KOTA JAKARTA BARAT,PROV. D.K.I. JAKARTA,NEGERI,SMA,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,,,,,Silakan Upload SK,,A,"2,785",1. Indosat IM3,2. Telkom Astinet,PLN,0216492322,0216392046,sma17.jakarta@gmail.com,http,-6.152500000000,106.824000000000,43,363,370,20,SMA 2013 IPS,Sehari Penuh/5 hari,,2022/2023-2,Indosat IM3,"130,000",20,3,1,2,29,10,0,4,25,0,15,3,26,17,0,40,3,3,7,6,4,7,7,9,16,27,,,,,,,,,,8,7,5,20,0,0,0,0,1,0,0,
D.K.I. Jakarta,Kota Jakarta Barat,Taman Sari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/21EC151C-C80E-4176-916C-30DABF031799,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20101622,SMAN 2 JAKARTA,20101622,JL. GAJAH MADA NO. 175,KEAGUNGAN,KEC. TAMAN SARI,KOTA JAKARTA BARAT,PROV. D.K.I. JAKARTA,NEGERI,SMA,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,PEPERDA NO. 232,11-07-1966,SJP NO. 004/JV/S/PERW/GG/66,24-02-1959,Lihat SK Operasional,2015-06-03 08,A,"3,684",1. Lainnya,2. Telkom Astinet,PLN & Diesel,0216294318,0216294318,sman2_jakarta@yahoo.com,http,-6.149300000000,106.815600000000,37,342,396,20,SMA 2013 Bhs&Budaya,Sehari Penuh/5 hari,,2022/2023-2,Lainnya,"257,600",20,4,1,2,22,10,0,5,19,2,11,5,26,11,0,36,1,4,3,5,5,5,8,7,16,21,,,,,,,,,,6,7,7,19,1,0,0,0,1,0,0,
D.K.I. Jakarta,Kota Jakarta Barat,Taman Sari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A0EB88C4-B76B-4E80-B1E7-A21634B69F90,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20101311,SMAS KATOLIK RICCI,20101311,JL. KEMENANGAN 3 NO. 47,GLODOK,KEC. TAMAN SARI,KOTA JAKARTA BARAT,PROV. D.K.I. JAKARTA,SWASTA,SMA,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",yayasan ricci,AI0061,SP.096/I01.A1/I,22-11-1983,Kep.308P/I01.A1/1/1989,28-12-1989,Lihat SK Operasional,2015-11-03 09,A,"1,015",1. Lainnya (Kabel),2. Telkom Speedy,PLN,0216491705,0216392495,smaricci1@yahoo.com,http,-6.143500000000,106.812200000000,23,109,101,8,SMA 2013 MIPA,Sehari Penuh/5 hari,,2022/2023-2,Lainnya (Kabel),"167,000",13,4,1,18,0,0,23,5,23,0,0,0,8,15,0,22,1,5,6,2,6,2,2,0,13,10,,,,,,,,,,2,3,3,13,0,0,0,1,0,0,0,
D.K.I. Jakarta,Kota Jakarta Barat,Taman Sari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/09A769D7-38DB-4566-9F48-F414B2AAC3CD,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20101614,SMAS SANTO LEO,20101614,JL. MANGGA BESAR RAYA NO. 43,TANGKI,KEC. TAMAN SARI,KOTA JAKARTA BARAT,PROV. D.K.I. JAKARTA,SWASTA,SMA,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Santo Leo,AD2956,sSP.828/I01.G.4/87,13-04-1987,9350/-/.851.68,08-11-2013,Lihat SK Operasional,2020-08-24 19,A,0,1. Telkom Speedy,2. Telkom Speedy,PLN,6398849,6398849,smasantoleo@yahoo.com,,-6.149700000000,106.820200000000,10,26,23,3,SMA 2013 IPS,Sehari Penuh/5 hari,,2022/2023-2,Telkom Speedy,"50,000",6,1,1,2,0,0,11,3,10,0,0,0,8,2,0,9,1,0,1,1,0,1,4,3,5,5,,,,,,,,,,1,1,1,6,0,0,0,1,0,0,0,
D.K.I. Jakarta,Kota Jakarta Barat,Taman Sari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/49802BA5-06AF-40D8-AC9F-D08EDF8DCB83,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20101611,SMAS SENTOSA,20101611,JL. MADU NO. 276,MANGGA BESAR,KEC. TAMAN SARI,KOTA JAKARTA BARAT,PROV. D.K.I. JAKARTA,SWASTA,SMA,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Pendidikan Sentosa Indonesia,AI0050,SP.570/101.1A/I.86,28-10-1982,984/101-4/R4-1982,28-10-1982,Lihat SK Operasional,2020-08-25 16,B,318,1. -,2. Lainnya,PLN,6290745,0216290745,nur.rara1983@gmail.com,,-6.143900000000,106.820300000000,10,51,34,4,SMA 2013 IPS,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,"3,300",3,5,1,2,0,0,5,6,10,0,0,0,1,9,0,7,3,2,3,0,1,0,1,3,4,6,,,,,,,,,,2,1,1,3,0,0,0,1,0,0,0,
D.K.I. Jakarta,Kota Jakarta Barat,Taman Sari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C9068CEF-8E4D-4E59-879D-701F3AFFA39B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20101608,SMAS TRI RATNA,20101608,JL. TALIB I NO. 35-37,KRUKUT,KEC. TAMAN SARI,KOTA JAKARTA BARAT,PROV. D.K.I. JAKARTA,SWASTA,SMA,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN PENDIDIKAN BUDDHIS TRI RATNA,AI0066,831/101-4/R4-1982,15-09-1982,6982/-1.851.68,29-08-2013,Lihat SK Operasional,2019-06-17 05,A,"1,357",1. Telkom Speedy,2. Telkom Speedy,PLN,0,63854385,sma@triratnaschool.com,http,-6.158500000000,106.815200000000,23,54,60,6,SMA 2013 IPS,Sehari Penuh/5 hari,,2022/2023-2,Telkom Speedy,"33,000",6,5,1,2,0,0,26,3,23,0,0,0,1,22,1,17,5,12,6,2,0,1,2,0,10,13,,,,,,,,,,2,2,2,6,0,0,0,1,0,0,0,
D.K.I. Jakarta,Kota Jakarta Barat,Taman Sari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0BF2EA3F-CB08-4D7F-9933-4FDEC2C5A2C7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20101504,SMKN 11 JAKARTA,20101504,JL. PINANGSIA I NO. 20,PINANGSIA,KEC. TAMAN SARI,KOTA JAKARTA BARAT,PROV. D.K.I. JAKARTA,NEGERI,SMK,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,63/B.3/Kedj.,,,,Silakan Upload SK,,A,"2,520",1. Lainnya (Serat Optik),2. Telkom Astinet,PLN & Diesel,0216253261,0216241342,smkn11jakarta@gmail.com,http,-6.140300000000,106.816500000000,38,136,490,18,SMK 2013 REV.  Akuntansi dan Keuangan Lembaga,Sehari Penuh/5 hari,,2022/2023-2,Lainnya (Serat Optik),"65,000",18,0,1,2,21,10,0,7,19,1,12,6,23,15,0,36,2,6,2,2,3,4,4,17,15,23,,,,,,,,,,6,6,6,0,18,0,0,1,0,0,0,0
D.K.I. Jakarta,Kota Jakarta Barat,Taman Sari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/FBA8FE5F-414F-45AD-92AC-9BC5245780AC,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20101501,SMKN 35 JAKARTA,20101501,JL. KERAJINAN NO.42,KRUKUT,KEC. TAMAN SARI,KOTA JAKARTA BARAT,PROV. D.K.I. JAKARTA,NEGERI,SMK,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,Nomor 0189/ O 1979,03-09-1979,,03-09-1979,Lihat SK Operasional,2022-09-06 13,A,"13,032",1. Telkom Speedy,2. Telkom Astinet,PLN & Diesel,0216343146,0216343146,esemka_35jw@yahoo.co.id,http,-6.154400000000,106.811300000000,55,628,326,30,SMK 2013 REV. Teknik Pemesinan,Sehari Penuh/5 hari,,2022/2023-2,Telkom Speedy,"131,000",30,4,1,2,31,15,0,9,34,0,12,9,36,19,0,52,3,9,6,7,5,8,6,14,33,22,,,,,,,,,,10,10,10,2,28,0,0,0,1,0,0,0
D.K.I. Jakarta,Kota Jakarta Barat,Taman Sari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B2EBF71A-0C03-415A-A406-6DC740A4BFD7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20101498,SMKN 53 JAKARTA,20101498,JL. Flamboyan No. 53,TAMAN SARI,KEC. TAMAN SARI,KOTA JAKARTA BARAT,PROV. D.K.I. JAKARTA,NEGERI,SMK,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,23532-58,,,,Silakan Upload SK,,A,"13,989",1. Telkom Astinet,2. Lainnya (Serat Optik),PLN,02129511483,02129511482,smk53jkt@yahoo.co.id,http,-6.132298200000,106.725654600000,68,678,387,33,SMK 2013 REV. Teknik Kendaraan Ringan Otomotif,Sehari Penuh/5 hari,,2022/2023-2,Telkom Astinet,"89,000",34,2,1,8,25,23,0,20,45,1,12,10,43,25,0,61,7,16,8,6,13,5,7,13,39,29,,,,,,,,,,11,11,11,34,0,0,0,1,0,0,0,0
