prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,program_/_layanan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9,rombel_tingkat_10,rombel_tingkat_11,rombel_tingkat_12,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,rombel_tingkat_13
Lampung,Kota Bandar Lampung,Rajabasa,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/40B68B76-8B18-E111-B106-4BAF05AF97C5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10807122,SLB A Bina Insani,10807122,Jl. Purnawirawan Gg. Cemara No.17 A,GEDONG MENENG,KEC. RAJABASA,KOTA BANDAR LAMPUNG,PROV. LAMPUNG,SWASTA,SLB,"SDLB, SMPLB,  dan SMLB","Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,321/I12.BI/U/1993,09-09-1993,321/I12.BI/U/1993,09-09-1993,Silakan Upload SK,,B,"2,250",1. -,2. Lainnya,PLN,0721771943,0721782574,slbabinainsani@gmail.com,,-5.361100000000,105.222600000000,10,13,13,12,Pendidikan Khusus SMALB 2013,Siang/6 hari,,2022/2023-2,Tidak Ada,900,12,0,1,2,3,0,6,1,7,0,2,1,5,5,0,9,1,3,3,0,0,0,2,2,3,7,1,1,1,1,1,1,1,1,1,1,1,1,0,12,0,0,0,1,0,0,
Lampung,Kota Bandar Lampung,Rajabasa,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C44479B4-B534-4D4C-A518-E051EA57DC03,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69990286,SMA ISLAM GLOBAL SURYA,69990286,Jl. St. Jamil No.1,GEDONG MENENG,KEC. RAJABASA,KOTA BANDAR LAMPUNG,PROV. LAMPUNG,SWASTA,SMA,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",yayasan global surya,AH4972,329/III.19/HK/2016,07-03-2016,463/10938/V.16/2019,23-08-2019,Lihat SK Operasional,2021-07-29 01,A,"2,500",1. Telkom Speedy,2. Telkom Speedy,PLN,0,0721733566,globalsuryasmaislam@yahoo.com,http,-5.376726500000,105.230329700000,16,50,67,5,SMA 2013 IPS,Sehari Penuh/5 hari,,2022/2023-2,Telkom Speedy,"5,000",6,5,1,2,1,0,13,4,15,0,0,1,4,12,0,13,3,7,3,2,1,2,0,1,7,9,,,,,,,,,,2,1,2,6,0,0,0,1,0,0,0,
Lampung,Kota Bandar Lampung,Rajabasa,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/84C04C0C-88B9-4749-9DEE-3F150C6E59AA,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69829361,SMA IT MIFTAHUL JANNAH,69829361,Jl. Bhayangkara Gg. Kutilang LK.I No.41,RAJABASA RAYA,KEC. RAJABASA,KOTA BANDAR LAMPUNG,PROV. LAMPUNG,SWASTA,SMA,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Tumenggung Jaya Abadi,AH4999,317/IV.40/HK/2014,10-03-2014,317/IV.40/HK/2014,10-03-2014,Lihat SK Operasional,2016-04-19 15,B,"2,282",1. Telkom Speedy,2. Telkom Speedy,PLN,,07218011641,smaitmiftahuljannah14@gmail.com,http,-5.353615000000,105.240619000000,11,59,83,5,SMA 2013 IPS,Sehari Penuh/6 hari,,2022/2023-2,Telkom Speedy,"3,300",6,1,1,2,0,1,11,0,11,0,0,0,0,11,0,7,4,7,2,0,1,1,0,0,5,6,,,,,,,,,,1,2,2,6,0,0,0,1,0,0,0,
Lampung,Kota Bandar Lampung,Rajabasa,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D9782E51-AA36-48C3-A51F-6A661F75A59F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69986802,SMA QURAN DARUL FATTAH,69986802,Jl. Kopi No.23 A,GEDONG MENENG,KEC. RAJABASA,KOTA BANDAR LAMPUNG,PROV. LAMPUNG,SWASTA,SMA,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan DARUL FATTAH LAMPUNG,AH4974,001/Y0 DF/A/II/2017,02-02-2017,463/686/A0001608/V.16/2023,31-01-2023,Lihat SK Operasional,2023-02-21 08,A,"2,876",1. Telkomsel Flash,2. Telkom Astinet,PLN,,07215617373,smaqdf16@gmail.com,https,-5.374500000000,105.238300000000,51,251,221,15,SMA 2013 MIPA,Sehari Penuh/5 hari,,2022/2023-2,Telkomsel Flash,"105,000",15,4,1,16,0,0,29,24,51,0,0,0,4,47,0,42,9,33,11,5,2,0,0,0,30,21,,,,,,,,,,6,5,4,15,0,0,0,1,0,0,0,
Lampung,Kota Bandar Lampung,Rajabasa,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/ED6F2A3C-F064-49CF-B606-F9C29DEAD159,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10807024,SMA S AL KAUTSAR,10807024,JL. SOEKARNO HATTA,RAJABASA,KEC. RAJABASA,KOTA BANDAR LAMPUNG,PROV. LAMPUNG,SWASTA,SMA,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Al Kautsar Lampung,AH4996,1496/I 12.B1/U1992,27-05-1902,213/I.12.B1/U/1997,21-07-1997,Lihat SK Operasional,2021-08-18 16,A,"90,000",1. Lainnya (Serat Optik),2. Lainnya (Serat Optik),PLN,0721781578,0721781578,smaal_kautsar@yahoo.co.id,http,-5.358800000000,105.215400000000,63,456,628,31,SMA 2013 IPS,Sehari Penuh/5 hari,,2022/2023-2,Lainnya (Serat Optik),"38,000",33,5,1,2,1,0,58,13,62,0,0,1,34,29,3,55,5,19,13,6,7,9,7,2,29,34,,,,,,,,,,11,10,10,33,0,0,0,1,0,0,0,
Lampung,Kota Bandar Lampung,Rajabasa,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/38D008A3-D286-44E2-9D94-42D0564DFD3C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10809885,SMA S DARMA BANGSA,10809885,JL ZA PAGAR  ALAM 93 A,GEDONG MENENG,KEC. RAJABASA,KOTA BANDAR LAMPUNG,PROV. LAMPUNG,SWASTA,SMA,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Darma Bangsa Edukasi,AH4968,421/2238.a/08/2007,10-09-2007,421/999/08/2007,05-03-2007,Lihat SK Operasional,2020-08-24 20,A,"6,035",1. -,2. Lainnya (Kabel),PLN & Diesel,771556,700931,sma_sdb@darmabangsa.sch.id,http,-5.378000000000,105.250400000000,18,80,59,5,SMA 2013 Bhs&Budaya,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,"16,400",7,3,1,1,0,0,23,8,18,0,0,0,4,14,0,13,5,10,3,3,1,0,0,1,2,16,,,,,,,,,,2,1,2,7,0,0,0,1,0,0,0,
Lampung,Kota Bandar Lampung,Rajabasa,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C3CDD97C-0E40-4134-B0CA-E1E1F5F8B92E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10807059,SMAN 13 BANDAR LAMPUNG,10807059,JL. PADAT KARYA SINAR HARAPAN,RAJABASA JAYA,KEC. RAJABASA,KOTA BANDAR LAMPUNG,PROV. LAMPUNG,NEGERI,SMA,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,13a/O/1998,11-03-1998,13a/O/1998,11-03-1998,Lihat SK Operasional,2015-05-12 14,A,"18,212",1. Telkomsel Flash,2. Telkom Astinet,PLN,07217690329,07217690304,sman13balam@yahoo.co.id,http,-5.346600000000,105.256100000000,59,363,622,30,SMA 2013 Bhs&Budaya,Sehari Penuh/5 hari,,2022/2023-2,Telkomsel Flash,"33,900",29,10,3,4,36,1,0,22,23,0,11,25,36,23,0,51,8,15,4,6,6,1,16,11,20,39,,,,,,,,,,12,11,7,29,0,0,0,3,0,0,0,
Lampung,Kota Bandar Lampung,Rajabasa,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B615D24D-8F74-47EB-81AA-8B0D652C9F2F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69727447,SMAS GLOBAL MADANI,69727447,JL. KAVLING RAYA 14 NO. 1 PRAMUKA,RAJABASA,KEC. RAJABASA,KOTA BANDAR LAMPUNG,PROV. LAMPUNG,SWASTA,SMA,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Pendidikan Global Madani,AH4990,613/IV.40/HK/2012,03-08-2012,613/IV.40/HK/2012,03-08-2012,Lihat SK Operasional,2015-09-14 12,A,"10,000",1. Lainnya (Kabel),2. Lainnya (Serat Optik),PLN,07218011329,07218011325,sma.globalmadani@gmail.com,http,-5.368700000000,105.224700000000,36,110,104,9,SMA 2013 IPS,Sehari Penuh/5 hari,,2022/2023-2,Lainnya (Kabel),"36,000",12,5,1,2,0,0,32,5,36,0,0,0,12,24,0,22,14,12,16,4,3,0,1,0,14,22,,,,,,,,,,3,3,3,12,0,0,0,1,0,0,0,
Lampung,Kota Bandar Lampung,Rajabasa,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DF5715DC-8119-4B65-88AA-974A029E1391,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69888793,SMK CITRA ANGKASA SCHOOL,69888793,Jl. Perwira No. 21,RAJABASA,KEC. RAJABASA,KOTA BANDAR LAMPUNG,PROV. LAMPUNG,SWASTA,SMK,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan PT Citra Angkasa Tercipta,AH4995,421/2752/IV.40/2014,21-11-2014,463/3759/V.16/2017,21-11-2014,Lihat SK Operasional,2019-01-13 02,B,"1,000",1. -,2. -,PLN,0721708889,0721708889,smkcasbalam@gmail.com,http,-5.364500000000,105.237800000000,10,22,33,4,SMK 2013 REV.  Otomatisasi dan Tata Kelola Perkantoran,Pagi/6 hari,,2022/2023-2,Tidak Ada,0,12,0,1,2,0,0,12,0,10,0,0,0,1,9,1,6,3,6,2,0,2,0,0,0,2,8,,,,,,,,,,1,1,2,12,0,0,0,1,0,0,0,0
Lampung,Kota Bandar Lampung,Rajabasa,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D263BA2C-8312-45B6-9A5B-E3AA9C801724,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10807213,SMKN 2 BANDAR LAMPUNG,10807213,"JL. PROF. SUMANTRI BROJONEGORO, RAJABASA",GEDONG MENENG,KEC. RAJABASA,KOTA BANDAR LAMPUNG,PROV. LAMPUNG,NEGERI,SMK,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,3405036,25-07-1968,420/2657/IV.40/2013,30-08-2013,Lihat SK Operasional,2015-08-20 11,A,"28,970",1. -,2. Telkom Speedy,PLN,0721770584,0721701966,smkn2_bl2003@yahoo.com,http,-5.364100000000,105.246000000000,123,"1,684",338,62,SMK 2013 REV. Bisnis Konstruksi dan Properti,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,"2,200",37,3,1,2,72,2,5,44,54,0,34,35,78,45,2,100,21,9,21,19,17,15,9,33,61,62,,,,,,,,,,22,20,20,0,37,0,0,0,1,0,0,0
