prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_10,rombel_tingkat_11,rombel_tingkat_12,rombel_tingkat_13
Aceh,Kab. Aceh Tenggara,Babussalam,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/03BD7215-60D8-4D06-B172-8FACBD6250C5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69977139,MA AL-FATTAH ARIEF,69977139,JL. TERMINAL TERPADU,PERAPAT SEPAKAT,KEC. BABUSSALAM,KAB. ACEH TENGGARA,PROV. ACEH,SWASTA,MA,Kementerian Agama,,,246 TAHUN 2017,13-06-2017,246 TAHUN 2017,13-06-2017,Lihat SK Operasional,2020-01-17 09,B,0,,2.,,,,,,3.471100000000,97.813800000000,0,20,26,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
Aceh,Kab. Aceh Tenggara,Babussalam,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A7E8D65B-7316-429B-8580-7168DA75ED9F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70028794,MA ANAK METUAH,70028794,Desa Terutung pedi,TERUTUNG PEDI,KEC. BABUSSALAM,KAB. ACEH TENGGARA,PROV. ACEH,SWASTA,MA,Kementerian Agama,,,,,514 TAHUN 2021,08-11-2021,Silakan Upload SK (link file tidak valid) => [204415-956655-https,2022-05-13 15,,"2,666",,2.,,,,,,.000000000000,.000000000000,0,3,2,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
Aceh,Kab. Aceh Tenggara,Babussalam,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E7F522AA-F8AD-4626-AAA9-146F7F509764,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10113694,MAN 1 ACEH TENGGARA,10113694,JLN. ISKANDAR MUDA NO.5 KOMPLEKS PELAJAR BABUSSALAM KUTACANE,GUMPANG JAYA,KEC. BABUSSALAM,KAB. ACEH TENGGARA,PROV. ACEH,NEGERI,MA,Kementerian Agama,Pemerintah Daerah,,,,,,Silakan Upload SK,,A,0,,2.,,,,,,3.490975000000,97.806373000000,0,376,492,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
Aceh,Kab. Aceh Tenggara,Babussalam,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/31988641-DA3E-4993-8D99-3DEDA2117CA3,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10113695,MAS PULO KEMIRI,10113695,JLN. KUTACNE-BLANGKEJEREN NO. 88 PULO KEMIRI,KAMPUNG RAJA,KEC. BABUSSALAM,KAB. ACEH TENGGARA,PROV. ACEH,SWASTA,MA,Kementerian Agama,,,,,,,Silakan Upload SK,,B,0,,2.,,,,,,3.481400000000,97.816700000000,0,46,14,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
Aceh,Kab. Aceh Tenggara,Babussalam,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5349AD18-3ACA-42F5-8307-CE30F252323A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10103030,SMAN 1 KUTACANE,10103030,JL. Iskandar Muda No. 2,GUMPANG JAYA,KEC. BABUSSALAM,KAB. ACEH TENGGARA,PROV. ACEH,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,421.3/E.I/51/2007,20-03-2007,421.3/E.I/51/2007,20-03-2007,Lihat SK Operasional,2017-11-02 11,A,"8,313",1. Lainnya (Kabel),2. Telkom Speedy,PLN,,062921179,sman1kutacane@gmail.com,,3.466400000000,97.825700000000,83,437,538,29,Pagi/6 hari,,2022/2023-2,"22,998",16,0,0,2,38,10,0,35,46,0,26,11,35,48,0,63,20,31,7,19,9,8,7,2,22,61,0,3,13,13,0,0,0,1,SMA 2013 Bhs&Budaya,Lainnya (Kabel),10,9,10,
Aceh,Kab. Aceh Tenggara,Babussalam,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E5021A7D-43A0-43E9-9698-8C8376A4F026,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10103091,SMAN 2 KUTACANE,10103091,JL. KOMP. PELAJAR BABUSSALAM,GUMPANG JAYA,KEC. BABUSSALAM,KAB. ACEH TENGGARA,PROV. ACEH,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,P.112/SET.B/SP/DT/1968,22-11-1968,0426/C/1991,15-06-1991,Lihat SK Operasional,2015-11-16 13,B,"14,400",1. Lainnya (Serat Optik),2. Telkom Speedy,PLN,,062921562,smanduakutacane@gmail.com,http,3.465100000000,97.824700000000,41,155,133,11,Pagi/6 hari,,2022/2023-2,"2,498",22,2,1,0,32,1,1,7,11,0,22,8,25,16,0,39,2,3,4,7,7,10,5,5,12,29,0,22,0,0,0,1,0,0,SMA 2013 IPS,Lainnya (Serat Optik),4,4,3,
Aceh,Kab. Aceh Tenggara,Babussalam,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7A5A7ACC-031B-4FCA-A8B4-99A0A41DA10D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10103098,SMAN 3 KUTACANE,10103098,JL. RAJA BINTANG MBARUNG,MBARUNG,KEC. BABUSSALAM,KAB. ACEH TENGGARA,PROV. ACEH,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,3,,,,Silakan Upload SK,,B,"12,000",1. -,2. Telkom Speedy,PLN,000,,smankutacane03@gmail.com,http,3.492700000000,97.801600000000,35,118,204,12,Pagi/6 hari,,2022/2023-2,0,14,0,2,2,22,2,0,11,14,0,13,8,21,14,0,32,3,7,4,3,13,5,1,2,9,26,0,8,6,0,0,2,0,0,SMA 2013 MIPA,Tidak Ada,4,4,4,
Aceh,Kab. Aceh Tenggara,Babussalam,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9CE95D93-186C-4F38-BE6E-FACB6D1F0EE7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10110351,SMAS AL AZHAR,10110351,JL. KOMPLEK PELAJAR BABUSSALAM,GUMPANG JAYA,KEC. BABUSSALAM,KAB. ACEH TENGGARA,PROV. ACEH,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Yaspen  H Jamidun Yahya,AE7726,422/197/II.b/2004,,,,Silakan Upload SK,,B,"2,500",1. -,2. Telkom Speedy,PLN,,,yaspen.jaya@yahoo.co.id,,3.482000000000,97.812800000000,7,35,18,3,Pagi/6 hari,,2022/2023-2,"1,200",2,0,0,0,1,1,2,4,6,0,1,0,2,5,0,6,1,1,2,3,0,1,0,0,2,5,0,2,0,1,0,0,0,0,SMA 2013 Bhs&Budaya,Tidak Ada,1,1,1,
Aceh,Kab. Aceh Tenggara,Babussalam,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/72410B48-4F7C-4624-B595-43C571B9399D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10110352,SMAS PERMATA,10110352,JL.AHMAD YANI KUTACANE,PULO LATONG,KEC. BABUSSALAM,KAB. ACEH TENGGARA,PROV. ACEH,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN PERMATA,AE7747,421/525/2002,12-12-2016,800/1844/I.b/2016,01-12-2016,Lihat SK Operasional,2020-08-31 16,C,880,1. Telkomsel Flash,2. Telkom Speedy,PLN,,,smaspermta77@gmail.com,,3.468800000000,97.814100000000,8,46,22,3,Pagi/6 hari,,2022/2023-2,450,3,1,0,1,0,0,4,4,8,0,0,0,0,8,0,7,1,3,1,2,2,0,0,0,0,8,3,0,0,0,0,0,0,0,SMA 2013 IPS,Telkomsel Flash,1,1,1,
Aceh,Kab. Aceh Tenggara,Babussalam,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6F61F603-5D8A-408A-A496-9BD2B6E89285,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10103021,SMKN 1 KUTA CANE,10103021,JL. LOUSER NO. 196,GUMPANG JAYA,KEC. BABUSSALAM,KAB. ACEH TENGGARA,PROV. ACEH,NEGERI,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,5/B5/KEJ,01-01-1969,421.5/DPMPTSP/2770/2022,20-10-2022,Lihat SK Operasional,2022-10-28 09,A,"9,701",1. Telkomsel Flash,2. Telkom Speedy,PLN,062921157,062921157,smkn1kutacane1969@gmail.com,http,3.467400000000,97.824000000000,83,354,581,31,Pagi/6 hari,,2022/2023-2,0,30,0,1,2,30,5,1,47,53,0,23,7,31,52,0,76,7,27,13,20,14,3,2,4,26,57,30,0,0,0,1,0,0,0,SMK 2013 REV.  Otomatisasi dan Tata Kelola Perkantoran,Telkomsel Flash,9,11,11,0
