prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_10,rombel_tingkat_11,rombel_tingkat_12,rombel_tingkat_13
Jawa Timur,Kab. Sumenep,Pragaan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/65F15479-9C04-40E9-B8FF-64918C13BD8A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70027909,MA NURUL JADID,70027909,DUSUN BLUMBANG  RT/RW,PRAGAAN DAYA,KEC. PRAGAAN,KAB. SUMENEP,PROV. JAWA TIMUR,SWASTA,MA,Kementerian Agama,,,,,591 TAHUN 2021,18-05-2021,Silakan Upload SK (link file tidak valid) => [199082-19379-https,2022-04-11 00,,"1,165",,2.,,,,,,-7.089824600000,113.658878500000,0,27,27,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Sumenep,Pragaan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/339D8A7A-A144-435B-B308-3BB8DFBB71F2,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20584669,MAS AL IHSAN,20584669,JL. KARANG ANYAR NO. 25,JADDUNG,KEC. PRAGAAN,KAB. SUMENEP,PROV. JAWA TIMUR,SWASTA,MA,Kementerian Agama,,,w.m.06.02/422/3-c/ket/1989,13-02-1989,-009/ST/MA.535/VII/2019,18-07-2019,Lihat SK Operasional,2019-12-12 09,B,0,,2.,,,,,,-7.071705000000,113.618442000000,0,81,155,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Sumenep,Pragaan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D7623B3B-F2FD-4DC7-998F-3923EA76FDDE,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20584670,MAS AL-AMIEN I PRAGAAN,20584670,JL.RAYA PAMEKASAN SUMENEP NO 2A PRENDUAN,PRAGAAN LAOK,KEC. PRAGAAN,KAB. SUMENEP,PROV. JAWA TIMUR,SWASTA,MA,Kementerian Agama,,,Wm.06.02/371/3.c/ket./1987,16-08-1993,MAS/29.0001/2017,13-01-2017,Lihat SK Operasional,2022-06-28 22,A,0,,2.,,,,,,-7.109800000000,113.668700000000,0,0,352,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Sumenep,Pragaan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/CDE6B7EC-3EF9-488D-B514-92941C4DA512,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20584671,MAS AL-AMIEN II PRENDUAN,20584671,JLN. RAYA SUMENEP-PAMEKASAN,PRENDUAN,KEC. PRAGAAN,KAB. SUMENEP,PROV. JAWA TIMUR,SWASTA,MA,Kementerian Agama,,,D/Wm/MA/03/I/2002,10-01-2002,MAS/29.0002/2017,13-01-2017,Lihat SK Operasional,2019-11-25 10,B,0,,2.,,,,,,-7.107700000000,113.672900000000,0,108,60,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Sumenep,Pragaan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1A73604F-917F-4C94-A66E-A9EC43D9088A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20584674,MAS AL-ANWAR,20584674,JL. PANGGUNG NO. 01,PAKAMBAN DAYA,KEC. PRAGAAN,KAB. SUMENEP,PROV. JAWA TIMUR,SWASTA,MA,Kementerian Agama,,,,01-01-1901,Kw.13.4/4/PP.00.6/996/2010,01-01-1900,Lihat SK Operasional,2015-11-30 15,B,0,,2.,,,,,,-7.101700000000,113.641700000000,0,30,27,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Sumenep,Pragaan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/05CA0764-4B41-4817-95E3-8F21D4AC98CA,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60728166,MAS AL-GHAZALI,60728166,DUSUN KOLOR RT 02 RW 01,ROMBASAN,KEC. PRAGAAN,KAB. SUMENEP,PROV. JAWA TIMUR,SWASTA,MA,Kementerian Agama,,,AHU-0031057.AH.01.04.Tahun 2016,06-08-2016,MAS/29.0122/2017,13-01-2017,Lihat SK Operasional,2022-01-03 10,B,0,,2.,,,,,,-7.095642000000,113.681146000000,0,37,33,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Sumenep,Pragaan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BE1B1A9E-5B34-4964-9885-DA3203FFDAE0,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60728167,MAS AL-IBROHIMY,60728167,JL. RAYA SUMENEP PAMEKASAN KM 39 PRAGAAN,SENTOL DAYA,KEC. PRAGAAN,KAB. SUMENEP,PROV. JAWA TIMUR,SWASTA,MA,Kementerian Agama,,,MAS/29.0125/2017,13-01-2017,MAS/29.0125/2017,13-01-2017,Lihat SK Operasional,2019-11-29 03,C,0,,2.,,,,,,-7.081852000000,113.696496000000,0,50,71,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Sumenep,Pragaan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/247CFEBE-B21D-4D41-B6CE-27E670E0D09E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20577775,MAS AL-ISTIKMAL,20577775,DUSUN CECEK PASAR KOJUK DESA PRENDUAN,PRENDUAN,KEC. PRAGAAN,KAB. SUMENEP,PROV. JAWA TIMUR,SWASTA,MA,Kementerian Agama,,,,,,,Silakan Upload SK,,C,0,,2.,,,,,,-6.948200000000,114.008200000000,0,46,43,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Sumenep,Pragaan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/36FE371F-554C-42ED-9DA0-0BA2A7C5DA2F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20584695,MAS AL-WATHAN,20584695,JL. MAKAM PAHLAWAN TAMBAK BATU LARANGAN PERRENG PRAGAAN SUMENEP,LARANGAN PERENG,KEC. PRAGAAN,KAB. SUMENEP,PROV. JAWA TIMUR,SWASTA,MA,Kementerian Agama,,,D/Wm/MA/39/VIII/2002,14-08-2002,MAS/29.0006/2017,13-01-2017,Lihat SK Operasional,2019-12-12 12,B,0,,2.,,,,,,-7.100900000000,113.629900000000,0,66,67,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Sumenep,Pragaan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/29354318-A27D-4D8E-982A-8F1FEE383407,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20584697,MAS AN NUSYUR,20584697,JL. S. GELOMBANG RT 04 RW 04 DUSUN CECEK DESA AENG PANAS,AENGPANAS,KEC. PRAGAAN,KAB. SUMENEP,PROV. JAWA TIMUR,SWASTA,MA,Kementerian Agama,,,,,,,Silakan Upload SK,,B,0,,2.,,,,,,-7.088600000000,113.697500000000,0,32,26,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
