prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,program_/_layanan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9,rombel_tingkat_10,rombel_tingkat_11,rombel_tingkat_12,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,rombel_tingkat_13
Jawa Timur,Kota Surabaya,Gubeng,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D023EAF7-39B2-E211-A51E-6F084E7E0D39,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20532833,SDLB-C AKW KUMARA II,20532833,Jl.KALIBOKOR TIMUR 165,KERTAJAYA,KEC. GUBENG,KOTA SURABAYA,PROV. JAWA TIMUR,SWASTA,SLB,SDLB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN  PENDIDIKAN LUAR BIASA ALPA KUMARA WARDHANA,AB4746,3,06-11-2015,36/18.09.12/02/XI/2021,26-11-2021,Lihat SK Operasional,2021-11-29 19,B,0,1. Smartfren,2. Telkomsel Flash,PLN,,0315020981,sdlbc.akwkumara2@gmail.com,,-7.286967000000,112.761187000000,5,13,9,6,Pendidikan Khusus SDLB 2013,Pagi/6 hari,,2022/2023-2,Smartfren,"4,400",11,0,1,2,3,0,2,0,2,0,2,1,3,2,0,5,0,2,0,0,0,0,2,1,1,4,1,1,1,1,1,1,0,0,0,0,0,0,11,0,0,0,1,0,0,0,
Jawa Timur,Kota Surabaya,Gubeng,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2041E9F7-39B2-E211-8254-856F42A1BF83,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69757478,SLB AGCA CENTER,69757478,Jl.NGAGEL JAYA TENGAH 3 / 21,PUCANG SEWU,KEC. GUBENG,KOTA SURABAYA,PROV. JAWA TIMUR,SWASTA,SLB,"SDLB, SMPLB,  dan SMLB","Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan NATHANISA,AB4760,9,22-08-2011,188/3578/436.6.4/2016,27-05-2016,Lihat SK Operasional,2017-04-03 08,,300,1. -,2. Telkom Speedy,PLN,,0315021826,agcacenterslb@gmail.com,http,-7.286400000000,112.753200000000,15,30,11,13,Pendidikan Khusus SMALB 2013,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,"4,505",15,0,1,0,2,0,13,0,13,1,1,0,8,7,1,11,3,1,1,2,5,3,3,0,2,13,1,1,1,2,1,1,1,1,1,1,1,1,14,1,0,0,1,0,0,0,
Jawa Timur,Kota Surabaya,Gubeng,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C05CE48F-B8B7-E211-82E0-6908F5998857,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69786901,SLB BHAKTI WIYATA,69786901,Jl. Bratang Binangun III / 21 Surabaya,BARATAJAYA,KEC. GUBENG,KOTA SURABAYA,PROV. JAWA TIMUR,SWASTA,SLB,"SDLB, SMPLB,  dan SMLB","Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,421.2/6176/436.5.6/2008,31-07-2008,19.14/219/V/II/2020,05-05-2020,Lihat SK Operasional,2020-12-03 17,,184,1.,2.,PLN,,,,,-7.294500000000,112.758600000000,11,25,2,11,Pendidikan Khusus SMALB 2013,Sehari Penuh/5 hari,,2022/2023-2,3 (Tri),"7,699",21,0,1,2,0,0,11,1,11,0,0,0,0,11,0,11,0,0,1,2,3,3,2,0,3,8,1,1,1,1,1,1,1,0,1,1,1,1,21,0,0,0,1,0,0,0,
Jawa Timur,Kota Surabaya,Gubeng,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B0DDEAF7-39B2-E211-B0CA-47B8C8C39117,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20561462,SLB HARAPAN BUNDA,20561462,Jl. Wonoayu No 159. Pandugo-Surabaya,KERTAJAYA,KEC. GUBENG,KOTA SURABAYA,PROV. JAWA TIMUR,SWASTA,SLB,"TKLB, SDLB,  dan SMPLB","Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",yayasan pendidikan kasih bunda,AE6677,AHU-0032239.AH.01.04 Tahun 2015,18-12-2015,P2T/44/19.14/02/VIII/2018,30-09-2017,Lihat SK Operasional,2021-06-27 07,,0,1.,2.,PLN,,,,,-7.320400000000,112.796100000000,13,19,5,12,TKLB 2013,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,"16,500",15,0,1,2,3,0,10,0,10,2,1,0,5,8,2,8,3,0,0,2,1,5,3,2,2,11,1,1,2,2,3,2,0,1,0,0,0,0,15,0,0,0,1,0,0,0,
Jawa Timur,Kota Surabaya,Gubeng,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/530ABF91-D04C-48FE-A11A-DB8B682062CD,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20532129,SMA NATION STAR ACADEMY,20532129,JL. DHARMAHUSADA INDAH BARAT VI / I,MOJO,KEC. GUBENG,KOTA SURABAYA,PROV. JAWA TIMUR,SWASTA,SPK SMA,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN PENDIDIKAN DAN PENGAJARAN INDONESIA (YPPI),AN2244,3019194741998,03-11-1988,0047/C/KS.03.00/2022,04-01-2022,Lihat SK Operasional,2022-01-22 05,A,"15,800",1. Lainnya (Wavelan),2. Lainnya (Kabel),PLN,0315961863,0315913553,admin.sma@nationstaracademy.sch.id,http,-7.276800000000,112.771600000000,29,133,126,12,SMA 2013 IPS,Sehari Penuh/5 hari,,2022/2023-2,Lainnya (Wavelan),"263,000",16,5,1,6,0,0,19,11,29,0,0,0,6,23,0,27,2,6,8,2,3,3,7,0,17,12,,,,,,,,,,4,4,4,16,0,0,0,1,0,0,0,
Jawa Timur,Kota Surabaya,Gubeng,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/830A639C-6F60-4630-B610-C9BBF6C147F6,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20532240,SMALB-C AKW KUMARA II SURABAYA,20532240,JL.KALIBOKOR TIMUR NO.165 SURABAYA,KERTAJAYA,KEC. GUBENG,KOTA SURABAYA,PROV. JAWA TIMUR,SWASTA,SLB,SMLB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN  PENDIDIKAN LUAR BIASA ALPA KUMARA WARDHANA,AB4746,,01-01-1900,421.8/6706/103.03/2010,01-01-1900,Silakan Upload SK (link file tidak valid) => [360244-283324--],2020-08-31 13,B,0,1.,2.,PLN,,031-5020981,alpakumara2@gmail.com,,-7.287000000000,112.761200000000,5,15,5,6,Pendidikan Khusus SMALB 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,"4,200",6,1,1,2,2,0,3,0,3,1,1,0,2,3,0,5,0,1,2,0,0,0,0,2,2,3,0,0,0,0,0,0,0,0,0,2,2,2,0,4,2,0,0,1,0,0,
Jawa Timur,Kota Surabaya,Gubeng,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5E9C8F74-BAE9-4AAF-AB41-965AAFFFA4DD,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20532370,SMAS DAPENA 1 SURABAYA,20532370,JL. SUMATERA 112-114,GUBENG,KEC. GUBENG,KOTA SURABAYA,PROV. JAWA TIMUR,SWASTA,SMA,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan DAPENA,AB4766,060/PA/PMU/6710/76,12-01-1976,450/18.02.10/02/XII/2022,13-12-2022,Lihat SK Operasional,2022-12-20 14,B,"2,510",1. -,2. Telkom Speedy,PLN,5053646,5031453,sma_dapena@yahoo.com,http,-7.274700000000,112.744800000000,23,25,9,5,SMA 2013 MIPA,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,"3,300",7,4,1,2,1,0,13,10,22,0,0,1,5,18,0,19,4,7,2,2,2,2,6,2,11,12,,,,,,,,,,1,2,2,7,0,0,0,1,0,0,0,
Jawa Timur,Kota Surabaya,Gubeng,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8F9F7295-595A-4C42-A4AA-0009B36BCBE1,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20532399,SMAS GALUH HANDAYANI,20532399,Manyar Sambongan 85A,KERTAJAYA,KEC. GUBENG,KOTA SURABAYA,PROV. JAWA TIMUR,SWASTA,SMA,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN BIMBINGAN PENINGKATAN PRESTASI SISWA,AB4761,421/6168/402.4.9/2003,16-09-1997,420/4935.12/101.2/2018,03-09-2018,Silakan Upload SK (link file tidak valid) => [413323-294885--],2021-01-25 17,A,"1,000",1. -,2. Telkom Speedy,PLN,5049335,5018129,sma_galuh_handayani@yahoo.co.id,http,-7.281400000000,112.759800000000,7,17,4,3,SMA 2013 IPS,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,"36,000",3,2,1,2,0,0,10,1,7,0,0,0,3,4,0,7,0,2,2,0,0,2,1,0,2,5,,,,,,,,,,1,1,1,3,0,0,0,1,0,0,0,
Jawa Timur,Kota Surabaya,Gubeng,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7FAC05A3-054A-4381-868F-81E640DBA26A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20532403,SMAS GIKI 2,20532403,JL. RAYA GUBENG 45 SURABAYA,GUBENG,KEC. GUBENG,KOTA SURABAYA,PROV. JAWA TIMUR,SWASTA,SMA,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan GITA KIRTTI Surabaya,AB4906,30215/I04.7.4/1990,20-10-1990,144/18.02.10./02/xii/2021,08-10-2018,Silakan Upload SK (link file tidak valid) => [781027-584087--],2023-02-17 09,A,"4,950",1. Telkom Speedy,2. Telkom Speedy,PLN,5033350,5031053,smagiki2@yahoo.com,http,-7.273900000000,112.747200000000,43,216,290,16,SMA 2013 MIPA,Sehari Penuh/5 hari,,2022/2023-2,Telkom Speedy,"131,000",16,2,1,4,2,0,22,24,41,0,0,2,16,27,0,36,7,4,2,8,8,10,2,9,12,31,,,,,,,,,,6,5,5,16,0,0,0,1,0,0,0,
Jawa Timur,Kota Surabaya,Gubeng,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/810F7305-AC67-4176-B390-C0C2B2914749,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20532142,SMAS KERTAJAYA,20532142,JL. JUWINGAN NO. 1 B,KERTAJAYA,KEC. GUBENG,KOTA SURABAYA,PROV. JAWA TIMUR,SWASTA,SMA,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Baiturrahman,AB4731,175/PA/PMU/7802/78,29-11-1978,19.03/1280/01/XI/2020,14-12-2020,Lihat SK Operasional,2021-08-24 21,B,"2,673",1. -,2. Telkom Speedy,PLN,,5028917,smakertajaya1@gmail.com,http,-7.278900000000,112.750400000000,19,70,48,6,SMA 2013 MIPA,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,"16,499",0,1,1,2,0,0,19,2,18,0,0,1,11,8,0,15,4,3,2,2,0,4,3,5,4,15,,,,,,,,,,2,2,2,0,0,0,6,0,0,1,0,
