prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,program_/_layanan,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9,rombel_tingkat_10,rombel_tingkat_11,rombel_tingkat_12,rombel_tingkat_13
Nusa Tenggara Barat,Kab. Lombok Utara,Bayan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E239159E-E9A5-4AA2-A2D1-3F95596496C7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70034472,MA Al Junaris,70034472,"Dusun Dasan Gerisak, RT 01 RW 01",ANYAR,KEC. BAYAN,KAB. LOMBOK UTARA,PROV. NUSA TENGGARA BARAT,SWASTA,MA,Kementerian Agama,,,,,261 TAHUN 2022,08-07-2022,Silakan Upload SK (link file tidak valid) => [239582-991460-https,2022-10-14 14,,0,,2.,,,,,,.000000000000,.000000000000,0,2,3,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Nusa Tenggara Barat,Kab. Lombok Utara,Bayan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BFA02532-1B7F-407D-9A8B-01EF7945BE50,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69975862,MA PLUS MAMBA`UL,69975862,JL. RAYA -TANJUNG - BAYAN KM 46,SUKADANA,KEC. BAYAN,KAB. LOMBOK UTARA,PROV. NUSA TENGGARA BARAT,SWASTA,MA,Kementerian Agama,,,290 TAHUN 2017,03-07-2017,290 TAHUN 2017,03-07-2017,Silakan Upload SK (link file tidak valid) => [-],2018-05-02 11,C,0,,2.,,,,,,.000000000000,.000000000000,0,10,37,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Nusa Tenggara Barat,Kab. Lombok Utara,Bayan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0908B770-AA1E-4882-B476-5C258802D2E0,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50222617,MAS GAUTS ABDURRAZAK NW BAYAN,50222617,"LOKOK KELUNGKUNG, SENARU, BAYAN",SENARU,KEC. BAYAN,KAB. LOMBOK UTARA,PROV. NUSA TENGGARA BARAT,SWASTA,MA,Kementerian Agama,,,,,,,Silakan Upload SK,,B,0,,2.,,,,,,-8.269311000000,116.408024000000,0,24,13,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Nusa Tenggara Barat,Kab. Lombok Utara,Bayan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D521B65B-87C2-4F39-A599-A213AD7F7289,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50222616,MAS NURUL BAYAN,50222616,"Jl. Tanjung-Bayan KM. 40, Telaga Bagek",ANYAR,KEC. BAYAN,KAB. LOMBOK UTARA,PROV. NUSA TENGGARA BARAT,SWASTA,MA,Kementerian Agama,,,,,,,Silakan Upload SK,,B,0,,2.,,,,,,-8.220300000000,116.408200000000,0,47,48,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Nusa Tenggara Barat,Kab. Lombok Utara,Bayan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9040C01E-86FE-E111-A7E7-25D7240EDB90,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50205346,SLBS Nurul Bayan,50205346,Jalan Raya Tanjung-Bayan Dusun Telaga Bagek,ANYAR,KEC. BAYAN,KAB. LOMBOK UTARA,PROV. NUSA TENGGARA BARAT,SWASTA,SLB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN SEKOLAH LUAR BIASA NURUL BAYAN,AX9309,4001/I20.B/PR/1999,01-07-1999,433/F/VI/1999,30-06-1999,Silakan Upload SK (link file tidak valid) => [715145-709517--],2022-09-21 16,,"1,000",1. Telkomsel Flash,2. XL (GSM),PLN,,,sdlbnurulbayan@yahoo.co.id,,-8.222455000000,116.408426700000,4,15,9,7,Double Shift/6 hari,,2022/2023-2,899,6,0,0,0,0,0,1,4,4,0,0,0,1,3,0,3,1,1,1,1,1,0,0,0,0,4,3,3,0,0,0,0,0,0,SDLB dan SMPLB,Pendidikan Khusus SMPLB 2013,Telkomsel Flash,1,1,1,1,1,0,1,1,0,0,0,0,
Nusa Tenggara Barat,Kab. Lombok Utara,Bayan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/EBFCDED9-9809-4960-B9DF-348E6095BE83,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69856917,SMA KARYA LOTARA,69856917,Jl.Pawang Timpas,AKAR AKAR,KEC. BAYAN,KAB. LOMBOK UTARA,PROV. NUSA TENGGARA BARAT,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Pendidikan Karya Lotara,AM5379,,01-07-2013,421/107/03/Dikpora/2014,09-06-2014,Silakan Upload SK,,B,"13,000",1. Telkomsel Flash,2. Smartfren,PLN,,,karyalotaras@gmail.com,http,-8.254060000000,116.341458300000,15,35,37,3,Pagi/6 hari,,2022/2023-2,900,3,0,0,1,0,1,12,4,15,0,0,0,0,15,0,9,6,4,9,1,0,1,0,0,9,6,0,3,0,0,0,0,0,0,,SMA 2013 IPS,Telkomsel Flash,,,,,,,,,,1,1,1,
Nusa Tenggara Barat,Kab. Lombok Utara,Bayan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6E839605-5FB0-4CF2-A134-E90D416D5F03,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69807689,SMA NEGERI 2 BAYAN,69807689,ANCAK,KARANG BAJO,KEC. BAYAN,KAB. LOMBOK UTARA,PROV. NUSA TENGGARA BARAT,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,560.A/811/DIKPORA/2013,05-12-2013,560.A/811/DIKPORA/2013,05-12-2013,Lihat SK Operasional,2020-03-08 11,B,"8,238",1. Telkomsel Flash,2. Telkom Speedy,PLN,,,sman2bayan@gmail.com,http,-8.259400000000,116.427900000000,19,194,209,13,Double Shift/6 hari,,2022/2023-2,"11,000",10,3,1,2,4,4,0,11,17,0,2,0,2,17,0,15,4,2,9,6,2,0,0,0,11,8,9,1,0,0,0,1,0,0,,SMA 2013 IPS,Telkomsel Flash,,,,,,,,,,5,4,4,
Nusa Tenggara Barat,Kab. Lombok Utara,Bayan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2FE07D3F-CBF2-468E-A366-15401083DD9A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50200365,SMAN 1 BAYAN,50200365,JL. RAYA TANJUNG - BAYAN,ANYAR,KEC. BAYAN,KAB. LOMBOK UTARA,PROV. NUSA TENGGARA BARAT,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,107/0/1997,25-08-1998,107/0/1997,25-09-1998,Lihat SK Operasional,2015-11-06 09,A,"1,200",1. Indosat IM3,2. Telkom Astinet,PLN,00,00,smanegeri.bayan@ymail.com,http,-8.230481700000,116.418413300000,43,371,520,28,Pagi/6 hari,,2022/2023-2,"7,800",29,0,1,8,19,10,0,14,28,0,12,3,12,31,2,39,2,2,8,17,7,4,3,2,32,11,0,29,0,0,0,1,0,0,,SMA 2013 IPS,Indosat IM3,,,,,,,,,,11,8,9,
Nusa Tenggara Barat,Kab. Lombok Utara,Bayan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B7E4ADEB-AA8A-468E-947A-698B0ECA32BF,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60726860,SMAS SIFAUNNUFUS,60726860,SAMBIK ELEN,SAMBIK ELEN,KEC. BAYAN,KAB. LOMBOK UTARA,PROV. NUSA TENGGARA BARAT,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,02/SKPM-NW/SE/06/2011,01-06-2011,420/10/03/DIKPORA/2011,24-10-2011,Silakan Upload SK (link file tidak valid) => [226446-5283104-800682253.PDF],2015-10-19 08,C,"12,750",1. Lainnya (Serat Optik),2. Lainnya (Serat Optik),PLN,,,,,-8.264300000000,116.469600000000,6,31,31,3,Pagi/6 hari,,2022/2023-2,"2,000",1,0,1,2,0,0,5,2,6,0,0,0,0,6,0,3,3,2,0,1,3,0,0,0,5,1,0,0,1,2,1,0,0,0,,SMA 2013 IPS,Lainnya (Serat Optik),,,,,,,,,,1,1,1,
Nusa Tenggara Barat,Kab. Lombok Utara,Bayan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/ABB1CB9F-6CDF-4787-8C5E-A1514D916439,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50200389,SMKN 1 BAYAN,50200389,RAYA TANJUNG - BAYAN,AKAR AKAR,KEC. BAYAN,KAB. LOMBOK UTARA,PROV. NUSA TENGGARA BARAT,NEGERI,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,033a/C.55/Kep/MN/2003,06-05-2003,274 / IV / KESRA / 2005,05-05-2005,Silakan Upload SK (link file tidak valid) => [707511-993168--],2022-09-12 06,B,"30,528",1. Telkom Speedy,2. Telkom Speedy,PLN,0370,0370,smknbayan@yahoo.co.id,http,-8.221948300000,116.349958300000,36,376,132,19,Pagi/6 hari,,2022/2023-2,"35,200",23,1,1,0,11,10,0,15,29,0,7,0,8,28,0,33,3,4,10,10,10,2,0,0,22,14,22,1,0,0,1,0,0,0,,SMK 2013 REV. Teknik Kendaraan Ringan Otomotif,Telkom Speedy,,,,,,,,,,5,7,7,0
