prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,program_/_layanan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9,rombel_tingkat_10,rombel_tingkat_11,rombel_tingkat_12,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,rombel_tingkat_13
Jawa Tengah,Kab. Wonogiri,Wonogiri,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/40192359-2DF5-E011-9489-5567A4A610E7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20341385,SLB ABC GIRI WIYATA DHARMA,20341385,Jl. Gurami 3 Pencil,WURYOREJO,KEC. WONOGIRI,KAB. WONOGIRI,PROV. JAWA TENGAH,SWASTA,SLB,"SDLB, SMPLB,  dan SMLB","Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan YPLB Giri Wiyata Dharma Wonogiri,AA7191,30,23-10-1986,425.1/0004146,03-06-2002,Lihat SK Operasional,2020-08-25 10,B,966,1. -,2. Telkom Speedy,PLN,0,,slbgiriwiyatadharma@ymail.com,,-7.833500000000,110.916100000000,7,29,17,13,Pendidikan Khusus SMALB 2013,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,"1,300",7,0,0,0,3,0,4,1,4,0,1,2,4,3,0,6,1,0,2,0,0,0,0,5,1,6,1,0,1,1,2,1,1,1,2,1,1,1,0,7,0,1,0,0,0,0,
Jawa Tengah,Kab. Wonogiri,Wonogiri,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/80002E5B-2DF5-E011-991D-39797FAEDB4F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20341066,SLB NEGERI WONOGIRI,20341066,Joho Lor Rt 02 Rw 05,GIRIWONO,KEC. WONOGIRI,KAB. WONOGIRI,PROV. JAWA TENGAH,NEGERI,SLB,"SDLB, SMPLB,  dan SMLB","Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,459,28-12-2007,459,28-04-2008,Silakan Upload SK,,B,"8,493",1. -,2. Telkom Speedy,PLN,0,02735328074,slbnwonogiri@gmail.com,,-7.806100000000,110.912300000000,20,80,52,34,Pendidikan Khusus SMALB 2013,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,"3,500",10,0,2,0,16,0,0,4,6,0,10,4,16,4,0,20,0,1,2,2,1,4,6,4,7,13,4,2,2,2,2,3,4,3,2,4,3,3,0,0,10,1,0,0,2,0,
Jawa Tengah,Kab. Wonogiri,Wonogiri,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/884FB2B1-8301-4BF5-BF0D-9EE11A26ED7A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69901284,SMAIT AL HUDA,69901284,"BULUSULUR, RT 02 RW 02",BULUSULUR,KEC. WONOGIRI,KAB. WONOGIRI,PROV. JAWA TENGAH,SWASTA,SMA,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN PENDIDIKAN ISLAM TERPADU AL HUDA WONOGIRI,AD9212,193 TAHUN 2015,19-05-2015,193 TAHUN 2015,19-05-2015,Lihat SK Operasional,2019-05-27 04,B,"3,408",1. Lainnya (Wavelan),2. Telkom Speedy,PLN,,02733203237,smait_alhuda@yahoo.co.id,http,-7.812500000000,110.954300000000,21,115,116,8,SMA 2013 Bhs&Budaya,Pagi/6 hari,,2022/2023-2,Lainnya (Wavelan),"5,480",12,1,0,4,0,0,19,5,21,0,0,0,3,18,0,17,4,15,3,2,1,0,0,0,6,15,,,,,,,,,,3,2,3,0,12,0,0,0,0,0,0,
Jawa Tengah,Kab. Wonogiri,Wonogiri,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6763F094-79AF-4D72-9EEF-3038248D3932,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20311334,SMAN 1 WONOGIRI,20311334,JL. Perwakilan NO. 24,GIRIPURWO,KEC. WONOGIRI,KAB. WONOGIRI,PROV. JAWA TENGAH,NEGERI,SMA,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,18/S.K/B.III,01-08-1962,18/S.K/B.III,01-08-1962,Silakan Upload SK (link file tidak valid) => [744377-85479--],2022-12-14 08,A,"7,870",1. -,2. Lainnya (Serat Optik),PLN,325777,321512,sman1wng@yahoo.com,http,-7.815000000000,110.929300000000,72,434,851,36,SMA 2013 MIPA,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,"108,000",33,6,1,9,45,18,0,9,28,0,26,18,56,16,0,70,2,5,9,6,15,10,14,13,33,39,,,,,,,,,,12,12,12,28,5,0,0,1,0,0,0,
Jawa Tengah,Kab. Wonogiri,Wonogiri,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/74CEE4D5-97DF-4BD3-9581-28C8FFC2368B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20311331,SMAN 2 WONOGIRI,20311331,JL. NAKULA V WONOKARTO,WONOKARTO,KEC. WONOGIRI,KAB. WONOGIRI,PROV. JAWA TENGAH,NEGERI,SMA,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,23601973,18-12-1973,0236/0/1973,18-12-1973,Lihat SK Operasional,2020-08-25 10,A,"39,930",1. -,2. Lainnya (Serat Optik),PLN,02735328886,0273321385,sman2_giri@yahoo.com,http,-7.801700000000,110.919200000000,81,487,790,36,SMA 2013 IPS,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,"126,999",34,7,1,24,47,16,0,18,36,0,27,18,47,34,1,74,6,8,6,13,13,5,23,13,35,46,,,,,,,,,,12,12,12,34,0,0,2,1,0,0,0,
Jawa Tengah,Kab. Wonogiri,Wonogiri,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C1E60389-E6C6-43D3-88BD-9E1DA088F380,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20311330,SMAN 3 WONOGIRI,20311330,JL.KI  MANGUNSARKORO NO. 70,GIRITIRTO,KEC. WONOGIRI,KAB. WONOGIRI,PROV. JAWA TENGAH,NEGERI,SMA,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,0426/O/1991,15-07-1991,0426/O/1991,01-07-1991,Lihat SK Operasional,2015-07-01 10,A,"29,800",1. Lainnya,2. Telkom Speedy,PLN,0273321519,0273321519,smanga_wng@yahoo.com,http,-7.826200000000,110.916300000000,57,365,592,28,SMA 2013 MIPA,Sehari Penuh/5 hari,,2022/2023-2,Lainnya,"44,000",32,4,1,19,37,11,0,9,21,0,16,20,44,13,0,50,7,3,6,4,7,8,16,13,28,29,,,,,,,,,,10,8,10,32,0,0,0,1,0,0,0,
Jawa Tengah,Kab. Wonogiri,Wonogiri,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D8979AB9-95F2-451E-A53A-5CE47799DDE6,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20311316,SMAS KRISTEN WONOGIRI,20311316,JL. MURTI PRANOTO NO.13 WONOGIRI,GIRIPURWO,KEC. WONOGIRI,KAB. WONOGIRI,PROV. JAWA TENGAH,SWASTA,SMA,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan YPK Giri Wacana,AD9259,2810/103/1982,,,,Silakan Upload SK,,C,"1,780",,2.,,,0273-321377,smakristenwonogiri@yahoo.co.id,http,-7.821300000000,110.924700000000,0,0,0,0,,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
Jawa Tengah,Kab. Wonogiri,Wonogiri,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C2D964AE-A8A3-4776-B361-1CFEAA640642,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20311315,SMAS MUHAMMADIYAH 1 WONOGIRI,20311315,JL. PERWAKILAN NO1 RT 02 RW 09 GIRIPURWO WONOGIRI,GIRIPURWO,KEC. WONOGIRI,KAB. WONOGIRI,PROV. JAWA TENGAH,SWASTA,SMA,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Pimpinan Wilayah Muhammadiyah (PWM) Prov. Jawa Tengah,AO5350,2592/I03/I81,29-12-1981,392/I03.2/I.82,08-06-1982,Lihat SK Operasional,2020-08-24 18,B,840,1. Telkomsel Flash,2. Telkom Speedy,PLN,,0273321371,smamuhammadiyah24@yahoo.co.id,http,-7.822600000000,110.922400000000,9,22,16,3,SMA 2013 IPS,Sehari Penuh/5 hari,,2022/2023-2,Telkomsel Flash,"5,500",3,4,1,2,0,0,5,6,9,0,0,0,0,9,0,7,2,2,4,2,0,0,0,1,3,6,,,,,,,,,,1,1,1,3,0,0,0,1,0,0,0,
Jawa Tengah,Kab. Wonogiri,Wonogiri,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/154EA00E-0AE7-4C88-A5D0-9255376E6815,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20311313,SMAS PANCASILA 1 WONOGIRI,20311313,JL. DIPONEGORO 69 WONOGIRI,WONOBOYO,KEC. WONOGIRI,KAB. WONOGIRI,PROV. JAWA TENGAH,SWASTA,SMA,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Pendidikan Pancasila Cab. Wonogiri,AA7186,018/C/Kep/I 83,23-02-1983,082/XVIII/4A/78,09-01-1978,Silakan Upload SK (link file tidak valid) => [536410-660254--],2021-11-01 11,B,"1,876",1. -,2. Telkom Speedy,PLN,,0273321324,spansawonogiri@gmail.com,,-7.819500000000,110.930500000000,11,19,11,3,SMA 2013 IPS,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,"13,000",6,4,1,2,0,0,13,1,11,0,0,0,6,5,0,8,3,1,3,2,1,3,0,1,5,6,,,,,,,,,,1,1,1,5,1,0,0,1,0,0,0,
Jawa Tengah,Kab. Wonogiri,Wonogiri,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/EC83E7C8-EFDA-4B4D-BB56-472C353C5915,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20311325,SMKN 1 WONOGIRI,20311325,"JL. ARJUNA VI, WONOKARTO, WONOGIRI",WONOKARTO,KEC. WONOGIRI,KAB. WONOGIRI,PROV. JAWA TENGAH,NEGERI,SMK,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,0190/0/1979,03-09-1979,0190/0/1979,03-09-1979,Lihat SK Operasional,2017-03-12 11,A,"10,200",1. Telkom Speedy,2. Lainnya (Serat Optik),PLN,0273321322,0273321322,smkn1wonogiri@gmail.com,http,-7.799900000000,110.917100000000,70,18,"1,160",33,SMK 2013 REV.  Otomatisasi dan Tata Kelola Perkantoran,Sehari Penuh/5 hari,,2022/2023-2,Telkom Speedy,"65,000",33,2,1,11,38,12,0,20,36,1,24,9,49,21,0,58,12,6,7,9,8,15,12,13,25,45,,,,,,,,,,11,11,11,10,19,4,0,1,0,0,0,0
