prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,program_/_layanan,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9,rombel_tingkat_10,rombel_tingkat_11,rombel_tingkat_12,rombel_tingkat_13
Maluku,Kab. Seram Bagian Barat,Seram Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/696BDE39-888D-4BE3-A932-7A5AAA4CE268,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60105462,MAS BINA KARYA HATAWANO,60105462,"DUSUN HATAWANO, DESA LUHU",LUHU,KEC. SERAM BARAT,KAB. SERAM BAGIAN BARAT,PROV. MALUKU,SWASTA,MA,Kementerian Agama,Lainnya,,,01-01-1900,,01-01-1900,Silakan Upload SK (link file tidak valid) => [640376-769334--],2022-06-27 14,Tidak Terakreditasi,0,,2.,,,,,,-3.347000000000,127.967900000000,0,55,76,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Maluku,Kab. Seram Bagian Barat,Seram Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/571A672A-3EC0-4060-9031-0B7E7AF1158C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69886254,SLB NEGERI PIRU,69886254,Jl. Baru Eti,ETI,KEC. SERAM BARAT,KAB. SERAM BAGIAN BARAT,PROV. MALUKU,NEGERI,SLB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,,01-01-1900,421.2/563/2014,29-10-2014,Lihat SK Operasional,2015-01-16 10,C,"4,048",1. -,2. Lainnya (Kabel),PLN,,,slbnegeripiru@yahoo.co.id,,-3.095700000000,128.217500000000,24,30,24,15,Pagi/6 hari,,2022/2023-2,500,11,0,1,2,1,5,0,18,23,0,0,1,2,22,2,17,5,7,7,3,4,1,0,2,4,20,2,0,9,0,1,0,0,0,"SDLB, SMPLB,  dan SMLB",Pendidikan Khusus SMALB 2013,Tidak Ada,0,1,1,1,1,2,1,2,1,1,2,2,
Maluku,Kab. Seram Bagian Barat,Seram Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/53235B4A-8304-4D96-B9FC-175B442FEA44,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69960754,SMA MUHAMMADIYAH PATINEA,69960754,Jl. Pantai Wisata Dusun Patinia,NEGERI KAWA,KEC. SERAM BARAT,KAB. SERAM BAGIAN BARAT,PROV. MALUKU,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Pimpinan Wilayah Muhammadiyah (PWM) Prov. Maluku,AM4779,03/SK/III.O/A/2016,14-03-2016,420/57/2017,10-03-2017,Silakan Upload SK (link file tidak valid) => [639574-714642--],2022-06-24 11,B,"10,000",1. -,2. -,PLN,,,smamuhpatinea17@gmail.com,,-2.985600000000,128.081500000000,5,26,37,4,Pagi/6 hari,,2022/2023-2,"2,500",4,1,1,2,1,0,4,1,4,0,1,0,0,5,0,5,0,2,0,1,0,1,1,0,3,2,0,4,0,0,0,1,0,0,,SMA 2013 MIPA,Tidak Ada,,,,,,,,,,2,1,1,
Maluku,Kab. Seram Bagian Barat,Seram Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1CDFE794-6388-45ED-BB3B-498A946CADEE,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60102887,SMA Negeri 12 Seram Bagian Barat,60102887,KAWA,NEGERI KAWA,KEC. SERAM BARAT,KAB. SERAM BAGIAN BARAT,PROV. MALUKU,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,16/SK/DS-K/2006,10-06-2006,420-95 Tahun 2011,03-03-2011,Lihat SK Operasional,2019-11-05 12,A,"9,600",1. Lainnya,2. Telkomsel Flash,PLN,0,,sman12sbb@gmail.com,http,-3.046148000000,128.271941000000,27,184,170,12,Pagi/6 hari,,2022/2023-2,"2,201",12,3,1,0,12,1,0,14,20,1,5,1,7,20,0,21,6,9,4,3,2,3,4,2,12,15,12,0,0,0,1,0,0,0,,SMA 2013 IPS,Lainnya,,,,,,,,,,4,4,4,
Maluku,Kab. Seram Bagian Barat,Seram Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A389A6F0-6C5D-4549-A343-E52DAFBA4F2D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60101540,SMA Negeri 3 Seram Bagian Barat,60101540,JL. WAIMETENG DARAT,PIRU,KEC. SERAM BARAT,KAB. SERAM BAGIAN BARAT,PROV. MALUKU,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,3891011990,11-06-1990,27/06/2019,27-05-2019,Lihat SK Operasional,2020-04-13 11,B,"25,000",1. Telkomsel Flash,2. Lainnya (Serat Optik),PLN,,,sman.1.piru@gmail.com,http,-3.073200000000,128.204100000000,51,356,354,24,Pagi/6 hari,,2022/2023-2,"30,000",26,3,1,0,34,3,0,14,17,0,22,12,29,22,0,46,5,0,11,7,10,10,9,4,13,38,24,2,0,0,1,0,0,0,,SMA 2013 IPS,Telkomsel Flash,,,,,,,,,,9,7,8,
Maluku,Kab. Seram Bagian Barat,Seram Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A1C397BE-7634-4AD6-9702-BD72631AA90F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60102707,SMAS AL - FIQRI TALAGA PIRU,60102707,DANAU MANDARANI,PIRU,KEC. SERAM BARAT,KAB. SERAM BAGIAN BARAT,PROV. MALUKU,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan ALFIQRI,AF8109,420/319/2004,28-02-2004,420/319/2004,28-02-2004,Lihat SK Operasional,2015-10-15 09,B,"6,750",1. -,2. -,PLN,,,smaalfiqritelaga1981.piru@gmail.com,,-3.098700000000,128.120900000000,24,91,73,8,Pagi/6 hari,,2022/2023-2,900,9,0,1,1,6,0,15,4,18,0,5,1,7,17,0,16,8,7,6,3,4,3,1,0,11,13,0,6,3,0,0,0,1,0,,SMA 2013 MIPA,Tidak Ada,,,,,,,,,,3,2,3,
Maluku,Kab. Seram Bagian Barat,Seram Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/272A4652-3A0F-47CD-958A-866E9919A250,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60101538,SMAS PGRI PELITA JAYA,60101538,PELITA JAYA,ETI,KEC. SERAM BARAT,KAB. SERAM BAGIAN BARAT,PROV. MALUKU,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Perwakilan YPLP PGRI Provinsi Maluku,AM4772,01/Des/SMA/V/1996,06-05-1996,018/C/Kep/I.83,06-05-1996,Lihat SK Operasional,2015-08-29 05,C,"6,160",1. Telkomsel Flash,2. Lainnya,PLN,,,smapgripj@gmail.com,http,-3.006000000000,128.121300000000,12,101,88,8,Pagi/6 hari,,2022/2023-2,"1,500",6,1,1,2,6,0,1,5,6,0,6,0,6,6,0,10,2,2,1,6,2,0,1,0,2,10,0,2,4,0,1,0,0,0,,SMA 2013 IPS,Telkomsel Flash,,,,,,,,,,3,2,3,
Maluku,Kab. Seram Bagian Barat,Seram Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9D404EBB-AB47-48FE-A489-C87BEF131801,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69854818,SMK Negeri 10 Seram Bagian Barat,69854818,JL. BARU,ETI,KEC. SERAM BARAT,KAB. SERAM BAGIAN BARAT,PROV. MALUKU,NEGERI,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,SK Gub Maluku Nomor 98 Tahun 2019,27-06-2019,420/282/2014,28-05-2014,Silakan Upload SK (link file tidak valid) => [625845-12088--],2022-05-19 06,Sertifikat Kedaluwarsa,"4,000",1. Telkom Speedy,2. Telkomsel Flash,PLN,081248655552,,smknegeri10serambagianbarat@gmail.com,,-3.031735000000,128.171882000000,24,23,67,6,Pagi/6 hari,,2022/2023-2,"2,199",5,1,1,0,14,0,0,10,15,0,7,2,6,18,0,20,4,1,8,4,3,4,3,1,6,18,1,1,3,4,1,0,0,0,,SMK 2013 REV. Asisten Keperawatan,Telkom Speedy,,,,,,,,,,2,2,2,0
Maluku,Kab. Seram Bagian Barat,Seram Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/734D73C6-455A-4DE9-B22D-C7DA7A556021,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60103906,SMK NEGERI 8 SERAM BAGIAN BARAT,60103906,TRANS SERAM,ETI,KEC. SERAM BARAT,KAB. SERAM BAGIAN BARAT,PROV. MALUKU,NEGERI,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,421.5-674,08-07-2010,Nomor 98 Tahun 2019,27-06-2019,Lihat SK Operasional,2021-11-15 09,B,"60,000",1. -,2. Telkomsel Flash,PLN,081240462234,,teknologismkn4sb@gmail.com,http,-3.049100000000,128.155800000000,28,101,49,12,Pagi/6 hari,,2022/2023-2,"10,000",11,1,1,0,17,4,0,7,14,0,14,0,7,21,0,22,6,3,7,5,9,4,0,0,13,15,1,4,6,1,1,0,0,0,,SMK 2013 REV. Teknik Komputer dan Jaringan,Tidak Ada,,,,,,,,,,4,4,4,0
Maluku,Kab. Seram Bagian Barat,Seram Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F6AC3A36-F244-48D7-9D5B-7B43924CB982,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60102760,SMKN 1 SERAM BARAT,60102760,JL. PENDIDIKAN - WAEL,PIRU,KEC. SERAM BARAT,KAB. SERAM BAGIAN BARAT,PROV. MALUKU,NEGERI,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,420/940.B/2008,15-07-2008,420/940.B/2008,15-07-2008,Lihat SK Operasional,2015-10-14 17,B,"16,380",1. Jardiknas,2. Telkom Speedy,PLN,,,smknegeri1serambarat@gmail.com,,-3.070400000000,128.087400000000,24,75,55,7,Pagi/6 hari,,2022/2023-2,"5,000",13,1,1,2,12,3,0,9,16,1,7,0,8,16,0,20,4,4,3,8,7,1,1,0,12,12,13,0,0,0,1,0,0,0,,SMK 2013 REV.  Nautika Kapal Penangkap Ikan,Jardiknas,,,,,,,,,,2,2,3,0
Maluku,Kab. Seram Bagian Barat,Seram Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/49F3B84A-68C1-402E-9882-1E01ED6EA0A1,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60102761,SMKS KRISTEN SERAM BARAT,60102761,JLN. KABARESSY (BLAKANG TANGSI),PIRU,KEC. SERAM BARAT,KAB. SERAM BAGIAN BARAT,PROV. MALUKU,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN PEMBINAAN PENDIDIKAN KRISTEN DR. J. B. SITANALA,AK8991,-421.5-215.C Tahun 2007,18-06-2007,421.5-215.C Tahun 2007,18-06-2007,Lihat SK Operasional,2015-03-18 15,B,"4,800",1. Telkomsel Flash,2. Lainnya (Serat Optik),PLN,,,mellonmell2021@gmail.com,http,-3.064000000000,128.202700000000,9,23,26,8,Pagi/6 hari,,2022/2023-2,"1,300",9,2,1,0,6,0,0,3,3,0,6,0,1,8,0,7,2,0,0,3,5,0,1,0,1,8,9,0,0,0,1,0,0,0,,SMK 2013 REV.  Bisnis Daring dan Pemasaran,Telkomsel Flash,,,,,,,,,,3,3,2,0
Maluku,Kab. Seram Bagian Barat,Seram Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B73F634E-CA9E-4BED-AE60-62F136D13A53,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60103952,SMKS TUNAS TIMUR PIRU,60103952,Jl. Kilo meter satu - piru,PIRU,KEC. SERAM BARAT,KAB. SERAM BAGIAN BARAT,PROV. MALUKU,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Tunas Timur,AH8174,425-501 Tahun 2011,30-07-2011,420/320/2011,11-03-2011,Lihat SK Operasional,2020-08-29 21,B,"9,490",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,smktunastimurpiru@gmail.com,http,-3.062200000000,128.177600000000,12,11,11,3,Sehari Penuh/5 hari,,2022/2023-2,"1,300",3,4,1,0,2,0,4,8,11,0,1,0,1,11,1,9,2,3,4,1,1,2,0,1,2,10,3,0,0,0,1,0,0,0,,SMK 2013 REV. Asisten Keperawatan,Telkomsel Flash,,,,,,,,,,1,1,1,0
