prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_10,rombel_tingkat_11,rombel_tingkat_12,rombel_tingkat_13
Banten,Kota Tangerang,Ciledug,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/916B13BB-CBEC-4A4B-9B81-0FC83CBDBB58,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20623288,MAS AMANATUL HUDA,20623288,JL. H. BACEK RT.002/02 NO. 29,TAJUR,KEC. CILEDUG,KOTA TANGERANG,PROV. BANTEN,SWASTA,MA,Kementerian Agama,,,AHU-AH.01.06-727,14-08-2014,Kw.28.04/PP.00/848/2011,18-03-2011,Lihat SK Operasional,2017-08-29 07,C,0,,2.,,,,,,-6.240000000000,106.689300000000,0,21,29,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
Banten,Kota Tangerang,Ciledug,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/FF90F705-04B4-4C1B-8926-3346059C2A3F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69963562,MAS Aziziyyah,69963562,Jl. Masjid II Kp. Parung Serab Rt. 02 Rw. 09,PARUNG SERAB,KEC. CILEDUG,KOTA TANGERANG,PROV. BANTEN,SWASTA,MA,Kementerian Agama,Lainnya,,1123 Tahun 2016,07-11-2016,041/KW.28.02.05/PP.07/2016,07-11-2016,Lihat SK Operasional,2019-11-19 16,B,"3,100",,2.,,,,,,-6.240500000000,106.700400000000,0,50,50,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
Banten,Kota Tangerang,Ciledug,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8BD8EF94-F5AA-49AD-989F-C950BD4A4FE2,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20606849,SMAN 13 TANGERANG,20606849,JL.HOS COKROAMINOTO KOMP. GRIYA KENCANA II,SUDIMARA BARAT,KEC. CILEDUG,KOTA TANGERANG,PROV. BANTEN,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,5 Tahun 2008,07-07-2008,421.3/584-Dikmen/2013,27-02-2013,Lihat SK Operasional,2022-12-07 18,A,"4,250",1. Lainnya (Kabel),2. Telkom Astinet,PLN,73458276,73458276,sman13kotangerang@gmail.com,http,-6.230900000000,106.705300000000,43,408,451,24,Sehari Penuh/5 hari,,2022/2023-2,"99,000",16,2,1,6,33,3,0,7,10,0,25,8,33,10,0,39,4,2,2,0,6,7,14,12,17,26,0,16,0,0,1,0,0,0,SMA 2013 Bhs&Budaya,Lainnya (Kabel),8,8,8,
Banten,Kota Tangerang,Ciledug,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/44E269BB-06AC-4463-8BCD-F24FB976E130,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20606547,SMAS AN NURMANIYAH,20606547,JL.DR. CIPTO MANGUNKUSUMO NO. 62,PANINGGILAN UTARA,KEC. CILEDUG,KOTA TANGERANG,PROV. BANTEN,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN PERGURUAN AN NURMANIYAH,AH8981,421.3/3418-Sekretariat/2014,28-10-2014,1823/IO2.1/Kep/OT/1999,05-05-1999,Lihat SK Operasional,2021-06-21 01,A,"4,000",1. Smartfren,2. Telkom Speedy,PLN,,02173457728,smayapera@gmail.com,http,-6.224900000000,106.713200000000,33,364,509,21,Sehari Penuh/5 hari,,2022/2023-2,"330,000",21,1,1,2,0,0,42,2,33,0,0,0,9,24,1,22,10,12,8,7,3,1,2,0,15,18,21,0,0,0,1,0,0,0,SMA 2013 IPS,Smartfren,7,8,6,
Banten,Kota Tangerang,Ciledug,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2EB780FA-1AED-45BD-8B7D-FA216A68996B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20606545,SMAS AT THAHIRIN,20606545,JL. RADEN FATAH KM. 1,SUDIMARA SELATAN,KEC. CILEDUG,KOTA TANGERANG,PROV. BANTEN,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN TERPADU AT THAHIRIN,AH8997,421/35-Din P & K,02-01-2003,421.4769/Sekretariat/2013,07-03-2013,Lihat SK Operasional,2020-05-14 18,B,"2,500",1. -,2. Lainnya (Serat Optik),PLN,,0217307941,irmateguh50@yahoo.com,,-6.233400000000,106.702200000000,13,35,36,3,Pagi/6 hari,,2022/2023-2,"2,200",4,2,1,2,0,1,10,4,13,0,0,0,7,6,0,10,3,2,2,0,3,4,1,1,4,9,4,0,0,0,1,0,0,0,SMA 2013 IPS,Tidak Ada,1,1,1,
Banten,Kota Tangerang,Ciledug,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C38F9F83-8C24-4ABD-B694-FF31A10FF193,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20606527,SMAS BUDI MULIA,20606527,JL. HOS COKROAMINOTO NO. 1,SUDIMARA JAYA,KEC. CILEDUG,KOTA TANGERANG,PROV. BANTEN,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN PENDIDIKAN BUDI MULIA,AH9035,624/I02/Kep/E/94,31-08-1994,624/I02/Kep/E/94,31-08-1994,Lihat SK Operasional,2019-11-05 15,Sertifikat Kedaluwarsa,"7,500",1. Telkomsel Flash,2. Lainnya (Serat Optik),PLN,0217328739,0217304142,budimuliaschool@yahoo.com,http,-6.227300000000,106.713500000000,34,300,426,20,Siang/6 hari,,2022/2023-2,"82,499",20,3,1,2,2,0,27,10,32,0,2,0,12,22,1,28,5,6,10,3,4,2,5,4,14,20,20,0,0,0,1,0,0,0,SMA 2013 MIPA,Telkomsel Flash,7,7,6,
Banten,Kota Tangerang,Ciledug,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/141B9EC3-A181-49ED-9A41-EB50D4739756,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20606506,SMAS FATAHILAH,20606506,JL. MASJID X-4 RT. 02/07,SUDIMARA TIMUR,KEC. CILEDUG,KOTA TANGERANG,PROV. BANTEN,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Pusat Perguruan Fatahillah,AH9012,791b/IO2.1/Kep/OT/1998,08-10-1998,791b/IO2.1/Kep/OT/1998,08-10-1998,Lihat SK Operasional,2021-01-21 11,B,"1,410",1. Telkomsel Flash,2. Lainnya (Serat Optik),PLN,0,02173451195,smafatahillah38@gmail.com,http,-6.232100000000,106.715900000000,14,94,93,6,Sehari Penuh/5 hari,,2022/2023-2,"23,000",6,1,1,2,0,0,15,4,14,0,0,0,6,8,1,10,3,3,1,1,5,2,0,2,5,9,0,6,0,0,0,1,0,0,SMA 2013 IPS,Telkomsel Flash,2,2,2,
Banten,Kota Tangerang,Ciledug,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/044E007D-B920-4C82-9B07-6E2BD9AA086D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20606520,SMAS MAJAPAHIT,20606520,JL. BATAS PENINGGILAN,SUDIMARA TIMUR,KEC. CILEDUG,KOTA TANGERANG,PROV. BANTEN,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN MAHAPATIH MAJAPAHIT,AH8989,21/SK/YM/11/1989,21-11-1988,016/I.02/kep/E/89,10-04-1989,Lihat SK Operasional,2020-08-24 19,C,300,1. -,2. Telkom Speedy,PLN,,02140988290,smamajapahit@gmail.com,,-6.230300000000,106.721400000000,10,26,40,3,Sehari Penuh/5 hari,,2022/2023-2,"2,200",3,0,1,2,0,0,12,0,10,0,0,0,4,6,0,8,2,0,1,3,2,2,2,0,6,4,3,0,0,0,1,0,0,0,SMA 2013 IPS,Tidak Ada,1,1,1,
Banten,Kota Tangerang,Ciledug,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/CC697E3F-961B-402B-B024-9A8B13027F54,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20606519,SMAS MUHAMMADIYAH 1,20606519,Jl. Lembang 1 No. 63 - Ciledug,SUDIMARA BARAT,KEC. CILEDUG,KOTA TANGERANG,PROV. BANTEN,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Pimpinan Wilayah Muhammadiyah (PWM) Prov. Banten,AO5371,4052/II-10/DKI-80/1982,16-11-1982,126/I02.Kep/E 83,24-09-1983,Lihat SK Operasional,2015-10-29 04,B,"2,070",1. Telkomsel Flash,2. Linknet,PLN,,0217323229,smamuh1tgr@gmail.com,,-6.227900000000,106.705900000000,10,36,19,5,Sehari Penuh/5 hari,,2022/2023-2,"3,500",6,1,1,2,1,1,10,2,9,0,1,0,6,4,0,10,0,4,1,0,0,3,2,0,3,7,5,1,0,0,0,1,0,0,SMA 2013 Bhs&Budaya,Telkomsel Flash,2,2,1,
Banten,Kota Tangerang,Ciledug,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1C0EE06D-60B2-41D8-851A-7F7E7BCF51D0,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20606855,SMAS YUPPENTEK 2,20606855,JL. RADEN FATAH KM. 1,SUDIMARA SELATAN,KEC. CILEDUG,KOTA TANGERANG,PROV. BANTEN,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Usaha Peningkatan Pendidikan Teknologi,AL0802,,,,,Silakan Upload SK,,B,"2,500",,2.,,0217307941,0217307941,sumarsiati@gmail.com,http,-6.191900000000,106.632300000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,
