prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,program_/_layanan,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9,rombel_tingkat_10,rombel_tingkat_11,rombel_tingkat_12,rombel_tingkat_13
Kalimantan Tengah,Kab. Katingan,Katingan Hilir,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/73093519-D11D-4D1E-8BBE-82CEC3ACA1F9,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69849470,Al Badar,69849470,Revolusi No. 11 Kasongan,TALIAN KERENG,KEC. KATINGAN HILIR,KAB. KATINGAN,PROV. KALIMANTAN TENGAH,SWASTA,MA,Kementerian Agama,Lainnya,,,,,,Silakan Upload SK,,,0,,2.,,,,,,-1.886986000000,113.435534000000,0,17,19,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Kalimantan Tengah,Kab. Katingan,Katingan Hilir,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/CE481EA3-3A86-43C5-B742-0576FD8177C5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30208954,MAN KATINGAN,30208954,"JL. BAUN BANGO KM. 1,5 KERENG PANGI",HAMPALIT,KEC. KATINGAN HILIR,KAB. KATINGAN,PROV. KALIMANTAN TENGAH,NEGERI,MA,Kementerian Agama,Pemerintah Daerah,,,01-01-1900,,01-01-1900,Silakan Upload SK (link file tidak valid) => [443725-325602--],2021-05-05 20,B,0,,2.,,,,,,-1.907700000000,113.295300000000,0,98,174,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Kalimantan Tengah,Kab. Katingan,Katingan Hilir,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/20A4A235-30F5-E011-9C96-7D48D9918F8E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30205493,SLB NEGERI 1 KASONGAN,30205493,Hampalit,HAMPALIT,KEC. KATINGAN HILIR,KAB. KATINGAN,PROV. KALIMANTAN TENGAH,NEGERI,SLB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,251 Tahun 2009,31-08-2009,421/2709/Disdik/VIII/2021,24-08-2021,Lihat SK Operasional,2021-12-13 12,A,"15,000",1. Lainnya (Serat Optik),2. Telkom Speedy,PLN,,,slbn1katinganhilir@gmail.com,http,-1.889775000000,113.289498300000,15,17,10,9,Sehari Penuh/5 hari,,2022/2023-2,"1,298",13,0,1,2,3,4,0,8,12,0,3,0,2,13,0,13,2,6,3,2,3,1,0,0,1,14,1,1,11,0,0,0,1,0,"SDLB, SMPLB,  dan SMLB",Pendidikan Khusus SMALB 2013,Lainnya (Serat Optik),1,1,0,1,1,1,1,0,1,1,0,1,
Kalimantan Tengah,Kab. Katingan,Katingan Hilir,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F1F2B283-862A-4A3B-91B8-1F8B151FC922,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69947218,SLB NEGERI 2 KASONGAN,69947218,Jl. Ahmad Yani Komplek Perkantoran Katingan,KASONGAN LAMA,KEC. KATINGAN HILIR,KAB. KATINGAN,PROV. KALIMANTAN TENGAH,NEGERI,SLB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,420/531/KPTS/X/2015,19-10-2015,421/ 2709 /Disdik/VIII/2021,24-08-2021,Lihat SK Operasional,2021-12-13 12,B,"10,000",1. Telkom Speedy,2. Telkomsel Flash,PLN,,,slbn2kathilir@gmail.com,http,-1.876340000000,113.410185000000,13,21,11,11,Sehari Penuh/5 hari,,2022/2023-2,"1,300",6,0,1,2,3,2,0,8,10,1,2,0,2,11,0,10,3,7,4,0,1,0,0,1,3,10,0,2,4,0,0,1,0,0,"SDLB, SMPLB,  dan SMLB",Pendidikan Khusus SMALB 2013,Telkom Speedy,1,1,1,1,1,1,1,1,1,1,1,0,
Kalimantan Tengah,Kab. Katingan,Katingan Hilir,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/23AEA14E-FD6B-4F91-A9CA-6143F5B7CC2F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30204237,SMA KRISTEN YARA AIRO KASONGAN,30204237,"JL.Sukaramai, Bukit Batu",KASONGAN LAMA,KEC. KATINGAN HILIR,KAB. KATINGAN,PROV. KALIMANTAN TENGAH,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Borneo Bersinar Kalimantan Cemerlang,AC2797,421/34/DISDIK/2014,09-01-2009,421/34/DISDIK/2014,09-01-2014,Lihat SK Operasional,2018-09-18 09,C,"9,300",1. Indosat Mentari,2. Telkomsel Flash,PLN,,,smayaraairokasongan@gmail.com,,-1.901083300000,113.470078300000,9,4,7,3,Sehari Penuh/5 hari,,2022/2023-2,"1,300",3,0,0,1,4,1,2,2,5,0,4,0,4,5,0,6,3,1,1,0,4,2,0,1,4,5,0,3,0,0,0,0,0,0,,SMA 2013 IPS,Indosat Mentari,,,,,,,,,,1,1,1,
Kalimantan Tengah,Kab. Katingan,Katingan Hilir,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/FFEEEA19-7A12-4427-B613-2912D5F6C3F9,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30202753,SMAN 1 KASONGAN,30202753,JL.KASONGAN-TUMBANG LITING NO.6,TUMBANG LITING,KEC. KATINGAN HILIR,KAB. KATINGAN,PROV. KALIMANTAN TENGAH,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,A-59/1976,08-01-1976,421/2709/Disdik/VIII/2021,24-08-2021,Lihat SK Operasional,2021-12-01 09,A,"29,895",1. Lainnya (Serat Optik),2. Telkom Speedy,PLN,05364041340,05364041340,smansakatinganhilir@gmail.com,http,-1.932906700000,113.383775000000,38,260,242,17,Sehari Penuh/5 hari,,2022/2023-2,"1,299",26,3,1,4,29,3,0,6,18,0,16,4,23,15,0,36,2,3,5,5,7,7,6,5,12,26,10,0,16,0,1,0,0,0,,SMA 2013 Bhs&Budaya,Lainnya (Serat Optik),,,,,,,,,,6,5,6,
Kalimantan Tengah,Kab. Katingan,Katingan Hilir,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DC004C44-6402-4AE0-926B-0931E4C2C481,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30204214,SMAN 2 KASONGAN,30204214,"JL.TJILIK RIWUT KM.2,5",KASONGAN LAMA,KEC. KATINGAN HILIR,KAB. KATINGAN,PROV. KALIMANTAN TENGAH,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,173 TAHUN 2007,04-06-2007,421/2709/Disdik/VIII/2021,24-08-2021,Lihat SK Operasional,2021-12-01 08,A,"24,400",1. Telkomsel Flash,2. Telkom Speedy,PLN,,,sman2kathil@gmail.com,http,-1.888600000000,113.399800000000,39,196,267,15,Sehari Penuh/5 hari,,2022/2023-2,"11,000",15,1,1,2,33,2,0,4,7,0,27,5,21,18,0,34,5,3,3,14,6,5,4,4,15,24,15,0,0,0,1,0,0,0,,SMA 2013 IPS,Telkomsel Flash,,,,,,,,,,5,5,5,
Kalimantan Tengah,Kab. Katingan,Katingan Hilir,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1FF551E0-0BBC-4865-960B-03F5E14FC18D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30202744,SMAS KRISTEN KASONGAN,30202744,JL.SEMADI NO.1,KASONGAN BARU,KEC. KATINGAN HILIR,KAB. KATINGAN,PROV. KALIMANTAN TENGAH,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Pendidikan Kristen Resort GKE Kasongan,AC2815,20/YPK-KSN/Ta,20-07-1984,421/2400/DISDIK/2016,26-05-2016,Lihat SK Operasional,2016-08-29 14,B,"4,361",1. -,2. Telkom Speedy,PLN,0,0,smakristenk@yahoo.com,,-1.941718300000,113.391205000000,10,9,10,3,Pagi/6 hari,,2022/2023-2,"1,800",7,2,1,2,9,0,1,0,1,0,8,1,7,3,0,9,1,0,1,1,3,2,2,1,5,5,3,4,0,0,0,0,1,0,,SMA 2013 MIPA,Tidak Ada,,,,,,,,,,1,1,1,
Kalimantan Tengah,Kab. Katingan,Katingan Hilir,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/EFE80571-9C10-4921-B489-C5197E1979DC,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30202759,SMAS MUHAMMADIYAH KASONGAN,30202759,JL.TJILIK RIWUT KM.1,KASONGAN LAMA,KEC. KATINGAN HILIR,KAB. KATINGAN,PROV. KALIMANTAN TENGAH,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Pimpinan Wilayah Muhammadiyah (PWM) Prov. Kalimantan Tengah,AC2991,1481/I.254/1989,13-09-1989,1481/I.254/1989,13-09-1989,Lihat SK Operasional,2015-08-29 05,B,"10,210",1. Telkomsel Flash,2. Telkom Speedy,PLN,,,smamuh_kasongan@yahoo.com,http,-1.896931700000,113.387753300000,11,28,32,6,Sehari Penuh/5 hari,,2022/2023-2,"5,500",7,2,1,0,7,0,4,0,4,0,5,2,6,5,0,8,3,2,2,2,2,0,1,2,4,7,1,3,3,0,1,0,0,0,,SMA 2013 MIPA,Telkomsel Flash,,,,,,,,,,2,2,2,
Kalimantan Tengah,Kab. Katingan,Katingan Hilir,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1E184110-DFE4-43DB-8729-8B9468C6C353,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30202748,SMKN 1 KASONGAN,30202748,JL. TAMBANG,HAMPALIT,KEC. KATINGAN HILIR,KAB. KATINGAN,PROV. KALIMANTAN TENGAH,NEGERI,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,88 Tahun 2004,26-04-2004,421/2709/Disdik/VIII/2021,24-08-2021,Lihat SK Operasional,2021-11-10 11,B,"30,000",1. Telkomsel Flash,2. Telkom Speedy,PLN,,,smk1katinganhilir@yahoo.com,http,-1.891550000000,113.291651700000,46,355,322,27,Sehari Penuh/5 hari,,2022/2023-2,"22,000",10,1,1,3,23,12,0,11,25,1,19,1,17,29,2,34,10,8,8,14,6,6,3,1,25,21,10,0,0,0,1,0,0,0,,SMK 2013 REV. Teknik Kendaraan Ringan Otomotif,Telkomsel Flash,,,,,,,,,,9,9,9,0
