prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_10,rombel_tingkat_11,rombel_tingkat_12,rombel_tingkat_13
Bengkulu,Kota Bengkulu,Selebar,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6834BBCF-8C0C-4E7F-A060-57466CDA8082,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69955640,Kreatif,69955640,Jl. Raya Karang Indah Samsat Kel. Sumur Dewa,KEC. SELEBAR,KOTA BENGKULU,PROV. BENGKULU,INDONESIA,SWASTA,MA,Kementerian Agama,Lainnya,,,,,,Silakan Upload SK,,C,0,,2.,,,,,,.000000000000,.000000000000,0,22,25,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
Bengkulu,Kota Bengkulu,Selebar,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BEF2DC9B-3BB5-4934-838F-C83C8E738C4E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69975971,MA AL-QUR`AN HARSALLAKUM,69975971,Jln.Hibrida Ujung Rt.09 Rw.02,PAGAR DEWA,KEC. SELEBAR,KOTA BENGKULU,PROV. BENGKULU,SWASTA,MA,Kementerian Agama,,,115 TAHUN 2018,21-03-2018,115 TAHUN 2018,21-03-2018,Lihat SK Operasional,2018-09-03 15,B,"1,600",,2.,,,,,,.000000000000,.000000000000,0,31,53,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
Bengkulu,Kota Bengkulu,Selebar,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D66AB919-2C57-462A-BDF1-41D049F09639,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10703997,MAN 2 KOTA BENGKULU,10703997,Jl. Bandara Fatmawati RT/RW 13/05,PEKAN SABTU,KEC. SELEBAR,KOTA BENGKULU,PROV. BENGKULU,NEGERI,MA,Kementerian Agama,Pemerintah Daerah,,558 Tahun 2003,30-12-2003,558 tahun 2003,30-12-2003,Lihat SK Operasional,2019-12-11 11,A,"30,229",,2.,,,,,,-3.865900000000,102.327600000000,0,328,572,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
Bengkulu,Kota Bengkulu,Selebar,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1934F1D9-0084-4796-BA74-A1F460CBAA72,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70032008,SMAIT AL Hasanah,70032008,Jl. Soeprapto Dalam RT 7 RW 4,BETUNGAN,KEC. SELEBAR,KOTA BENGKULU,PROV. BENGKULU,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Al Hasanah,AG0922,107/YAH/IV/2020,21-04-2020,503/16.1210/2/DPMPTSP-P.1/2022,17-06-2022,Lihat SK Operasional,2022-08-10 15,,200,1. -,2. Telkom Speedy,PLN,,,,,.000000000000,.000000000000,5,11,18,3,Sehari Penuh/5 hari,,2022/2023-2,"2,200",4,0,0,2,0,0,6,0,5,0,0,0,1,4,0,4,1,4,1,0,0,0,0,0,2,3,4,0,0,0,0,0,0,0,SMA 2013 MIPA,Tidak Ada,1,1,1,
Bengkulu,Kota Bengkulu,Selebar,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/702D4E87-FF0F-4E77-8CE1-CD8FCAD6CA1A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10703046,SMAN 10 BENGKULU,10703046,JL. PADANG CENGKEH,SUKA RAMI,KEC. SELEBAR,KOTA BENGKULU,PROV. BENGKULU,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,692/4570/Dikbud/2020,14-09-2020,629/4569/Dikbud/2020,14-09-2020,Lihat SK Operasional,2020-09-28 07,A,"9,248",1. Telkomsel Flash,2. Telkom Speedy,PLN,,07365500418,smanegeri10bengkulu@gmail.com,http,-3.843300000000,102.332000000000,60,345,370,22,Pagi/6 hari,,2022/2023-2,"6,600",18,2,1,5,41,5,0,14,19,0,33,8,31,29,0,51,9,7,6,14,16,6,6,5,19,41,18,0,0,6,0,0,1,0,SMA 2013 IPS,Telkomsel Flash,8,7,7,
Bengkulu,Kota Bengkulu,Selebar,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E5D7889A-C42B-4562-8B7E-1B2630059038,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10702414,SMAN 3 BENGKULU,10702414,JL. RE. MARTADINATA  NO. 41,PAGAR DEWA,KEC. SELEBAR,KOTA BENGKULU,PROV. BENGKULU,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,0298/0/1982,01-07-1982,0298/0/1982,01-07-1982,Lihat SK Operasional,2016-01-25 07,A,"23,650",1. Telkomsel Flash,2. Telkom Speedy,PLN,073651991,073651991,sman3bengkulu@gmail.com,http,-3.845200000000,102.320400000000,70,468,592,31,Sehari Penuh/5 hari,,2022/2023-2,"62,700",31,3,1,23,59,2,0,9,12,0,38,20,47,23,0,66,4,3,7,14,14,15,7,10,15,55,31,0,0,0,1,0,0,0,SMA 2013 IPS,Telkomsel Flash,11,10,10,
Bengkulu,Kota Bengkulu,Selebar,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3BB8D355-400E-4DE7-9577-1BAA9B247584,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10702465,SMAS BUDI MULIA,10702465,JL. A. Khalik,BETUNGAN,KEC. SELEBAR,KOTA BENGKULU,PROV. BENGKULU,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Budi Mulia,AM5961,421.3/1297/V.DIKNAS,19-06-2006,19 Juni 2006,19-06-2006,Silakan Upload SK (link file tidak valid) => [440018-413756--],2021-04-23 09,C,0,1. Lainnya,2. Lainnya,PLN,,,smabudimulia_kotabengkulu@yahoo.co.id,,-3.873500000000,102.331500000000,10,24,2,3,Pagi/6 hari,,2022/2023-2,"2,300",3,0,1,2,1,0,8,2,9,0,1,0,2,8,0,10,0,2,4,3,0,1,0,0,3,7,0,0,3,0,0,1,0,0,SMA 2013 IPS,Lainnya,1,1,1,
Bengkulu,Kota Bengkulu,Selebar,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C17E89AA-37BB-4F44-AC9D-22BC13D1F275,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70000701,SMK AGRIBISNIS DANGAU DATUK,70000701,Jl. Raya Air sebakul - Betungan kota Bengkulu,PEKAN SABTU,KEC. SELEBAR,KOTA BENGKULU,PROV. BENGKULU,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN AKADEMI PERADABAN DESA DANGAU DATUK,AW8560,642/6043/DIKBUD/2019,18-06-2019,503/16.1211/1/DPMPTSP-P.1/2020,24-01-2020,Lihat SK Operasional,2021-07-03 00,B,0,1. Axis,2. -,PLN,,,smkagribisnisddb@gmail.com,,-3.845900000000,102.350400000000,16,25,38,3,Sehari Penuh/6 hari,,2022/2023-2,"1,287",3,0,1,2,0,0,6,11,16,0,0,0,1,15,0,10,6,7,6,1,0,0,1,1,10,6,2,1,0,0,1,0,0,0,SMK 2013 REV.  Agribisnis Pengolahan Hasil Pertanian,Axis,1,1,1,0
Bengkulu,Kota Bengkulu,Selebar,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E7F72D77-559C-4CAD-BBB4-0E8B554CDBE0,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10703052,SMKS 17 BUDI MULYA,10703052,JL.RAYA BETUNGAN RT 06 RW 03,BETUNGAN,KEC. SELEBAR,KOTA BENGKULU,PROV. BENGKULU,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Budi Mulia,AM5961,421.3/034/V DINAS,,,,Silakan Upload SK,,C,"4,000",1. Lainnya,2. Lainnya,PLN,,,budimulia_smk@yahoo.co.id,,-3.859800000000,102.342300000000,8,61,20,6,Pagi/6 hari,,2022/2023-2,"1,300",6,0,1,2,2,0,7,0,6,0,1,1,2,6,0,7,1,4,0,1,0,1,0,2,3,5,0,4,2,0,0,0,1,0,SMK 2013 REV. Teknik dan Bisnis Sepeda Motor,Lainnya,2,2,2,0
Bengkulu,Kota Bengkulu,Selebar,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/96DA9C10-4E47-435C-A285-541BD4290286,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69754345,SMKS 19 KESEHATAN BUDI MULIA,69754345,JL. A. KHALIK DALAM PEMATANG KERAMAT,BETUNGAN,KEC. SELEBAR,KOTA BENGKULU,PROV. BENGKULU,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Budi Mulia,AM5961,06/YPBM/I/2012,01-01-1900,421.2/042/IV.DIKNAS,,Silakan Upload SK,,C,"4,995",1. -,2. Telkom Speedy,PLN,,,budimuliakesehatan@yahoo.com,,-3.886700000000,102.317900000000,9,8,14,3,Pagi/6 hari,,2022/2023-2,"2,300",3,0,0,1,0,0,5,6,9,0,0,0,1,8,2,3,4,0,6,3,0,0,0,0,0,9,0,2,1,0,0,0,0,0,SMK 2013 REV. Teknologi Laboratorium Medik,Tidak Ada,1,1,1,0
