prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_10,rombel_tingkat_11,rombel_tingkat_12,rombel_tingkat_13
Jawa Barat,Kab. Bogor,Cibungbulang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/27BF3C01-0443-45D5-8550-460781A11266,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69976313,AR-ROSUDINIYAH,69976313,KAMPUNG BABAKAN SUKAMAJU RT 01/10,SITU UDIK,KEC. CIBUNGBULANG,KAB. BOGOR,PROV. JAWA BARAT,SWASTA,MA,Kementerian Agama,,,658 TAHUN 2017,09-06-2017,658 TAHUN 2017,09-06-2017,Lihat SK Operasional,2021-07-13 11,B,0,,2.,,,,,,-6.616700000000,106.649100000000,0,52,50,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
Jawa Barat,Kab. Bogor,Cibungbulang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D02714FB-9916-421F-A5E9-71F7B221C303,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69941641,MAS Al Itqon,69941641,Jl.kh Abd Hamid Km. 03 Kp. Jawa Rt 02 Rw 02,KEC. CIBUNGBULANG,KAB. BOGOR,PROV. JAWA BARAT,INDONESIA,SWASTA,MA,Kementerian Agama,Lainnya,,,,,,Silakan Upload SK,,B,0,,2.,,,,,,.000000000000,.000000000000,0,121,134,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
Jawa Barat,Kab. Bogor,Cibungbulang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/79BF36A9-9FD3-4FAD-83D0-B4900A6D764E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20280128,MAS AULIA,20280128,Jl. Kh. Hamid Km 03 Kp. Jawa Rt. 002/002,KEC. CIBUNGBULANG,KAB. BOGOR,PROV. JAWA BARAT,INDONESIA,SWASTA,MA,Kementerian Agama,,,,,,,Silakan Upload SK,,A,0,,2.,,,,,,-6.605100000000,106.654600000000,0,115,133,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
Jawa Barat,Kab. Bogor,Cibungbulang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/673C2F0E-F005-4FE0-B24E-D03C118D3B1A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69726464,MAS DARUL IHSAN,69726464,Kp.dukuh Rt.03 Rw.01,DUKUH,KEC. CIBUNGBULANG,KAB. BOGOR,PROV. JAWA BARAT,SWASTA,MA,Kementerian Agama,,,,,,,Silakan Upload SK,,B,0,,2.,,,,,,-6.568200000000,106.653100000000,0,106,80,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
Jawa Barat,Kab. Bogor,Cibungbulang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/EC525FDD-978E-48EE-AA31-09CEBDB3E0ED,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70038215,SMA TAHFIZH AL BASYIR,70038215,Jl. Kapten Dasuki Bakri KP Cibereum,CIBATOK 1,KEC. CIBUNGBULANG,KAB. BOGOR,PROV. JAWA BARAT,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN AL-BASYIR,AI0441,9/011050/DPMPTSP/III/2023,08-03-2023,9/011050/DPMPTSP/III/2023,08-03-2023,Lihat SK Operasional,2023-03-20 14,,"4,128",1. Smartfren,2. Telkom Speedy,PLN & Diesel,,,,,.000000000000,.000000000000,10,18,7,2,Sehari Penuh/5 hari,,2022/2023-2,"5,500",2,1,1,2,0,0,8,3,10,0,0,0,0,10,0,8,2,6,3,1,0,0,0,0,8,2,2,0,0,0,1,0,0,0,SMA 2013 MIPA,Smartfren,1,1,0,
Jawa Barat,Kab. Bogor,Cibungbulang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4172AF88-8455-4B07-B4AB-CCDFB03A9951,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20231324,SMAN 1 CIBUNGBULANG,20231324,Jalan Kapten Dasuki Bakri Desa Cibatok 01,CIBATOK 1,KEC. CIBUNGBULANG,KAB. BOGOR,PROV. JAWA BARAT,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,425/3180-Disdik,10-09-2003,425/3180-Disdik,10-09-2003,Lihat SK Operasional,2019-11-28 09,A,"15,792",1. -,2. Lainnya (Serat Optik),PLN,,02518645033,sman1cibungbulang@outlook.com,http,-6.587400000000,106.662900000000,50,492,676,33,Sehari Penuh/5 hari,,2022/2023-2,"50,000",38,2,1,33,26,16,0,8,26,0,20,4,30,20,0,47,3,8,3,5,14,10,7,3,20,30,26,4,8,0,1,0,0,0,SMA 2013 Bhs&Budaya,Tidak Ada,12,12,9,
Jawa Barat,Kab. Bogor,Cibungbulang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B23FBBED-EE6A-41C7-8062-E5F0411DAAEE,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20200683,SMAS AULIA,20200683,JL. KH. ABDUL HAMID KM 3 DESA  SITU ILIR,SITU ILIR,KEC. CIBUNGBULANG,KAB. BOGOR,PROV. JAWA BARAT,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Pendidikan Islam AL Aulia,AI0462,691/II02.05/D.83,04-07-1983,128/I02.Kep/E 83.,26-09-1983,Lihat SK Operasional,2016-08-02 10,B,"60,000",1. Indosat IM3,2. Telkom Speedy,PLN,,8641274,sma_aulia_cibungbulang@yahoo.com,http,-6.604800000000,106.654600000000,17,160,209,14,Double Shift/6 hari,,2022/2023-2,"2,300",9,1,2,1,0,0,14,4,17,0,0,0,10,7,0,15,2,0,1,3,4,4,1,4,10,7,0,9,0,0,0,2,0,0,SMA 2013 IPS,Indosat IM3,5,5,4,
Jawa Barat,Kab. Bogor,Cibungbulang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/311371B8-933E-4F5C-AE47-F1B61D18172E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20232322,SMAS BUMI SEJAHTERA,20232322,JL. RAYA CIBUNGBULANG KM 18 DS. CIMANGGU I,CIMANGGU 1,KEC. CIBUNGBULANG,KAB. BOGOR,PROV. JAWA BARAT,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN BUMI SEJAHTERA UTAMA,AI0447,184/I02/KEP/E90,30-06-1990,184/I02/Kep/E90,30-06-1990,Lihat SK Operasional,2020-08-24 19,B,"2,421",1. Telkomsel Flash,2. Telkom Speedy,PLN,0,02518648568,smabumisejahtera@gmail.com,http,-6.596700000000,106.668200000000,16,40,67,6,Sehari Penuh/5 hari,,2022/2023-2,"10,100",7,2,1,1,0,0,11,9,16,0,0,0,2,14,1,11,4,6,3,5,0,1,1,0,4,12,7,0,0,0,1,0,0,0,SMA 2013 IPS,Telkomsel Flash,2,2,2,
Jawa Barat,Kab. Bogor,Cibungbulang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/AF7B916C-AA60-449B-B41E-5534EEA7D807,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20200673,SMAS TAMAN ISLAM,20200673,JL. KH. ABDUL HAMID KM.  4 SITU UDIK CIBUNGBULANG,SITU UDIK,KEC. CIBUNGBULANG,KAB. BOGOR,PROV. JAWA BARAT,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,422/102/KEP/E-88,13-07-1988,422/102/KEP/E-88,13-07-1988,Lihat SK Operasional,2015-09-09 10,B,"3,750",1. Indosat Mentari,2. Telkom Speedy,PLN,,02518647597,smatamanislam.cbb@gmail.com,,-6.614200000000,106.656400000000,28,249,318,17,Double Shift/6 hari,,2022/2023-2,"3,600",12,1,1,2,2,0,23,4,27,0,1,0,13,15,0,26,2,9,3,2,3,3,3,5,16,12,0,12,0,0,0,1,0,0,SMA 2013 IPS,Indosat Mentari,5,6,6,
Jawa Barat,Kab. Bogor,Cibungbulang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D0EFCFA6-D1DB-4D64-B3F1-87F5A8C39E7F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69947222,SMK BIPMAN,69947222,Jl. Kh Umar Cirangkong Rt 019 Rw 004,CEMPLANG,KEC. CIBUNGBULANG,KAB. BOGOR,PROV. JAWA BARAT,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan BINA UMMAH CIRANGKONG,AI0473,010/SK/YBUC/IV/2015,24-04-2015,421.9/Kep/19/I/SMK-BPMPT/,01-07-2016,Lihat SK Operasional,2016-08-09 23,C,"4,760",1. Indosat IM3,2. Smartfren,PLN,,,smkbipmanbogor@gmail.com,,-6.572992900000,106.674981000000,7,86,66,5,Pagi/6 hari,,2022/2023-2,"2,200",7,0,1,0,0,0,4,4,7,0,0,0,2,5,0,3,4,0,1,1,1,2,0,2,6,1,0,4,3,0,1,0,0,0,SMK 2013 REV. Teknik Komputer dan Jaringan,Indosat IM3,3,1,1,0
Jawa Barat,Kab. Bogor,Cibungbulang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/95432B8F-942B-431F-A8AA-EC4BFAEDE0B4,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20254845,SMK CAHAYA,20254845,"JL. KH HAMID KM. 2 KECAMATAN CIBUNGBULANG, KAB. BOGOR",SITU ILIR,KEC. CIBUNGBULANG,KAB. BOGOR,PROV. JAWA BARAT,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan AN-NUUR,AI0446,425-II/203-DISDIK,31-01-2008,425-II/203-Disdik,31-01-2008,Lihat SK Operasional,2020-08-24 19,B,"1,521",1. 3 (Tri),2. Linknet,PLN,,,smk.cahaya56@yahoo.com,http,-6.595500000000,106.654400000000,19,221,196,15,Pagi/6 hari,,2022/2023-2,"5,000",13,0,1,2,0,0,18,2,19,0,0,0,1,18,0,13,6,9,5,3,0,1,0,1,3,16,0,13,0,0,0,1,0,0,SMK 2013 REV.  Otomatisasi dan Tata Kelola Perkantoran,3 (Tri),4,5,6,0
Jawa Barat,Kab. Bogor,Cibungbulang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/84BC0D51-0BC0-4F5A-8A80-4CDB95A4B993,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69954269,SMK MATUSHA DWI ELANG,69954269,Desa Girimulya RT 01 RW 01 Kec. Cibungbulang Kab. Bogor,GIRIMULYA,KEC. CIBUNGBULANG,KAB. BOGOR,PROV. JAWA BARAT,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN MATUDILIPA USWATUN HASANAH,AJ6303,03/SKP-MUH/II/2015,10-02-2015,421.9/Kep.22/I/SMK-BPMPT/X/2016,21-10-2016,Lihat SK Operasional,2021-08-30 14,B,"2,128",1. 3 (Tri),2. Lainnya (Serat Optik),PLN,,02518641318,matusha69954269@gmail.com,,-6.572100000000,106.674900000000,13,127,87,7,Pagi/6 hari,,2022/2023-2,"2,200",6,0,1,4,0,0,7,7,13,0,0,0,0,13,0,9,4,5,5,1,1,0,1,0,5,8,6,0,0,0,1,0,0,0,SMK 2013 REV.  Bisnis Daring dan Pemasaran,3 (Tri),3,2,2,0
Jawa Barat,Kab. Bogor,Cibungbulang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D681E709-1B12-41DA-855F-25480C0ADDB8,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69893524,SMK TEKNOMEDIKA 2,69893524,JL. Kp Galuga Rt 01/01,GALUGA,KEC. CIBUNGBULANG,KAB. BOGOR,PROV. JAWA BARAT,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN PELITA PENGETAHUAN ALFITRI,AX3123,02/YPKB/12/2012,01-12-2012,421.3/164-DIKMEN,11-02-2015,Silakan Upload SK (link file tidak valid) => [70038646.PDF],2015-04-16 13,B,"1,935",1. Lainnya,2. Telkom Speedy,PLN,,02518644138,teknomedika2@gmail.com,http,-6.574100000000,106.644900000000,19,98,255,13,Double Shift/6 hari,,2022/2023-2,"10,600",13,2,1,2,0,0,14,9,19,0,0,0,1,18,5,12,2,7,4,3,2,1,2,0,9,10,0,13,0,0,0,1,0,0,SMK 2013 REV. Farmasi Klinis dan Komunitas,Lainnya,4,5,4,0
Jawa Barat,Kab. Bogor,Cibungbulang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0F800DB0-FD6C-49DE-8E86-0C635C290AC8,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20253352,SMKS ADZKIA KHARISMA,20253352,JL. K.H ABDUL HAMID KM. 04 CEMPLANG,SITU UDIK,KEC. CIBUNGBULANG,KAB. BOGOR,PROV. JAWA BARAT,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN PENDIDIKAN DAN PONDOK PESANTREN ADZKIA KHARISMA,AI0388,01/Kpts/YPPPAK/III/2008,,,,Silakan Upload SK,,B,"15,400",1. -,2. Indosat IM3,PLN,02518647277,02518647277,smkadzkiakharisma@rocketmail.com,http,-6.562500000000,106.653400000000,16,124,71,7,Sehari Penuh/5 hari,,2022/2023-2,"2,196",9,0,1,3,0,0,17,2,16,0,0,0,4,12,0,15,1,1,6,5,1,1,1,1,8,8,8,1,0,0,1,0,0,0,SMK 2013 REV.  Bisnis Daring dan Pemasaran,Tidak Ada,3,3,1,0
Jawa Barat,Kab. Bogor,Cibungbulang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D72B0795-A654-4DD4-93CE-4914BBDE2005,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69771380,SMKS AL FAJAR,69771380,JL. KH ABDUL HAMID KM.05,SITU UDIK,KEC. CIBUNGBULANG,KAB. BOGOR,PROV. JAWA BARAT,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,421.3/379-Dikmen.,26-07-2013,421.3/379-Dikmen,26-07-2013,Silakan Upload SK,,C,"150,000",1. Telkom Speedy,2. Telkom Speedy,PLN,,,smk_alfajar@yahoo.com,,-6.539400000000,106.608700000000,6,70,58,3,Pagi/6 hari,,2022/2023-2,"1,300",1,0,0,0,0,0,5,1,6,0,0,0,1,5,0,3,3,3,1,0,1,0,0,1,2,4,0,0,1,1,0,0,0,0,SMK 2013 REV.  Bisnis Daring dan Pemasaran,Telkom Speedy,1,1,1,0
