prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,rombel_tingkat_10,rombel_tingkat_11,rombel_tingkat_12,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,rombel_tingkat_13
Jawa Barat,Kota Bandung,Bandung Wetan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/479123B7-3B2D-48BD-A001-9A4E0888872D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70028130,Sekolah Menengah Atas Kristen (SMAK) BPK Penabur Banda,70028130,Jl. Banda No. 19,CITARUM,KEC. BANDUNG WETAN,KOTA BANDUNG,PROV. JAWA BARAT,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan BPK PENABUR Bandung,AA4972,6/011050/DPMPTSP/II/2022,14-02-2022,6/011050/DPMPTSP/II/2022,14-02-2022,Lihat SK Operasional,2022-04-14 11,,"7,189",1. Lainnya,2. Lainnya,PLN,,,,,-6.905554700000,107.616395900000,19,17,9,3,SMA 2013 MIPA,Sehari Penuh/5 hari,,2022/2023-2,Lainnya,"16,000",3,4,1,4,0,0,10,11,19,0,0,0,1,18,0,15,4,4,1,3,5,2,1,3,8,11,1,1,1,3,0,0,0,1,0,0,0,
Jawa Barat,Kota Bandung,Bandung Wetan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BD6FF007-1B2E-46E8-8F84-381CCC97CDEE,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20219253,SMAN 20 BANDUNG,20219253,JL. CITARUM NO. 23,CITARUM,KEC. BANDUNG WETAN,KOTA BANDUNG,PROV. JAWA BARAT,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,70910/0/1986,10-10-1986,70910/0/1986,10-10-1986,Lihat SK Operasional,2022-03-29 16,A,"6,215",1. Lainnya (Serat Optik),2. Lainnya (Serat Optik),PLN,0224205268,0224205268,sman20_bdg@yahoo.co.id,http,-6.904500000000,107.622400000000,53,409,596,28,SMA 2013 Bhs&Budaya,Sehari Penuh/5 hari,,2022/2023-2,Lainnya (Serat Optik),"53,900",27,3,1,8,25,8,0,20,28,0,10,15,26,27,0,46,7,20,1,2,5,5,10,10,16,37,10,9,9,0,0,27,0,0,0,1,0,
Jawa Barat,Kota Bandung,Bandung Wetan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5A5F8601-EFC1-4175-A75E-53AB2747A457,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20265518,SMAS ALFA CENTAURI,20265518,JL. Diponegoro No. 48,CITARUM,KEC. BANDUNG WETAN,KOTA BANDUNG,PROV. JAWA BARAT,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Taqwa Cerdas Kreatif,AA4852,4214/997/HUK,12-04-2006,451.11/616.Dikmen/2006,28-02-2006,Lihat SK Operasional,2022-11-07 10,A,"1,116",1. Lainnya (Serat Optik),2. Biznet (Serat Optik),PLN,,0227273924,tu_alfa@yahoo.com,http,-6.901300000000,107.624100000000,71,490,442,29,SMA 2013 Bhs&Budaya,Sehari Penuh/5 hari,,2022/2023-2,Lainnya (Serat Optik),"118,800",36,1,1,8,0,0,83,21,71,0,0,0,28,43,0,65,6,22,23,13,4,6,2,1,24,47,9,10,10,36,0,0,0,1,0,0,0,
Jawa Barat,Kota Bandung,Bandung Wetan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4C61F98E-9FB2-4C73-B1D0-AAC83B3EE023,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20219263,SMAS ALLOYSIUS 1,20219263,JL. SULTAN AGUNG NO. 4,CITARUM,KEC. BANDUNG WETAN,KOTA BANDUNG,PROV. JAWA BARAT,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Mardiwijana Bandung,AG6139,250/I.02.4?C.81,16-03-1981,250/I.02.4?C.81,16-03-1981,Lihat SK Operasional,2015-09-09 16,A,"28,202",1. XL (GSM),2. Telkom Astinet,PLN,4211820,4205213,smasantoaloysius@yahoo.co.id,,-6.905500000000,107.612200000000,33,247,221,16,SMA 2013 IPS,Sehari Penuh/5 hari,,2022/2023-2,XL (GSM),"22,000",18,4,1,4,1,0,12,21,32,0,0,1,8,25,0,30,3,9,4,4,6,1,4,5,10,23,5,5,6,18,0,0,0,1,0,0,0,
Jawa Barat,Kota Bandung,Bandung Wetan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/05DF362C-84C1-4186-AF77-DA0CFDE7DE74,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20219727,SMAS KARTIKA XIX-1,20219727,JL. TAMAN PRAMUKA NO. 163,CIHAPIT,KEC. BANDUNG WETAN,KOTA BANDUNG,PROV. JAWA BARAT,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Kartika Jaya Cabang XIX Siliwangi,AA4900,11/KCK/PD.VI/1979,13-06-1979,072/I.02.Kep/E 1979,07-08-1979,Lihat SK Operasional,2020-08-24 20,A,"2,760",1. Lainnya (Serat Optik),2. Lainnya (Serat Optik),PLN,,0227205802,smaks101@smaks1.sch.id,http,-6.909200000000,107.627000000000,39,370,481,24,SMA 2013 IPS,Sehari Penuh/5 hari,,2022/2023-2,Lainnya (Serat Optik),"23,000",23,4,1,5,13,1,20,6,27,0,8,4,26,13,0,34,5,5,5,2,3,11,9,4,18,21,9,8,7,23,0,0,0,1,0,0,0,
Jawa Barat,Kota Bandung,Bandung Wetan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F28DD944-A9A2-42B9-8D16-C050775F61A1,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20219265,SMAS ST MARIA 1 BANDUNG,20219265,JL. BENGAWAN NO. 6,CIHAPIT,KEC. BANDUNG WETAN,KOTA BANDUNG,PROV. JAWA BARAT,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Salib Suci,AL3975,c.059/VII/70,17-07-1970,c.059/VII/70,17-07-1970,Lihat SK Operasional,2015-04-28 09,A,"1,856",1. XL (Serat Optik),2. Telkom Speedy,PLN,0227276647,0227205804,sanmar106bdg@gmail.com,http,-6.911400000000,107.631500000000,30,220,227,15,SMA 2013 IPS,Sehari Penuh/5 hari,,2022/2023-2,XL (Serat Optik),"3,999",16,3,1,6,1,0,27,9,29,0,1,0,17,13,0,27,3,7,2,4,4,3,6,4,14,16,5,5,5,16,0,0,0,1,0,0,0,
Jawa Barat,Kota Bandung,Bandung Wetan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1DD0A3A6-8A34-4CD4-8619-471D9ED361EC,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20219269,SMAS TARUNA BAKTI,20219269,JL. RE. MARTADINATA No. 52,CITARUM,KEC. BANDUNG WETAN,KOTA BANDUNG,PROV. JAWA BARAT,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Taruna Bakti,AA4997,C.062/VII/1970,17-07-1970,09/I.02.4/B.83.,14-01-1983,Silakan Upload SK (link file tidak valid) => [752718-275454--],2023-01-10 10,A,"6,018",1. -,2. Lainnya (Serat Optik),PLN,4240340,4261469,sma_tarbak@yahoo.co.id,http,-6.906200000000,107.618700000000,68,360,417,25,SMA 2013 Bhs&Budaya,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,"150,000",25,4,1,4,1,0,45,31,67,0,1,0,17,51,0,64,4,9,11,13,10,10,9,6,34,34,9,8,8,25,0,0,0,1,0,0,0,
Jawa Barat,Kota Bandung,Bandung Wetan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C40D3FA8-5889-456C-AE53-277BD94BD45F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20219791,SMAS YAHYA,20219791,JL. RE. MARTADINATA NO. 71A,CITARUM,KEC. BANDUNG WETAN,KOTA BANDUNG,PROV. JAWA BARAT,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan YPK Yahya,AL4359,136 / I02.Kep / E.77,01-01-1900,,,Silakan Upload SK,,A,"2,156",1. Linknet,2. Telkomsel Flash,PLN,4206108,4206918,smakyahyabdg@ymail.com,http,-6.905500000000,107.618000000000,17,54,49,6,SMA 2013 IPS,Sehari Penuh/5 hari,,2022/2023-2,Linknet,11,10,4,1,2,0,0,13,6,17,0,0,0,7,10,0,13,4,3,1,1,2,3,4,3,9,8,2,2,2,10,0,0,0,1,0,0,0,
Jawa Barat,Kota Bandung,Bandung Wetan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5602ADAB-614E-4369-A37B-5F741665984A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20219146,SMKN 2 BANDUNG,20219146,JL. CILIWUNG NO. 4,CIHAPIT,KEC. BANDUNG WETAN,KOTA BANDUNG,PROV. JAWA BARAT,NEGERI,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,3835/B.II,30-08-1951,3835/B.II,30-08-1951,Lihat SK Operasional,2021-10-16 20,A,"14,115",1. Lainnya,2. Lainnya (Kabel),PLN,0224231857,0227234285,humas@smkn2bandung.sch.id,http,-6.906000000000,107.623400000000,99,"1,513",368,54,SMK 2013 REV. Teknik Pemesinan,Sehari Penuh/5 hari,,2022/2023-2,Lainnya,"177,000",41,1,1,6,37,35,0,27,64,0,19,16,61,38,0,90,9,22,13,15,19,5,10,15,50,49,18,18,18,0,41,0,0,0,1,0,0,0
Jawa Barat,Kota Bandung,Bandung Wetan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/22E5F514-FCF0-43A2-8F2E-15178186D238,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20272033,SMKS PRIMA GRAFIKA,20272033,Jl. Citepus II No.3 Kel. Pajajaran Kec. Cicendo Kota Bandung,TAMAN SARI,KEC. BANDUNG WETAN,KOTA BANDUNG,PROV. JAWA BARAT,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan PRIMA,AI2337,AHU-1065.AH.02.01 TAHUN 2013,03-12-2013,AHU-1065.AH.02.01 TAHUN 2013,03-12-2013,Lihat SK Operasional,2023-05-05 08,,0,1. -,2. Telkom Speedy,PLN,,,primagrafika2@gmail.com,,-6.902000000000,107.588000000000,15,48,25,4,SMK 2013 REV. Desain  Grafika,Siang/6 hari,,2022/2023-2,Tidak Ada,"3,000",4,2,1,2,0,0,15,1,15,0,0,0,7,8,0,15,0,0,5,3,1,3,2,1,6,9,2,1,1,0,4,0,0,0,1,0,0,0
