prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,program_/_layanan,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9,rombel_tingkat_10,rombel_tingkat_11,rombel_tingkat_12,rombel_tingkat_13
Riau,Kab. Siak,Tualang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2EB56374-B198-4C5A-A619-9C47980DC2FA,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69963532,Fataha,69963532,JALAN ALAMSYAH,TUALANG,KEC. TUALANG,KAB. SIAK,PROV. RIAU,SWASTA,MA,Kementerian Agama,Lainnya,,,,,,Silakan Upload SK,,C,0,,2.,,,,,,.000000000000,.000000000000,0,8,13,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Riau,Kab. Siak,Tualang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3C8E88F5-558A-4FB5-B8F6-81258DA19866,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69941598,MAN INSAN CENDEKIA SIAK,69941598,JL.LINTAS PEMDA KM. 11,PERAWANG BARAT,KEC. TUALANG,KAB. SIAK,PROV. RIAU,NEGERI,MA,Kementerian Agama,Lainnya,,B/2164/M.PANRB/06/2015,30-06-2015,651 Tahun 2015,12-10-2015,Lihat SK Operasional,2021-01-11 05,A,100,,2.,,,,,,.780000000000,100.000000000000,0,131,132,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Riau,Kab. Siak,Tualang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3A1FF904-2C83-4927-A330-84638B3DD134,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10498880,MAS IANATUTH THALIBIN,10498880,JL. PESANTREN KM. 8 DESA PERAWANG BARAT,MEREDAN BARAT,KEC. TUALANG,KAB. SIAK,PROV. RIAU,SWASTA,MA,Kementerian Agama,,,,,,,Silakan Upload SK,,C,0,,2.,,,,,,.721688000000,101.644747000000,0,64,58,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Riau,Kab. Siak,Tualang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/496DE977-4AF3-47CE-8949-83E2A20926D0,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69949024,SLB  SETIA BAKTI,69949024,Jl Mahoni KM 7,PERAWANG BARAT,KEC. TUALANG,KAB. SIAK,PROV. RIAU,SWASTA,SLB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN AUTIS SETIA BAKTI,AF1073,001/Yay.Autis SB/VIII/2010,05-08-2014,503/DPMPTSP/Diksus/01,05-01-2018,Lihat SK Operasional,2019-04-08 10,B,"1,022",1. 3 (Tri),2. Lainnya (Serat Optik),PLN,,07619950203,yay.autissb@gmail.com,http,.675500000000,101.587200000000,6,29,31,11,Double Shift/6 hari,,2022/2023-2,"2,200",5,0,1,1,0,0,5,3,6,0,0,0,0,6,1,4,1,5,1,0,0,0,0,0,1,5,2,3,0,0,0,1,0,0,"TKLB, SDLB, SMPLB,  dan SMLB",TKLB 2013,3 (Tri),1,1,1,1,1,1,1,1,1,1,1,0,
Riau,Kab. Siak,Tualang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F00A8921-A3AC-4DAF-94A7-3E3625C94542,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10497473,SLBS FAJAR AMANAH,10497473,"Jl. Wakaf KM.6,5 Perawang",PERAWANG,KEC. TUALANG,KAB. SIAK,PROV. RIAU,SWASTA,SLB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan FAJAR AMANAH,AF1071,422/DISDIK/MUTU/2010/939,06-12-2013,422/DISDIK/MUTU/2010/939,25-10-2010,Lihat SK Operasional,2020-08-27 09,B,"4,462",1. Telkomsel Flash,2. 3 (Tri),PLN,,,amanah_fajar@yahoo.com,,.677600000000,101.591300000000,19,100,47,26,Pagi/6 hari,,2022/2023-2,"1,300",16,0,1,0,0,0,21,0,19,0,0,0,0,19,0,12,7,3,7,3,3,1,2,0,5,14,16,0,0,0,1,0,0,0,"SDLB, SMPLB,  dan SMLB",Pendidikan Khusus SMALB 2013,Telkomsel Flash,1,1,2,2,2,4,3,3,2,3,1,2,
Riau,Kab. Siak,Tualang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9D2F01C9-55CF-4A19-B87B-A0D52C4B0352,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69912450,SMA ISLAM TERPADU NURUL ILMI,69912450,JL. Pendidikan No. 1 KM 12,PERAWANG BARAT,KEC. TUALANG,KAB. SIAK,PROV. RIAU,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN AL-IMAM MUHYIDDIN AN-NAWAWI,AX2976,10/SK/YYS-IMN/VI/2014,10-06-2014,421.1/PDK-KPSM/PRINSIP/20,06-05-2015,Lihat SK Operasional,2015-10-23 08,C,"20,000",1. Smartfren,2. Smartfren,PLN & Diesel,,,smaitnurulilmi.tualang@gmail.com,,.702800000000,101.561400000000,6,0,142,6,Pagi/6 hari,,2022/2023-2,"20,000",6,0,1,0,0,0,9,0,6,0,0,0,0,6,0,6,0,2,2,2,0,0,0,0,0,6,6,0,0,0,1,0,0,0,,SMA 2013 MIPA,Smartfren,,,,,,,,,,2,2,2,
Riau,Kab. Siak,Tualang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/189B53DD-18C5-4F2C-8BDC-7CE9BA555D22,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69878867,SMA NEGERI 4 TUALANG,69878867,JL. H. ABDULLAH MAREDAN,TUALANG,KEC. TUALANG,KAB. SIAK,PROV. RIAU,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,643/HK/KPTS/2013,31-12-2013,643/HK/KPTS/2013,31-12-2013,Lihat SK Operasional,2021-08-26 21,B,"21,000",1. -,2. -,PLN,,,smanegeri4tualang@gmail.com,http,.610290000000,101.663306000000,27,140,166,12,Sehari Penuh/5 hari,,2022/2023-2,"2,200",15,4,1,4,3,0,0,24,25,0,2,0,2,25,0,21,6,11,7,4,2,1,2,0,10,17,12,3,0,0,1,0,0,0,,SMA 2013 MIPA,Tidak Ada,,,,,,,,,,4,4,4,
Riau,Kab. Siak,Tualang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E6AB196E-B8A3-4A9E-9C86-6F4610519BD4,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69867934,SMA NEGERI 5 TUALANG,69867934,JL. SULTAN SYARIF KASIM PERAWANG,PERAWANG BARAT,KEC. TUALANG,KAB. SIAK,PROV. RIAU,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,348/HK/KPTS/2014,30-06-2014,Perlu Update,01-01-1900,Lihat SK Operasional,2015-03-13 08,A,"18,105",1. -,2. Telkom Speedy,PLN,,,smanfivetualang20@gmail.com,,.731838000000,101.546806000000,41,353,501,25,Sehari Penuh/5 hari,,2022/2023-2,"7,700",25,0,1,8,10,1,0,30,31,0,7,3,12,29,0,39,2,10,12,9,2,4,3,1,10,31,0,25,0,0,0,1,0,0,,SMA 2013 IPS,Tidak Ada,,,,,,,,,,8,8,9,
Riau,Kab. Siak,Tualang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/AA03E699-D5E8-4F74-AC8C-F3E16015B845,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69954195,SMA NEGERI 6 TUALANG,69954195,Jl. Pulai 2,MEREDAN BARAT,KEC. TUALANG,KAB. SIAK,PROV. RIAU,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,461/HK/KPTS/2016,22-09-2016,461/HK/KPTS/2016,22-09-2016,Lihat SK Operasional,2016-11-21 14,B,"18,003",1. Smartfren,2. Lainnya (Wavelan),PLN,,,sman06tualang@gmail.com,http,.668900000000,101.553800000000,17,107,121,9,Sehari Penuh/5 hari,,2022/2023-2,"4,400",5,1,1,3,1,1,0,15,17,0,0,0,2,15,0,17,0,6,5,2,3,1,0,0,2,15,4,1,0,0,0,1,0,0,,SMA 2013 IPS,Smartfren,,,,,,,,,,3,3,3,
Riau,Kab. Siak,Tualang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/29BF3AB7-CF76-446E-8501-17DDA4CC2AB3,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10403425,SMAN 1 TUALANG,10403425,JL.SULTAN ALAMUDDINSYAH KM.7,PERAWANG BARAT,KEC. TUALANG,KAB. SIAK,PROV. RIAU,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,29/Tahun/2002,02-02-2002,29/Tahun/2002,02-02-2002,Lihat SK Operasional,2016-04-28 09,A,"22,500",1. Telkomsel Flash,2. Lainnya,PLN,,,smansatualang@gmail.com,http,.685900000000,102.673700000000,57,472,663,32,Sehari Penuh/5 hari,,2022/2023-2,0,29,6,1,13,30,0,0,27,29,1,19,8,30,27,0,54,3,6,11,7,7,13,9,4,13,44,29,0,0,0,1,0,0,0,,SMA 2013 Bhs&Budaya,Telkomsel Flash,,,,,,,,,,11,11,10,
