prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,rombel_tingkat_10,rombel_tingkat_11,rombel_tingkat_12,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,rombel_tingkat_13
Sumatera Utara,Kab. Toba,Balige,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3D25D7F7-54C1-4686-BE1F-9FE350C0C3F3,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10208457,SMA SWASTA BINTANG TIMUR 1 BALIGE,10208457,JL. PASTOR SYBRANDUS VAN ROSSUM,SANGKAR NIHUTA,KEC. BALIGE,KAB. TOBA,PROV. SUMATERA UTARA,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Pendidikan Katolik Santo Yoseph Medan,AB7948,680 I05 A,08-04-1987,503/005/PS/BPPTPM/2014,10-03-2014,Lihat SK Operasional,2022-02-03 10,A,"9,110",1. Telkom Speedy,2. Telkom Speedy,PLN,063221087,063221087,bastian.panjaitan@gmail.com,http,2.328600000000,99.052000000000,38,454,488,25,SMA 2013 MIPA,Pagi/6 hari,,2022/2023-2,Telkom Speedy,"30,000",25,3,1,2,1,0,35,6,37,0,1,0,25,13,1,36,1,7,3,3,3,3,5,14,18,20,9,8,8,25,0,0,0,1,0,0,0,
Sumatera Utara,Kab. Toba,Balige,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5D1FF93A-AB42-47B1-9FC6-1C07EA36F36C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10208463,SMAN 1 BALIGE,10208463,JL. KARTINI SOPOSURUNG BALIGE,HINALANG BAGASAN,KEC. BALIGE,KAB. TOBA,PROV. SUMATERA UTARA,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,5556/B/1950,01-01-1901,5556/B/1950,01-01-1900,Lihat SK Operasional,2015-03-03 10,A,0,1. Lainnya (Serat Optik),2. Telkom Speedy,PLN,,,smansa_balige@yahoo.com,http,2.325300000000,99.049000000000,54,359,549,26,SMA 2013 Bhs&Budaya,Pagi/6 hari,,2022/2023-2,Lainnya (Serat Optik),"11,000",35,12,2,3,45,0,0,9,11,1,27,15,31,23,2,49,3,7,3,8,6,9,7,14,21,33,8,9,9,10,9,16,15,0,0,2,0,
Sumatera Utara,Kab. Toba,Balige,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A1E1AE18-C8B1-44C3-9DBC-F670011DE595,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10208520,SMAN 2 BALIGE,10208520,JL. KARTINI SOPOSURUNG BALIGE,SANGKAR NIHUTA,KEC. BALIGE,KAB. TOBA,PROV. SUMATERA UTARA,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,0515/0/1991,,,,Silakan Upload SK,,A,"116,285",1. -,2. Telkom Speedy,PLN,06324320052,06324320052,smanegeri2balige01@gmail.com,http,2.324600000000,99.048700000000,51,473,456,29,SMA 2013 MIPA,Sehari Penuh/6 hari,,2022/2023-2,Tidak Ada,"2,500",26,4,1,12,39,0,0,12,13,0,29,9,32,19,0,45,6,4,4,9,11,12,10,1,17,34,10,10,9,22,4,0,8,1,0,0,0,
Sumatera Utara,Kab. Toba,Balige,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/124D7B29-F5A3-4D62-9BAB-F217ED95EBF2,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70006277,SMK NEGERI 3 BALIGE,70006277,Desa Lumban Pea Tambunan,LUMBAN PEA,KEC. BALIGE,KAB. TOBA,PROV. SUMATERA UTARA,NEGERI,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,421.5/1762,21-12-2020,421.5/1762,21-12-2020,Lihat SK Operasional,2020-12-22 08,,"18,060",1. Telkom Speedy,2. Telkom Speedy,PLN,,,,,2.354500000000,99.101200000000,21,59,125,8,SMK 2013 REV.  Tata Boga,Pagi/6 hari,,2022/2023-2,Telkom Speedy,"7,000",6,0,1,2,4,0,0,17,19,0,2,0,2,19,1,16,4,10,2,6,1,1,0,1,5,16,4,4,0,0,6,0,0,0,1,0,0,0
Sumatera Utara,Kab. Toba,Balige,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7A8CB65D-1620-4EC3-B116-D953CD526542,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10212723,SMKN 1 BALIGE,10212723,TARUTUNG NO. 1 BALIGE,SANGKAR NIHUTA,KEC. BALIGE,KAB. TOBA,PROV. SUMATERA UTARA,NEGERI,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,105 TAHUN 1983,01-03-1983,400/351/Cabdisdik.Wil.VIII/III/2023,08-03-2023,Lihat SK Operasional,2023-03-09 14,Sertifikat Kedaluwarsa,"44,784",1. Telkom Speedy,2. Telkom Speedy,PLN,063221126,06322116,admsmk1balige@yahoo.com,http,2.325800000000,99.051300000000,114,"1,591",65,52,SMK 2013 REV. Teknik Pengelasan,Pagi/6 hari,,2022/2023-2,Telkom Speedy,0,29,2,0,3,91,0,0,23,27,0,55,32,93,21,1,107,6,9,7,9,20,17,24,28,49,65,17,18,17,29,0,0,9,0,0,0,1,0
Sumatera Utara,Kab. Toba,Balige,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BA6EE364-BAD0-414B-9577-72F6965B018B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10208517,SMKN 2 BALIGE,10208517,KARTINI NO. 1 SOPOSURUNG,SANGKAR NIHUTA,KEC. BALIGE,KAB. TOBA,PROV. SUMATERA UTARA,NEGERI,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,,,,,Silakan Upload SK,,B,"18,900",1. Telkom Speedy,2. Telkom Speedy,PLN,21124,063221124,smkduabalige@yahoo.co.id,http,2.326000000000,99.050300000000,60,91,819,30,SMK 2013 REV.  Bisnis Daring dan Pemasaran,Pagi/6 hari,,2022/2023-2,Telkom Speedy,0,31,0,1,2,51,0,0,9,9,0,40,11,49,11,4,51,5,4,3,7,18,11,5,12,11,49,10,10,10,31,0,0,2,1,0,0,0,0
Sumatera Utara,Kab. Toba,Balige,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/91E78A6B-F094-4DD1-88BC-BAD04FDA5372,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10208518,SMKS KARYA PENDIDIK BALIGE,10208518,SOPOSURUNG BALIGE,HINALANG BAGASAN,KEC. BALIGE,KAB. TOBA,PROV. SUMATERA UTARA,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan SMK Sw Karya Pendidik Balige,AI8397,23532-58,,,,Silakan Upload SK,,B,"7,200",,2.,,,063221530,smkkaryapendidikblg1986@gmail.com,,2.320600000000,99.040500000000,0,0,0,0,SMK 2013 REV.  Akuntansi dan Keuangan Lembaga,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,
Sumatera Utara,Kab. Toba,Balige,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F622F61B-ED6E-4C7F-8A5C-ACF7B50605C4,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10208514,SMKS PGRI 10 BALIGE,10208514,LIBERTY MANIK NO. 13 BALIGE,SANGKAR NIHUTA,KEC. BALIGE,KAB. TOBA,PROV. SUMATERA UTARA,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Perwakilan YPLP PGRI Provinsi Sumatera Utara,AB7774,07,,,,Silakan Upload SK,,B,100,1. Telkomsel Flash,2. Telkom Speedy,PLN,,063221885,smk.pgri10@gmail.com,,2.335000000000,99.047100000000,10,44,18,6,SMK 2013 REV. Teknik Komputer dan Jaringan,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,"1,300",6,0,1,2,0,0,8,3,10,0,0,0,7,3,1,9,0,0,1,3,3,0,0,3,4,6,2,2,2,0,6,0,0,0,1,0,0,0
Sumatera Utara,Kab. Toba,Balige,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/76F4A560-9514-401E-9B42-E3C1115809B3,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10208516,SMKS PGRI 7 BALIGE,10208516,JL. LIBERTY MANIK NO. 13  BALIGE,SANGKAR NIHUTA,KEC. BALIGE,KAB. TOBA,PROV. SUMATERA UTARA,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Perwakilan YPLP PGRI Provinsi Sumatera Utara,AB7774,7,01-01-1900,,01-01-1900,Silakan Upload SK (link file tidak valid) => [772765-988135--],2023-02-08 14,B,100,1. Telkomsel Flash,2. Telkom Speedy,PLN,,063221885,smk.pgri07balige@gmail.com,,2.349700000000,99.032800000000,9,57,0,6,SMK 2013 REV. Teknik Kendaraan Ringan Otomotif,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,"1,300",6,0,1,2,1,0,9,1,8,0,1,0,7,2,1,8,0,0,2,1,3,1,0,2,4,5,2,2,2,0,6,0,0,0,1,0,0,0
Sumatera Utara,Kab. Toba,Balige,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/921DC550-66D8-4F7A-BE06-6299F849D911,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10208523,SMKS SOPOSURUNG BALIGE,10208523,"LIBERTI MANIK NO. 7, SOPOSURUNG",SANGKAR NIHUTA,KEC. BALIGE,KAB. TOBA,PROV. SUMATERA UTARA,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan SMK SWASTA SOPOSURUNG BALIGE,AI8381,369/I05.A/1988,15-08-1988,-421.5/528/DPMPPTSP/6/XVIII.2/VIII/2017,20-07-2017,Lihat SK Operasional,2020-08-24 19,Sertifikat Kedaluwarsa,"144,000",1. Smartfren,2. Telkom Speedy,PLN,063221498,063221498,smkyaspor@gmail.com,http,2.311600000000,99.053300000000,10,160,8,10,SMK 2013 REV. Teknik Kendaraan Ringan Otomotif,Pagi/6 hari,,2022/2023-2,Smartfren,"12,000",12,1,1,2,2,0,10,2,8,0,2,0,7,3,1,6,3,1,0,1,2,0,5,1,2,8,3,3,4,11,1,0,0,0,1,0,0,0
