prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,program_/_layanan,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9,rombel_tingkat_10,rombel_tingkat_11,rombel_tingkat_12,rombel_tingkat_13
Banten,Kab. Pandeglang,Saketi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/85FCCA7B-3B67-4235-B5BF-57F6168142D8,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20600975,MAS DAAR EL ULUM,20600975,Jl. Labuan Simpang Tiga Curug Kp. Bandrong,GIRIJAYA,KEC. SAKETI,KAB. PANDEGLANG,PROV. BANTEN,SWASTA,MA,Kementerian Agama,,,Kw.28/I/PP.00/165/2003,09-01-2003,Kw.28/I/PP.00/165/2003,09-01-2003,Lihat SK Operasional,2017-03-19 01,B,"20,000",,2.,,,,,,-6.388154000000,105.973491000000,0,54,57,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Banten,Kab. Pandeglang,Saketi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/19F84922-1DAF-43BF-B4D2-EFF1DBAE8386,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20622350,MAS DARUSSA`ADAH,20622350,"Jl. Raya Labuan Km. 16,5 Cikadueun Halteu",KADUDAMPIT,KEC. SAKETI,KAB. PANDEGLANG,PROV. BANTEN,SWASTA,MA,Kementerian Agama,,,D/W.i/248//971/99,18-05-1995,D/W.i/248//971/99,18-05-1995,Lihat SK Operasional,2017-03-19 01,C,"1,100",,2.,,,,,,-6.401432000000,105.974290000000,0,55,61,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Banten,Kab. Pandeglang,Saketi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0E02DEBB-96DB-4C38-82D5-4562699089CB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20607968,MAS MATHLAUL ANWAR CIKALIUNG,20607968,"Jl. KH. Mas Abdurrohman, RT 01/01",SINDANGHAYU,KEC. SAKETI,KAB. PANDEGLANG,PROV. BANTEN,SWASTA,MA,Kementerian Agama,,,Kw.28.4/PP.00/7109/2012,27-12-2012,Kw.28.4/PP.00/7109/2012,27-12-2012,Lihat SK Operasional,2017-03-19 01,B,500,,2.,,,,,,-6.401294900000,105.959792700000,0,30,23,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Banten,Kab. Pandeglang,Saketi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4074E1A2-76F2-E111-9EDB-5379F57C0676,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69873694,SKH ATH THOHARIYYAH 1,69873694,Jl Raya Labuan Km 18 Pasar Sodong,SINDANGHAYU,KEC. SAKETI,KAB. PANDEGLANG,PROV. BANTEN,SWASTA,SLB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Ath-Thohariyyah,AC9420,15/Y-ATH/SDG V/2003,17-06-2003,570/7/OPSK/DPMPTSP/I/2021.,13-01-2021,Lihat SK Operasional,2021-02-17 06,B,"5,000",1. Axis,2. Telkom Speedy,PLN,,,sekolahkuath.thohariyyah01@gmail.com,http,-6.440800000000,105.955700000000,5,31,17,16,Pagi/6 hari,,2022/2023-2,900,6,0,1,2,0,0,8,0,5,0,0,0,3,2,0,2,3,0,1,2,2,0,0,0,4,1,0,6,0,0,0,1,0,0,"SDLB, SMPLB,  dan SMLB",Pendidikan Khusus SMALB 2013,Axis,1,1,1,3,1,1,1,1,1,2,1,2,
Banten,Kab. Pandeglang,Saketi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1275DC4E-1D25-4095-BE4C-D287519E8190,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70029829,SMK AS-SYIFA,70029829,Kp. Kadu Gebro RT/RW 04/02,MAJAU,KEC. SAKETI,KAB. PANDEGLANG,PROV. BANTEN,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN PENDIDIKAN ISLAM AS SYIFA PANDEGLANG,AX1717,07/SKP/YPIA/VI/2020,05-06-2020,570/3/IOPSMK/DPMPTSP/V/2022,27-05-2022,Lihat SK Operasional,2022-06-20 00,,300,1. Lainnya (Serat Optik),2. Lainnya (Serat Optik),PLN,1234,,assyifasmk6@gmail.com,,-6.427273400000,105.969649100000,7,45,23,2,Sehari Penuh/5 hari,,2022/2023-2,900,2,0,1,0,0,0,7,2,7,0,0,0,0,7,0,5,2,6,0,1,0,0,0,0,2,5,2,0,0,0,1,0,0,0,,SMK 2013 REV.  Bisnis Daring dan Pemasaran,Lainnya (Serat Optik),,,,,,,,,,1,1,0,0
Banten,Kab. Pandeglang,Saketi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/51615AD3-0196-4398-94E5-C02494B2B1BC,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69943334,SMK IT DAAR EL ULUM,69943334,JL. RAYA LABUAN KM.20 CURUG,GIRIJAYA,KEC. SAKETI,KAB. PANDEGLANG,PROV. BANTEN,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Daar El Ulum,AC9433,421/0081-DISPEND/2015,11-01-2015,570/3-OPS.DINDIK/BKPMPT/I,01-02-2016,Lihat SK Operasional,2016-05-03 10,C,324,,2.,,,,smk_itdaarelulum@yahoo.com,,-6.384539900000,105.981629800000,10,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,16,0,10,0,0,0,0,10,0,5,5,3,4,2,0,1,0,0,5,5,0,0,0,0,0,0,0,0,,SMK 2013 REV. Rekayasa Perangkat Lunak,,,,,,,,,,,,,,
Banten,Kab. Pandeglang,Saketi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C6AEAF48-D2D2-468A-A602-14BB663BE51A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69859381,SMK MATHLAUL ANWAR CIKALIUNG,69859381,JL. RAYA PANDEGLANG KM 20 CURUG SAKETI PANDEGLANG BANTEN 42273,KADUDAMPIT,KEC. SAKETI,KAB. PANDEGLANG,PROV. BANTEN,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Mathla'ul Anwar,AC9431,425.1/1071/IP-DISDIK/2013,01-07-2013,425.1/882/1O-DISDIK/2014,01-05-2014,Lihat SK Operasional,2015-05-19 10,C,"5,000",1. -,2. Telkom Speedy,PLN,0,,smkmapdg@gmail.com,http,-6.397100000000,105.991200000000,9,36,32,3,Siang/6 hari,,2022/2023-2,450,3,0,1,2,0,0,9,1,9,0,0,0,0,9,0,6,3,4,2,0,1,2,0,0,3,6,3,0,0,0,1,0,0,0,,SMK 2013 REV.  Perbankan dan Keuangan Mikro,Tidak Ada,,,,,,,,,,1,1,1,0
Banten,Kab. Pandeglang,Saketi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A3A91275-2147-4E9E-A708-A9E5762130DF,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69973861,SMK MATHLAUL ANWAR SUKALANGU,69973861,"JL. Raya Sodong - Kadumula Km 4,5 Desa Sukalangu",SUKALANGU,KEC. SAKETI,KAB. PANDEGLANG,PROV. BANTEN,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,17,25-05-2010,570/5-OPS.dindik/DPMPTSP/I/2018,09-01-2018,Lihat SK Operasional,2018-03-07 08,B,"7,800",1. Telkomsel Flash,2. Telkom Speedy,PLN,,02535405132,SMKMASUKALANGU@GMAIL.COM,,-6.426500000000,105.937600000000,12,87,72,5,Pagi/6 hari,,2022/2023-2,"2,250",6,0,1,2,0,0,16,1,12,0,0,0,0,12,0,10,2,5,4,2,1,0,0,0,6,6,2,2,2,0,0,1,0,0,,SMK 2013 REV. Agribisnis Tanaman Pangan dan Hortikultura,Telkomsel Flash,,,,,,,,,,1,2,2,0
Banten,Kab. Pandeglang,Saketi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8272A147-E8B2-486D-9DAA-680864E659BC,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20615007,SMKS AL HASAN SAKETI,20615007,JL.RAYA MALINGPING KM.01 SAKETI PANDEGLANG BANTEN,SAKETI,KEC. SAKETI,KAB. PANDEGLANG,PROV. BANTEN,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN PENDIDIKAN ISLAM HAJI ALI HASAN,AX2060,06/YPIH/XI/2007,03-11-2007,425.1/1949-Disdik/2013,01-11-2013,Lihat SK Operasional,2015-05-12 15,C,"3,500",1. Telkom Speedy,2. Telkom Speedy,PLN,,,saketismkalhasan@gmail.com,http,-6.402100000000,105.995300000000,10,52,26,3,Pagi/6 hari,,2022/2023-2,900,5,0,1,0,0,0,15,1,10,0,0,0,0,10,0,10,0,4,3,2,0,1,0,0,2,8,5,0,0,0,1,0,0,0,,SMK 2013 REV. Rekayasa Perangkat Lunak,Telkom Speedy,,,,,,,,,,1,1,1,0
Banten,Kab. Pandeglang,Saketi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/FCA5C53C-BF0F-44DC-A200-F9C642B92548,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20614326,SMKS BINA MANDIRI,20614326,Jl. Raya Labuan KM 20 Saketi-Pandeglang,CIANDUR,KEC. SAKETI,KAB. PANDEGLANG,PROV. BANTEN,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan BINA MANDIRI,AC9437,800/025/YBM/VI/2008,01-07-2008,425.1/1198-Disdik/2008,29-07-2008,Lihat SK Operasional,2015-09-12 15,Sertifikat Kedaluwarsa,"1,260",1. Telkom Speedy,2. Telkom Speedy,PLN,,,smk_bm_ybm@yahoo.com,,-6.399400000000,105.981000000000,12,84,38,7,Pagi/6 hari,,2022/2023-2,900,6,0,1,2,0,0,12,3,10,0,2,0,0,12,0,10,2,5,5,2,0,0,0,0,8,4,0,6,0,0,0,1,0,0,,SMK 2013 REV. Teknik Kendaraan Ringan Otomotif,Telkom Speedy,,,,,,,,,,2,3,2,0
