prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_10,rombel_tingkat_11,rombel_tingkat_12,rombel_tingkat_13
Banten,Kab. Serang,Petir,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6B67751A-978D-4B6C-B643-28F68D808DA4,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69994671,MA TEBUIRENG 08 BANTEN,69994671,JL. PETIR CADASARI KM. 01 GG KI BUYUT ARIPIN BLOK CINEKE,SANDING,KEC. PETIR,KAB. SERANG,PROV. BANTEN,SWASTA,MA,Kementerian Agama,Lainnya,,0133/KW.28.02.05/PP.07/08/2018,03-08-2018,12/Kk.28.04.03/PP.00.7/1/2017,11-01-2017,Lihat SK Operasional,2022-01-11 12,A,0,,2.,,,,,,-6.237400000000,106.200100000000,0,92,132,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
Banten,Kab. Serang,Petir,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/CD0BF59E-4B92-4397-9DA0-CE8973B8B8DA,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20623401,MAS DAAR ET-TAQWA,20623401,"JL. PAMARAYAN KM. 01 CIGODEG, PETIR, SERANG",TAMBILUK,KEC. PETIR,KAB. SERANG,PROV. BANTEN,SWASTA,MA,Kementerian Agama,,,2001,15-11-2001,pp.00.6/7022/2001,15-11-2001,Silakan Upload SK (link file tidak valid) => [155675-261423-74200-938638-1757613848.PDF],2017-03-06 06,B,"7,750",,2.,,,,,,-6.241000000000,106.209100000000,0,37,55,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
Banten,Kab. Serang,Petir,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/41AE9FC0-A197-4E56-BAB4-B2132A387889,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20623398,MAS MANBAUL FALAH CIREUNDEU,20623398,JL. H. ARMAN NO. 1 CIREUNDEU-PETIR,CIREUNDEU,KEC. PETIR,KAB. SERANG,PROV. BANTEN,SWASTA,MA,Kementerian Agama,,,AHU-0030581.AH.01.04 TAHUN 2016,03-08-2016,3933/Kw.28.02.05/PP.07/08/2021,20-08-2021,Lihat SK Operasional,2022-05-21 10,C,"2,869",,2.,,,,,,-6.251900000000,106.220400000000,0,40,25,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
Banten,Kab. Serang,Petir,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4CAA151F-11D6-48FF-AE54-812867262684,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20623397,MAS NUR EL FALAH KUBANG,20623397,Jl. K.H Abdul Kabier Km.2 Kampung Kubang RT.06 RW.02,KUBANG JAYA,KEC. PETIR,KAB. SERANG,PROV. BANTEN,SWASTA,MA,Kementerian Agama,,,264 TAHUN 2018,01-05-2018,264 TAHUN 2018,01-05-2018,Lihat SK Operasional,2021-01-15 07,B,0,,2.,,,,,,-6.261000000000,106.207100000000,0,34,45,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
Banten,Kab. Serang,Petir,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1964C3B2-AE60-4E64-8E57-2F917B2D01E9,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20623400,MAS NURUL FALAH CIGODEG,20623400,CIGODEG,SINDANGSARI,KEC. PETIR,KAB. SERANG,PROV. BANTEN,SWASTA,MA,Kementerian Agama,,,W.i/HK.008/344//1989,01-01-1901,Perlu Update,27-12-2012,Lihat SK Operasional,2015-07-10 10,B,"1,140",,2.,,,,,,-6.240800000000,106.207300000000,0,41,33,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
Banten,Kab. Serang,Petir,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/CC7A7A45-0104-40CF-8F8A-2FF56E2CB98D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20623399,MAS SHOLATIYAH,20623399,JL. KH. ABDUL MADJID NO. 17 RT. 11 RW. 03 KP. KEPANDEAN,KEC. PETIR,KAB. SERANG,PROV. BANTEN,INDONESIA,SWASTA,MA,Kementerian Agama,,,,,,,Silakan Upload SK,,B,0,,2.,,,,,,-6.249300000000,106.199000000000,0,31,28,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
Banten,Kab. Serang,Petir,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A83A6021-34D3-48E2-AD59-13EAC277968E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20605091,SMAN 1 PETIR,20605091,JL. RAYA BAROS - PETIR KM. 12,PETIR,KEC. PETIR,KAB. SERANG,PROV. BANTEN,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,19 Tahun 2003,01-07-2003,19 Tahun 2003,01-07-2003,Lihat SK Operasional,2018-03-19 12,A,"8,686",1. -,2. Lainnya (Serat Optik),PLN,02547015339,,smantir@gmail.com,http,-6.223300000000,106.205400000000,54,475,680,32,Sehari Penuh/5 hari,,2022/2023-2,"24,000",27,3,1,7,24,4,0,26,31,0,16,7,26,28,0,49,5,9,6,13,11,6,5,4,18,36,18,9,0,2,0,1,0,0,SMA 2013 IPS,Tidak Ada,12,10,10,
Banten,Kab. Serang,Petir,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5139E9BD-9B00-4BC8-B3F5-59D2B44B2207,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20614141,SMAS MANBAUL HIKMAT,20614141,JL. REGO KM. 4 PADASUKA PETIR,PADASUKA,KEC. PETIR,KAB. SERANG,PROV. BANTEN,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan MANBAUL HIKMAT PADASUKA,AD0061,421.3/1113-Dis.Pend,05-09-2006,421.3/1113-Dis-Pend,30-05-2007,Lihat SK Operasional,2020-08-25 13,B,"2,100",1. XL (GSM),2. Lainnya (Kabel),PLN,,,sma.manbaulhikmat@yahoo.co.id,,-6.253100000000,106.175900000000,23,111,109,8,Pagi/6 hari,,2022/2023-2,"3,499",7,0,1,2,0,0,26,2,23,0,0,0,2,21,0,19,4,5,4,4,3,4,1,2,12,11,1,3,3,0,1,0,0,0,SMA 2013 IPS,XL (GSM),3,2,3,
Banten,Kab. Serang,Petir,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4FD338C5-3692-446C-8A16-D4CD9D50D137,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20613955,SMAS NUR EL FALAH KUBANG,20613955,JL. KH ABDUL KABIER KM.2,KUBANG JAYA,KEC. PETIR,KAB. SERANG,PROV. BANTEN,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Nur El Falah,AD0062,678/I 02.Kep/E.1989,29-11-1989,678/I 02.Kep/E.1989,29-11-1989,Lihat SK Operasional,2015-10-19 14,B,"2,880",1. Lainnya (Serat Optik),2. Telkom Speedy,PLN,,,sma.nurelfalah@gmail.com,http,-6.261307000000,106.207334100000,16,43,112,7,Pagi/6 hari,,2022/2023-2,"1,800",9,1,1,2,0,0,20,1,16,0,0,0,5,11,0,13,3,4,4,3,5,0,0,0,5,11,9,0,0,0,1,0,0,0,SMA 2013 IPS,Lainnya (Serat Optik),2,2,3,
Banten,Kab. Serang,Petir,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/27C2A9C4-3C43-49B1-907B-034C5D1D033A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20605360,SMAS NURUL FALAH PETIR,20605360,Jl. Petir Cadasari KM. 1,MEKARBARU,KEC. PETIR,KAB. SERANG,PROV. BANTEN,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN PONDOK PESANTREN NURUL FALAH PETIR,AG1720,023/A-I/YPP-NF/IV/1994,12-04-1994,344/102/Kep/E/95,19-05-1995,Lihat SK Operasional,2015-10-22 09,C,"3,780",1. Telkomsel Flash,2. Telkom Speedy,PLN,,,smanfpetir@gmail.com,,-6.237600000000,106.207300000000,13,59,34,3,Pagi/6 hari,,2022/2023-2,"1,300",3,1,1,2,1,0,8,6,12,0,0,1,6,7,1,12,0,1,1,4,3,1,2,1,6,7,3,0,0,0,1,0,0,0,SMA 2013 IPS,Telkomsel Flash,1,1,1,
