prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,program_/_layanan,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9,rombel_tingkat_10,rombel_tingkat_11,rombel_tingkat_12,rombel_tingkat_13
Banten,Kab. Lebak,Maja,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/CBB0BA83-D33C-4926-BAE7-4F80CF83CB89,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20623344,MAS AL RIYADHUL JANAH,20623344,JL. RAYA MAJA KOLEANG KM. 01,MAJA,KEC. MAJA,KAB. LEBAK,PROV. BANTEN,SWASTA,MA,Kementerian Agama,,,KW.28.4/PP.00/7109/2012,27-12-2012,KW.28.4/PP.00/7109/2012,27-12-2012,Silakan Upload SK,,B,"2,200",,2.,,,,,,-6.496116000000,106.391343000000,0,52,44,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Banten,Kab. Lebak,Maja,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/95CC8C29-8F24-4C84-8EDC-2463E394F91F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70010103,MAS AL-FALAH,70010103,KP. SUKAJADI RT/RW 001/002 42382,MEKARSARI,KEC. MAJA,KAB. LEBAK,PROV. BANTEN,SWASTA,MA,Kementerian Agama,,,No 3276/KW.28.02.05/PP.07/08/2020,08-08-2020,No 3276/KW.28.02.05/PP.07/08/2020,08-08-2020,Lihat SK Operasional,2021-05-07 14,C,"2,014",,2.,,,,,,.000000000000,.000000000000,0,27,15,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Banten,Kab. Lebak,Maja,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8CA94FFF-6017-4DE9-A85A-DC62215BC213,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20623354,MAS NURUL AMAL,20623354,JL. RANGKASBITUNG MAJA CITERAS,CILANGKAP,KEC. MAJA,KAB. LEBAK,PROV. BANTEN,SWASTA,MA,Kementerian Agama,,,Kw.28.4/PP.06/67/2011,17-01-2011,KW.28.4/PP.00/7109/2012,27-12-2012,Silakan Upload SK,,C,"2,600",,2.,,,,,,-6.343100000000,106.348800000000,0,29,35,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Banten,Kab. Lebak,Maja,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/90214712-51B0-E111-8E70-AD7233E1E731,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69759168,SKH KEKERABATAN,69759168,Jl. M. Amir Hamzah,MAJA,KEC. MAJA,KAB. LEBAK,PROV. BANTEN,SWASTA,SLB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN KEKERABTAN,AC9624,03/YK/III/2006,13-09-2006,-800/108-Dispend/2010,01-04-2010,Lihat SK Operasional,2016-08-02 10,C,225,1.,2.,PLN,,,skh.kekerabatan@yahoo.com,,-6.366900000000,106.396700000000,3,25,23,22,Sehari Penuh/5 hari,,2022/2023-2,"1,299",3,0,0,1,0,0,7,0,3,0,0,0,0,3,0,2,1,1,1,0,0,0,1,0,1,2,0,3,0,0,0,0,0,0,"SDLB, SMPLB,  dan SMLB",Pendidikan Khusus SMALB 2013,Telkomsel Flash,0,2,1,2,4,1,2,2,1,2,3,2,
Banten,Kab. Lebak,Maja,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F28280B7-B5E9-4AEB-AAD4-8B9F32829E83,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69862390,SKH SARONGGE,69862390,Jl Raya Kopi Sangiang Kp Sarongge,PASIR KEMBANG,KEC. MAJA,KAB. LEBAK,PROV. BANTEN,SWASTA,SLB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan YPAC SARONGGE Lebak Skh Sarongge,AC9652,02/YPMS/I/2010,04-01-2010,800/III-Dispend/2010,05-04-2010,Lihat SK Operasional,2016-08-15 15,C,"1,000",1. -,2. Lainnya (Kabel),PLN,,,skhsarongge@yahoo.co.id,,-6.352988300000,106.362946700000,4,32,23,11,Sehari Penuh/5 hari,,2022/2023-2,900,4,0,0,4,0,0,6,1,4,0,0,0,0,4,0,3,1,2,2,0,0,0,0,0,1,3,4,0,0,0,0,0,0,0,"SDLB, SMPLB,  dan SMLB",TKLB 2013,Tidak Ada,1,1,1,1,0,1,1,1,1,1,1,1,
Banten,Kab. Lebak,Maja,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DDF152D5-5BDC-4992-9384-76F9DD916F5A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70036735,SMA MUTIARA BANGSA  7,70036735,Perumahan Citra Maja Raya 2 Sektor 6.2 Blok D.02/166,PASIR KEMBANG,KEC. MAJA,KAB. LEBAK,PROV. BANTEN,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,570/31/IOPSMA/DPMPTSP/XII/2022,01-12-2022,570/31/IOPSMA/DPMPTSP/XII/2022,01-12-2022,Lihat SK Operasional,2023-01-16 15,,0,1. Telkom Speedy,2. Telkomsel Flash,PLN,,,,,-6.349700000000,106.376700000000,10,10,18,3,Sehari Penuh/5 hari,,2022/2023-2,"41,500",2,1,1,2,0,0,2,9,10,0,0,0,0,10,1,3,6,7,2,1,0,0,0,0,6,4,2,0,0,0,1,0,0,0,,SMA 2013 IPS,Telkom Speedy,,,,,,,,,,2,1,0,
Banten,Kab. Lebak,Maja,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C7AA1E0C-94DD-48CE-8A69-8B06D301246A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20601876,SMAN 1 MAJA,20601876,JL. KEBON KALAPA NO. 1 MAJA,MAJA,KEC. MAJA,KAB. LEBAK,PROV. BANTEN,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,420/1924-Disdikbud/Kab/2013,09-09-2013,420/1924-Disdikbud/Kab/2013,09-09-2013,Lihat SK Operasional,2015-05-13 06,A,"13,328",1. Lainnya,2. Telkom Speedy,PLN,,201011,sman1maja.lebak@gmail.com,http,-6.338210000000,106.391933300000,32,330,401,21,Sehari Penuh/5 hari,,2022/2023-2,"17,600",19,2,1,9,17,1,0,14,19,0,9,4,17,15,0,29,3,10,6,3,3,4,4,2,14,18,18,1,0,3,1,0,0,0,,SMA 2013 Bhs&Budaya,Lainnya,,,,,,,,,,7,7,7,
Banten,Kab. Lebak,Maja,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BF232184-74CA-4E88-844E-9AB92C1B4926,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20623417,SMAN 2 MAJA,20623417,JL. Kopi - Maja Km.07,PADASUKA,KEC. MAJA,KAB. LEBAK,PROV. BANTEN,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,420/KEP.279/Disdik/2012,09-11-2012,420/KEP279/DISDIK/2012,09-11-2012,Lihat SK Operasional,2015-06-01 13,B,"10,400",1. Lainnya,2. Telkom Speedy,PLN,,02525561210,smanegeri2maja@gmail.com,https,-6.368000000000,106.347000000000,27,303,238,15,Sehari Penuh/5 hari,,2022/2023-2,"4,600",18,1,1,1,7,2,1,17,22,1,3,1,8,19,0,23,4,5,6,10,2,1,2,1,18,9,11,7,0,4,0,1,0,0,,SMA 2013 MIPA,Lainnya,,,,,,,,,,5,5,5,
Banten,Kab. Lebak,Maja,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/61A4634B-A142-4C60-9A46-9F1ACF9E0AE9,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70030493,SMK MUTIARA BANGSA 7,70030493,Perumahan Citra Maja Raya Sektor 6.2 Blok D02/166,PASIR KEMBANG,KEC. MAJA,KAB. LEBAK,PROV. BANTEN,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,570/4/IOPSmk/DPMPTSP/IV/V/2022,27-05-2022,570/4/IOPSmk/DPMPTSP/IV/V/2022,27-05-2022,Lihat SK Operasional,2022-07-08 19,,0,1. Telkomsel Flash,2. Telkom Speedy,PLN,,,,,.000000000000,.000000000000,11,8,3,2,Sehari Penuh/5 hari,,2022/2023-2,"41,500",2,1,1,2,0,0,2,9,11,0,0,0,0,11,1,4,6,7,2,2,0,0,0,0,7,4,2,0,0,0,1,0,0,0,,SMK 2013 REV. Multimedia,Telkomsel Flash,,,,,,,,,,1,1,0,0
Banten,Kab. Lebak,Maja,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F5FA24FD-52DE-41CC-A77C-0B6731012208,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70011614,SMK NEGERI 1 MAJA,70011614,Jl. Raya Maja Koleang KM.05,SANGIANG,KEC. MAJA,KAB. LEBAK,PROV. BANTEN,NEGERI,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,800/149-Dindikbud/2021,19-05-2021,800/149-Dindikbud/2021,19-05-2021,Lihat SK Operasional,2021-07-28 15,,"9,082",1. Lainnya,2. Telkom Speedy,PLN,,,smkn1majaa@gmail.con,http,.000000000000,.000000000000,23,185,125,10,Sehari Penuh/5 hari,,2022/2023-2,"3,500",8,0,1,2,0,0,0,23,23,0,0,0,1,22,0,19,4,7,12,3,0,1,0,0,9,14,8,0,0,0,1,0,0,0,,SMK 2013 REV.  Otomatisasi dan Tata Kelola Perkantoran,Lainnya,,,,,,,,,,5,3,2,0
