prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_10,rombel_tingkat_11,rombel_tingkat_12,rombel_tingkat_13
Sulawesi Tengah,Kota Palu,Palu Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0F6E2AE4-2794-4D2F-A8F4-8A97B4759850,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40209856,MAN 2 KOTA PALU,40209856,JL. M.H. THAMRIN NO. 41 PALU,BESUSU TIMUR,KEC. PALU TIMUR,KOTA PALU,PROV. SULAWESI TENGAH,NEGERI,MA,Kementerian Agama,Pemerintah Daerah,,6 TAHUN 1975,07-08-1975,KMA NO. 680 TAHUN 2016,17-11-2016,Lihat SK Operasional,2017-07-10 10,A,0,,2.,,,,,,-.895200000000,119.882500000000,0,484,624,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
Sulawesi Tengah,Kota Palu,Palu Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3720BB8D-4CBD-47B2-8DFC-8A5CDACD5325,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69727850,MAS ALKHAIRAAT TONDO,69727850,JL. ALKHAIRAAT NO. 134 TONDO,BESUSU BARAT,KEC. PALU TIMUR,KOTA PALU,PROV. SULAWESI TENGAH,SWASTA,MA,Kementerian Agama,,,286.1/B.2/YA/2005,30-06-2005,Kw.22.4/2/PP.001/2493 2006,30-09-2006,Lihat SK Operasional,2016-08-18 10,C,0,,2.,,,,,,-.838500000000,119.884700000000,0,46,32,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
Sulawesi Tengah,Kota Palu,Palu Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9360FD88-D192-4860-8208-F250C887D239,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40209857,MAS PUTRI AISYIYAH PALU,40209857,JL. HANGTUAH NO. 104 PALU,BESUSU BARAT,KEC. PALU TIMUR,KOTA PALU,PROV. SULAWESI TENGAH,SWASTA,MA,Kementerian Agama,,,01/PWA/D/VII/2006,01-06-2006,kw.22.4/PP.00.01/4100/2011,10-11-2011,Lihat SK Operasional,2023-03-15 16,B,0,,2.,,,,,,-.872900000000,119.878000000000,0,2,31,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
Sulawesi Tengah,Kota Palu,Palu Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/09C91B96-8E68-4F03-B5BC-5EB39EEB4B01,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70025718,SMA Kristen Gamaliel Palu,70025718,Jl. Pattimura No. 53 Palu,LOLU SELATAN,KEC. PALU TIMUR,KOTA PALU,PROV. SULAWESI TENGAH,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN PENDIDIKAN KRISTEN GAMALIEL PALU,AK8235,800.05/06.SMA/DIKBUD,16-11-2021,800.05/06.SMA/DIKBUD,16-11-2021,Lihat SK Operasional,2022-02-14 23,,"9,417,200",1. Telkomsel Flash,2. Lainnya (Serat Optik),PLN,,,smakgamaliel2021@gmail.com,,.000000000000,.000000000000,11,21,18,2,Sehari Penuh/5 hari,,2022/2023-2,"3,000",2,1,1,1,0,0,12,1,11,0,0,0,0,11,0,8,3,10,0,0,0,0,0,1,4,7,2,0,0,0,1,0,0,0,SMA 2013 MIPA,Telkomsel Flash,1,1,0,
Sulawesi Tengah,Kota Palu,Palu Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B21CE4C1-3CCD-4189-9620-DD513B9E73E4,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69770323,SMA LABSCHOOL UNTAD,69770323,Jl. Setia Budi No. 14,BESUSU TIMUR,KEC. PALU TIMUR,KOTA PALU,PROV. SULAWESI TENGAH,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Kesejahteraan dan Pengembangan Untad,AK8260,420/5358.a/PEND,05-03-2012,420/2038.a/Pend,10-06-2013,Lihat SK Operasional,2019-08-22 01,A,"25,968",1. -,2. Telkom Speedy,PLN,,0451423134,smalabschool_untadpalu@yahoo.com,http,-.893900000000,119.878700000000,19,95,157,9,Sehari Penuh/5 hari,,2022/2023-2,"54,000",12,3,1,2,0,1,17,2,19,0,0,0,3,16,0,14,5,8,7,0,3,0,0,1,9,10,12,0,0,0,1,0,0,0,SMA 2013 IPS,Tidak Ada,3,3,3,
Sulawesi Tengah,Kota Palu,Palu Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A77A5098-CE6C-4469-AE47-2B35DD94A092,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40203524,SMAN 1 PALU,40203524,JL. JENDRAL GATOT SUBROTO NO. 70,BESUSU TENGAH,KEC. PALU TIMUR,KOTA PALU,PROV. SULAWESI TENGAH,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,25/SK/3/III,21-08-1958,25/SK/3/III,21-08-1958,Lihat SK Operasional,2017-05-18 12,A,"9,360",1. XL (Serat Optik),2. Telkom Speedy,PLN,421990,421990,smansapalu.sch.id@gmail.com,http,-.893965400000,119.874849300000,90,704,759,42,Sehari Penuh/5 hari,,2022/2023-2,"64,000",43,4,1,5,63,15,0,12,29,0,33,28,58,32,1,80,9,14,8,9,9,11,19,20,33,57,43,0,0,0,1,0,0,0,SMA 2013 IPS,XL (Serat Optik),15,14,13,
Sulawesi Tengah,Kota Palu,Palu Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6FFAFDBB-D004-460D-AF50-ECEB71408A14,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40203631,SMAN 2 PALU,40203631,JL. TANJUNG DAKO NO. 9,LOLU SELATAN,KEC. PALU TIMUR,KOTA PALU,PROV. SULAWESI TENGAH,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,0575/O/1977,08-12-1977,0575/O/1977,08-12-1977,Lihat SK Operasional,2015-08-31 09,A,"225,000",1. Telkom Speedy,2. Lainnya (Serat Optik),PLN,421094,421094,smadapalu@ymail.com,http,-.903300000000,119.878800000000,87,598,815,40,Sehari Penuh/5 hari,,2022/2023-2,"52,900",40,4,1,27,52,10,0,25,38,1,28,20,51,36,1,71,15,9,11,9,12,12,20,14,38,49,40,0,0,0,1,0,0,0,SMA 2013 IPS,Telkom Speedy,14,13,13,
Sulawesi Tengah,Kota Palu,Palu Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C1FF9CB7-8692-441F-A6C3-EAB2997B8AF9,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40203522,SMAS ADVENT PALU,40203522,JL. PATIMURA NO. 166,LOLU UTARA,KEC. PALU TIMUR,KOTA PALU,PROV. SULAWESI TENGAH,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN PENDIDIKAN ADVENT,AK8225,206/C//Kep/1/1984,,,,Silakan Upload SK,,B,"2,750",1. Telkom Speedy,2. Lainnya (Serat Optik),PLN,,454725,smasadventpalu@gmail.com,,-.902400000000,119.868600000000,14,27,35,6,Sehari Penuh/5 hari,,2022/2023-2,0,6,0,1,2,7,0,6,2,7,0,4,3,7,7,0,13,1,3,0,3,2,1,1,4,3,11,6,0,0,0,1,0,0,0,SMA 2013 IPS,Telkom Speedy,2,2,2,
Sulawesi Tengah,Kota Palu,Palu Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D6C31F1D-CE5F-4805-85BF-0C93602B5AA5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40203512,SMAS MUHAMMADIYAH 1 PALU,40203512,JL. LETJEND. SOEPRAPTO NO. 69,BESUSU TENGAH,KEC. PALU TIMUR,KOTA PALU,PROV. SULAWESI TENGAH,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Pimpinan Wilayah Muhammadiyah (PWM) Prov. Sulawesi Tengah,AK8253,41/01/1968,03-12-1968,800.05/09.SMA/DIKBUD,27-08-2020,Lihat SK Operasional,2020-09-29 09,A,"6,380",1. Lainnya,2. Telkom Speedy,PLN,,4237451,smamuhammadiyah1_palu@yahoo.com,http,-.890000000000,119.875800000000,13,29,23,6,Sehari Penuh/5 hari,,2022/2023-2,"1,200",7,1,1,1,9,0,0,4,7,0,4,2,10,3,0,11,2,3,1,0,2,1,4,2,3,10,7,0,0,0,1,0,0,0,SMA 2013 MIPA,Lainnya,2,2,2,
Sulawesi Tengah,Kota Palu,Palu Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/18AE0135-EEEE-4190-9C2C-7C10D070F28E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40203509,SMAS SWADAYA PALU,40203509,JL. NOKILALAKI NO. 20,LOLU UTARA,KEC. PALU TIMUR,KOTA PALU,PROV. SULAWESI TENGAH,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Pendidikan Swadaya,AK8226,,,,,Silakan Upload SK,,B,"5,040",1. -,2. Telkom Speedy,PLN,,454488,smaswadaya_palu@yahoo.co.id,,-.898700000000,119.879000000000,5,9,10,3,Pagi/6 hari,,2022/2023-2,"1,800",5,1,1,1,4,0,1,1,1,0,2,2,5,0,0,5,0,0,1,0,1,0,1,2,3,2,1,4,0,0,1,0,0,0,SMA 2013 MIPA,Tidak Ada,1,1,1,
Sulawesi Tengah,Kota Palu,Palu Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F8519638-2177-4231-B510-5AB0FEA7A3F4,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40203599,SMKN 1 PALU,40203599,JL. RA. KARTINI NO.14 PALU,LOLU SELATAN,KEC. PALU TIMUR,KOTA PALU,PROV. SULAWESI TENGAH,NEGERI,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,Dikbud/1965,25-09-1965,B3/600/KEJ           421.4/4510/Pend,25-09-1965,Silakan Upload SK (link file tidak valid) => [564575-130594--],2021-12-30 10,A,"12,765",1. Telkom Astinet,2. Telkom Speedy,PLN,0451451307,0451421692,smkn1_palu@ymail.com,http,-.902500000000,119.876600000000,88,208,"1,024",41,Sehari Penuh/5 hari,,2022/2023-2,"33,000",48,0,1,5,65,10,0,13,33,0,32,23,56,32,1,84,3,12,6,10,16,8,14,22,14,74,48,0,0,0,1,0,0,0,SMK 2013 REV.  Tata Busana,Telkom Astinet,13,14,14,0
Sulawesi Tengah,Kota Palu,Palu Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/20C0C76D-090B-408C-8A20-CA4935199400,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40203606,SMKN 2 PALU,40203606,JL. SETIA BUDI NO.58 PALU,BESUSU BARAT,KEC. PALU TIMUR,KOTA PALU,PROV. SULAWESI TENGAH,NEGERI,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,421.5/21186/PEND,08-05-1966,421.5/4716/DIKBUD,12-10-2015,Lihat SK Operasional,2021-12-30 08,A,"100,000",1. -,2. -,PLN,0451,0451421592,smkn2palu2020@gmail.com,http,-.891200000000,119.877600000000,98,688,959,51,Sehari Penuh/5 hari,,2022/2023-2,0,44,0,1,3,78,8,0,12,26,2,41,29,67,31,0,92,6,9,11,11,17,9,17,24,31,67,44,0,0,0,1,0,0,0,SMK 2013 REV.  Otomatisasi dan Tata Kelola Perkantoran,Tidak Ada,17,17,17,0
Sulawesi Tengah,Kota Palu,Palu Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2EEACB0D-3339-47A6-8745-DA7E51220754,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40203629,SMKN 3 PALU,40203629,JL. TANJUNG SANTIGI NO. 19,LOLU SELATAN,KEC. PALU TIMUR,KOTA PALU,PROV. SULAWESI TENGAH,NEGERI,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,23532-58,11-12-1975,,11-12-1975,Lihat SK Operasional,2015-08-27 12,B,"26,678",1. -,2. Lainnya (Serat Optik),PLN,0451456397,0451422192,smknegeri3.palu@yahoo.com,http,-.904500000000,119.876600000000,131,"1,597",303,68,Sehari Penuh/5 hari,,2022/2023-2,"147,000",54,2,2,16,102,6,0,23,33,0,51,47,95,36,1,114,16,15,10,18,13,15,16,44,64,67,54,0,0,0,2,0,0,0,SMK 2013 REV. Rekayasa Perangkat Lunak,Tidak Ada,24,23,21,0
Sulawesi Tengah,Kota Palu,Palu Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/FD6FA33C-323D-4545-B510-575E8F35B6B9,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40203630,SMKS MUHAMMADIYAH 1 PALU,40203630,LETJEND SEOPRAPTO NO.69,BESUSU TENGAH,KEC. PALU TIMUR,KOTA PALU,PROV. SULAWESI TENGAH,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Pimpinan Wilayah Muhammadiyah (PWM) Prov. Sulawesi Tengah,AK8253,42/01/977,05-12-1977,1032/I24/LK/97,11-11-1997,Lihat SK Operasional,2017-10-09 15,B,"7,825",1. Lainnya (Kabel),2. Lainnya (Serat Optik),PLN,0451451477,0451451477,smkmuhammadiyah1palu@yahoo.com,,-.889900000000,119.875500000000,45,324,214,24,Sehari Penuh/5 hari,,2022/2023-2,"76,000",20,0,1,5,13,1,26,8,33,0,11,1,17,28,0,39,6,14,12,6,2,5,6,0,18,27,20,0,0,0,1,0,0,0,SMK 2013 REV. Teknik Komputer dan Jaringan,Lainnya (Kabel),8,8,8,0
Sulawesi Tengah,Kota Palu,Palu Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F1CDA150-3D06-4DFD-9B1A-6BEAB17BFBDE,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40203628,SMKS PELAYARAN MARITIM,40203628,JL. UNDATA NO.10 PALU,BESUSU BARAT,KEC. PALU TIMUR,KOTA PALU,PROV. SULAWESI TENGAH,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN TRI DHARMA SULTENG,AK8227,421/1330/PEND/2004,10-06-2004,421/1330/PEND/2004,10-06-2004,Lihat SK Operasional,2020-08-27 09,B,"3,000",1. Telkomsel Flash,2. Telkom Speedy,PLN,0451423610,,smkpelayarantridharmapalu@ymail.com,,-.887500000000,119.861700000000,15,61,107,6,Pagi/6 hari,,2022/2023-2,"2,199",6,0,1,2,3,1,10,3,12,0,3,0,2,13,1,9,5,2,1,1,5,1,0,5,10,5,5,1,0,0,1,0,0,0,SMK 2013 REV.  Nautika Kapal Niaga,Telkomsel Flash,2,2,2,0
Sulawesi Tengah,Kota Palu,Palu Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D27C4053-806B-4996-BDF1-FEA4786BF9BE,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40203627,SMKS SWADAYA PALU,40203627,NOKILALAKI NO. 20,LOLU UTARA,KEC. PALU TIMUR,KOTA PALU,PROV. SULAWESI TENGAH,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,058/Kop/Bp/YPS/1998,25-05-1998,695a/I.24/MN/1998,22-05-1998,Lihat SK Operasional,2020-08-28 14,B,750,1. Lainnya (Serat Optik),2. Lainnya (Serat Optik),PLN,,,SmkSwadaya2@yahoo.co.id,,-.898700000000,119.878600000000,11,26,22,6,Pagi/6 hari,,2022/2023-2,0,6,1,1,1,6,0,4,1,5,0,4,2,7,4,0,11,0,2,0,1,1,3,1,3,3,8,6,0,0,0,1,0,0,0,SMK 2013 REV. Teknik Komputer dan Jaringan,Lainnya (Serat Optik),2,2,2,0
