prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,rombel_tingkat_10,rombel_tingkat_11,rombel_tingkat_12,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,rombel_tingkat_13
Bengkulu,Kab. Rejang Lebong,Curup,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/386F932A-1D52-45FD-9E19-ECF168708975,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10700669,SMAN 1 REJANG LEBONG,10700669,JL. BASUKI RACHMAT NO. 1,DWI TUNGGAL,KEC. CURUP,KAB. REJANG LEBONG,PROV. BENGKULU,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,36/Crp/RL/1983,09-11-1983,180.381.VII TAHUN 2016,14-06-1956,Lihat SK Operasional,2015-04-28 13,A,"12,885",1. -,2. Telkom Speedy,PLN,073221512,073221512,smansacrp@gmail.com,http,-3.477281700000,102.521496700000,65,447,646,31,SMA 2013 Bhs&Budaya,Pagi/6 hari,,2022/2023-2,Tidak Ada,"3,999",31,5,1,6,46,0,0,19,20,0,29,16,42,23,0,59,6,6,6,13,17,10,7,6,18,47,11,10,10,25,1,5,0,1,0,0,0,
Bengkulu,Kab. Rejang Lebong,Curup,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C7A5A0A3-B0C0-4E27-AB3A-86C61E7BE501,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10702876,SMAS MUHAMMADIYAH CURUP,10702876,JL. JEND. SUDIRMAN,AIR PUTIH LAMA,KEC. CURUP,KAB. REJANG LEBONG,PROV. BENGKULU,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Pimpinan Wilayah Muhammadiyah (PWM) Prov. Bengkulu,AC9153,4456/II-I/BK-79/1990,19-02-1990,4456/II-1/BK-79/1990,19-02-1990,Lihat SK Operasional,2016-10-31 09,B,"5,490",1. -,2. Telkom Speedy,PLN,,23621,watiyuni99@yahoo.com,http,-3.493503300000,102.520080000000,9,21,20,3,SMA 2013 IPS,Pagi/6 hari,,2022/2023-2,Tidak Ada,900,5,0,1,2,0,0,4,7,9,0,0,0,1,8,0,8,1,2,4,1,0,2,0,0,3,6,1,1,1,0,5,0,0,0,1,0,0,
Bengkulu,Kab. Rejang Lebong,Curup,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A35CF6FE-FB8B-4E2F-9DA8-4A4CD2DB377C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10700687,SMAS PGRI 1 CURUP,10700687,JL. S. Sukowati,TIMBUL REJO,KEC. CURUP,KAB. REJANG LEBONG,PROV. BENGKULU,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,SU 144/VIII/59,01-07-1959,421.3/5032/MN/Disdik/2013,16-12-2013,Silakan Upload SK (link file tidak valid) => [432657-397559--],2021-03-26 16,C,"3,000",1. Telkom Speedy,2. Telkom Speedy,PLN,,073222135,smapgricrp@gmail.com,http,-3.477300000000,102.530700000000,14,103,35,6,SMA 2013 IPS,Pagi/6 hari,,2022/2023-2,Telkom Speedy,"1,300",2,1,0,4,5,0,10,2,9,0,4,1,7,7,0,11,3,5,2,3,0,2,1,1,3,11,2,2,2,0,0,2,4,0,0,0,1,
Bengkulu,Kab. Rejang Lebong,Curup,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D52C8522-A383-4FCA-80B6-50F0F7E58CD4,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10700677,SMAS XAVERIUS CURUP,10700677,JL..D.I.PANJAITAN NO. 17,JALAN BARU,KEC. CURUP,KAB. REJANG LEBONG,PROV. BENGKULU,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN XAVERIUS PALEMBANG,AC0905,2124/II.22.3/I.1983,13-04-1983,420/615/CABDIN II/2020,28-08-2020,Lihat SK Operasional,2020-08-28 10,A,"2,013",1. Lainnya (Wavelan),2. Telkom Speedy,PLN,073224577,07323344352,smaxaveriuscurupxaverius@yahoo.co.id,,-3.463173300000,102.522816700000,10,40,38,5,SMA 2013 MIPA,Sehari Penuh/6 hari,,2022/2023-2,Lainnya (Wavelan),"6,600",6,4,1,5,0,0,7,6,10,0,0,0,1,9,0,7,3,5,0,2,0,1,1,1,5,5,1,2,2,4,0,2,0,1,0,0,0,
Bengkulu,Kab. Rejang Lebong,Curup,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/35D5DEC5-05E7-4E63-B0CE-ACBE90D77BAB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10700610,SMKN 1 REJANG LEBONG,10700610,JL. H. AHMAD MARZUKI - CURUP,AIR RAMBAI,KEC. CURUP,KAB. REJANG LEBONG,PROV. BENGKULU,NEGERI,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,0190/0/1979,03-09-1979,180.381.VII TAHUN 2016,26-07-2016,Silakan Upload SK,,B,"35,118",1. Lainnya (Serat Optik),2. Lainnya (Serat Optik),PLN,073221258,073221258,smk1curup@gmail.com,,-3.475518300000,102.528453300000,110,"1,042",115,44,SMK 2013 REV. Teknik Geomatika,Pagi/6 hari,,2022/2023-2,Lainnya (Serat Optik),"41,500",23,1,1,8,74,7,1,28,41,0,43,26,68,42,5,93,12,9,15,17,25,10,6,28,57,53,16,14,14,0,0,23,5,0,0,1,0,0
Bengkulu,Kab. Rejang Lebong,Curup,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B50E3706-7D1B-412E-BBB2-217A0D3C0A02,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10700674,SMKS S1 FKIP CURUP,10700674,S. SANTOSO DWI TUNGGAL,DWI TUNGGAL,KEC. CURUP,KAB. REJANG LEBONG,PROV. BENGKULU,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan FKIP REJANG LEBONG,AN6931,313,08-08-1983,8056/C/1988,02-11-1988,Lihat SK Operasional,2020-08-31 13,C,"6,200",1. -,2. Telkom Speedy,PLN,000000000,073223970,smks1fkipcurup@gmail.com,,-3.479536700000,102.516376700000,9,35,23,6,SMK 2013 REV.  Akuntansi dan Keuangan Lembaga,Pagi/6 hari,,2022/2023-2,Tidak Ada,900,6,0,1,2,0,0,10,1,9,0,0,0,1,8,0,7,2,1,2,2,0,1,1,2,3,6,2,2,2,0,0,6,0,0,0,1,0,0
Bengkulu,Kab. Rejang Lebong,Curup,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4AA60C3A-954A-4AB9-8969-4EC1D1D23B93,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10700613,SMKS S2 MUHAMMADIYAH,10700613,JL. IR. H. JUANDA N0. 60 A,AIR PUTIH LAMA,KEC. CURUP,KAB. REJANG LEBONG,PROV. BENGKULU,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Pimpinan Wilayah Muhammadiyah (PWM) Prov. Bengkulu,AC9153,582/II-024/BKL-76/1978,01-01-1978,582/II-024/BKL-76/1978,01-01-1978,Lihat SK Operasional,2020-08-28 20,B,"3,720",1. Telkom Speedy,2. Telkom Speedy,PLN,,,smksduamuhammadiyahcurup@yahoo.co.id,http,-3.480958300000,102.527593300000,10,43,20,3,SMK 2013 REV.  Otomatisasi dan Tata Kelola Perkantoran,Pagi/6 hari,,2022/2023-2,Telkom Speedy,"2,200",3,0,1,2,0,0,11,2,10,0,0,0,2,8,1,3,6,3,2,2,1,2,0,0,1,9,1,1,1,1,1,1,1,1,0,0,0,0
Bengkulu,Kab. Rejang Lebong,Curup,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6F791D8C-33FB-42E7-94ED-9875DAC8C5EF,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10700614,SMKS S3 IDHATA CURUP,10700614,JL.BASUKI RAHMAT NO.08,DWI TUNGGAL,KEC. CURUP,KAB. REJANG LEBONG,PROV. BENGKULU,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Idhata,AM6011,030/Ak.02/C/1977,05-01-1977,0373/C/1987,22-01-1987,Lihat SK Operasional,2019-08-30 01,B,"1,672",1. -,2. Telkom Speedy,PLN,073691005,0732325466,smkidhata@gmail.com,http,-3.477830000000,102.520796700000,28,49,458,18,SMK 2013 REV.  Tata Busana,Double Shift/6 hari,,2022/2023-2,Tidak Ada,"1,300",8,0,1,2,1,0,29,1,27,0,1,0,9,19,4,21,3,6,10,4,2,1,0,5,13,15,6,6,6,2,6,0,2,0,1,0,0,0
Bengkulu,Kab. Rejang Lebong,Curup,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A529948B-6857-41DA-BCCD-5C337F078AA3,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10700688,SMKS S5 PEMBANGUNAN CURUP,10700688,JL.MH. THAMRIN NO. 163,AIR RAMBAI,KEC. CURUP,KAB. REJANG LEBONG,PROV. BENGKULU,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,0378/C/1987,20-02-1989,0378/C/1987,20-02-1989,Lihat SK Operasional,2020-08-30 19,A,"1,944",1. -,2. Telkom Speedy,PLN,073222329,073222329,smk_s5.Pembangunan_crp@yahoo.co.id,http,-3.476930000000,102.523486700000,16,42,27,5,SMK 2013 REV.  Otomatisasi dan Tata Kelola Perkantoran,Pagi/6 hari,,2022/2023-2,Tidak Ada,900,4,0,1,2,1,0,16,1,15,0,1,0,4,12,0,15,1,5,3,4,2,1,0,1,5,11,2,2,1,0,0,4,0,0,1,0,0,0
Bengkulu,Kab. Rejang Lebong,Curup,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2EE0F176-3A6B-4FF7-B26D-FFF8DC96E3A7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10700642,SMKS S6 PERTIWI CURUP,10700642,JL. S. SUKOWATI NO. 28,AIR PUTIH LAMA,KEC. CURUP,KAB. REJANG LEBONG,PROV. BENGKULU,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan PERTIWI DHARMA WANITA PERSATUAN SEKRETARIAT PEMERINTAH REJANG LEBONG,AN6933,2205/1.22.H/I/1996,12-05-1997,420/372/CABDIN II/2020,18-06-2020,Lihat SK Operasional,2020-06-24 12,B,"4,864",1. Telkom Speedy,2. Telkom Speedy,PLN,,07323345433,smk.s6_pertiwi@yahoo.co.id,http,-3.478178300000,102.527000000000,23,222,34,9,SMK 2013 REV.  Tata Kecantikan Kulit dan Rambut,Pagi/6 hari,,2022/2023-2,Telkom Speedy,"1,300",8,1,1,0,1,1,25,3,22,0,0,1,6,17,5,11,7,12,2,5,1,1,2,0,11,12,2,3,4,6,0,2,4,1,0,0,0,0
